climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,class
0.2751024590163934,0.13471502590673579,0.7104247104247104,0.23275862068965517,0.43999999999999995,0.41666666666666663,0.55,0.787037037037037,0.7548387096774194,0.4526748971193416,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.07575757575757575,0.07575757575757575,0.078125,0.078125,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08196721311475408,0.5555555555555555,0.5,0.6,0.5,0.5454545454545455,1.0,0.6666666666666665,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.08196721311475408,1.0
0.7648565573770492,0.3108808290155441,0.5637065637065637,0.6379310344827587,0.16666666666666666,0.41666666666666663,0.2500000000000001,0.6666666666666666,0.6322580645161291,0.2757201646090535,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.15625,0.15625,0.16129032258064513,0.16129032258064513,0.14516129032258068,0.14516129032258068,0.14754098360655737,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.6363636363636365,0.6666666666666666,0.3846153846153846,0.75,0.125,0.14754098360655737,1.0
0.5425204918032787,0.2746113989637306,0.4594594594594595,0.28448275862068967,0.24666666666666665,0.41666666666666663,0.8,0.7962962962962963,0.5870967741935484,0.34567901234567905,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.03125,0.03125,0.016129032258064502,0.016129032258064502,0.016129032258064502,0.016129032258064502,0.016393442622950782,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.6666666666666665,0.5,0.7777777777777777,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0,0.016393442622950782,0.0
0.29508196721311475,0.3419689119170985,0.3011583011583012,0.33620689655172414,0.42999999999999994,0.1833333333333333,0.15000000000000013,0.7407407407407407,0.8193548387096775,0.49794238683127573,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08196721311475408,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.7777777777777777,0.5,0.5454545454545455,0.6666666666666666,0.3846153846153846,0.75,0.0625,0.08196721311475408,0.0
0.3744877049180328,0.5906735751295338,0.5173745173745175,0.48275862068965514,0.39,0.4333333333333333,0.8,0.5648148148148148,0.6387096774193549,0.36213991769547327,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,0.0
0.5148565573770492,0.3626943005181348,0.640926640926641,0.35344827586206895,0.30666666666666664,0.5166666666666666,0.55,0.5925925925925926,0.6129032258064517,0.5102880658436214,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09836065573770486,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.09836065573770486,0.0
0.3801229508196721,0.4715025906735752,0.41698841698841704,0.4224137931034483,0.37,0.4333333333333333,0.7500000000000001,0.6851851851851851,0.6580645161290324,0.33333333333333337,0.07575757575757575,0.07575757575757575,0.07575757575757575,0.07575757575757575,0.07575757575757575,0.07575757575757575,0.07575757575757575,0.078125,0.078125,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08064516129032262,0.08196721311475408,0.44444444444444436,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.08196721311475408,0.0
0.38831967213114754,0.2642487046632125,0.4942084942084942,0.3275862068965517,0.3566666666666667,0.6,0.6500000000000001,0.7685185185185185,0.6064516129032259,0.34156378600823045,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.046875,0.046875,0.04838709677419353,0.04838709677419353,0.04838709677419353,0.04838709677419353,0.04918032786885243,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.04918032786885243,0.0
0.4108606557377049,0.6528497409326426,0.47490347490347495,0.5517241379310345,0.37,0.7,0.8,0.4814814814814815,0.5741935483870968,0.3580246913580247,0.09090909090909088,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.33333333333333326,0.5,0.5,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,0.0
0.3104508196721312,0.3367875647668394,0.5482625482625483,0.43103448275862066,0.47,0.6166666666666666,0.9000000000000001,0.6666666666666666,0.5935483870967743,0.3209876543209877,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.15625,0.15625,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16393442622950816,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.16393442622950816,0.0
0.5138319672131147,0.4352331606217617,0.694980694980695,0.6896551724137931,0.3866666666666666,0.7499999999999999,0.5000000000000001,0.39814814814814814,0.535483870967742,0.34156378600823045,0.24242424242424238,0.24242424242424238,0.24242424242424238,0.24242424242424238,0.24242424242424238,0.24242424242424238,0.24242424242424238,0.25,0.25,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.2622950819672131,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.25,0.2622950819672131,1.0
0.41188524590163933,0.3160621761658031,0.49806949806949813,0.5862068965517241,0.3766666666666666,0.5833333333333333,0.7500000000000001,0.4444444444444444,0.6000000000000001,0.3580246913580247,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.44444444444444436,0.5,0.4444444444444444,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.13114754098360654,0.0
0.6793032786885246,0.2590673575129534,0.6833976833976835,0.35344827586206895,0.18999999999999997,0.8666666666666666,0.9500000000000002,0.7037037037037037,0.6000000000000001,0.3703703703703704,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.0625,0.0625,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06557377049180324,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.06557377049180324,0.0
0.4410860655737705,0.5492227979274612,0.6216216216216217,0.5172413793103448,0.3533333333333333,0.4666666666666666,0.8500000000000001,0.5092592592592593,0.6774193548387097,0.36213991769547327,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,0.0
0.7438524590163935,0.3678756476683938,0.43243243243243246,0.5775862068965517,0.25666666666666665,0.4333333333333333,0.15000000000000013,0.6203703703703703,0.6774193548387097,0.3827160493827161,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.28787878787878785,0.28787878787878785,0.28787878787878785,0.28787878787878785,0.296875,0.296875,0.3064516129032258,0.3064516129032258,0.3064516129032258,0.3064516129032258,0.3114754098360656,0.5555555555555555,0.5,0.7,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.3125,0.3114754098360656,1.0
0.6244877049180328,0.40932642487046633,0.8185328185328186,0.5603448275862069,0.24,0.6499999999999999,0.30000000000000004,0.5833333333333334,0.6193548387096774,0.3703703703703704,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.15625,0.15625,0.12903225806451613,0.12903225806451613,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.8888888888888888,0.5,0.6363636363636365,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,1.0
0.4528688524590164,0.5233160621761659,0.5637065637065637,0.5344827586206896,0.33999999999999997,0.35,0.45000000000000007,0.5740740740740741,0.6064516129032259,0.36213991769547327,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,1.0
0.49436475409836067,0.4663212435233161,0.7760617760617761,0.5344827586206896,0.31999999999999995,0.6833333333333332,0.7500000000000001,0.5092592592592593,0.5870967741935484,0.3580246913580247,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,0.0
0.2464139344262295,0.3523316062176166,0.6640926640926641,0.41379310344827586,0.46333333333333326,0.44999999999999996,0.8,0.4166666666666667,0.6516129032258066,0.4320987654320988,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.046875,0.046875,0.04838709677419353,0.04838709677419353,0.04838709677419353,0.04838709677419353,0.06557377049180324,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.4444444444444444,0.5,0.5454545454545455,0.6666666666666666,0.30769230769230765,0.75,0.0625,0.06557377049180324,0.0
0.47797131147540983,0.3575129533678757,0.6718146718146718,0.43103448275862066,0.30999999999999994,0.49999999999999994,0.8500000000000001,0.6388888888888888,0.6129032258064517,0.34567901234567905,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.0625,0.0625,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06557377049180324,0.44444444444444436,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.06557377049180324,0.0
0.725922131147541,0.4041450777202073,0.5444015444015444,0.47413793103448276,0.18333333333333332,0.41666666666666663,0.5000000000000001,0.6944444444444444,0.7290322580645162,0.34156378600823045,0.16666666666666663,0.1515151515151515,0.1515151515151515,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.140625,0.140625,0.14516129032258068,0.14516129032258068,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.6666666666666665,0.5,0.7,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.6363636363636365,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.13114754098360654,0.0
0.514344262295082,0.4715025906735752,0.61003861003861,0.5689655172413792,0.32333333333333336,0.7,0.7000000000000002,0.4722222222222222,0.5419354838709678,0.35390946502057613,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.125,0.125,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.13114754098360654,0.0
0.5389344262295082,0.3367875647668394,0.6988416988416989,0.5862068965517241,0.30666666666666664,0.5666666666666667,0.6000000000000001,0.4722222222222222,0.4387096774193549,0.33333333333333337,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.125,0.125,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.6666666666666665,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.13114754098360654,1.0
0.4436475409836066,0.3886010362694301,0.46718146718146725,0.47413793103448276,0.45333333333333325,0.5833333333333333,0.8500000000000001,0.5833333333333334,0.6838709677419356,0.3497942386831276,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.265625,0.265625,0.2741935483870968,0.2741935483870968,0.2741935483870968,0.2741935483870968,0.2786885245901639,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.25,0.2786885245901639,0.0
0.5722336065573771,0.528497409326425,0.5791505791505792,0.5603448275862069,0.2866666666666666,0.8666666666666666,0.9000000000000001,0.46296296296296297,0.49677419354838714,0.35390946502057613,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.125,0.125,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.13114754098360654,0.0
0.42776639344262296,0.3937823834196892,0.5328185328185329,0.5689655172413792,0.3766666666666666,0.6833333333333332,0.6500000000000001,0.49074074074074076,0.47096774193548396,0.3580246913580247,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.125,0.125,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.14754098360655737,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.4545454545454546,0.6666666666666666,0.30769230769230765,0.75,0.125,0.14754098360655737,0.0
0.5117827868852459,0.3886010362694301,0.6718146718146718,0.5172413793103448,0.30999999999999994,0.21666666666666662,0.7500000000000001,0.5185185185185185,0.7290322580645162,0.3662551440329218,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.10606060606060602,0.109375,0.109375,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.11290322580645162,0.1147540983606557,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.1147540983606557,0.0
0.5087090163934427,0.4766839378238342,0.6370656370656371,0.5344827586206896,0.30333333333333334,0.3833333333333333,0.20000000000000007,0.6481481481481481,0.7806451612903227,0.3580246913580247,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09836065573770486,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.09836065573770486,1.0
0.45389344262295084,0.383419689119171,0.6756756756756757,0.5172413793103448,0.35,0.6333333333333333,0.9000000000000001,0.5092592592592593,0.5935483870967743,0.3662551440329218,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13114754098360654,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.4444444444444444,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.125,0.13114754098360654,0.0
0.5153688524590164,0.44041450777202074,0.8494208494208495,0.5948275862068966,0.34333333333333327,0.6833333333333332,0.20000000000000007,0.3425925925925926,0.6193548387096774,0.48559670781893005,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.1515151515151515,0.1515151515151515,0.15625,0.15625,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16393442622950816,0.5555555555555555,0.5,0.6,0.5,0.8181818181818183,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.1875,0.16393442622950816,1.0
0.6623975409836066,0.3678756476683938,0.6718146718146718,0.4568965517241379,0.21999999999999997,0.5833333333333333,0.7500000000000001,0.5925925925925926,0.6516129032258066,0.3580246913580247,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09836065573770486,0.5555555555555555,0.5,0.6,0.5,0.8181818181818183,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.09836065573770486,0.0
0.5373975409836066,0.4663212435233161,0.5135135135135136,0.39655172413793105,0.2766666666666666,0.33333333333333326,0.8,0.6481481481481481,0.6709677419354839,0.3662551440329218,0.07575757575757575,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.06060606060606058,0.0625,0.0625,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06557377049180324,0.6666666666666665,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.06557377049180324,0.0
0.32581967213114754,0.5233160621761659,0.6988416988416989,0.5,0.41666666666666663,0.41666666666666663,0.7000000000000002,0.5555555555555556,0.6709677419354839,0.35390946502057613,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09090909090909088,0.09375,0.09375,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09677419354838707,0.09836065573770486,0.5555555555555555,0.5,0.6,0.5,0.7272727272727274,1.0,0.5555555555555555,0.5,0.6666666666666666,0.5,0.5454545454545455,0.6666666666666666,0.4615384615384615,0.75,0.0625,0.09836065573770486,0.0
