median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,class
0.4536084387280877,0.22870719024565178,0.3333333333333333,0.08154026145785645,0.09962756052141528,0.05521455197735362,0.10080578852162474,0.1817215727948991,0.0
0.3055678120914965,0.19181804388904983,0.1764705882352941,0.029706495752581514,0.03476101800124146,0.014966787185739511,0.03173820095379049,0.7035069075451643,1.0
0.6727827926482778,0.3969393525606544,0.47058823529411764,0.0909507095986571,0.07138423339540657,0.04442389080411446,0.07646768623581648,0.14240170031881005,0.0
0.3002070094556311,0.18391470462476384,0.3137254901960784,0.02083015412788036,0.027157045313469894,0.012135990358474173,0.027462588390067422,0.0680127523910734,0.0
0.4237116547972998,0.18427332036799493,0.25490196078431376,0.08354951930413551,0.12290502793296089,0.04478825079178228,0.11757934550238448,0.5749202975557921,1.0
0.23051657518938068,0.06568874912070179,0.8039215686274509,0.025128439900300115,0.0446927374301676,0.03262423274194905,0.04604505837855616,0.15621679064824656,0.0
0.6447416711683663,0.23730017516999768,0.6470588235294117,0.04394933618190142,0.06610800744878957,0.028167829815858067,0.06446308172997862,0.13390010626992543,0.0
0.16845497544340024,0.22845202135142967,0.1568627450980392,0.04982450785899588,0.09217877094972067,0.02699066677877743,0.045058378556158525,0.12964930924548357,0.0
0.1967022816400757,0.22557619894898,0.49019607843137253,0.16117299964392898,0.1928926132836747,0.03290450965553967,0.07646768623581648,0.1795961742826777,0.0
0.3536088510975212,0.18468710776403086,0.3137254901960784,0.0635078081285925,0.08767846058348852,0.021805543877350824,0.08567669791152771,0.11370882040382568,0.0
0.30185648718974356,0.25610681231983007,0.6862745098039215,0.039473014904115165,0.04220980757293606,0.027214888309649934,0.04324946554842953,0.14133900106269914,0.0
0.22598051142057146,0.17905270272134183,0.6666666666666666,0.053919324482425354,0.06191806331471136,0.03324084195184843,0.0669297812859727,0.5919234856535596,1.0
0.31628941736322735,0.12827409277113422,0.6862745098039215,0.10214151279312274,0.1654252017380509,0.04532077692760447,0.13829962177273475,0.02763018065887346,0.0
0.4189694063117265,0.28879601660666754,0.6862745098039215,0.044254539905386844,0.05260707635009311,0.023935648420639593,0.05591185660253248,0.1360255047821468,0.0
0.3129904618950025,0.1527496172466587,0.8039215686274509,0.07006968818352917,0.11049037864680322,0.05911040107626335,0.10721920736720934,0.17321997874601536,0.0
0.6907208630067505,0.11474324492075973,0.8823529411764706,0.0446869118469912,0.1568901303538175,0.07603912665713725,0.14405525407005426,0.16153028692879978,0.0
0.14927979678434317,0.2117488034647798,0.8235294117647058,0.03837936822829239,0.04515828677839851,0.020123882395807056,0.052458477224140765,0.577045696068013,1.0
0.16247561865724264,0.1767285968469401,0.45098039215686275,0.02578971463451854,0.03677839851024209,0.012948793407886993,0.03864495971057392,0.11477151965993615,0.0
0.20103216069212085,0.10961228120991436,0.7843137254901961,0.011775776997812707,0.020018621973929236,0.009697581210235713,0.022529189278079263,0.16153028692879978,0.0
0.11113562418299305,0.11160535716748736,0.6470588235294117,0.04649270054427997,0.06672873991309745,0.03646402645814064,0.06808090774543661,0.5100956429330505,1.0
0.3012379330394514,0.23834154011668807,0.8039215686274509,0.03710768604710311,0.04671011793916822,0.027551220605958687,0.05147179740174313,0.14240170031881005,0.0
0.8509263879324209,0.5878815464614282,0.25490196078431376,0.0452210183630907,0.03460583488516449,0.021329073124246756,0.0370004933399112,0.5717321997874603,1.0
0.2212382629349982,0.12803961324671387,0.19607843137254904,0.054911236583752986,0.06936685288640596,0.02289862384035427,0.06643644137477389,0.5079702444208292,1.0
0.2639184993051575,0.4044082150591027,0.1764705882352941,0.08174373060684674,0.08147113594040968,0.04305053392752039,0.0792632790659431,0.3049946865037194,0.0
0.6082469763011287,0.22241762182590585,0.6666666666666666,0.04389846889465385,0.06843575418994413,0.03245606659379467,0.06890314093076796,0.15727948990435747,0.0
0.2896915889006643,0.1631080950607578,0.7254901960784313,0.043288061447683,0.053693358162631905,0.038706241766865664,0.06133859562571945,0.1859723698193414,0.0
0.1127851019171055,0.16092191831836805,0.7058823529411764,0.05992166437763874,0.06393544382371198,0.029625269766529332,0.06956092747903306,0.7407013815090329,1.0
0.1558777077207929,0.12548102784789178,0.37254901960784315,0.044330840836258205,0.053848541278708875,0.030550183581378402,0.04949843775694787,0.44952178533475085,1.0
0.42020651461231084,0.1982800237238107,0.29411764705882354,0.11717279617477999,0.18916821849782742,0.06009137027383055,0.16543331688866963,0.1795961742826777,0.0
0.12371289190560039,0.08411608115750129,0.39215686274509803,0.02383132407548705,0.027157045313469894,0.015499313321561703,0.029107054760730142,0.684378320935175,1.0
0.25525874120106723,0.18914221872801756,0.8627450980392156,0.04361869881479221,0.06021104903786468,0.025589282210824293,0.06018746916625555,0.6663124335812967,1.0
0.552783287491598,0.48842774582419557,0.25490196078431376,0.0723078488224223,0.06502172563625078,0.03276437119874436,0.06183193553691827,0.1594048884165784,0.0
0.22680525028762766,0.13059130218893533,0.25490196078431376,0.03967648405310545,0.05772811918063315,0.01698478096359203,0.053774050320670945,0.14665249734325236,0.0
1.0,0.5537509827450657,0.6666666666666666,0.052418739508622005,0.04112352576039727,0.018862636284649233,0.04127610590363427,0.512221041445271,1.0
0.30268122605679976,0.21395566957697137,0.7058823529411764,0.03540363192430948,0.048417132216014895,0.03105468202584153,0.05360960368360467,0.18703506907545142,0.0
0.5494843320233731,0.3663673604502007,0.5490196078431372,0.07927666717533954,0.07852265673494724,0.04128478937189944,0.07992106561420818,0.472901168969182,1.0
0.3674232271207129,0.14589453938566366,0.8431372549019608,0.04939213591739153,0.07091868404717566,0.027411082149163372,0.06183193553691827,0.15727948990435747,0.0
0.12556855435647687,0.11352946855905437,0.19607843137254904,0.12996591891754414,0.21461824953445063,0.06962078533591189,0.20424272323630982,0.44952178533475085,1.0
0.10226968136213871,0.04836485013999808,0.5098039215686274,0.03843023551553996,0.05788330229671012,0.02343114997617646,0.057391876336128925,0.40170031880977675,0.0
0.47670112700566186,0.28879601660666754,0.6274509803921569,0.023195482984892414,0.02265673494723774,0.010958827321393538,0.02154250945568163,0.6514346439957492,1.0
0.3247429907505536,0.17394932483689884,0.3137254901960784,0.07909863166997304,0.13516449410304157,0.038930463297738166,0.11165926656799868,0.5462274176408073,1.0
0.9705135236555726,0.3243817326657564,0.7647058823529411,0.0397527849839768,0.04158907510862818,0.023066789988508647,0.043907252096694625,0.1551540913921361,0.0
0.09072333722335166,0.07085419511455016,0.8823529411764706,0.06671244722518949,0.09186840471756673,0.03825779870512066,0.0904456503864496,0.44739638682252947,1.0
0.6261850466596014,0.3696293844222839,0.7058823529411764,0.09791952795157434,0.10102420856610801,0.042910395470725074,0.09307679657950996,0.49309245483528175,1.0
0.5515461791910137,0.43539399456559225,0.058823529411764705,0.1199704969733964,0.11483550589695841,0.05302839205134673,0.12185495806610755,0.5462274176408073,1.0
1.0,0.39269113529468563,0.5098039215686274,0.12055547077674347,0.12011173184357542,0.047058493791866364,0.11429041276105904,0.18065887353878907,0.0
0.7938132213887779,0.24686556047502795,0.7450980392156862,0.05068925174220459,0.09823091247672253,0.02421592533423022,0.09307679657950996,0.1285866099893731,0.0
0.13237265000969067,0.17134246424187255,0.5294117647058824,0.04840022381606389,0.05757293606455618,0.041396900137335685,0.05591185660253248,0.17321997874601536,0.0
0.28412460154803487,0.1139225665852885,0.6666666666666666,0.027671804262678668,0.05338299193047796,0.04490036155721853,0.054102943594803485,0.1594048884165784,0.0
0.07793988478398027,0.077592033213335,0.7254901960784313,0.03916781118062974,0.05633147113594041,0.03410970038397937,0.05476073014306857,0.4707757704569606,1.0
1.0,0.5374753451676529,0.6470588235294117,0.053232616104583144,0.05307262569832402,0.018470248605622356,0.04900509784574905,0.15834218916046794,0.0
0.7593803736891807,0.21690735300202757,0.6078431372549019,0.1618342743781474,0.27669149596523895,0.07746853891644945,0.2790659431014636,0.15834218916046794,0.0
0.5144329301734839,0.23241748389677386,0.49019607843137253,0.05486036929650542,0.08100558659217877,0.037220774124835335,0.08534780463739516,0.145589798087141,0.0
0.20103216069212085,0.1735907090936677,0.9999999999999999,0.005646268884480391,0.0057417752948479206,0.003279239889010342,0.007235652030915968,0.713071200850159,1.0
0.6202056898734438,0.3200852402035835,0.3333333333333333,0.0848212014853248,0.08504034761018,0.04052804170520474,0.08518335800032889,0.4792773645058448,1.0
0.06969249611341809,0.10883987807064731,0.7843137254901961,0.02594231649626125,0.03227808814400993,0.020684436222988312,0.034862687058049666,0.44739638682252947,1.0
0.3443305388431388,0.1850939987034662,0.5098039215686274,0.08929752276311104,0.12259466170080695,0.052467838224165474,0.1139615194869265,0.5749202975557921,1.0
0.4210312534793671,0.31577495482820933,0.8627450980392156,0.047077674347627045,0.05074487895716946,0.026402085260237115,0.052458477224140765,0.1381509032943682,0.0
0.178970395998367,0.1885422270037655,0.6470588235294117,0.07040032555063838,0.08426443202979515,0.03940693405084223,0.08781450419338925,0.5951115834218914,1.0
0.6907208630067505,0.23190024965172895,0.9999999999999999,0.006409278193193957,0.01101800124146493,0.004204153703859413,0.0046045058378556165,0.5568544102019128,1.0
0.07897080836780054,0.04586833285058138,0.5098039215686274,0.036726181392746325,0.05090006207324643,0.01656436559320609,0.041769445814833085,0.6896918172157278,1.0
0.2769081364612929,0.17345277996165576,0.6862745098039215,0.05152856198178951,0.08100558659217877,0.07702009585470444,0.08140108534780464,0.17640807651434676,0.0
0.4272167949822887,0.3132646446255914,0.47058823529411764,0.13741797649931328,0.14556176288019862,0.07926231116342947,0.15161979937510278,0.5302869287991498,1.0
0.7882462340361484,0.542385622267279,0.47058823529411764,0.0867287247571087,0.07045313469894475,0.0346141988284425,0.06660088801184016,0.5844845908607867,1.0
0.10391915909625116,0.1010399856553703,0.43137254901960786,0.042016379266493716,0.057107386716325266,0.018666442445135795,0.044729485282025985,0.9628055260361315,1.0
0.5218555799769898,0.26628598226231365,0.8431372549019608,0.05290197873747393,0.07278088144009932,0.03225987275428123,0.06610754810064134,0.552603613177471,1.0
1.0,0.659308147473828,0.411764705882353,0.19207487664682843,0.1536312849162011,0.07861767426217102,0.15540207202762704,0.13071200850159448,0.0
0.23525882367495393,0.19701797216590117,0.13725490196078433,0.04977364057174831,0.05865921787709497,0.027803469828190253,0.059858575892123005,0.5430393198724763,1.0
0.28061946136304594,0.19892829064426698,0.9999999999999999,0.06391474642657308,0.0712290502793296,0.023347066902099273,0.07252096694622595,0.6386822529224228,1.0
0.30061937888915924,0.10601922732100248,0.6666666666666666,0.05409735998779185,0.09512725015518311,0.06650971159505592,0.10146357506988982,0.14984059511158376,0.0
0.45298988457779554,0.1518599743451815,0.411764705882353,0.08965359377384403,0.11018001241464928,0.04148098321141287,0.1050814010853478,0.20191285866099884,0.0
0.47711349643918993,0.3285678818223197,0.0784313725490196,0.06007426623938145,0.08954065797641217,0.030802432803609968,0.08238776517020227,0.5069075451647187,1.0
0.27195970325895563,0.24521730734748487,0.7254901960784313,0.07492751411567221,0.07402234636871509,0.03139101432215029,0.07548100641341884,0.6514346439957492,1.0
1.0,0.38287058109543315,0.5490196078431372,0.0379978635739356,0.043606455617628805,0.012892738025168868,0.035191580332182205,0.11583421891604706,0.0
0.21319705898120006,0.1965559095736611,0.3333333333333333,0.10234498194211303,0.11126629422718808,0.04843185066846044,0.11577043249465549,0.8448459086078639,1.0
0.16123851035665832,0.1418118370781093,0.8235294117647058,0.042575919426217,0.0495034140285537,0.02951315900109308,0.0452228251932248,0.4367693942614239,0.0
0.4903093183120894,0.1487841547013145,0.5490196078431372,0.03497125998270512,0.06657355679702048,0.02707474985285462,0.06544976155237625,0.5069075451647187,1.0
0.41670137442732197,0.14986000193100785,0.411764705882353,0.05755633552062669,0.09869646182495344,0.04711454917458449,0.09209011675711232,0.17109458023379398,0.0
0.32804194621877847,0.25225858953669605,0.45098039215686275,0.08138765959611374,0.10893854748603352,0.0926315199417024,0.11725045222825194,0.12964930924548357,0.0
0.5738141286015316,0.25958262644653174,0.588235294117647,0.16358919578818862,0.18420235878336436,0.09913394433700495,0.18582469988488737,0.18065887353878907,0.0
0.4010313359532538,0.1651080674749314,0.9999999999999999,0.05620835240856605,0.08721291123525761,0.0334090081000028,0.08732116428219043,0.5090329436769392,1.0
0.3843303738953654,0.2231831285085723,0.35294117647058826,0.0411770690269088,0.05074487895716946,0.02432803609966647,0.05278737049827331,0.14240170031881005,0.0
0.3874231446468262,0.29064426697562795,0.3137254901960784,0.08136222595248996,0.08162631905648665,0.034782364976596876,0.08123663871073837,0.6291179596174281,1.0
0.1962899122065476,0.08844705590267721,0.49019607843137253,0.06154941756956102,0.09792054624456858,0.07281594215084504,0.0957079427725703,0.145589798087141,0.0
0.3474233095945996,0.18427332036799493,0.8235294117647058,0.09708021771198942,0.10971446306641837,0.04209759242131226,0.11692155895411939,0.14984059511158376,0.0
0.3606191314674991,0.16534254699935175,0.49019607843137253,0.05150312833816573,0.08659217877094973,0.043218700075674764,0.08419667817793126,0.17640807651434676,0.0
0.3319594558372955,0.22492793202852374,0.588235294117647,0.01945673737219594,0.02638112973308504,0.015275091790689201,0.030258181220194046,0.5409139213602554,1.0
0.2797947224959897,0.29064426697562795,0.25490196078431376,0.04344066330942571,0.04546865301055245,0.02343114997617646,0.04867620457161651,0.6801275239107332,1.0
0.6946383726252676,0.2013696362808789,0.5098039215686274,0.12991505163029657,0.24798261949099937,0.07738445584237226,0.24354546949514883,0.5175345377258234,1.0
0.6824734743361883,0.31444393870429377,0.7843137254901961,0.0411770690269088,0.04314090626939789,0.021104851593374253,0.04538727183029107,0.14665249734325236,0.0
0.31443375491235087,0.20925228617536312,0.8039215686274509,0.06628007528358512,0.09450651769087523,0.05770901650831021,0.10113468179575728,0.14984059511158376,0.0
0.1136098407841617,0.12515689438766364,0.3333333333333333,0.03937128032962002,0.05338299193047796,0.026289974494800864,0.054925176780134845,0.8926673751328371,1.0
1.0,0.49497248313816367,0.9999999999999999,0.033292639503535275,0.0335195530726257,0.016115922531461085,0.033547113961519485,0.16153028692879978,0.0
0.35422740524781343,0.30115446683494024,0.6470588235294117,0.02217813723994099,0.023587833643699565,0.015303119482048265,0.024995888834073342,0.1381509032943682,0.0
0.24474332064610044,0.1982800237238107,0.47058823529411764,0.04389846889465385,0.062383612662942275,0.026093780655287425,0.06758756783423779,0.5759829968119021,1.0
0.37938194069302805,0.18992841478048578,0.47058823529411764,0.08728826491683199,0.12942271880819364,0.04893634911292357,0.10787699391547444,0.13708820403825728,0.0
0.8416480756780385,0.48275885849850353,0.1568627450980392,0.03306373671092121,0.027312228429546864,0.019030802432803612,0.031080414405525406,0.5961742826780023,1.0
0.6220613523243204,0.35929159597798654,0.27450980392156865,0.13647693168523323,0.20344506517690875,0.0635107486196362,0.20243381022858084,0.16046758767268843,0.0
0.1853621222180527,0.10953642018730779,0.37254901960784315,0.03514929548807162,0.03972687771570453,0.015527341012920765,0.03798717316230883,0.7672688629117959,1.0
0.19464043447243515,0.3698293816637012,0.13725490196078433,0.06818759855536904,0.0644009931719429,0.03225987275428123,0.06544976155237625,0.3294367693942615,0.0
0.07608422233310377,0.07428173404504766,0.9803921568627451,0.06043033725011445,0.09047175667287399,0.030269906667787776,0.0810721920736721,0.8108395324123272,1.0
0.21402179784825628,0.09026772044523525,0.6666666666666666,0.024060226868101123,0.028398510242085662,0.013004848790605119,0.027627035027133696,0.5600425079702447,1.0
0.2938152832359454,0.25172756237845,0.35294117647058826,0.020855587771504144,0.02063935443823712,0.012724571877014491,0.021706956092747903,0.6344314558979809,1.0
0.32804194621877847,0.2509620556957835,0.35294117647058826,0.042779388575207286,0.05990068280571074,0.034221811149415624,0.061667488899852,0.5185972369819343,1.0
1.0,0.660046068330092,0.411764705882353,0.08843277887990234,0.06936685288640596,0.03500658650746938,0.0721920736720934,0.03294367693942668,0.0
0.08783675118865489,0.08621260396408327,0.6666666666666666,0.03334350679078285,0.05012414649286158,0.03775330026065753,0.056240749876665025,0.5058448459086078,1.0
