Method,Dataset,MAE
TOP1,28_optdigits,0.02095
TOP1,292_Australian,0.0144999999999999
TOP1,294_satellite_image,0.0066
TOP1,30_page-blocks,0.0180999999999999
TOP1,311_oil_spill,0.0406999999999999
TOP1,312_scene,0.0043499999999999
TOP1,316_yeast_ml8,0.337
TOP1,329_hayes-roth,0.02185
TOP1,333_monks-problems-1,0.0498
TOP1,334_monks-problems-2,0.5
TOP1,335_monks-problems-3,0.00815
TOP1,336_SPECT,0.1752
TOP1,36_segment,0.0034999999999999
TOP1,375_JapaneseVowels,0.0057499999999999
TOP1,377_synthetic_control,0.0026
TOP1,37_diabetes,0.0486499999999999
TOP1,40474_thyroid-allbp,0.02365
TOP1,40475_thyroid-allhyper,0.0369
TOP1,40496_LED-display-domain-7digit,0.1681499999999999
TOP1,40733_yeast,0.0624
TOP1,40877_seeds,0.0046999999999999
TOP1,40_sonar,0.03865
TOP1,43_haberman,0.18955
TOP1,44_spambase,0.0088
TOP1,450_analcatdata_lawsuit,0.224
TOP1,4538_GesturePhaseSegmentationProcessed,0.04135
TOP1,458_analcatdata_authorship,0.0059
TOP1,461_analcatdata_creditscore,0.0499999999999999
TOP1,463_backache,0.4820000000000001
TOP1,464_prnn_synth,0.0167499999999999
TOP1,48_tae,0.3072
TOP1,53_heart-statlog,0.1538
TOP1,54_vehicle,0.01515
TOP1,59_ionosphere,0.0543
TOP1,60_waveform-5000,0.0099
TOP1,61_iris,0.0
TOP1,679_rmftsa_sleepdata,0.5
TOP1,694_diggle_table_a2,0.0081999999999999
TOP1,AedesQuinx,0.01065
TOP1,AedesSex,0.0048999999999999
TOP1,anuranCalls,0.0058
TOP1,ArabicDigit,0.00275
TOP1,BNG,0.005
TOP1,click-prediction,0.0617
TOP1,cmc,0.0534999999999999
TOP1,covtype_reduced,0.0205
TOP1,default_credit_card_clients,0.0459499999999999
TOP1,eeg,0.0672
TOP1,HTRU,0.0103499999999999
TOP1,jm1-processed,0.05155
TOP1,letter-recognition,0.49115
TOP1,magic,0.0235999999999999
TOP1,mozilla,0.0134999999999999
TOP1,namao,0.0062999999999999
TOP1,occupancy,0.0023
TOP1,phoneme,0.0233
TOP1,spambase,0.0080999999999999
TOP1,winetype,0.0024
TOP3+MEAN,1043_ada_agnostic,0.0375333333333333
TOP3+MEAN,1048_jEdit_4,0.0772833333333333
TOP3+MEAN,1049_pc4,0.0231999999999999
TOP3+MEAN,1050_pc3,0.19105
TOP3+MEAN,1054_mc2,0.0342666666666666
TOP3+MEAN,1056_mc1,0.1475
TOP3+MEAN,1061_ar4,0.2388333333333333
TOP3+MEAN,1065_kc3,0.2836666666666667
TOP3+MEAN,1066_kc1-binary,0.0217999999999999
TOP3+MEAN,1068_pc1,0.2846
TOP3+MEAN,1069_pc2,0.48705
TOP3+MEAN,1071_mw1,0.2437166666666666
TOP3+MEAN,1073_jEdit_4,0.1083
TOP3+MEAN,1075_datatrieve,0.4785166666666665
TOP3+MEAN,1115_teachingAssistant,0.23695
TOP3+MEAN,1121_badges2,2.463307335887066e-17
TOP3+MEAN,1167_pc1_req,0.1039166666666666
TOP3+MEAN,11_balance-scale,0.0224499999999999
TOP3+MEAN,12_mfeat-factors,0.0043
TOP3+MEAN,1456_appendicitis,0.2065166666666666
TOP3+MEAN,1460_banana,0.1030166666666666
TOP3+MEAN,1462_banknote-authentication,0.0030999999999999
TOP3+MEAN,1464_blood-transfusion-service-center,0.0509833333333333
TOP3+MEAN,1465_breast-tissue,0.1276333333333333
TOP3+MEAN,1466_cardiotocography,2.463307335887066e-17
TOP3+MEAN,1467_climate-model-simulation-crashes,0.4210833333333334
TOP3+MEAN,1473_fertility,0.289
TOP3+MEAN,1475_first-order-theorem-proving,0.0346333333333333
TOP3+MEAN,1479_hill-valley,0.02115
TOP3+MEAN,1484_lsvt,0.1085666666666667
TOP3+MEAN,1485_madelon,0.0620999999999999
TOP3+MEAN,1487_ozone-level-8hr,0.0852333333333333
TOP3+MEAN,1488_parkinsons,0.0290833333333333
TOP3+MEAN,1489_phoneme,0.0249166666666666
TOP3+MEAN,1490_planning-relax,0.5
TOP3+MEAN,1494_qsar-biodeg,0.0499833333333333
TOP3+MEAN,1495_qualitative-bankruptcy,0.02795
TOP3+MEAN,1496_ringnorm,0.0183499999999999
TOP3+MEAN,1497_wall-robot-navigation,0.01815
TOP3+MEAN,1498_sa-heart,0.0389333333333333
TOP3+MEAN,14_mfeat-fourier,0.0102166666666666
TOP3+MEAN,1501_semeion,0.0303333333333333
TOP3+MEAN,1504_steel-plates-fault,0.0003
TOP3+MEAN,1506_thoracic-surgery,0.2646666666666667
TOP3+MEAN,1507_twonorm,0.0023666666666666
TOP3+MEAN,1508_user-knowledge,0.0080833333333333
TOP3+MEAN,1510_wdbc,0.0103
TOP3+MEAN,1511_wholesale-customers,0.0240833333333333
TOP3+MEAN,1512_heart-long-beach,0.48635
TOP3+MEAN,1519_robot-failures-lp4,0.0473166666666666
TOP3+MEAN,1520_robot-failures-lp5,0.2347833333333333
TOP3+MEAN,1523_vertebra-column,0.0129666666666666
TOP3+MEAN,1526_wall-robot-navigation,0.0298999999999999
TOP3+MEAN,1527_volcanoes-a1,0.0366166666666666
TOP3+MEAN,1528_volcanoes-a2,0.01865
TOP3+MEAN,1529_volcanoes-a3,0.0367999999999999
TOP3+MEAN,1530_volcanoes-a4,0.0215833333333333
TOP3+MEAN,1535_volcanoes-b5,0.0736833333333333
TOP3+MEAN,1538_volcanoes-d1,0.17705
TOP3+MEAN,1539_volcanoes-d2,0.16435
TOP3+MEAN,1540_volcanoes-d3,0.0949166666666666
TOP3+MEAN,1541_volcanoes-d4,0.1345333333333333
TOP3+MEAN,1547_autoUniv-au1-1000,0.1772666666666666
TOP3+MEAN,1559_breast-tissue,0.0763
TOP3+MEAN,1565_heart-h,0.0717999999999999
TOP3+MEAN,1566_hill-valley,0.0829166666666666
TOP3+MEAN,1570_wilt,0.0322499999999999
TOP3+MEAN,1600_SPECTF,0.0495833333333333
TOP3+MEAN,16_mfeat-karhunen,0.0176
TOP3+MEAN,182_satimage,0.00465
TOP3+MEAN,187_wine,0.01375
TOP3+MEAN,18_mfeat-morphological,0.00405
TOP3+MEAN,20_mfeat-pixel,0.0135666666666666
TOP3+MEAN,22_mfeat-zernike,0.0403999999999999
TOP3+MEAN,23_cmc,0.0325666666666666
TOP3+MEAN,28_optdigits,0.0126
TOP3+MEAN,292_Australian,0.0201166666666666
TOP3+MEAN,294_satellite_image,0.00695
TOP3+MEAN,30_page-blocks,0.0433
TOP3+MEAN,311_oil_spill,0.0983166666666666
TOP3+MEAN,312_scene,0.0066833333333333
TOP3+MEAN,316_yeast_ml8,0.24655
TOP3+MEAN,329_hayes-roth,0.061
TOP3+MEAN,333_monks-problems-1,0.03655
TOP3+MEAN,334_monks-problems-2,0.1906333333333333
TOP3+MEAN,335_monks-problems-3,0.0729333333333333
TOP3+MEAN,336_SPECT,0.1629499999999999
TOP3+MEAN,36_segment,0.00195
TOP3+MEAN,375_JapaneseVowels,0.0068833333333333
TOP3+MEAN,377_synthetic_control,0.0020166666666666
TOP3+MEAN,37_diabetes,0.0517833333333333
TOP3+MEAN,40474_thyroid-allbp,0.0227166666666666
TOP3+MEAN,40475_thyroid-allhyper,0.03435
TOP3+MEAN,40496_LED-display-domain-7digit,0.1140333333333333
TOP3+MEAN,40733_yeast,0.1204666666666666
TOP3+MEAN,40877_seeds,0.01355
TOP3+MEAN,40_sonar,0.0398166666666666
TOP3+MEAN,43_haberman,0.1156333333333333
TOP3+MEAN,44_spambase,0.0085833333333333
TOP3+MEAN,450_analcatdata_lawsuit,0.20985
TOP3+MEAN,4538_GesturePhaseSegmentationProcessed,0.0382833333333333
TOP3+MEAN,458_analcatdata_authorship,0.004
TOP3+MEAN,461_analcatdata_creditscore,0.0433166666666666
TOP3+MEAN,463_backache,0.287
TOP3+MEAN,464_prnn_synth,0.0229999999999999
TOP3+MEAN,48_tae,0.3055333333333333
TOP3+MEAN,53_heart-statlog,0.13415
TOP3+MEAN,54_vehicle,0.0238499999999999
TOP3+MEAN,59_ionosphere,0.0466999999999999
TOP3+MEAN,60_waveform-5000,0.0109833333333333
TOP3+MEAN,61_iris,5.000000000002294e-05
TOP3+MEAN,679_rmftsa_sleepdata,0.1794166666666667
TOP3+MEAN,694_diggle_table_a2,0.0082833333333333
TOP3+MEAN,AedesQuinx,0.0132333333333333
TOP3+MEAN,AedesSex,0.0049833333333333
TOP3+MEAN,anuranCalls,0.0061666666666667
TOP3+MEAN,ArabicDigit,0.0029
TOP3+MEAN,BNG,0.0047833333333333
TOP3+MEAN,click-prediction,0.1699333333333333
TOP3+MEAN,cmc,0.0326999999999999
TOP3+MEAN,covtype_reduced,0.0200166666666666
TOP3+MEAN,default_credit_card_clients,0.0471333333333333
TOP3+MEAN,eeg,0.0694666666666666
TOP3+MEAN,HTRU,0.0093666666666666
TOP3+MEAN,jm1-processed,0.05965
TOP3+MEAN,letter-recognition,0.1771333333333333
TOP3+MEAN,magic,0.0190666666666666
TOP3+MEAN,mozilla,0.0149166666666666
TOP3+MEAN,namao,0.0061999999999999
TOP3+MEAN,occupancy,0.0023333333333333
TOP3+MEAN,phoneme,0.0290333333333333
TOP3+MEAN,spambase,0.0080333333333333
TOP3+MEAN,winetype,0.00275
TOP3+MEDIAN,1043_ada_agnostic,0.0351
TOP3+MEDIAN,1048_jEdit_4,0.0825
TOP3+MEDIAN,1049_pc4,0.0193499999999999
TOP3+MEDIAN,1050_pc3,0.0514499999999999
TOP3+MEDIAN,1054_mc2,0.0322999999999999
TOP3+MEDIAN,1056_mc1,0.1513999999999999
TOP3+MEDIAN,1061_ar4,0.16155
TOP3+MEDIAN,1065_kc3,0.3214
TOP3+MEDIAN,1066_kc1-binary,0.0264499999999999
TOP3+MEDIAN,1068_pc1,0.22065
TOP3+MEDIAN,1069_pc2,0.4873
TOP3+MEDIAN,1071_mw1,0.2367
TOP3+MEDIAN,1073_jEdit_4,0.11015
TOP3+MEDIAN,1075_datatrieve,0.49565
TOP3+MEDIAN,1115_teachingAssistant,0.2587
TOP3+MEDIAN,1121_badges2,0.0
TOP3+MEDIAN,1167_pc1_req,0.09745
TOP3+MEDIAN,11_balance-scale,0.02235
TOP3+MEDIAN,12_mfeat-factors,0.0035
TOP3+MEDIAN,1456_appendicitis,0.17895
TOP3+MEDIAN,1460_banana,0.0920999999999999
TOP3+MEDIAN,1462_banknote-authentication,0.0031999999999999
TOP3+MEDIAN,1464_blood-transfusion-service-center,0.0511499999999999
TOP3+MEDIAN,1465_breast-tissue,0.08505
TOP3+MEDIAN,1466_cardiotocography,0.0
TOP3+MEDIAN,1467_climate-model-simulation-crashes,0.48625
TOP3+MEDIAN,1473_fertility,0.5
TOP3+MEDIAN,1475_first-order-theorem-proving,0.0369
TOP3+MEDIAN,1479_hill-valley,0.0225999999999999
TOP3+MEDIAN,1484_lsvt,0.1062
TOP3+MEDIAN,1485_madelon,0.0675499999999999
TOP3+MEDIAN,1487_ozone-level-8hr,0.09965
TOP3+MEDIAN,1488_parkinsons,0.0296999999999999
TOP3+MEDIAN,1489_phoneme,0.02145
TOP3+MEDIAN,1490_planning-relax,0.5
TOP3+MEDIAN,1494_qsar-biodeg,0.05325
TOP3+MEDIAN,1495_qualitative-bankruptcy,0.0318
TOP3+MEDIAN,1496_ringnorm,0.0205499999999999
TOP3+MEDIAN,1497_wall-robot-navigation,0.01855
TOP3+MEDIAN,1498_sa-heart,0.03935
TOP3+MEDIAN,14_mfeat-fourier,0.01015
TOP3+MEDIAN,1501_semeion,0.0399
TOP3+MEDIAN,1504_steel-plates-fault,0.0
TOP3+MEDIAN,1506_thoracic-surgery,0.281
TOP3+MEDIAN,1507_twonorm,0.0025999999999999
TOP3+MEDIAN,1508_user-knowledge,0.0111999999999999
TOP3+MEDIAN,1510_wdbc,0.0128
TOP3+MEDIAN,1511_wholesale-customers,0.02365
TOP3+MEDIAN,1512_heart-long-beach,0.4925
TOP3+MEDIAN,1519_robot-failures-lp4,0.0252499999999999
TOP3+MEDIAN,1520_robot-failures-lp5,0.2577
TOP3+MEDIAN,1523_vertebra-column,0.0150499999999999
TOP3+MEDIAN,1526_wall-robot-navigation,0.0326999999999999
TOP3+MEDIAN,1527_volcanoes-a1,0.0436
TOP3+MEDIAN,1528_volcanoes-a2,0.0188
TOP3+MEDIAN,1529_volcanoes-a3,0.02455
TOP3+MEDIAN,1530_volcanoes-a4,0.0272
TOP3+MEDIAN,1535_volcanoes-b5,0.0708
TOP3+MEDIAN,1538_volcanoes-d1,0.02285
TOP3+MEDIAN,1539_volcanoes-d2,0.09905
TOP3+MEDIAN,1540_volcanoes-d3,0.03155
TOP3+MEDIAN,1541_volcanoes-d4,0.0906499999999999
TOP3+MEDIAN,1547_autoUniv-au1-1000,0.18325
TOP3+MEDIAN,1559_breast-tissue,0.0702
TOP3+MEDIAN,1565_heart-h,0.0659
TOP3+MEDIAN,1566_hill-valley,0.07395
TOP3+MEDIAN,1570_wilt,0.0312499999999999
TOP3+MEDIAN,1600_SPECTF,0.0549499999999999
TOP3+MEDIAN,16_mfeat-karhunen,0.01525
TOP3+MEDIAN,182_satimage,0.00555
TOP3+MEDIAN,187_wine,0.00895
TOP3+MEDIAN,18_mfeat-morphological,0.0039
TOP3+MEDIAN,20_mfeat-pixel,0.0138499999999999
TOP3+MEDIAN,22_mfeat-zernike,0.03745
TOP3+MEDIAN,23_cmc,0.0291999999999999
TOP3+MEDIAN,28_optdigits,0.0106499999999999
TOP3+MEDIAN,292_Australian,0.0226
TOP3+MEDIAN,294_satellite_image,0.0071499999999999
TOP3+MEDIAN,30_page-blocks,0.0530499999999999
TOP3+MEDIAN,311_oil_spill,0.1398499999999999
TOP3+MEDIAN,312_scene,0.0079499999999999
TOP3+MEDIAN,316_yeast_ml8,0.3243999999999999
TOP3+MEDIAN,329_hayes-roth,0.0608
TOP3+MEDIAN,333_monks-problems-1,0.03685
TOP3+MEDIAN,334_monks-problems-2,0.0553999999999999
TOP3+MEDIAN,335_monks-problems-3,0.0146
TOP3+MEDIAN,336_SPECT,0.17115
TOP3+MEDIAN,36_segment,0.0020499999999999
TOP3+MEDIAN,375_JapaneseVowels,0.0090499999999999
TOP3+MEDIAN,377_synthetic_control,0.0019499999999999
TOP3+MEDIAN,37_diabetes,0.05175
TOP3+MEDIAN,40474_thyroid-allbp,0.02275
TOP3+MEDIAN,40475_thyroid-allhyper,0.0349
TOP3+MEDIAN,40496_LED-display-domain-7digit,0.1006499999999999
TOP3+MEDIAN,40733_yeast,0.0629
TOP3+MEDIAN,40877_seeds,0.02035
TOP3+MEDIAN,40_sonar,0.0409499999999999
TOP3+MEDIAN,43_haberman,0.11595
TOP3+MEDIAN,44_spambase,0.0087999999999999
TOP3+MEDIAN,450_analcatdata_lawsuit,0.2184
TOP3+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.04155
TOP3+MEDIAN,458_analcatdata_authorship,0.0034
TOP3+MEDIAN,461_analcatdata_creditscore,0.0408499999999999
TOP3+MEDIAN,463_backache,0.4820000000000001
TOP3+MEDIAN,464_prnn_synth,0.0265499999999999
TOP3+MEDIAN,48_tae,0.3068
TOP3+MEDIAN,53_heart-statlog,0.126
TOP3+MEDIAN,54_vehicle,0.0277499999999999
TOP3+MEDIAN,59_ionosphere,0.0443
TOP3+MEDIAN,60_waveform-5000,0.0112499999999999
TOP3+MEDIAN,61_iris,0.0
TOP3+MEDIAN,679_rmftsa_sleepdata,0.04465
TOP3+MEDIAN,694_diggle_table_a2,0.0082499999999999
TOP3+MEDIAN,AedesQuinx,0.01365
TOP3+MEDIAN,AedesSex,0.0051999999999999
TOP3+MEDIAN,anuranCalls,0.00655
TOP3+MEDIAN,ArabicDigit,0.00275
TOP3+MEDIAN,BNG,0.0049499999999999
TOP3+MEDIAN,click-prediction,0.0583
TOP3+MEDIAN,cmc,0.0283
TOP3+MEDIAN,covtype_reduced,0.02015
TOP3+MEDIAN,default_credit_card_clients,0.04365
TOP3+MEDIAN,eeg,0.0703999999999999
TOP3+MEDIAN,HTRU,0.0097999999999999
TOP3+MEDIAN,jm1-processed,0.05925
TOP3+MEDIAN,letter-recognition,0.0426499999999999
TOP3+MEDIAN,magic,0.0183
TOP3+MEDIAN,mozilla,0.0146499999999999
TOP3+MEDIAN,namao,0.0065999999999999
TOP3+MEDIAN,occupancy,0.00245
TOP3+MEDIAN,phoneme,0.02405
TOP3+MEDIAN,spambase,0.008
TOP3+MEDIAN,winetype,0.0029499999999999
TOP3+WEIGHTED,1043_ada_agnostic,0.0362770232246944
TOP3+WEIGHTED,1048_jEdit_4,0.07183189274547
TOP3+WEIGHTED,1049_pc4,0.0167292735545055
TOP3+WEIGHTED,1050_pc3,0.1442793050011049
TOP3+WEIGHTED,1054_mc2,0.039969343454803
TOP3+WEIGHTED,1056_mc1,0.0729321304040102
TOP3+WEIGHTED,1061_ar4,0.2453182816490136
TOP3+WEIGHTED,1065_kc3,0.353253888262997
TOP3+WEIGHTED,1066_kc1-binary,0.0293290773318513
TOP3+WEIGHTED,1068_pc1,0.3199721912464399
TOP3+WEIGHTED,1069_pc2,0.3541150926059945
TOP3+WEIGHTED,1071_mw1,0.1983809008035096
TOP3+WEIGHTED,1073_jEdit_4,0.1060268495123886
TOP3+WEIGHTED,1075_datatrieve,0.3280700499177263
TOP3+WEIGHTED,1115_teachingAssistant,0.1316849216074928
TOP3+WEIGHTED,1121_badges2,1.8041124150158797e-17
TOP3+WEIGHTED,1167_pc1_req,0.1716290866474377
TOP3+WEIGHTED,11_balance-scale,0.024441679778468
TOP3+WEIGHTED,12_mfeat-factors,0.0051343013399715
TOP3+WEIGHTED,1456_appendicitis,0.1834708071226366
TOP3+WEIGHTED,1460_banana,0.1465442978978507
TOP3+WEIGHTED,1462_banknote-authentication,0.0038078550785739
TOP3+WEIGHTED,1464_blood-transfusion-service-center,0.0327879196997568
TOP3+WEIGHTED,1465_breast-tissue,0.085198264171098
TOP3+WEIGHTED,1466_cardiotocography,1.1102230246251566e-17
TOP3+WEIGHTED,1467_climate-model-simulation-crashes,0.2769668504445315
TOP3+WEIGHTED,1473_fertility,0.2632331618822444
TOP3+WEIGHTED,1475_first-order-theorem-proving,0.0350525074651645
TOP3+WEIGHTED,1479_hill-valley,0.0197121778751528
TOP3+WEIGHTED,1484_lsvt,0.1418105516318944
TOP3+WEIGHTED,1485_madelon,0.0535508078199699
TOP3+WEIGHTED,1487_ozone-level-8hr,0.0498192458159515
TOP3+WEIGHTED,1488_parkinsons,0.1318278610754441
TOP3+WEIGHTED,1489_phoneme,0.0236122320196495
TOP3+WEIGHTED,1490_planning-relax,0.4229371798875997
TOP3+WEIGHTED,1494_qsar-biodeg,0.049608836962977
TOP3+WEIGHTED,1495_qualitative-bankruptcy,0.0226988287313127
TOP3+WEIGHTED,1496_ringnorm,0.0208732910024452
TOP3+WEIGHTED,1497_wall-robot-navigation,0.018757691989821
TOP3+WEIGHTED,1498_sa-heart,0.0392498059822643
TOP3+WEIGHTED,14_mfeat-fourier,0.0099437856655134
TOP3+WEIGHTED,1501_semeion,0.0342541497064747
TOP3+WEIGHTED,1504_steel-plates-fault,0.0010419116724753
TOP3+WEIGHTED,1506_thoracic-surgery,0.2834760873249911
TOP3+WEIGHTED,1507_twonorm,0.002943417666084
TOP3+WEIGHTED,1508_user-knowledge,0.0202777686023629
TOP3+WEIGHTED,1510_wdbc,0.0058492118410075
TOP3+WEIGHTED,1511_wholesale-customers,0.0267744338261448
TOP3+WEIGHTED,1512_heart-long-beach,0.2918831999706453
TOP3+WEIGHTED,1519_robot-failures-lp4,0.0434310301964858
TOP3+WEIGHTED,1520_robot-failures-lp5,0.2486441081328562
TOP3+WEIGHTED,1523_vertebra-column,0.0051193817395272
TOP3+WEIGHTED,1526_wall-robot-navigation,0.0270904685516292
TOP3+WEIGHTED,1527_volcanoes-a1,0.0335956376346982
TOP3+WEIGHTED,1528_volcanoes-a2,0.0170184736711773
TOP3+WEIGHTED,1529_volcanoes-a3,0.0437755638059006
TOP3+WEIGHTED,1530_volcanoes-a4,0.0365017523103934
TOP3+WEIGHTED,1535_volcanoes-b5,0.0690184642233651
TOP3+WEIGHTED,1538_volcanoes-d1,0.0879691478541793
TOP3+WEIGHTED,1539_volcanoes-d2,0.0454319093835912
TOP3+WEIGHTED,1540_volcanoes-d3,0.023239228072731
TOP3+WEIGHTED,1541_volcanoes-d4,0.0799245825620272
TOP3+WEIGHTED,1547_autoUniv-au1-1000,0.2065671089375461
TOP3+WEIGHTED,1559_breast-tissue,0.1148764032777475
TOP3+WEIGHTED,1565_heart-h,0.0728616113081168
TOP3+WEIGHTED,1566_hill-valley,0.0823886034771298
TOP3+WEIGHTED,1570_wilt,0.0292702833817607
TOP3+WEIGHTED,1600_SPECTF,0.0645717996579766
TOP3+WEIGHTED,16_mfeat-karhunen,0.0140001010758057
TOP3+WEIGHTED,182_satimage,0.0068849789449362
TOP3+WEIGHTED,187_wine,0.0133942420977873
TOP3+WEIGHTED,18_mfeat-morphological,0.0044893981850415
TOP3+WEIGHTED,20_mfeat-pixel,0.0158889490659092
TOP3+WEIGHTED,22_mfeat-zernike,0.0413349322930442
TOP3+WEIGHTED,23_cmc,0.0569024147142786
TOP3+WEIGHTED,28_optdigits,0.010249927972542
TOP3+WEIGHTED,292_Australian,0.0215276986737286
TOP3+WEIGHTED,294_satellite_image,0.0068686970614777
TOP3+WEIGHTED,30_page-blocks,0.0307670282101212
TOP3+WEIGHTED,311_oil_spill,0.1877371582149396
TOP3+WEIGHTED,312_scene,0.0073985065967708
TOP3+WEIGHTED,316_yeast_ml8,0.3108378762338254
TOP3+WEIGHTED,329_hayes-roth,0.0821606092564685
TOP3+WEIGHTED,333_monks-problems-1,0.0374564245533298
TOP3+WEIGHTED,334_monks-problems-2,0.3123585093463353
TOP3+WEIGHTED,335_monks-problems-3,0.0738417544033128
TOP3+WEIGHTED,336_SPECT,0.137115443710369
TOP3+WEIGHTED,36_segment,0.0025027613423262
TOP3+WEIGHTED,375_JapaneseVowels,0.0054153779726679
TOP3+WEIGHTED,377_synthetic_control,0.0012153578991296
TOP3+WEIGHTED,37_diabetes,0.0531930503456222
TOP3+WEIGHTED,40474_thyroid-allbp,0.0225756305067543
TOP3+WEIGHTED,40475_thyroid-allhyper,0.0335040979120446
TOP3+WEIGHTED,40496_LED-display-domain-7digit,0.1230296438604967
TOP3+WEIGHTED,40733_yeast,0.0657498006166118
TOP3+WEIGHTED,40877_seeds,0.0093846511607766
TOP3+WEIGHTED,40_sonar,0.0454352197528744
TOP3+WEIGHTED,43_haberman,0.0956956030021296
TOP3+WEIGHTED,44_spambase,0.0087580655242456
TOP3+WEIGHTED,450_analcatdata_lawsuit,0.1937129304024202
TOP3+WEIGHTED,4538_GesturePhaseSegmentationProcessed,0.0481085320807249
TOP3+WEIGHTED,458_analcatdata_authorship,0.0013026606619938
TOP3+WEIGHTED,461_analcatdata_creditscore,0.0392034798157992
TOP3+WEIGHTED,463_backache,0.2898589894463804
TOP3+WEIGHTED,464_prnn_synth,0.0249415566811007
TOP3+WEIGHTED,48_tae,0.2785690255131159
TOP3+WEIGHTED,53_heart-statlog,0.1368848955754296
TOP3+WEIGHTED,54_vehicle,0.0335502564702243
TOP3+WEIGHTED,59_ionosphere,0.0737651749523714
TOP3+WEIGHTED,60_waveform-5000,0.0124451587457276
TOP3+WEIGHTED,61_iris,4.5807533602585176e-05
TOP3+WEIGHTED,679_rmftsa_sleepdata,0.1767107339534517
TOP3+WEIGHTED,694_diggle_table_a2,0.0146665117824566
TOP3+WEIGHTED,AedesQuinx,0.0132083262750035
TOP3+WEIGHTED,AedesSex,0.0050824203582797
TOP3+WEIGHTED,anuranCalls,0.0064235198935536
TOP3+WEIGHTED,ArabicDigit,0.0033179264432388
TOP3+WEIGHTED,BNG,0.0048721703607714
TOP3+WEIGHTED,click-prediction,0.0547806562205502
TOP3+WEIGHTED,cmc,0.0283385538729294
TOP3+WEIGHTED,covtype_reduced,0.0232135169099538
TOP3+WEIGHTED,default_credit_card_clients,0.03533503637635
TOP3+WEIGHTED,eeg,0.0674225789494525
TOP3+WEIGHTED,HTRU,0.0075880489189327
TOP3+WEIGHTED,jm1-processed,0.0558066044279313
TOP3+WEIGHTED,letter-recognition,0.0439155328808374
TOP3+WEIGHTED,magic,0.0194149253952099
TOP3+WEIGHTED,mozilla,0.0175823244722211
TOP3+WEIGHTED,namao,0.0068725606180568
TOP3+WEIGHTED,occupancy,0.0028952683374185
TOP3+WEIGHTED,phoneme,0.0230840799880957
TOP3+WEIGHTED,spambase,0.0081831446299207
TOP3+WEIGHTED,winetype,0.0027388463858024
TOP5+MEAN,1043_ada_agnostic,0.0350399999999999
TOP5+MEAN,1048_jEdit_4,0.08498
TOP5+MEAN,1049_pc4,0.0245799999999999
TOP5+MEAN,1050_pc3,0.22351
TOP5+MEAN,1054_mc2,0.0630299999999999
TOP5+MEAN,1056_mc1,0.1068199999999999
TOP5+MEAN,1061_ar4,0.19225
TOP5+MEAN,1065_kc3,0.36848
TOP5+MEAN,1066_kc1-binary,0.02079
TOP5+MEAN,1068_pc1,0.3626
TOP5+MEAN,1069_pc2,0.41509
TOP5+MEAN,1071_mw1,0.20724
TOP5+MEAN,1073_jEdit_4,0.12381
TOP5+MEAN,1075_datatrieve,0.3797100000000001
TOP5+MEAN,1115_teachingAssistant,0.21239
TOP5+MEAN,1121_badges2,0.0
TOP5+MEAN,1167_pc1_req,0.0943899999999999
TOP5+MEAN,11_balance-scale,0.0172899999999999
TOP5+MEAN,12_mfeat-factors,0.00389
TOP5+MEAN,1456_appendicitis,0.1981899999999999
TOP5+MEAN,1460_banana,0.09502
TOP5+MEAN,1462_banknote-authentication,0.00323
TOP5+MEAN,1464_blood-transfusion-service-center,0.0483899999999999
TOP5+MEAN,1465_breast-tissue,0.10488
TOP5+MEAN,1466_cardiotocography,0.0
TOP5+MEAN,1467_climate-model-simulation-crashes,0.4506500000000001
TOP5+MEAN,1473_fertility,0.272
TOP5+MEAN,1475_first-order-theorem-proving,0.03551
TOP5+MEAN,1479_hill-valley,0.0164699999999999
TOP5+MEAN,1484_lsvt,0.11413
TOP5+MEAN,1485_madelon,0.06674
TOP5+MEAN,1487_ozone-level-8hr,0.10556
TOP5+MEAN,1488_parkinsons,0.0215399999999999
TOP5+MEAN,1489_phoneme,0.02903
TOP5+MEAN,1490_planning-relax,0.348
TOP5+MEAN,1494_qsar-biodeg,0.0565099999999999
TOP5+MEAN,1495_qualitative-bankruptcy,0.02997
TOP5+MEAN,1496_ringnorm,0.0212999999999999
TOP5+MEAN,1497_wall-robot-navigation,0.0190599999999999
TOP5+MEAN,1498_sa-heart,0.04117
TOP5+MEAN,14_mfeat-fourier,0.00802
TOP5+MEAN,1501_semeion,0.0313499999999999
TOP5+MEAN,1504_steel-plates-fault,0.0009299999999999
TOP5+MEAN,1506_thoracic-surgery,0.263
TOP5+MEAN,1507_twonorm,0.00298
TOP5+MEAN,1508_user-knowledge,0.00759
TOP5+MEAN,1510_wdbc,0.01017
TOP5+MEAN,1511_wholesale-customers,0.03136
TOP5+MEAN,1512_heart-long-beach,0.3410099999999999
TOP5+MEAN,1519_robot-failures-lp4,0.03475
TOP5+MEAN,1520_robot-failures-lp5,0.17204
TOP5+MEAN,1523_vertebra-column,0.01323
TOP5+MEAN,1526_wall-robot-navigation,0.0262699999999999
TOP5+MEAN,1527_volcanoes-a1,0.03255
TOP5+MEAN,1528_volcanoes-a2,0.0219099999999999
TOP5+MEAN,1529_volcanoes-a3,0.0357499999999999
TOP5+MEAN,1530_volcanoes-a4,0.0232399999999999
