V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,class
0.9034782608695653,0.9945510026155188,0.7501645097609125,0.4565009560229445,0.4152061855670103,0.3107170393215111,0.3432835820895523,0.08041627246925262,1.0,0.08048433048433046,0.0826251180358829,0.15087636191378498,0.1478856602882116,0.15080113100848253,0.9999999999999999,0.06053321678321677,0.06851091419926515,0.07425742574257425,0.9999999999999999,1.0000000000000002,0.13787878787878788,0.9999999999999999,1.0,0.2593553969284015,1.0
0.2510869565217392,0.24694856146469046,0.24720333406448783,0.9959369024856597,1.0,0.9987149832947828,0.15671641791044777,0.20316934720908233,0.21421709894332377,0.33000949667616336,0.3354579792256847,1.0000000000000002,0.11481218993621545,0.11498586239396796,0.16870144284128746,0.18575174825174828,0.2742597795547871,0.05165733964700818,0.0502145922746781,0.045855758880516684,0.042424242424242406,0.9999999999999999,0.05849341679257501,0.25308241401687215,1.0
0.33086956521739136,0.33500435919790755,0.32923886817284487,0.27987571701720837,0.23067010309278346,0.23464405037265484,0.997941327843541,0.2362819299905393,0.30811719500480317,0.23575498575498577,0.23701605288007555,0.23969682614874468,0.24521615875265768,0.37111215834118755,0.9999999999999999,0.24322552447552448,0.21785173978819966,0.22212656048213514,0.2283261802575107,0.34833153928955873,0.0538961038961039,0.33261339092872566,0.32980789984891,0.3300886869997837,0.0
0.06891304347826087,0.06887532693984307,0.22044307962272428,0.29039196940726575,0.42680412371134013,0.9987149832947828,0.997941327843541,0.1840113528855251,1.0,0.1835232668566002,0.18437204910292732,0.18806252960682143,0.24828726671391443,0.2535344015080113,0.30166481687014435,0.07408216783216784,0.0816944024205749,0.09083082221265605,0.0959227467811159,0.09666307857911735,0.07402597402597401,0.07235421166306694,0.07036477444420462,0.07030067056024226,1.0
0.156304347826087,0.9945510026155188,0.993638955911384,0.8150095602294456,1.0,0.9987149832947828,0.1919711785898096,0.41106906338694427,0.22598463016330453,0.4252136752136752,0.22379603399433434,0.22406442444339178,0.23198677061185918,0.2342130065975495,0.05993340732519424,0.019012237762237774,0.023773503349902733,0.026474386569091693,0.03090128755364807,0.057481162540366004,0.03463203463203464,0.1511879049676026,0.15497517807036476,0.15833874107722257,0.0
0.5065217391304347,0.6985614646904968,0.993638955911384,0.43738049713193106,0.3891752577319587,0.2819326651246466,0.2758620689655172,0.12369914853358557,0.12463976945244962,0.12630579297245964,0.135505193578848,0.16603505447655145,0.10040160642570278,0.20169651272384548,0.060155382907880126,0.0723339160839161,0.08363950724011239,0.09212225570383127,0.9999999999999999,0.10893433799784716,0.08896103896103898,0.08768898488120949,0.08827973235484567,0.8756218905472636,0.0
0.23347826086956525,0.26394943330427195,0.4364992322877824,0.25239005736137665,0.1948453608247422,0.19789257260344378,0.20174987133299022,0.25118259224219497,0.3981748318924112,0.34924026590693263,0.34891406987724277,0.3505447655139745,0.3562485235057878,0.48444863336475025,0.9999999999999999,1.0,1.0,0.01829530779164873,0.028755364806866954,0.05532831001076427,0.23831168831168836,0.23606911447084236,0.23311029570472697,0.23231667748215445,0.0
0.11717391304347825,0.23234524847428067,0.22658477736345686,0.1649139579349904,0.08891752577319584,0.9987149832947828,0.997941327843541,0.7455061494796595,1.0,0.9947768281101617,0.3333333333333333,0.3273330175272384,0.1261516654854713,0.12888784165881245,0.07192008879023305,0.05157342657342659,0.05964988113248325,0.06500215238915198,0.10343347639484979,0.07621097954790099,0.12056277056277058,0.11943844492440606,0.11698683358515001,0.11702357776335713,0.0
0.1980434782608696,0.18875326939843062,0.18578635665716162,0.12117590822179733,0.9384020618556701,0.9987149832947828,0.997941327843541,0.4806054872280039,0.38760806916426516,0.21343779677113012,0.9955146364494807,0.03884414969208905,0.009922041105598856,0.01107445805843546,0.07103218645948946,0.09003496503496503,0.04171169224119298,0.0370210934136892,0.04120171673819743,0.03423035522066739,0.031818181818181815,0.075377969762419,1.0,0.9999999999999999,0.0
0.19347826086956527,0.19311246730601567,0.2882211011186664,0.21964627151051627,0.16056701030927834,0.1634541249036237,0.16726711271230055,0.2220908230842006,0.4164265129682997,0.3886514719848054,0.38975448536355056,0.4031264803410707,0.4774391684384596,1.0,0.9999999999999999,0.028190559440559454,0.03630862329803329,0.042402066293585894,0.04935622317596565,0.05274488697524221,0.23095238095238096,0.19524838012958964,0.19361105115475935,0.19402985074626866,1.0
0.14826086956521745,0.9945510026155188,0.3586312787892081,0.44980879541108976,0.39201030927835046,0.3962991518889745,0.2874420998455996,0.707426679280984,1.0,0.4798195631528965,0.4792256846081209,0.48436759829464715,0.24734231041814309,0.729971724787936,0.9999999999999999,0.07561188811188813,0.08363950724011239,0.09061558329746018,0.004935622317596561,0.10333692142088269,0.07640692640692641,0.10237580993520518,0.10036693287286853,0.11161583387410771,0.0
0.10152173913043479,0.3522231909328683,0.35117350296117567,0.9959369024856597,1.0,0.2084297095862246,0.7694287184765827,0.49266792809839177,1.0,0.5909306742640077,0.9955146364494807,1.0000000000000002,0.9992912827781715,0.13854853911404336,0.08501664816870146,0.16018356643356646,0.13118651393991787,0.10977184674989239,0.08927038626609443,0.08353067814854684,0.0893939393939394,0.09330453563714902,1.0,0.2809863724853991,0.0
0.08021739130434784,0.9945510026155188,0.2048694889230094,0.13814531548757172,0.08814432989690718,0.09020817270624515,0.997941327843541,0.7753074739829706,1.0,0.9947768281101617,0.44806421152030224,0.33183325438180955,0.15898889676352468,0.160933081998115,0.967813540510544,0.05135489510489513,0.05900151285930409,0.06521739130434782,0.09077253218884121,0.11668460710441336,0.08593073593073593,0.08228941684665225,0.07943017483272179,0.07852044127190135,1.0
0.4623913043478262,0.40911072362685263,0.3823206843606054,0.3326959847036328,0.2858247422680412,0.15702904137753787,0.15208440555841485,0.1464049195837275,0.1431316042267051,0.14981006647673317,0.215533522190746,0.194931312174325,0.1356012284431845,0.11687087653157402,0.15871254162042175,0.17438811188811187,0.4802247676680355,0.9999999999999999,0.4227467811158798,0.20602798708288486,0.4082251082251082,0.4120950323974082,0.4174401036045759,0.4218040233614536,0.0
0.18543478260869567,0.23648648648648646,0.37968852818600574,0.22490439770554496,0.1649484536082474,0.16602415831405803,0.16932578486875965,0.22705771050141912,0.4519692603266091,0.4520417853751187,0.40155807365439095,0.40146849834201803,0.4058587290337821,1.0,0.9999999999999999,1.0,0.04538577912254159,0.03788204907447268,0.043562231759656664,0.0667384284176534,0.1961038961038961,0.22613390928725705,0.18799913662853446,0.18667531905688944,1.0
0.4760869565217392,0.48103748910200517,0.43277034437376616,0.130736137667304,0.06005154639175253,0.055512721665381626,0.05069480185280495,0.11140018921475878,0.18780019212295876,0.19159544159544162,0.20207743153918795,0.012790146849834205,0.012520670918969967,0.01790763430725731,0.9999999999999999,0.09462412587412589,0.11908363950724012,0.09535083943176927,0.09635193133047212,1.0000000000000002,0.8655844155844155,0.6974082073434125,0.7101230304338441,0.4815055158987671,0.0
0.08,0.46469049694856135,0.506032024566791,0.9959369024856597,1.0,0.1382677974813672,0.13329902213072564,0.17738883632923366,0.18443804034582137,0.19207027540360871,0.2703021718602455,0.042160113690194206,0.038506969052681306,0.03793590951932141,0.09611542730299667,0.17963286713286714,0.17614004754700668,0.07404218682737838,0.07124463519313307,0.0645855758880517,0.060606060606060594,0.9999999999999999,0.9263975825598962,0.20268224096906773,1.0
0.2782608695652174,0.27332170880557977,0.2719894713753016,0.9959369024856597,1.0,0.15214597789771261,0.14462171899125065,0.19276253547776726,0.20365033621517772,0.21557454890788225,0.31279508970727105,0.09000473709142584,0.9992912827781715,0.08859566446748346,0.14361820199778025,0.1625874125874126,0.21958072185001076,0.06005165733964703,0.058798283261802586,0.05446716899892359,0.05086580086580085,0.9999999999999999,0.06669544571551912,0.27860696517412936,1.0
0.3617391304347827,0.36115954664341754,0.3632375520947576,0.2796367112810708,0.2247422680412371,0.2279619635055255,0.2310859495625322,0.19701986754966885,0.19980787704130645,0.19919278252611589,0.2018413597733711,0.2051160587399337,0.283723127805339,0.34731385485391136,0.251276359600444,0.21590909090909088,0.2223903177004538,0.2277227722772277,0.5175965665236051,1.0000000000000002,0.08961038961038963,0.3632829373650108,0.360673429743147,0.3621025308241402,0.0
0.14760869565217394,0.9945510026155188,0.28690502303136656,0.3527724665391969,0.5085051546391752,0.5119506553585196,0.997941327843541,0.979422894985809,1.0,0.9947768281101617,0.1038715769593957,0.11061108479393658,0.4205055516182375,1.0,0.9999999999999999,0.04020979020979021,0.04797925221525824,0.05380972879896685,0.060515021459227464,0.06286329386437031,0.13896103896103895,0.13714902807775375,0.1346859486293978,0.13887086307592472,1.0
0.14130434782608697,0.1410200523103749,0.3996490458433867,0.3506214149139578,0.4948453608247423,0.9987149832947828,0.997941327843541,0.10075685903500473,0.10422670509125845,0.10208926875593544,0.10528800755429651,0.11700615821885366,0.16654854712969525,0.17200754005655045,0.22419533851276358,0.047202797202797214,0.05597579425113465,0.06112785191562635,0.0851931330472103,0.07104413347685687,0.14480519480519477,0.14319654427645787,0.1415929203539823,0.14168288989833439,1.0
0.47891304347826097,0.4385353095030513,0.42882211011186655,0.23446462715105162,0.045103092783505105,0.04291955795425334,0.040658775090066934,0.10406811731315044,0.17987512007684922,0.09188034188034189,0.013928234183191696,0.010658455708195153,0.013701866288684111,1.0,0.1027746947835738,0.10227272727272729,0.12708018154311645,0.10568230736117089,0.10815450643776825,1.0000000000000002,0.7103896103896103,0.7064794816414687,1.0,0.4817218256543371,0.0
0.4717391304347826,0.47428073234524837,0.3586312787892081,0.13049713193116633,0.18505154639175259,0.05628373168851192,0.05146680391147712,0.11210974456007569,0.19188280499519697,0.1956315289648623,0.022426817752596806,0.017764092846991958,0.01724545239782657,0.022620169651272393,0.08435072142064375,0.09462412587412589,0.12081262156905122,0.09448988377098581,0.09549356223175967,1.0000000000000002,0.9571428571428571,0.6937365010799136,1.0,0.4769630110317975,0.0
0.41804347826086957,0.40932868352223184,0.4156613292388682,0.2803537284894837,0.16907216494845356,0.15291698792084296,0.08028821410190423,0.13174077578051088,0.14649375600384248,0.19420702754036084,0.25519357884796984,0.08455708195168168,0.08150248051027636,0.0819981149858624,0.13695893451720315,0.45498251748251745,0.4633671925653771,0.41863969005596213,0.4158798283261803,0.4107642626480087,0.4114718614718615,0.9285097192224622,0.6388948845240664,0.6519576032879083,0.0
0.2223913043478261,0.2203574542284219,0.21934634788330773,0.42160611854684504,0.384278350515464,0.39141608840914927,0.997941327843541,0.979422894985809,1.0,0.9947768281101617,0.022426817752596806,0.015158692562766446,0.020080321285140534,0.0751649387370405,0.13229744728079912,0.03780594405594406,0.02874432677760967,0.03164012053379252,0.036695278969957085,0.6316469321851454,0.10194805194805194,0.23239740820734342,0.22641916684653574,0.2236642872593554,0.0
0.22043478260869565,0.21948561464690491,0.46764641368721205,0.5695506692160612,0.5412371134020619,0.9987149832947828,0.997941327843541,0.013954588457899708,1.0,0.014245014245014231,0.018177525967894237,0.021553765987683576,0.07465154736593432,0.07940622054665408,0.021309655937846825,0.01486013986013987,0.023989626107629128,0.029272492466637975,0.037339055793991424,0.03939720129171154,0.22402597402597402,0.22311015118790498,0.2208072523203108,0.227125243348475,0.0
0.2858695652173914,0.4289450741063643,0.4691818381223952,0.4282982791586998,0.2768041237113402,0.6998200976612696,0.6973751930005148,0.45979186376537373,0.4707012487992315,0.47483380816714155,0.2431539187913126,0.7254855518711513,0.04630285849279467,0.009896324222431668,0.06481687014428412,0.08041958041958044,0.0036740868813485983,0.11106328024106758,0.10622317596566522,0.0869752421959096,0.10238095238095236,0.1161987041036717,1.0,0.9999999999999999,0.0
0.22369565217391307,0.22101133391455968,0.21759157710024127,0.15511472275334606,0.21984536082474226,0.16936520174762265,0.5342254246011322,0.5562913907284769,0.7202209414024977,0.9947768281101617,0.9955146364494807,0.17929891046897203,0.16985589416489488,0.16894439208294065,0.2173140954495006,0.07976398601398604,0.05186946185433326,0.02991820921222557,0.03111587982832617,0.030139935414424113,0.06082251082251082,0.24168466522678186,0.17267429311461258,0.2290720311486048,0.0
0.262608695652174,0.9945510026155188,0.993638955911384,0.5693116634799235,1.0,0.9987149832947828,0.19119917653113744,0.27081362346263016,0.4217098943323728,0.42378917378917386,0.23300283286118983,0.23117006158218859,0.23340420505551612,0.18520263901979267,0.29256381798002223,0.026223776223776238,0.028312081262156896,0.029487731381833845,0.033690987124463515,0.04520990312163617,0.033116883116883114,0.04708423326133909,0.1476365206129937,0.1516331386545533,0.0
0.2182608695652174,0.21272885789014817,0.21539811362140818,0.14842256214149138,0.3943298969072164,0.5540992032896428,0.5514668039114772,0.979422894985809,1.0,0.9947768281101617,0.9955146364494807,0.017527238275698714,0.017717930545712246,0.023091423185673893,0.08679245283018867,0.13789335664335664,0.03630862329803329,0.019586741282823936,0.020815450643776823,0.019590958019375673,0.0183982683982684,0.026565874730021602,0.23030433844161452,0.22431321652606528,0.0
0.16391304347826086,0.9945510026155188,0.4685237990787453,0.4474187380497132,0.40515463917525774,0.41300436905679777,0.997941327843541,0.2637180700094608,1.0,0.4002849002849003,0.40108593012275745,0.4081004263382284,0.44436569808646337,0.6734213006597549,0.9999999999999999,0.06599650349650349,0.07369786038469849,0.07877744296168747,0.16180257510729615,0.08826695371367063,0.15541125541125544,0.14190064794816412,0.15950787826462337,0.16482803374432187,1.0
0.22043478260869565,0.21774193548387094,0.2178109234481246,0.42973231357552577,0.5494845360824742,0.5476741197635568,0.5509521358723624,0.7166508987701041,1.0,0.9947768281101617,0.016288951841359783,0.015158692562766446,0.019371604063312037,0.027097078228086713,0.1316315205327414,0.015734265734265743,0.019883293710827754,0.021739130434782622,0.02682403433476395,0.029278794402583422,0.09567099567099564,0.23455723542116627,0.226635009712929,0.22301535799264544,0.0
0.09043478260869565,0.3489537925021795,0.49747751699934195,0.4966539196940726,1.0,0.9987149832947828,0.997941327843541,0.14711447492904448,0.15105667627281463,0.15289648622981955,0.1610009442870633,1.0000000000000002,0.9992912827781715,1.0,0.06725860155382908,0.07910839160839161,0.09120380376053598,0.09944037882049074,0.10965665236051503,0.18837459634015072,0.08376623376623375,0.08444924406047516,0.08655298942369956,0.08955223880597014,0.0
0.195,0.3864428945074106,0.993638955911384,0.9959369024856597,0.834020618556701,0.9987149832947828,0.997941327843541,0.22918637653736992,0.38328530259366,0.17782526115859448,0.3906987724268179,0.16627190904784464,0.16489487361209537,0.16870876531573986,0.1746947835738069,0.2613636363636364,0.05295007564296521,0.025828669823504097,0.026609442060085836,0.02454251883745963,0.02272727272727272,0.030453563714902807,0.19922296568098424,0.19684187756867833,0.0
0.21760869565217394,0.21054925893635568,0.20728229874972579,0.1486615678776291,0.09072164948453604,0.22102287329735287,0.5463201235203294,0.5603122043519396,1.0,0.8763057929724598,0.9955146364494807,1.0000000000000002,0.1804866524923222,0.18944392082940625,0.2397336293007769,0.24060314685314688,0.029392695050788842,0.03013344812742144,0.027253218884120176,0.022389666307857922,0.019696969696969685,0.2408207343412527,0.1172026764515433,0.16547696301103176,0.0
0.03782608695652173,0.19986922406277247,0.19653432770344373,0.1744741873804971,0.08530927835051544,0.084811102544333,0.3780236747297993,0.41698202459791867,1.0,0.9947768281101617,0.9955146364494807,0.10208432022738043,0.9992912827781715,0.02238454288407163,0.08235294117647059,1.0,1.0,0.0370210934136892,0.030686695278969958,0.024757804090419805,0.021212121212121196,0.6192224622030237,0.03367148715734945,0.0400173047804456,0.0
0.09326086956521738,0.09154315605928508,0.09409958324193901,0.18761950286806886,0.12654639175257726,0.13004369056797738,0.997941327843541,0.1901608325449385,0.3861671469740634,0.5026115859449194,0.5018885741265344,0.5163429654192327,0.643751476494212,1.0,0.9999999999999999,0.053977272727272735,0.060298249405662405,0.06736978045630652,0.07103004291845494,0.16770721205597416,0.09696969696969694,0.09546436285097193,0.09367580401467733,0.09387843391736968,1.0
0.3558695652173913,0.4993461203138623,0.5290633910945383,0.9959369024856597,1.0,0.9987149832947828,0.997941327843541,0.15846736045411539,0.159942363112392,0.1669040835707502,0.18083097261567516,0.18687825675035527,0.19418851878100635,0.01696512723845428,0.06392896781354053,0.08107517482517484,0.09574238167279013,0.17864829961256995,0.1849785407725322,0.08719052744886976,0.0803030303030303,0.08509719222462203,0.09108568961795814,0.09474367293964957,0.0
0.21130434782608704,0.20727986050566688,0.3215617459969291,0.14651051625239006,0.21056701030927832,0.5376509894628629,0.536026762738034,0.979422894985809,1.0,0.9947768281101617,0.9955146364494807,0.18308858360966365,0.18639262934089296,0.18049010367577756,0.07569367369589346,0.0930944055944056,0.03782148260211801,0.02798105897546277,0.030686695278969958,0.030139935414424113,0.06796536796536794,0.14125269978401728,0.22253399525145695,0.21630975556997623,0.0
0.10934782608695655,0.9945510026155188,0.993638955911384,0.782982791586998,1.0,0.4497558468260087,0.997941327843541,0.2991958372753075,0.46205571565802117,0.4650997150997152,0.2950897072710104,0.29512079583135964,0.2988424285376801,0.3058435438265787,0.37491675915649286,0.7760052447552448,0.03760535984439162,0.04024967714162722,0.04506437768240344,0.8081808396124867,0.10086580086580087,0.10086393088552914,0.10403626160155406,0.10685701925156825,1.0
0.3004347826086957,0.34437663469921526,0.34218030269795996,0.29230401529636707,1.0,0.2518632742225649,0.5455481214616573,0.5170293282876065,0.5343419788664746,0.6196581196581197,0.9955146364494807,0.19303647560397916,0.9992912827781715,0.03557964184731385,0.13496115427302996,0.14073426573426576,0.07542684244650961,0.07188979767541971,0.06759656652360516,0.06587728740581272,0.062337662337662345,0.10237580993520518,1.0,0.2788232749296993,1.0
0.2015217391304348,0.23474280732345243,0.30883965781969724,0.2497609942638623,0.5414948453608248,0.5343099460292984,0.5352547606793618,0.7223273415326396,1.0,0.9947768281101617,0.20491029272898964,0.1932733301752724,0.19111741081974953,0.1932139491046183,0.08457269700332963,0.05201048951048953,0.028095958504430515,0.029487731381833845,0.034334763948497854,0.040688912809472566,0.0354978354978355,0.15356371490280776,0.20872005180228798,0.20376378974691756,0.0
0.10043478260869566,0.503487358326068,0.5295020837903048,0.9959369024856597,1.0,0.9987149832947828,0.997941327843541,0.15208136234626304,0.159942363112392,0.1669040835707502,0.23654390934844194,0.012553292278540962,0.008977084809827535,0.008246936852026404,0.06592674805771366,0.08500874125874125,0.09833585476550678,0.09987085665088248,0.09399141630901289,0.08675995694294941,0.08268398268398268,0.08876889848812095,1.0,0.10080034609560891,0.0
0.3047826086956522,0.9945510026155188,0.993638955911384,0.9959369024856597,1.0,0.28501670521716777,0.19274318064848173,0.979422894985809,0.22334293948126807,0.9947768281101617,0.221671388101983,0.21909047844623405,0.22159225135837463,0.17389255419415645,0.33473917869034414,0.5771416083916083,0.0263669764426194,0.028411536805854495,0.0334763948497854,0.04499461786867599,0.0329004329004329,0.15615550755939525,0.15670192100151087,0.16309755569976203,0.0
0.2506521739130435,0.33238884045335654,0.24610660232507128,0.2595602294455067,0.2025773195876288,0.20354664610639933,0.2053525476067936,0.4039735099337749,0.4140249759846302,0.41809116809116814,0.33073654390934853,0.33183325438180955,0.33734939759036137,0.4644203581526862,0.9999999999999999,1.0,1.0,0.9999999999999999,0.020815450643776823,0.05554359526372443,0.08116883116883115,0.25377969762419006,0.2499460392834017,0.24832359939433268,0.0
0.385,0.4282911944202267,0.993638955911384,0.9959369024856597,1.0,0.5458750963762529,0.5440041173443131,0.4803689687795649,0.6378482228626321,0.5470085470085471,0.7466949952785649,0.05968735196589295,0.05835105126387899,0.05702167766258248,0.23529411764705882,0.1125437062937063,0.10352280095094012,0.08910891089108912,0.09570815450643777,0.09085037674919269,0.09112554112554112,0.8326133909287255,1.0,0.25567813108371185,1.0
0.37108695652173923,0.26111595466434173,0.2533450318052204,0.1921606118546845,0.011340206185566915,0.0,0.0023160061760164607,0.07473982970671714,0.1623439000960615,0.16975308641975306,0.043201133144475906,0.029843675982946488,0.03543586109142452,0.04476908576814326,0.1402885682574917,1.0,1.0,0.14743865690916919,0.4821888412017168,0.4850376749192682,0.48744588744588746,0.9999999999999999,0.42240448953162096,0.4587929915639196,0.0
0.2930434782608696,0.44158674803836095,0.48453608247422675,0.9959369024856597,1.0,0.9987149832947828,0.997941327843541,0.18968779564806057,0.18852065321805958,0.20227920227920226,0.4558545797922569,1.0000000000000002,0.9992912827781715,0.06833176248821868,0.11897891231964482,0.135270979020979,0.1497730711043873,0.16035299182092122,0.2107296137339056,0.06006458557588806,0.0515151515151515,0.056371490280777536,0.0623785883876538,0.06619078520441272,1.0
0.30586956521739134,0.9945510026155188,0.993638955911384,0.9959369024856597,1.0,0.28630172192238507,0.19300051466803914,0.2693945127719962,0.22310278578290108,0.9947768281101617,0.21907459867799817,0.21695878730459497,0.21852114339711787,0.22525918944392082,0.29722530521642626,0.024912587412587422,0.026799221958072175,0.02798105897546277,0.031330472103004284,0.03875134553283102,0.03138528138528139,0.045140388768898476,0.15821282106626378,0.16115076789963229,0.0
0.33869565217391306,0.42306015693112464,0.4193902171528844,0.9959369024856597,1.0,0.3248522230789,0.5452907874420998,0.48509933774834446,0.49903938520653224,0.5026115859449194,0.29627006610009443,0.9699194694457605,0.9992912827781715,0.06526861451460886,0.24150943396226415,0.11647727272727273,0.10741301059001511,0.09233749461902714,0.09570815450643777,0.09063509149623253,0.08896103896103898,0.09568034557235419,1.0,0.254596582305862,1.0
0.37869565217391304,0.4248038360941586,0.42092564158806756,0.9959369024856597,1.0,0.5548702133127732,0.5517241379310345,0.48959318826868503,0.5038424591738714,0.5075973409306742,0.7530689329556186,1.0000000000000002,0.9992912827781715,0.05937794533459001,0.011986681465038854,0.10620629370629373,0.10028095958504428,0.0826517434352131,0.0869098712446352,0.08180839612486546,0.08073593073593073,0.08725701943844494,1.0,0.9999999999999999,0.0
0.8741304347826088,0.7007410636442895,0.993638955911384,0.43953154875717015,0.3951030927835052,0.38421999485993313,0.358466289243438,0.1272469252601703,0.12800192122958695,0.12725546058879394,0.1303116147308782,0.1347702510658456,0.1684384597212379,0.19981149858623942,0.2712541620421754,0.07801573426573427,0.08601685757510265,0.0919070167886354,0.09957081545064378,0.11302475780409044,1.0,0.9999999999999999,0.3285128426505504,0.07570841444949165,1.0
0.49304347826086964,0.7194856146469049,0.47269137968852815,0.4247131931166347,0.3608247422680412,0.33076329992289893,0.17138445702521876,0.09720908230842004,0.09534101825168115,0.09734093067426397,0.10599622285174692,0.15229748934154433,0.17717930545712257,0.1875589066918002,0.07014428412874586,0.08151223776223779,0.09401339961097903,0.10460611278519157,0.9999999999999999,0.13519913885898818,0.1346320346320346,0.11339092872570194,0.11612346211957696,0.8771360588362536,0.0
0.2023913043478261,0.2005231037489102,0.993638955911384,0.9959369024856597,1.0,0.8404009252120279,0.18219248584662895,0.22421948912015136,0.2358309317963497,0.24453941120607792,0.25519357884796984,0.16674561819043107,0.16253248287266708,0.16211121583411875,0.2130965593784684,0.2298951048951049,0.03566025502485412,0.0370210934136892,0.0334763948497854,0.028632938643702907,0.02532467532467532,0.4269978401727861,0.4163608892726095,0.2054942677914774,0.0
