heart_rate,temperature,class
0.6896551724137931,0.4166666666666714,1.0
0.3333333333333335,0.5833333333333357,1.0
0.517241379310345,0.25,0.0
0.29885057471264376,0.3333333333333286,1.0
0.31034482758620685,0.4999999999999929,0.0
0.31034482758620685,0.4999999999999929,1.0
0.4022988505747127,0.8333333333333357,0.0
0.0,0.4999999999999929,0.0
0.43678160919540243,0.8333333333333357,0.0
0.5747126436781609,0.4166666666666714,1.0
0.8160919540229885,0.7499999999999929,0.0
0.29885057471264376,0.0833333333333286,0.0
0.21839080459770122,0.0833333333333286,0.0
0.517241379310345,0.8333333333333357,0.0
0.25287356321839094,0.0833333333333286,1.0
0.22988505747126453,0.3333333333333286,1.0
0.7011494252873565,0.4999999999999929,0.0
0.5402298850574714,0.3333333333333286,1.0
0.4252873563218391,0.4999999999999929,0.0
0.3448275862068966,0.6666666666666643,0.0
0.06896551724137945,0.0833333333333286,0.0
0.3793103448275863,0.6666666666666643,0.0
0.2068965517241379,0.3333333333333286,0.0
0.27586206896551735,0.1666666666666714,0.0
0.2068965517241379,0.1666666666666714,1.0
0.4022988505747127,0.3333333333333286,0.0
0.29885057471264376,0.5833333333333357,1.0
0.1724137931034484,0.4166666666666714,0.0
0.26436781609195403,0.4999999999999929,1.0
0.5517241379310345,0.3333333333333286,1.0
0.5517241379310345,0.4166666666666714,1.0
0.5287356321839081,0.8333333333333357,0.0
0.26436781609195403,0.0833333333333286,1.0
0.5977011494252875,0.8333333333333357,0.0
0.24137931034482762,0.4999999999999929,0.0
0.3333333333333335,0.8333333333333357,0.0
0.6091954022988506,0.1666666666666714,0.0
1.0,0.3333333333333286,1.0
0.1954022988505748,0.1666666666666714,1.0
0.517241379310345,0.9166666666666643,0.0
0.7011494252873565,0.4166666666666714,1.0
0.5977011494252875,0.4999999999999929,0.0
0.5862068965517242,0.4166666666666714,1.0
0.5517241379310345,0.25,0.0
0.32183908045977017,0.3333333333333286,1.0
0.6091954022988506,0.6666666666666643,0.0
0.43678160919540243,0.7499999999999929,0.0
0.24137931034482762,0.3333333333333286,0.0
0.149425287356322,0.0833333333333286,1.0
0.7126436781609196,0.3333333333333286,1.0
0.4022988505747127,0.1666666666666714,0.0
0.7241379310344829,0.6666666666666643,0.0
0.5057471264367817,0.4999999999999929,0.0
0.2068965517241379,0.3333333333333286,0.0
0.3793103448275863,0.1666666666666714,0.0
0.5977011494252875,0.4999999999999929,1.0
0.32183908045977017,0.25,0.0
0.2068965517241379,0.7499999999999929,0.0
0.5287356321839081,0.9166666666666643,0.0
0.26436781609195403,0.4999999999999929,0.0
0.21839080459770122,0.1666666666666714,1.0
0.16091954022988508,0.0,0.0
0.8045977011494254,0.4999999999999929,0.0
0.1954022988505748,0.5833333333333357,1.0
0.1954022988505748,0.3333333333333286,1.0
0.29885057471264376,0.4999999999999929,1.0
0.3563218390804599,0.3333333333333286,1.0
0.31034482758620685,0.3333333333333286,0.0
0.22988505747126453,0.3333333333333286,0.0
0.26436781609195403,0.1666666666666714,0.0
0.7931034482758621,0.7499999999999929,0.0
0.1839080459770115,0.5833333333333357,0.0
0.2068965517241379,0.5833333333333357,0.0
0.8735632183908049,0.7499999999999929,0.0
0.28735632183908044,0.1666666666666714,1.0
0.3333333333333335,0.5833333333333357,1.0
0.6091954022988506,0.4999999999999929,1.0
0.367816091954023,0.8333333333333357,0.0
0.9310344827586206,0.7499999999999929,0.0
0.21839080459770122,0.3333333333333286,0.0
0.47126436781609193,0.7499999999999929,0.0
0.27586206896551735,0.3333333333333286,0.0
0.5747126436781609,0.9166666666666643,0.0
0.3333333333333335,0.5833333333333357,1.0
0.6206896551724139,0.8333333333333357,0.0
0.08045977011494254,0.5833333333333357,1.0
0.5517241379310345,0.3333333333333286,1.0
0.3448275862068966,0.5833333333333357,1.0
0.21839080459770122,0.4999999999999929,0.0
0.4022988505747127,0.8333333333333357,0.0
0.25287356321839094,0.1666666666666714,0.0
0.12643678160919536,0.5833333333333357,0.0
0.3793103448275863,0.6666666666666643,0.0
0.26436781609195403,0.1666666666666714,1.0
0.5632183908045978,0.8333333333333357,0.0
0.6781609195402298,0.5833333333333357,0.0
0.5402298850574714,0.5833333333333357,0.0
0.28735632183908044,0.7499999999999929,1.0
0.25287356321839094,0.0833333333333286,0.0
0.21839080459770122,0.1666666666666714,1.0
0.4482758620689655,0.8333333333333357,0.0
0.4482758620689655,0.5833333333333357,1.0
0.27586206896551735,0.0833333333333286,0.0
0.4252873563218391,0.8333333333333357,0.0
0.43678160919540243,0.5833333333333357,1.0
0.7931034482758621,0.4166666666666714,1.0
0.1954022988505748,0.4999999999999929,0.0
0.5287356321839081,0.5833333333333357,0.0
0.21839080459770122,0.3333333333333286,1.0
0.5287356321839081,0.3333333333333286,0.0
0.7241379310344829,0.4999999999999929,0.0
0.3448275862068966,0.6666666666666643,1.0
0.48275862068965525,0.5833333333333357,1.0
0.5862068965517242,0.3333333333333286,1.0
0.3448275862068966,0.3333333333333286,0.0
0.32183908045977017,0.5833333333333357,1.0
0.22988505747126453,0.4166666666666714,0.0
0.7241379310344829,0.7499999999999929,0.0
0.28735632183908044,0.3333333333333286,0.0
0.7931034482758621,0.3333333333333286,1.0
0.16091954022988508,0.4999999999999929,0.0
0.3333333333333335,0.7499999999999929,0.0
0.28735632183908044,0.4999999999999929,1.0
0.27586206896551735,0.1666666666666714,1.0
0.1839080459770115,0.4999999999999929,0.0
0.31034482758620685,0.4999999999999929,1.0
0.3448275862068966,0.3333333333333286,0.0
0.5402298850574714,0.3333333333333286,0.0
0.6091954022988506,0.3333333333333286,1.0
0.4137931034482758,0.3333333333333286,0.0
0.6551724137931034,0.5833333333333357,0.0
0.1724137931034484,0.25,1.0
0.32183908045977017,0.4999999999999929,1.0
0.32183908045977017,0.8333333333333357,0.0
0.3333333333333335,0.4166666666666714,0.0
0.5747126436781609,0.1666666666666714,0.0
0.45977011494252884,0.7499999999999929,1.0
0.27586206896551735,0.3333333333333286,1.0
0.27586206896551735,0.3333333333333286,1.0
0.3563218390804599,0.7499999999999929,0.0
0.7816091954022988,0.7499999999999929,0.0
0.4482758620689655,0.9166666666666643,0.0
0.5517241379310345,0.4999999999999929,1.0
0.5287356321839081,0.7499999999999929,0.0
0.632183908045977,0.7499999999999929,0.0
0.24137931034482762,0.3333333333333286,1.0
0.11494252873563227,0.0833333333333286,0.0
0.1839080459770115,0.25,0.0
0.7241379310344829,0.7499999999999929,0.0
0.28735632183908044,0.25,0.0
0.26436781609195403,0.3333333333333286,1.0
0.735632183908046,0.4166666666666714,1.0
0.2068965517241379,0.5833333333333357,0.0
0.26436781609195403,0.0833333333333286,0.0
0.22988505747126453,0.3333333333333286,0.0
0.2068965517241379,0.25,0.0
0.4252873563218391,0.3333333333333286,0.0
0.27586206896551735,0.4166666666666714,0.0
0.6896551724137931,0.4999999999999929,0.0
0.31034482758620685,0.4166666666666714,1.0
0.7126436781609196,0.7499999999999929,0.0
0.29885057471264376,0.1666666666666714,0.0
0.5517241379310345,0.5833333333333357,0.0
0.4137931034482758,0.8333333333333357,1.0
0.11494252873563227,0.4999999999999929,0.0
0.24137931034482762,0.4166666666666714,0.0
0.21839080459770122,0.4166666666666714,0.0
0.45977011494252884,0.3333333333333286,1.0
0.49425287356321834,0.8333333333333357,0.0
0.632183908045977,0.7499999999999929,0.0
0.29885057471264376,0.3333333333333286,1.0
0.26436781609195403,0.1666666666666714,1.0
0.45977011494252884,0.8333333333333357,0.0
0.28735632183908044,0.1666666666666714,1.0
0.16091954022988508,0.3333333333333286,0.0
0.16091954022988508,0.4999999999999929,1.0
0.6896551724137931,0.4166666666666714,0.0
0.367816091954023,0.3333333333333286,0.0
0.27586206896551735,0.4999999999999929,0.0
0.32183908045977017,0.6666666666666643,1.0
0.29885057471264376,0.3333333333333286,1.0
0.5747126436781609,0.3333333333333286,0.0
0.21839080459770122,0.0833333333333286,0.0
0.24137931034482762,0.1666666666666714,0.0
0.5517241379310345,0.1666666666666714,0.0
0.3448275862068966,0.4999999999999929,1.0
0.21839080459770122,0.3333333333333286,0.0
0.26436781609195403,0.3333333333333286,1.0
0.367816091954023,0.5833333333333357,0.0
0.16091954022988508,0.0833333333333286,1.0
0.49425287356321834,0.3333333333333286,0.0
0.7011494252873565,0.3333333333333286,1.0
0.6781609195402298,0.7499999999999929,0.0
0.5517241379310345,0.7499999999999929,0.0
0.6091954022988506,0.6666666666666643,0.0
0.8505747126436782,0.6666666666666643,0.0
0.28735632183908044,0.4999999999999929,0.0
0.29885057471264376,0.4166666666666714,1.0
0.5977011494252875,0.1666666666666714,0.0
0.6551724137931034,0.5833333333333357,0.0
0.7816091954022988,0.6666666666666643,0.0
0.22988505747126453,0.5833333333333357,0.0
0.6206896551724139,0.7499999999999929,0.0
0.26436781609195403,0.25,1.0
0.3333333333333335,0.4166666666666714,1.0
0.5517241379310345,0.7499999999999929,0.0
0.632183908045977,0.7499999999999929,0.0
0.5287356321839081,0.4999999999999929,1.0
0.735632183908046,0.7499999999999929,0.0
0.4252873563218391,0.3333333333333286,1.0
0.4137931034482758,0.3333333333333286,1.0
0.6896551724137931,0.7499999999999929,0.0
0.22988505747126453,0.0833333333333286,0.0
0.29885057471264376,0.5833333333333357,1.0
0.32183908045977017,0.5833333333333357,1.0
0.1954022988505748,0.0833333333333286,0.0
0.7011494252873565,0.5833333333333357,0.0
0.32183908045977017,0.5833333333333357,0.0
0.3563218390804599,0.7499999999999929,1.0
0.27586206896551735,0.4999999999999929,1.0
0.011494252873563315,0.3333333333333286,0.0
0.24137931034482762,0.1666666666666714,1.0
0.6436781609195403,0.4999999999999929,0.0
0.28735632183908044,0.3333333333333286,0.0
0.22988505747126453,0.25,1.0
0.25287356321839094,0.0833333333333286,0.0
0.367816091954023,0.4999999999999929,1.0
0.5057471264367817,0.3333333333333286,1.0
0.22988505747126453,0.1666666666666714,1.0
0.3908045977011494,0.5833333333333357,0.0
0.10344827586206895,0.1666666666666714,1.0
0.27586206896551735,0.1666666666666714,1.0
0.28735632183908044,0.3333333333333286,1.0
0.4252873563218391,0.25,0.0
0.7011494252873565,0.7499999999999929,0.0
0.4482758620689655,0.4999999999999929,0.0
0.2068965517241379,0.0833333333333286,1.0
0.1724137931034484,0.0,0.0
0.7701149425287357,0.5833333333333357,0.0
0.3793103448275863,0.4166666666666714,1.0
0.24137931034482762,0.4166666666666714,1.0
0.32183908045977017,0.1666666666666714,0.0
0.3908045977011494,0.0833333333333286,0.0
0.4252873563218391,0.0833333333333286,0.0
0.25287356321839094,0.1666666666666714,1.0
0.3908045977011494,0.7499999999999929,1.0
0.5287356321839081,0.4166666666666714,1.0
0.4022988505747127,0.8333333333333357,0.0
0.25287356321839094,0.0833333333333286,1.0
0.28735632183908044,0.6666666666666643,1.0
0.3563218390804599,0.4166666666666714,1.0
0.45977011494252884,0.4999999999999929,1.0
0.6666666666666667,0.5833333333333357,0.0
0.28735632183908044,0.8333333333333357,0.0
0.5632183908045978,0.7499999999999929,0.0
0.3448275862068966,0.3333333333333286,0.0
0.5747126436781609,0.4166666666666714,0.0
0.7931034482758621,0.4999999999999929,1.0
0.29885057471264376,0.4166666666666714,1.0
0.6091954022988506,0.4166666666666714,1.0
0.1954022988505748,0.1666666666666714,0.0
0.49425287356321834,0.6666666666666643,1.0
0.4022988505747127,0.3333333333333286,0.0
0.45977011494252884,0.5833333333333357,0.0
0.32183908045977017,0.6666666666666643,1.0
0.13793103448275867,0.0833333333333286,1.0
0.29885057471264376,0.4166666666666714,0.0
0.22988505747126453,0.3333333333333286,0.0
0.32183908045977017,0.4999999999999929,1.0
0.4022988505747127,0.8333333333333357,0.0
0.31034482758620685,0.3333333333333286,1.0
0.149425287356322,0.3333333333333286,0.0
0.3333333333333335,0.3333333333333286,1.0
0.8160919540229885,0.7499999999999929,0.0
0.7586206896551724,0.4999999999999929,0.0
0.7241379310344829,0.4166666666666714,1.0
0.43678160919540243,0.7499999999999929,1.0
0.22988505747126453,0.5833333333333357,0.0
0.3448275862068966,0.5833333333333357,1.0
0.25287356321839094,0.25,0.0
0.22988505747126453,0.0833333333333286,1.0
0.29885057471264376,0.5833333333333357,0.0
0.26436781609195403,0.3333333333333286,0.0
0.10344827586206895,0.3333333333333286,0.0
0.43678160919540243,0.8333333333333357,0.0
0.3333333333333335,0.1666666666666714,0.0
0.47126436781609193,0.8333333333333357,0.0
0.28735632183908044,0.3333333333333286,1.0
0.43678160919540243,0.0833333333333286,0.0
0.5977011494252875,0.5833333333333357,0.0
0.5862068965517242,0.1666666666666714,0.0
0.7586206896551724,0.7499999999999929,0.0
0.43678160919540243,0.4166666666666714,1.0
0.27586206896551735,0.25,1.0
0.3333333333333335,1.0,0.0
0.6091954022988506,0.7499999999999929,0.0
0.32183908045977017,0.4166666666666714,1.0
0.7471264367816093,0.7499999999999929,0.0
0.3793103448275863,0.4166666666666714,0.0
0.3563218390804599,0.5833333333333357,0.0
0.2068965517241379,0.25,1.0
0.7011494252873565,0.5833333333333357,0.0
0.5402298850574714,0.1666666666666714,0.0
0.367816091954023,0.5833333333333357,1.0
0.5862068965517242,0.4999999999999929,0.0
0.5517241379310345,0.5833333333333357,0.0
0.28735632183908044,0.3333333333333286,0.0
0.45977011494252884,0.25,0.0
0.367816091954023,0.7499999999999929,1.0
0.6091954022988506,0.9166666666666643,0.0
0.4022988505747127,0.8333333333333357,0.0
0.7126436781609196,0.7499999999999929,0.0
0.45977011494252884,0.4166666666666714,1.0
0.25287356321839094,0.3333333333333286,1.0
0.22988505747126453,0.4166666666666714,0.0
0.45977011494252884,0.8333333333333357,0.0
0.7586206896551724,0.5833333333333357,0.0
0.26436781609195403,0.1666666666666714,1.0
0.4482758620689655,0.7499999999999929,1.0
0.32183908045977017,0.7499999999999929,0.0
0.1954022988505748,0.0833333333333286,0.0
0.1839080459770115,0.1666666666666714,0.0
0.367816091954023,0.3333333333333286,0.0
0.1954022988505748,0.1666666666666714,1.0
0.26436781609195403,0.0833333333333286,0.0
0.3333333333333335,0.3333333333333286,0.0
0.27586206896551735,0.7499999999999929,1.0
0.16091954022988508,0.4999999999999929,0.0
0.4137931034482758,0.8333333333333357,0.0
0.47126436781609193,0.8333333333333357,0.0
0.28735632183908044,0.3333333333333286,1.0
0.3563218390804599,0.4999999999999929,0.0
0.3333333333333335,0.4999999999999929,1.0
0.3563218390804599,0.4999999999999929,1.0
0.7126436781609196,0.4166666666666714,1.0
0.29885057471264376,0.5833333333333357,1.0
0.31034482758620685,0.8333333333333357,0.0
0.5977011494252875,0.4999999999999929,1.0
0.5747126436781609,0.9166666666666643,0.0
0.22988505747126453,0.4166666666666714,0.0
0.3448275862068966,0.7499999999999929,0.0
0.3793103448275863,0.7499999999999929,1.0
0.22988505747126453,0.0833333333333286,0.0
0.27586206896551735,0.3333333333333286,1.0
0.6666666666666667,0.7499999999999929,0.0
0.24137931034482762,0.25,1.0
0.7701149425287357,0.6666666666666643,0.0
0.3908045977011494,0.8333333333333357,0.0
0.6666666666666667,0.4999999999999929,0.0
0.32183908045977017,0.1666666666666714,1.0
0.7586206896551724,0.6666666666666643,0.0
0.49425287356321834,0.4999999999999929,0.0
0.6666666666666667,0.4999999999999929,0.0
0.13793103448275867,0.25,0.0
0.27586206896551735,0.4166666666666714,0.0
0.3333333333333335,0.0833333333333286,0.0
0.3793103448275863,0.5833333333333357,0.0
0.4022988505747127,0.8333333333333357,0.0
0.32183908045977017,0.7499999999999929,0.0
0.8505747126436782,0.4999999999999929,0.0
0.5402298850574714,0.4999999999999929,1.0
0.5862068965517242,0.3333333333333286,1.0
0.367816091954023,0.0833333333333286,0.0
0.2068965517241379,0.3333333333333286,1.0
0.24137931034482762,0.3333333333333286,0.0
0.29885057471264376,0.1666666666666714,0.0
0.149425287356322,0.5833333333333357,0.0
0.5977011494252875,0.1666666666666714,0.0
0.16091954022988508,0.4166666666666714,0.0
0.4252873563218391,0.8333333333333357,0.0
0.5402298850574714,0.4999999999999929,1.0
0.7241379310344829,0.7499999999999929,0.0
0.3333333333333335,0.4999999999999929,1.0
0.27586206896551735,0.1666666666666714,0.0
0.24137931034482762,0.0833333333333286,0.0
0.6436781609195403,1.0,0.0
0.5632183908045978,0.7499999999999929,0.0
0.47126436781609193,0.4999999999999929,1.0
0.27586206896551735,0.1666666666666714,0.0
0.5057471264367817,0.7499999999999929,0.0
0.26436781609195403,0.7499999999999929,1.0
0.27586206896551735,0.3333333333333286,1.0
0.22988505747126453,0.8333333333333357,0.0
0.7586206896551724,0.8333333333333357,0.0
0.3563218390804599,0.7499999999999929,0.0
0.3448275862068966,0.6666666666666643,1.0
0.6436781609195403,0.4999999999999929,0.0
0.45977011494252884,0.7499999999999929,0.0
0.2068965517241379,0.0833333333333286,0.0
0.3333333333333335,0.5833333333333357,1.0
0.22988505747126453,0.1666666666666714,1.0
0.5287356321839081,0.5833333333333357,0.0
0.27586206896551735,0.25,0.0
0.26436781609195403,0.1666666666666714,1.0
