V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,class
0.4810152186476594,0.8724206940040987,0.4303840997686858,0.4430377358490566,0.5061475750769486,0.1159966217052958,0.38103712028971937,0.020576274679066014,0.021945146390454768,0.02352868966542699,0.11379063142603804,0.0014173094846705678,0.00683624242312628,0.8823534980816703,0.0033489072726119095,0.5599508324952509,0.0001205506534667361,0.3324175888932103,0.25414299034882887,0.2285169002059163,0.054986655213669966,0.12435350861642103,0.2876244653694656,0.13607167299729664,0.14883827619838888,0.07315499940680241,0.13730535238225441,0.0031930952771810116,0.023079422173232004,0.0416662567824133,0.08235239328260202,0.8823534980816703,0.003921506261676458,0.0,0.11538487390116618,0.011215125211223642,0.00814075437166999,0.017561028519685544,0.006445932291976219,0.0109090841555991,0.007149203407853712,0.011111277273475002,0.007682224366184312,0.029410190537358133,0.5441205935389584,0.044116802106414915,0.014703169876946587,0.014703941289828687,0.07352859006931822,0.1617596016899453,0.7647054983860914,1.0
0.0999967893148398,0.7312332498379721,0.10000241791838721,0.1000053908355795,0.09965893020547373,0.03394022102567405,0.8696262995223378,0.02469146918529132,0.07354974868790091,0.0352926022556144,0.12894523364838603,0.002896038049003083,0.02316725668828359,0.8588223042203249,0.007563467143365364,0.4177598986851418,0.0005633003261991103,0.427783474171764,0.32371669708392775,0.338732358997539,0.06911934636111708,0.1580323138712458,0.30684834243402703,0.15664117304862607,0.13583697576129755,0.09427096016834323,0.18344521156606738,0.0035079617720742006,0.02778359821041604,0.0,0.14117563778955505,0.8588223042203249,0.0013071869915899776,0.07500126066323644,0.0,0.0,0.013662617567693127,0.07667281913036378,0.013600181858622076,0.02909100363979441,0.01359082926086849,0.0,0.0012803094366142021,0.0,0.12605042016806733,0.025208530580737992,0.0,0.0,0.01680531406841107,0.0,0.9831951148665629,1.0
1.0,0.9999999999999999,0.5000040298639786,0.49999999999999994,0.4998169869395225,0.5090946467403419,0.0,0.0,0.0,0.047057379330853986,0.3500009432716433,0.0009857411986809138,0.0198193688373156,0.5529428193409276,0.012657442677307576,0.023503557194472446,0.06654889233127978,0.3324175888932103,0.2547407094527284,0.19497325598915172,0.02925550408524302,0.3399008454423748,0.5603942319070884,0.5392242411798926,0.5525051475634867,0.47621277685155694,0.3364071365096726,0.3216113399045015,0.20708530554996268,0.5277711805931282,0.0,0.5529428193409276,0.0,0.0,0.6923025219766767,0.06728958870172229,0.23346298560278278,0.18927021705867553,0.20457072970772106,0.0,0.23090324944979168,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,1.0,1.0,0.0,0.0,1.0
0.09223014191228407,0.6330575942826112,0.1359246254241432,0.08252830188679242,0.10160275074175748,0.06919807605621245,0.8329305984827199,0.037037294422318824,0.06834701742368844,0.047057379330853986,0.11293602731714678,0.003019343273571556,0.017002500441574468,0.941176749040835,0.004635248787919058,0.44440160911833726,7.780996723762146e-05,0.13214062628905468,0.1633120014026475,0.19497325598915172,0.03925892975836222,0.07046698006516569,0.2834947509002079,0.09493378503233754,0.10678394682657225,0.022697612848035266,0.08422380203704968,0.0021116004196792453,0.013458736166045,0.06944460449448624,0.0,0.941176749040835,0.0026143922208777797,0.0,0.03846165664053311,0.0037383750704078804,0.0014157252450280877,0.003443470355138721,0.0006378531859265422,0.0,0.001132124087742284,0.0,0.0025607108098531788,0.0,0.6896575600787299,0.03448155263164468,0.0,0.0,0.0,0.06896520771246993,0.931034370216613,0.0
0.20212868426122133,0.9142238434724727,0.1276634042678946,0.1914932614555256,0.22311233119818097,0.0324962724827494,0.7472230027161189,0.016461019743252814,0.029620578897188818,0.2823477339253327,0.2939989058048937,0.04104032244316225,0.04030381997490351,0.9764711729857538,0.0061305616119705815,0.4405967147167282,0.00018411372529465037,0.3324175888932103,0.25207488224933655,0.2754771231982321,0.04382039246965467,0.12435350861642103,0.2906448531773536,0.10974403723094822,0.16332857710508253,0.07315499940680241,0.13646182240754665,0.0031723611239980872,0.02413924901630897,0.027777504521608862,0.0,0.9764711729857538,0.0026143922208777797,0.0,0.019230972350916278,0.001869260195555163,0.010123304455122918,0.02398912421537807,0.009067196393219023,0.0,0.009909423397720666,0.0,0.0025607108098531788,0.0,0.707319645950947,0.056909675469209414,0.0,0.0,0.07317033088029873,0.01626013827550577,0.9105708569544939,1.0
0.08490335837667756,0.6101635166144089,0.15094527176059386,0.07547708894878705,0.1270277015223359,0.06723896233845363,0.8093596828072804,0.037037294422318824,0.06752751474086621,0.047057379330853986,0.10898088931650535,0.003019343273571556,0.016460054462246014,0.9999999999999999,0.004967014415547969,0.4014359146273327,9.424869271035773e-05,0.13214062628905468,0.16923659316049955,0.19497325598915172,0.03619837203832663,0.07046698006516569,0.26584112386523084,0.09493378503233754,0.1050184228587942,0.02750313770301406,0.08840043748718299,0.0021116004196792453,0.012343488187176014,0.0,0.0,0.9999999999999999,0.003921506261676458,0.0,0.03846165664053311,0.0037383750704078804,0.0031148629092685905,0.008665650667214267,0.002196028643958438,0.0,0.0027602199898669535,0.0,0.003841112183092156,0.013888888888888895,0.5347242683889825,0.18055663113507087,0.013886327106005153,0.013888228927430635,0.013886652051444709,0.04166606824410853,0.9444449883974817,0.0
0.1842098503820715,0.8939068822365077,0.10526542027451435,0.1710566037735849,0.21022932091062863,0.04019279065965911,0.7525615809684368,0.016461019743252814,0.03110654460519779,0.2823477339253327,0.2783122983756862,0.04104032244316225,0.04087054208602289,0.9294111521101623,0.00567347633242095,0.4487894364361009,0.00021151160108254588,0.3324175888932103,0.25124365421551365,0.2754771231982321,0.045117393216144636,0.12435350861642103,0.2743267458962352,0.10974403723094822,0.1778076798034895,0.07315499940680241,0.12324635996992274,0.0031723611239980872,0.02267850622293357,0.027777504521608862,0.04705717984780605,0.9294111521101623,0.00522878444175556,0.0,0.019230972350916278,0.001869260195555163,0.010972204861726158,0.025767834172314888,0.009704436847939105,0.0,0.01047615296758694,0.011111277273475002,0.005121421619706358,0.0,0.5789509352127948,0.02631519781364522,0.0,0.0,0.12280730585803076,0.0,0.877192810681497,1.0
0.5000032106851602,0.9999999999999999,0.5000040298639786,0.49999999999999994,0.4998169869395225,0.5090946467403419,0.0,0.01234576480743961,0.039401355758579934,0.05882129192104139,0.3199954722961118,0.004313581066295941,0.045182066802892044,0.3294177792820405,0.0027147330138997472,0.029705367452601772,0.053707507949493666,0.08207521597190304,0.09478231070235982,0.044027170910551944,0.00689991921546973,0.14680681977956145,0.2875797508156814,0.197779146562639,0.1993335259906802,0.023107855809277607,0.04124000273429489,0.0010256446858472462,0.003412972777438409,0.4444358563934214,0.2941162225347652,0.3294177792820405,0.0,0.0,0.307692677001666,0.046729615719747285,0.09294523656581687,0.07604152638785383,0.07487207704237098,0.0,0.09173809751086232,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.9017185396372851,1.0,0.0,0.0,0.0
1.0,0.9999999999999999,0.10526542027451435,0.9473584905660377,0.9473698804869257,0.05358956196099606,0.0,0.0,0.0,0.0352926022556144,0.17368234384137943,0.001478728564332516,0.007645307298158615,0.4823397703684943,0.002672749352173158,0.09585801020598206,0.003503859538762242,0.3324175888932103,0.2547407094527284,0.19497325598915172,0.02925550408524302,0.1580323138712458,0.34746251246766857,0.1874944393115012,0.24515948415995376,0.07315499940680241,0.14070271378768198,0.0021116004196792453,0.01862819038388692,0.3749991216765999,0.2,0.4823397703684943,0.0,0.0,0.09615390155024992,0.009345865015668479,0.07050552353425982,0.057160023569887336,0.04108424012445796,0.0,0.07014830425033827,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.7665848314458436,1.0,0.0,0.0,1.0
0.06474667694085917,0.8549830089859691,0.05035986685329413,0.05036388140161724,0.14356265424396195,0.036626262526191694,0.8229433985826231,0.02880678455069242,0.04044079123971379,0.07058606899628098,0.1592053879676269,0.006470254833132768,0.017089559672824717,0.9999999999999999,0.0040474775237468105,0.27860468581219505,0.00025699207489045077,0.20724699171469319,0.21012695553766828,0.19497325598915172,0.03403943103148552,0.04737044802944072,0.2619385322806958,0.09493378503233754,0.13341220243470722,0.017409412484623694,0.09213890218060017,0.0021116004196792453,0.011583836412095731,0.0,0.0,0.9999999999999999,0.003921506261676458,0.0,0.0,0.0,0.01592791164484146,0.03535208890259262,0.015087893227910884,0.0,0.01571422945138041,0.0,0.003841112183092156,0.055334778420038505,0.6205552347166076,0.023714654722321454,0.0395246502068457,0.0395237718117262,0.24901380119573113,0.027667069604522483,0.7233195930796119,0.0
0.7500160534258011,0.9999999999999999,0.12500100746599466,0.6249865229110512,0.6248509552727173,0.12727428087399753,0.2508444943960539,0.008230509871626407,0.009850076674102662,0.12940822540237457,0.3545475125926764,0.003450678026938922,0.019312081393684358,0.4705765402849209,0.004032009858900172,0.38639885275822256,0.001566610537551803,0.3324175888932103,0.3723311842010887,0.19497325598915172,0.053890951110020346,0.12435350861642103,0.1978428820178182,0.053795811518324604,0.08069844308781561,0.07315499940680241,0.11767140611114908,0.0010638297872340432,0.010592466957195365,0.0,0.529409573130408,0.4705765402849209,0.0,0.0,0.0,0.0,0.01359176446289002,0.02439068977263102,0.012679246855310262,0.032727421304092515,0.01359082926086849,0.0,0.0,0.05681666131449367,0.9999999999999999,0.0,0.05681668467234066,0.056817401863731146,0.056818592665875634,0.0,0.9431819294449394,1.0
0.33333365440184937,0.9999999999999999,0.04761955934780682,0.28571563342318057,0.28544491584172144,0.09697080400441854,0.6211576285473448,0.008230509871626407,0.026267282527869567,0.07058606899628098,0.18571226441790706,0.001663686401185224,0.014939866347337873,0.5647060494245011,0.004655451452208545,0.31365087346817155,0.0009079656036108212,0.44368230621456944,0.28362169959434796,0.32914594947516446,0.03551195917824749,0.12435350861642103,0.3571129105877977,0.11256458953563973,0.17834049777841995,0.08818787504136773,0.18142525121334335,0.003653100844354672,0.01896924877742476,0.0,0.43529893911310225,0.5647060494245011,0.0,0.0,0.03846165664053311,0.007476750140815761,0.016635774267355505,0.02898157734219662,0.015016816407961335,0.0036364176642981047,0.016492564761703233,0.0,0.0,0.48507078248769,0.9999999999999999,0.0,0.48507285710521464,0.11193923074892426,0.4850796551508797,0.1343269142540264,0.38059523692962444,1.0
0.645164708148719,0.9891616598644221,0.6129181319699855,0.6021563342318059,0.602007597814935,0.07663825002352918,0.3236739408697824,0.016461019743252814,0.015252129750477475,0.02352868966542699,0.11156262380440317,0.0010473938109651498,0.0047761196528680605,0.9294111521101623,0.0020704574230428416,0.8456997057399338,2.5206045724864706e-05,0.3324175888932103,0.25567952692525325,0.15472100848777057,0.048308382161957646,0.12435350861642103,0.2862444001149561,0.13607167299729664,0.11126052089730158,0.07315499940680241,0.1365342812222298,0.001650881112292748,0.015598797388654367,0.08333391888226671,0.0,0.9294111521101623,0.0,0.0,0.11538487390116618,0.011215125211223642,0.003185716014071697,0.005681634682589538,0.0019129468265731697,0.01818208832149052,0.0027602199898669535,0.0,0.0,0.2222195461357311,0.9444441170577627,0.05555569434000915,0.22222075834628865,0.2222222222222222,0.2222225874201723,0.1111101137401809,0.6666663402948443,0.0
0.7395813266551081,0.9580041689292156,0.7395901896991304,0.3645849056603773,0.3643460056013088,0.572734883121901,0.07314788798351596,0.04115254935813203,0.022436971419226837,0.11764344832713497,0.4382062746429717,0.009859490427147514,0.027470535891423748,0.9999999999999999,0.02025380228346926,0.20765262412932547,0.0005649441987463834,0.3324175888932103,0.25392382667739904,0.21326954949525387,0.07116708081520795,0.12435350861642103,0.2859659696042466,0.11737330185128152,0.14825181519344,0.07315499940680241,0.13569895413220315,0.0031731462382322087,0.030093949745588322,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.028032563017486682,0.0954397630336663,0.027271379264073053,0.0,0.028030885092742725,0.0,0.0,0.06806291479340612,0.7984312939762159,0.6701731946710102,0.0,0.0,0.0,0.6701494859550226,0.32983136367938537,1.0
0.30499903679445195,0.7933862039972673,0.12500100746599466,0.2900016172506738,0.3197457227629426,0.07127359728943863,0.6120789235428179,0.037037294422318824,0.05686966019642146,0.047057379330853986,0.11232007093402756,0.003019343273571556,0.014417092405840002,0.9764711729857538,0.0038192505506015172,0.390838827429508,0.00010575580054127294,0.09876368607762026,0.11405277461208031,0.19497325598915172,0.038698602120849565,0.07046698006516569,0.31387250012678986,0.09493378503233754,0.10147744102879022,0.021496231634290562,0.06546995693485541,0.0021116004196792453,0.012807264809967616,0.0,0.02352765850432645,0.9764711729857538,0.0,0.0,0.03846165664053311,0.0037383750704078804,0.0038935786365857372,0.00797707846737234,0.003612663193297696,0.0,0.0037514960926365894,0.0,0.0,0.013156310211946048,0.5065824366212123,0.13157898681242367,0.013155121077178505,0.013156991631688708,0.20394808199862613,0.04605190717269279,0.7499991840704441,0.0
0.10344506517690871,0.13115486345880978,0.8620711888904709,0.1034528301886792,0.9655048110251505,0.03511048806946805,0.0,0.037037294422318824,0.030796145622171,0.02352868966542699,0.10317316580828945,0.0032043011104242658,0.011283378634827545,0.8352934772060788,0.00890224088583632,0.2915614407568816,0.0009961867636478416,0.09876368607762026,0.23358225013349063,0.11447189995479884,0.03440935259890992,0.1692584192733964,0.2800077764441364,0.1772105875509017,0.12000866958060903,0.02506291016490892,0.1297723699500991,0.0012072915700143466,0.014385606885325345,0.0,0.16470478656520404,0.8352934772060788,0.0,0.0,0.03846165664053311,0.0037383750704078804,0.020599537583227336,0.038279008236664094,0.01940881242275757,0.0036364176642981047,0.02017397062485106,0.0,0.0,0.01970268679083706,0.03942390420403796,0.6157641374865415,0.019703038128112582,0.01970380929753701,0.8472961291573677,0.0,0.15270937568334098,0.0
0.21428433827778845,0.8560186725989244,0.14285867804342045,0.07143396226415091,0.14253389901006572,0.1454561440877366,0.7167244232150105,0.008230509871626407,0.022514725438831956,0.047057379330853986,0.18076744580904408,0.0005544064453135485,0.011848007975964957,0.917647922026589,0.003844503880963375,0.36787723023056584,0.00164825620739973,0.3324175888932103,0.20035145883309294,0.2620586610416352,0.029892321379268033,0.17823979264348985,0.42933579023887203,0.19366509256407624,0.32136148538814435,0.13945763008198614,0.13932531273497845,0.01228989272484601,0.022708196117107865,0.0,0.08235239328260202,0.917647922026589,0.0,0.0,0.0,0.0,0.01755552777876185,0.02439068977263102,0.017496233234908273,0.0,0.017554598619956757,0.0,0.0,0.2962929511881824,0.6666705953068464,0.0,0.006172432873969097,0.006171959557561835,0.24691584853195903,0.29012124041027854,0.46296169373920937,0.0
0.7500160534258011,0.9999999999999999,0.12500100746599466,0.6249865229110512,0.6248509552727173,0.12727428087399753,0.2508444943960539,0.008230509871626407,0.009850076674102662,0.11764344832713497,0.3454543739506103,0.0044366527582421255,0.021341105602010402,0.4470500801177742,0.004524134134326882,0.4264312586136254,0.0012816726293577024,0.3324175888932103,0.4169369685280968,0.19497325598915172,0.06350533280158706,0.12435350861642103,0.18103054790120535,0.05005475139444958,0.06445923490951125,0.07315499940680241,0.11554412468384714,0.0008393584902967027,0.009906186759672251,0.0,0.5529372316347345,0.4470500801177742,0.0,0.0,0.0,0.0,0.011821773693846412,0.023644838115457104,0.01154630685456273,0.032727421304092515,0.011821217847776035,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5000032106851602,0.9999999999999999,0.12500100746599466,0.37499999999999994,0.3747663810553753,0.12727428087399753,0.5017014766944523,0.01234576480743961,0.0328344117075338,0.02352868966542699,0.11666478012337991,0.0009857411986809138,0.012717763180474625,0.7411758023019953,0.006419396577984334,0.18973069616716956,0.0054540951330961426,0.3324175888932103,0.18840424938434935,0.19497325598915172,0.030743626714114798,0.25906726249060114,0.39390225347826824,0.2594873900694658,0.18387909547375644,0.07315499940680241,0.12880579670517464,0.002429928554604695,0.014810479508854075,0.05555571170193779,0.21176382925216322,0.7411758023019953,0.0,0.10000188340049782,0.03846165664053311,0.0037383750704078804,0.03482831156382829,0.05635689245538143,0.028404748176665107,0.0,0.034684650707010156,0.0,0.0,0.06862489295654034,0.9999999999999999,0.013070164701062453,0.0686246739216358,0.06862543227475515,0.06862799877731726,0.0,0.9313737969118698,0.0
0.09359468310537467,0.6077747026572543,0.12315532976376939,0.078822102425876,0.1080359371100574,0.0702209761389361,0.8254690768318191,0.037037294422318824,0.068709869515179,0.047057379330853986,0.1100798007810289,0.003019343273571556,0.016660960380515812,0.9999999999999999,0.004774773438168323,0.4365236339255783,8.822116003702127e-05,0.16552345932185414,0.16829219697633832,0.19497325598915172,0.03688989784335982,0.07046698006516569,0.28521714874985205,0.09493378503233754,0.1012155474478922,0.031107281344248165,0.08825278556292296,0.0021116004196792453,0.012476580816233207,0.0,0.0,0.9999999999999999,0.0,0.0,0.03846165664053311,0.0037383750704078804,0.002265294077148341,0.0057389141399215235,0.0017707931866740752,0.0,0.0021234001905119197,0.0,0.0,0.015504576107899792,0.6434140276026259,0.17054416551544962,0.015503544043635242,0.015503814577228686,0.015503748574358517,0.05426286309288715,0.9302347592518252,0.0
0.5438643806588326,0.9115897983849777,0.6491331762581907,0.5263153638814015,0.5261431383966947,0.017863600112940053,0.4576909868564828,0.111110976823138,0.06866482155143952,0.02352868966542699,0.09902654366404436,0.01183146324301615,0.02037114857076367,0.811763940137703,0.01347675541423511,0.32259526204045147,0.00044274967273237424,0.3443375879503589,0.363198036293504,0.37466726934860123,0.14809389412113588,0.12435350861642103,0.29488470576302134,0.13607167299729664,0.10981378463316836,0.07746598480165345,0.19539271310410827,0.003814299071423983,0.04992065631729284,0.22222706276007154,0.0,0.811763940137703,0.0,0.0,0.0,0.0,0.017626380883564958,0.17469442323547285,0.015583592773938332,0.0036364176642981047,0.01762535637544065,0.0,0.0,0.19662679297794905,0.2977712824260139,0.19662953627395385,0.19662657110484574,0.19662891687125472,0.1966317062669064,0.0,0.8033707681813583,1.0
0.155843446991588,0.8560186725989244,0.07792413646731378,0.12987331536388136,0.20749521670410115,0.06611699202980034,0.7297555493116044,0.01234576480743961,0.030019839616907174,0.16470082765798894,0.22848397381477914,0.009921119686169521,0.024931503638489894,0.9294111521101623,0.004739103109032199,0.3868625917234701,0.00024767679712256636,0.3324175888932103,0.24146417271691228,0.24528778062377576,0.03965165506028162,0.12435350861642103,0.2838162899599344,0.18543784005748895,0.16746198027670411,0.07315499940680241,0.12872240071091667,0.0038233635721270174,0.018077084520644715,0.027777504521608862,0.04705717984780605,0.9294111521101623,0.00522878444175556,0.10000188340049782,0.03846165664053311,0.0037383750704078804,0.01522004902232742,0.03093334438298751,0.013175559132544173,0.0,0.014722953348610778,0.0,0.00640191492957011,0.007406069364161827,0.5111141230685823,0.037037129560006085,0.007407578192933001,0.007407407407407418,0.22963165039162003,0.0074064765278725325,0.7629626728546764,0.0
