att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,class
0.08933185677371722,0.18628752617376168,0.273569734480633,0.21042311824383914,0.28807963356483807,0.38704211987886394,0.6266804291357055,0.11967764178589899,0.18042511425328958,0.22894502911713277,0.18896164244887093,0.37130868319708626,0.3445783929690975,0.16513056394196943,0.24903537863533454,0.18159431381202468,0.30946017390353653,0.40085936843744346,0.5925060926366749,0.16967566565829406,0.2229238136262347,0.1585378543818587,0.1803879435229858,0.23819668988364315,0.22913640240754315,0.1574331049222048,0.26201331486547447,0.7340358839122753,0.3835566516910201,0.20877712166316922,0.1360852200380794,0.10572517640242685,0.1972730806350202,0.14893693382240922,0.22533133900009522,0.6916675448772585,0.247803384989172,0.12526476859669539,0.09995973874328588,0.26465895482029916,0.20201519999973588,0.5693226556901113,0.6006709689114839,0.10173417908151491,0.35692392407678813,0.4926054483568563,0.5466587903060797,0.0
0.06018190730352377,0.37226931001789976,0.5827795277708753,0.2887189730549765,0.38131425580029854,0.29913168222638115,0.5247238978555973,0.22963633345464066,0.20400645646106186,0.06391803854946541,0.28513972503065377,0.5848255498448277,0.4458286873905543,0.3409179175127206,0.5486923595644116,0.26785087727945683,0.42591629986744856,0.08816614282518101,0.11760222840620219,0.20351495026304314,0.1019030498411726,0.14906722134882358,0.3670967540017896,0.12052557497926893,0.5217337089589927,0.2524171620838484,0.4310602820899049,0.6867898469100108,0.16944209463623858,0.11756888390024889,0.08246218184401509,0.21157861972183137,0.1927891072762196,0.24956294145319824,0.4178331650264571,0.8664113553753993,0.02523476088077165,0.07073643434474186,0.13732206880177017,0.2876294466675337,0.404713528435541,0.8555628454661092,0.3731826801273792,0.09973893561373369,0.25308088190358824,0.8308111929080579,0.3912827807985074,0.0
0.12279247277341063,0.07074285955560518,0.12354336816049827,0.2733373827395857,0.20082876411486916,0.041800149085094294,0.33443247848714264,0.10462117004092526,0.2244730546268748,0.5026447741942713,0.7866540415022606,0.33318896415714994,0.42432234759772425,0.0701283921869368,0.12732063659525322,0.24097837924667032,0.12525337487195481,0.4188953415304183,0.004343044033539855,0.20087614414451407,0.4531528178648655,0.7192889246294695,0.21679802770347475,0.2767864694433835,0.12616444102822624,0.2147957962398542,0.09407170644156251,0.8021663989890401,0.09713065084571766,0.41308789224537595,0.6419358540943443,0.2257774695301849,0.27919223130890136,0.204429243600969,0.0983268485277895,0.7200922746111087,0.25833118526868576,0.5951798159363089,0.24632259623635544,0.654163994842457,0.1068585121087961,0.583296845349551,0.454926896620908,0.2555248780158962,0.789386751310848,0.5031259890154718,0.3393588401909501,0.0
0.07557080526962341,0.1139346165795074,0.35399686817313025,0.3829505508197627,0.6353527950305561,0.17722536206784842,0.656867931061388,0.19430877179541203,0.21099270005827686,0.5467171846050064,0.5611819958546522,0.32663938399768333,0.35535678211949706,0.09745802026259763,0.33257263510216895,0.3542294401151592,0.5524516629897436,0.45943176251255424,0.2503473632405437,0.19083420095880943,0.49843106533473314,0.5313924570375255,0.11050311516053825,0.48008120554562855,0.3136316903124979,0.32599544517678297,0.4386868486811465,0.8510881268829318,0.003265025130234623,0.4591061441608511,0.4837943178290948,0.02585682712315613,0.3174774127501457,0.3116325795180783,0.3678293776552051,0.805330496839514,0.19166294699195144,0.4543983704222671,0.03708222869214596,0.3215770275075173,0.32692882886184216,0.6891113518411254,0.34117980121609914,0.04622453615435963,0.4725130701989928,0.6174789424332869,0.21078602451341666,0.0
0.10388766850833185,0.16186146818259706,0.4176692178550342,0.5540519846141387,0.5204307553926957,0.6803447465739095,0.3680532059027637,0.1404036341116155,0.0540410391681747,0.22254321463935067,0.26169342063237666,0.2627231792858498,0.3797483691409406,0.14665545619582418,0.3825443501151422,0.44322999603554736,0.20858321731728455,0.4321855411254335,0.06315399210122792,0.055129652151972325,0.21384105140922535,0.2358594770044499,0.08288076142826924,0.19555435002774899,0.35434723166086096,0.37546716129424357,0.10593441355075578,0.266994527841381,0.2674679788981641,0.1994987067493046,0.21501517991410057,0.0445707490025745,0.1830013612571636,0.3395491841015742,0.10266930339195987,0.518479827663963,0.05779529087193882,0.20484165239169122,0.04564652811250079,0.22359290809822627,0.11025508908813536,0.5335329729538949,0.4461976396117171,0.04127274458650305,0.22813859561670569,0.5195612500006495,0.4571649160835908,0.0
0.42236866788906435,0.18294311445876155,0.7356689036706643,0.8851597799363182,0.591419938745225,0.23401820164346035,0.7189376519961005,0.38644039661105684,0.18295624635769714,0.35339305494933926,0.4265174665318679,0.25932785282121873,0.5126754576262209,0.1604471270020995,0.7100723849845554,0.8333627094045936,0.5161666040123075,0.40587806630920126,0.3507219408011221,0.17805133569298648,0.3837997763200349,0.43754011682578375,0.0919707095638284,0.7187136006028579,0.689270115879269,0.7923563385882729,0.4177268117691313,0.7242922026887408,0.014795881077144652,0.3962762188277781,0.43248567591516834,0.23175803527062652,0.4765446930692794,0.766085470529049,0.35972668806996444,0.7472705502455267,0.06266013987836272,0.4342938744327084,0.2883744585789718,0.22796091396863286,0.32817099686076195,0.6899421514130578,0.2464558805143976,0.3101114461991995,0.4883715813665132,0.6537293313991239,0.16793113856861186,0.0
0.21350204842389361,0.251296297109958,0.5936857182643022,0.5863862195673052,0.16838090128137553,0.748872496658652,0.19220494406652336,0.1539230145504926,0.03911963622979481,0.22774009499960537,0.24513515795525007,0.1209567610813496,0.5093769437778104,0.2420624200987102,0.5690228355288689,0.5215066931011675,0.1747425620647393,0.7901595626084786,0.02608279175497266,0.05247895951939582,0.2359613545425717,0.25309658380314926,0.09688569145548359,0.631758922804045,0.5473808779463026,0.47730782096357627,0.2223728619306205,0.5673603348892318,0.2775464236007571,0.23264457566736615,0.24947540319112052,0.06452324459224058,0.5687599210704328,0.45351086608953034,0.23961869978803013,0.6673036365135957,0.09228356028212441,0.24939940280344516,0.035309162546035305,0.30358952487948504,0.24520584474686863,0.7077570079719265,0.3444122312807826,0.009428281453039741,0.10061006563833144,0.7185799474419026,0.4161497016754466,0.0
0.038158576854726296,0.06154915662591209,0.10196818624509818,0.18762767555038362,0.05937081554885494,0.5210058515496747,0.19440758349022325,0.1392352531811246,0.22117174799865041,0.31145397461143604,0.4739733607427573,0.7867168782943531,0.39798912792627344,0.05151534310034658,0.09687021034682052,0.16538825696931925,0.163645617963408,0.3590516165406162,0.05502395026865326,0.19273820439077022,0.269387675780716,0.3614584358526181,0.40527018509335894,0.42473914075731806,0.0896178338465083,0.14245601542457048,0.23659714275222377,0.3054743079087393,0.11109354927635176,0.2343339026889854,0.2807820059669171,0.17697286503831047,0.36264399679025167,0.13402766035455213,0.25557712833400753,0.40284873385219144,0.26726901213966975,0.23598332296076688,0.07598856986407053,0.5301404908167797,0.2592544631553023,0.37087875981948226,0.4543338106621583,0.03013510375369427,0.6289367056097936,0.34186563230384587,0.32177722218313287,0.0
0.04537596798366908,0.21942525800290993,0.5137289732082698,0.629916985491017,0.5541703357373394,0.20834689510498713,0.09003358070431856,0.36646140192942467,0.28709604944330275,0.14227292847431158,0.6539556386636395,0.4440418564712292,0.3743521680322169,0.20167270296877687,0.4766228910547589,0.5367201542941331,0.3295799348654615,0.2973588582519957,0.16062699458133223,0.2598797192837619,0.15216127585016087,0.6738379645010011,0.5798551679615442,0.15161155605522228,0.448042854339364,0.47512604245776696,0.2135450976160125,0.4015086158298486,0.08592820253110836,0.15045707871748573,0.6454203325656446,0.6189605771917048,0.3151211898747309,0.4405787672207555,0.1754525289631035,0.3256196222458423,0.32766268437827983,0.6254947689842955,0.6338492828618334,0.5606231344384429,0.16480343530162136,0.23310473781298444,0.43969937431117423,0.6391599474428212,0.6258538500588221,0.18792749070509507,0.2489916992596496,0.0
0.16833788202450037,0.14602888080839427,0.08795117370115613,0.16563874912677745,0.18551263469247184,0.10157833323623058,0.19597458901738404,0.12888422813435743,0.2489129067877189,0.5865505050744161,0.847518939859866,0.3900345002322438,0.3419992145307154,0.13379899483458949,0.10005294872036043,0.1676957923928954,0.21641841483816415,0.523212550439731,0.038824896025736265,0.2271583072955641,0.5282222091754142,0.7759075656223704,0.30612814462096066,0.26475337836092744,0.10308270147646535,0.15659308028653562,0.19956648790851433,0.9129662860198987,0.024584980970555358,0.48132428871211747,0.6891931830318337,0.252473676144312,0.40986107733589816,0.1544741946068838,0.18677756553347058,0.7981486056796436,0.49995386620225285,0.6353822260283407,0.23165588283140887,0.5768763150592214,0.17912131872427228,0.6389403326907449,0.6554393807529019,0.2189024025843508,0.6000736232365369,0.5456896493484169,0.5465412115787621,0.0
0.08821031695602798,0.20043483353546473,0.35257513048550254,0.4651293377869407,0.5420571848756213,0.7741238655917657,0.13631993612958088,0.03721261340637311,0.08855573106769316,0.12035082634385036,0.11782512502007265,0.18630494825502494,0.2688608850025942,0.17879004096365167,0.3121750646197743,0.34262361432474864,0.18718805768468316,0.5410606940150914,0.16939263241389776,0.08497776951725083,0.11754767057991115,0.105634787592219,0.10456057589506233,0.11760826410360571,0.2818071240024856,0.27372634595313194,0.08536770139066478,0.12116814308352512,0.22289853137110516,0.1071315211556293,0.09179324669195413,0.052841689373207434,0.10543720175654148,0.24024230433756283,0.10641174142802184,0.36697800125615065,0.2295511305241754,0.08474431522006134,0.024648503533006093,0.14608782040839366,0.12522246861174635,0.379855620982418,0.5335106623479307,0.010985832763288392,0.17138536338515967,0.36636415725069554,0.4811306312302196,0.0
0.09446955806086571,0.16649432715629517,0.21579183097607885,0.27707693344105305,0.4498858469736221,0.6831131835932203,0.16479165345628055,0.089231103194213,0.11424585160874767,0.23698090213357115,0.39388996194420456,0.2841281703559414,0.3371515405771777,0.14379399446099833,0.183549895611415,0.18887422652272587,0.25670137009484667,0.6122924455734404,0.18249798372208825,0.10214027491345806,0.2172137317878913,0.37732910608269393,0.18822893288075312,0.28500233236589007,0.15963259226535345,0.1376407279103277,0.19839449151543195,0.28398310132558346,0.26563762457371887,0.19554165243277535,0.34448717668003637,0.23776927906038461,0.37916472410921886,0.11577625448463713,0.18855215446896292,0.26022913634443023,0.05411448108360548,0.3235476111365855,0.2600190125968462,0.5866037758177666,0.186339230505378,0.23601413091156695,0.3174170507822868,0.2638909424062983,0.6389102495657633,0.21766219305189366,0.1816937118113987,0.0
0.42738735685742923,0.6214217672035249,0.5345223013673513,0.3259873503621522,0.6270168855775222,0.283791724363675,0.15371284385366374,0.42242876387851397,0.40342568168573445,0.5966500605502061,0.37084616548800514,0.46460929564161163,0.39637333413303505,0.6110817803300574,0.553108306631727,0.34568883716466187,0.716323298427416,0.2245197778382626,0.1686047776047678,0.40196192317313734,0.6003521945242126,0.5307862188724591,0.20299995239546625,0.6212125396969561,0.5641510257412833,0.3582318404060388,0.6884893323122366,0.6127905519491957,0.19908325311738048,0.5992418134790884,0.6041071486452336,0.10246878551692952,0.7374055154992092,0.3735345930217958,0.6624790687543657,0.7267743231689806,0.08666894496670342,0.6496245358449166,0.1823399283260229,0.5888624732822753,0.6486913596509039,0.707930373875607,0.34688970382526596,0.24253449633530724,0.40244737776990874,0.6894844078471869,0.27183263944077574,0.0
0.2254194175658148,0.24743524194206065,0.44570693335369255,0.3234875513029282,0.44282941258021996,0.6195097440130845,0.6157856277408338,0.3457577556870782,0.404681931110634,0.2629269401963937,0.27858658009580384,0.5316677111563759,0.6150181861297669,0.24355842677901227,0.43095967496120263,0.3076318972932079,0.4243912633997442,0.3385332554911122,0.13394759353519667,0.3791268490958415,0.2817267050116835,0.33451323181041076,0.28613064532103916,0.6037322407606216,0.41816499799450574,0.2934041776314058,0.34685046442315054,0.3516034590369734,0.1512045282569911,0.284739251378654,0.36841509853343,0.22847405379747057,0.6332809848471893,0.29061976304039566,0.29367365899179243,0.5874597175915317,0.038892414940097174,0.3914821117716563,0.26885259168707587,0.46308791666785637,0.2622621430474411,0.5976514059125451,0.33355097955174606,0.30229897850978815,0.28508505274085527,0.5828520906628625,0.29040277646187973,0.0
0.005323279818133039,0.052528739832567214,0.10359157852145967,0.16688418862837578,0.010542826775004933,0.48650283678200407,0.16463331237551734,0.08540353834268677,0.08560301199276141,0.1733911216688428,0.3744642054463071,0.5273623302841354,0.16038889948707083,0.04090946039482425,0.08637068923779705,0.13148145536607359,0.1927566918058393,0.27213651613113654,0.3862944685543125,0.075100616639931,0.14734205862420818,0.2836324855015348,0.2679675334494183,0.37482302229485454,0.07236672369930117,0.10401380516286676,0.22934485164164375,0.27744335391042,0.33350836204638007,0.12328846810794983,0.22258512166671587,0.12954315704233416,0.6151491325534317,0.09438340529400636,0.23024911380929086,0.36455368500912566,0.1429144103039776,0.1904743679783555,0.08400622208401656,0.7438879241104135,0.22459590852533062,0.3130511889529142,0.44488191798984866,0.07031450971861149,0.7303294909177148,0.27308974539677805,0.3328082084871501,0.0
0.542524715227727,0.4491923869409767,0.24198060905568258,0.27374269314291244,0.2343075923493111,0.3068566240697,0.581995053737756,0.4198430028028374,0.4021241143453056,0.9097365083321088,0.9355423423392333,0.5412833927882557,0.7075155037840081,0.43997129506391697,0.2982170259630233,0.3503077007382888,0.2434713705426997,0.11965167776158267,0.19372715851941402,0.4051491298261273,0.9007652603873415,0.9550426097903644,0.29795873753761415,0.8569696004058828,0.33439441941164055,0.38838660772865163,0.2022810831342441,0.5125967112723313,0.16833699806755098,0.8903378068420281,0.9309364823133451,0.17751250317756911,0.5871426628761456,0.4170251097825778,0.18128786625930496,0.6929434963925025,0.16103196695550615,0.9216694493422625,0.15970222100735249,0.37145290466135383,0.1764677481174971,0.7018072224067444,0.16074073629405466,0.16853575236420457,0.6197742046533424,0.6949650223788524,0.14439856604475554,0.0
0.5587668710047665,0.07864661491373147,0.46457167504013014,0.2029697029717149,0.5752589448530153,0.14174469501595008,0.7490604052144442,0.2904256609652231,0.5443596448179615,0.8647432921877442,0.5301277175037634,0.5466169733378231,0.26978609790681257,0.06356139908646706,0.49599756750433205,0.28737639003989696,0.5662284852735512,0.2198413702763103,0.4505102285688311,0.5189349467295067,0.8724836161417965,0.5437554097949199,0.3656407835261793,0.5327151238002126,0.5164169967345033,0.3390463966983992,0.4731774452863712,0.6265517968384154,0.11009883765850248,0.873970816456005,0.5413730863917298,0.3058399899848302,0.4616008151765242,0.37791543267645156,0.4025418618312895,0.7496376054186126,0.11244913263335421,0.5474511398487678,0.31089613887552525,0.36012731475973975,0.35689701391082895,0.7467203020209009,0.23282311221461816,0.3203981295219316,0.6211211032326693,0.7388803119279372,0.13839869519633918,0.0
0.10783121229175364,0.3231128448536107,0.3930559677015249,0.24422924816281638,0.25475684851479996,0.4521891082167466,0.30639944531364854,0.14258078109138272,0.12897363739533171,0.21025694778922144,0.47461105459346586,0.5365065088539603,0.3869406748516936,0.2865961249978447,0.3501142611270179,0.17892753795898367,0.3332060153892328,0.42997286197899004,0.1471965755894043,0.1247149262738966,0.1965910223373813,0.4410328458895014,0.3958267118882446,0.28945927393343346,0.3189982801142553,0.1385100397051568,0.31847167748945876,0.3221762501579431,0.038128049174537854,0.17984480991654872,0.3988501593941178,0.37647928938684244,0.17857681738500578,0.12268161210881325,0.2974090602823242,0.3421804599598992,0.3626739754855372,0.37366510594684876,0.3828383665733884,0.3028232525235214,0.2819534419538084,0.31076740028332994,0.4471165261756258,0.3848826975712364,0.4289039215158603,0.2900739469599862,0.25438957308167776,0.0
0.17364300742112407,0.33775536262722783,0.4076492392752327,0.19829685422046728,0.3311168466256594,0.46827944945828315,0.6214512281700826,0.18046218085004503,0.26794068030549334,0.13150429332907904,0.25839161979658476,0.5621638396823094,0.49362980082595104,0.3113746593546809,0.3800795186781138,0.202594903686345,0.3294124778107823,0.34071369731174467,0.09331594133427647,0.2503607827161441,0.15207188701654592,0.16631540828855793,0.3827295645534561,0.1683737537529423,0.35843155208035515,0.2011189226153816,0.40989061169475727,0.645186422148281,0.2208152450574487,0.1561508955151042,0.11683458322174325,0.2599978981537091,0.12920874182591227,0.2059435149175396,0.4397994085110157,0.8032782559747041,0.03403354837128636,0.09912890755869601,0.2056786593329827,0.19611392452918827,0.4498997880213755,0.7905099954908646,0.3338615257912122,0.17709948001148088,0.15732724957864577,0.7656671743552608,0.33816420230853084,0.0
0.10237883436510961,0.15046112651849072,0.39325594356956817,0.6044399843604037,0.4255712165678386,0.3994733704379651,0.5647399162504493,0.07915142344551067,0.20485415452565717,0.19091908267729857,0.3059543576725389,0.7794483851761471,0.44906968305401596,0.13597321310541266,0.363648013964823,0.4880202219145331,0.36292547941073566,0.16294272043334093,0.2096612886770454,0.19701032559863454,0.19521132238400962,0.22652803740376262,0.3688174304323577,0.4582758720863251,0.3395597175622809,0.4151841095148333,0.2895663734037456,0.357619663702133,0.021401606443305823,0.18860416768337318,0.1741330898096287,0.2623754435866479,0.08559446629441808,0.3751379083468242,0.2462308373511436,0.48943898373243666,0.30147160272248513,0.14628788475294482,0.270585035432343,0.3725339133231469,0.2215581452316034,0.4598752438442617,0.4495427424874998,0.28032328062175293,0.5987373745593505,0.4307734208535577,0.33596011638619416,0.0
0.06841392887904515,0.08381926502458852,0.15950071905434143,0.10008611459402854,0.45764313144860147,0.2617767087691495,0.07574784864948197,0.14631257701418018,0.08853916817470785,0.1696593495481896,0.3282492724535071,0.3608894290241957,0.13203884350261272,0.07195775710664755,0.14305727470878973,0.07427235300916046,0.4716821055182954,0.4553038228220533,0.07359951452113835,0.07680038814871326,0.14052497891897592,0.3201411875891247,0.3580570421002665,0.2141104173236332,0.12886644002058043,0.05435671855566451,0.40461568461224795,0.8803136401270018,0.045193331348373146,0.11474461958908791,0.2920266511975187,0.3174440739787942,0.15571662770608966,0.05079484595281902,0.35193137590978274,0.8094951580044245,0.7304635068783867,0.2732455797143315,0.29197829816738674,0.039857331173226304,0.31804126765924556,0.6640273616262068,0.8496943136053068,0.2733022155654943,0.06592564039356134,0.5735149040391183,0.7501571877222702,0.0
0.282916487643899,0.36985059134295895,0.3947530294561235,0.42396749469057493,0.3778178394218883,0.3861008909270431,0.6612718775331063,0.12001602533407396,0.22054120786430698,0.2269838200797349,0.2690988356232195,0.3410990485544483,0.1529281390081622,0.34264711074472726,0.3847058244605642,0.4035424471637457,0.5106106927178303,0.33580655647945573,0.2921990702993449,0.1983556628703662,0.19777033759749774,0.20151639183977296,0.11001770651033584,0.1744126897943497,0.37340046617721323,0.38143291733125073,0.5210915648972857,0.6655237822901465,0.049583191464160514,0.17207066517007466,0.15527963554055213,0.12890093451567367,0.3927981183420597,0.37080969987460594,0.5130262221454684,0.7760666545364645,0.3208727106545915,0.12994123999989926,0.15339440314233782,0.5159620988468961,0.5057859583721652,0.7474743644945457,0.5130250168746534,0.15829616495542898,0.5080406531933866,0.7186435793368182,0.47167380796908287,0.0
