att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,class
0.45655109636014224,0.4165485017256303,0.42281028687178895,0.4771958667187177,0.4878844534699011,0.40580075066248045,0.28716227484841517,0.40456630485000455,0.11617284759156576,0.7979549830688534,0.5015254521864663,0.9642067587704775,0.5060373902456373,0.6704973048662793,0.30682275016883476,0.5482703368175365,0.5440666484580204,0.4470766082542168,0.500590834342533,0.867231199576238,0.6716102168933479,0.6339445437723253,0.6369692633187256,0.6201906551423789,0.35510412248784384,0.4283074706520443,0.31283031714478104,0.5029620204924041,0.6537978236193243,0.562846748670164,0.24629593163897706,0.3712621573903727,0.34981053343706137,0.7936312090452691,0.7649017992595339,0.4775210317649835,0.490757300574419,0.40053222233613484,0.5622567011714995,0.5246605473873918,0.5116068662852389,0.5086754211847228,0.5066400981491411,0.5603995446344123,0.4681272342503405,0.08971103075581677,0.5401251596559258,0.5703272190980277,0.538192772488033,0.5822086950481667,0.4568760130599642,0.2998079320447331,0.6260536939230139,0.4427372174782822,0.4382704368426223,0.712439135106228,0.5955696881244013,0.568644719568358,0.5269140708127796,0.4610548543043624,0.6396748251116303,0.5858965833970667,0.6001133143492755,0.481336472805176,0.0
0.6885113896096919,0.6431849905293686,0.7439226271788277,0.360587145008968,0.3850457870414541,0.44523715528897045,0.49788883387732263,0.705550413316502,0.13831725392840233,0.586356297852967,0.18207285802827278,0.4504016158943892,0.4482032489699548,0.28403833701230324,0.5351166368224096,0.46990690052363,0.6187921049876851,0.28884504126406907,0.3470471795525527,0.5283181643867818,0.7922657085596738,0.5607571427892419,0.5745973290703682,0.23918276610299505,0.5066101712475615,0.609119264463474,0.7244400516221536,0.18037787199988048,0.7305906126431961,0.671171729393344,0.2736600147721252,0.34161288120273964,0.47000431165654305,0.5758139558065724,0.519531923474088,0.2480371028231566,0.8499443153950289,0.448026908206565,0.7135142220230224,0.49980075095350096,0.4898680966911766,0.45859892933926927,0.44523686198995754,0.2788821246602612,0.6027152695504077,0.5811217677771334,0.5329899885218348,0.6290541656623468,0.5947418589791229,0.5066540093608108,0.32526521461698044,0.3947830183690443,0.2852038111399717,0.3662012042228925,0.5337243185601022,0.40040242903494205,0.29736710699337976,0.6405869896667292,0.5240929117112979,0.37537051710140673,0.4829527262091046,0.5111981471387678,0.6975548047539969,0.783154178041132,0.0
0.40261473278808085,0.9188858933705708,0.35725423972949083,0.6404833246767131,0.2558616557455366,0.4417035692653002,0.6521259662255361,0.30467407152519865,0.5552245480404,0.45742163262573254,0.28695479102758475,0.6077835601276441,0.47693528105642935,0.4583146185156907,0.5731124820361868,0.6924980681824187,0.1291697699574183,0.44726751149089383,0.7172705972337307,0.5474594916178742,0.40972414562835396,0.580330565466802,0.27766214604979794,0.5016446040533756,0.5959447224542219,0.345714087406464,0.5207050243878715,0.648558139657505,0.4144233915345489,0.6695526393569562,0.5274430943818272,0.5180860360756677,0.6193608313447926,0.6395445741979803,0.8043085418023481,0.4876916350347958,0.7363980877229068,0.3634344083898655,0.7072040214328156,0.31496966164011586,0.7000198695881308,0.42622972961201894,0.46053539219031825,0.7594432941342222,0.4317726127700391,0.5890194047708619,0.4930406783589813,0.590238862768174,0.314570433464986,0.6215596994082806,0.6700122299492922,0.67425947821581,0.4618832353476051,0.1643129772622018,0.6124292431159577,0.6779496311658756,0.46330889168094225,0.4272436450033158,0.6222380106950239,0.5561712525742697,0.6117789093306463,0.3360871263883445,0.38859793882413374,0.6816081165318449,0.0
0.9677300906902488,0.6207680676638563,0.7670866709576281,0.5031831711705507,0.2776129890731816,0.3760149000637271,0.5208129092507389,0.6760975839615778,0.4451084126727728,0.7890473551549553,0.36476197654881476,0.4034201874518083,0.5078391106759124,0.39224394629810583,0.294410272548864,0.5660505836352361,0.45775995148639104,0.49769701454359183,0.7850772898208936,0.4432955125904409,0.7884265684900171,0.5821023319273442,0.5339348060022044,0.47743183607299716,0.5949928160847511,0.5721486590584738,0.34140855932700614,0.49285444686810287,0.547595685619403,0.5258835378806815,0.3323884101885618,0.4628537597441449,0.3935074171935984,0.5467188350471008,0.41357795398641123,0.31579245568644965,0.6286732587427042,0.382647905575395,0.41803732965911267,0.36980118176225013,0.5226170346812189,0.6845823934768718,0.3374599847251336,0.5784908372701374,0.557266551753884,0.5166348737059674,0.35915055693517106,0.7584509223573012,0.34879513377404553,0.6578397152877969,0.6863160950959989,0.600068771005456,0.6194857750804533,0.5312845755801724,0.4776540988062911,0.4330058590943612,0.735010193184296,0.7204462185114664,0.6749678615046052,0.407625284947001,0.30105141118652157,0.42036583925873733,0.6541823059556843,0.5275691961566846,0.0
0.3728057254618058,0.42983989687259444,0.7176224157507142,0.5630972200555685,0.5535390485882771,0.3500290510427164,0.36107578091859394,0.6680622817202687,0.45748662645913274,0.18244952992938585,0.44516157340505635,0.6065633720042333,0.5471692855804468,0.46493406451442604,0.332463882881443,0.29596536767491877,0.4238672637819198,0.4878816392137982,0.5484101727324877,0.6576719114889369,0.29212960212688643,0.4639515883107692,0.4168590608954479,0.8814130171164194,0.41514273749448966,0.4747612408035698,0.6340040159158706,0.27679794797676427,0.036634334079519215,0.554496852606218,0.7896844069986797,0.5312784744597367,0.7232609894388659,0.5234743962627956,0.5546722794104849,0.2955843911410436,0.749540016410823,0.5789116633016596,0.6734081906088917,0.293435282428792,0.9656876134598642,0.7275395796731253,0.7287564593184809,0.3257071409867913,0.5614792290396947,0.23658787028472028,0.38884800049889723,0.5180733603796563,0.5172300445745701,0.6195296585662804,0.5539973702914168,0.5925784749789171,0.8003359549983725,0.701024326691501,0.6591584930056151,0.39985121221032693,0.3431404089182545,0.6407945306466145,0.6554957403958568,0.2063486421157401,0.3421215958554412,0.5596789188423986,0.17623730419436628,0.5889195093873671,0.0
0.9407728755458968,0.5782861793227001,0.940983614218118,0.42924867432921043,0.2167574771366446,0.5344448215401649,0.49436320049879967,0.6499999305527655,0.6167045164286047,0.49761330570313733,0.3492064540047579,0.4875617099773778,0.42821318999510394,0.35797268229898893,0.3794557753920087,0.5462724020184191,0.5829805909467735,0.5073937817379066,0.680003875326662,0.7075223752859243,0.7413973919512944,0.5252850398869472,0.5007311768963867,0.26520056176470824,0.554419653614634,0.6948374403125765,0.2900743383041696,0.5856307111002206,0.6506384158727447,0.7637008726068857,0.2671419371385805,0.5809917789279008,0.6203960750154535,0.6210226851849464,0.4234546163833899,0.5412615939713727,0.5986810821331335,0.46544665191586393,0.6200079576363025,0.5084582117757084,0.5678409739710837,0.6343054598177292,0.43050118623962036,0.4530433050778175,0.4329690273645956,0.3156496607521432,0.5143884185253236,0.8430270700510025,0.3581367112593349,0.452872639236394,0.6246922887111639,0.42703024380814264,0.6211531694524436,0.6641172832144036,0.4438435521941513,0.4008213958892345,0.4962467920063502,0.4920200763469761,0.4099421941926542,0.4152780039261913,0.3223071319832853,0.6164473458400044,0.8248963598849852,0.531252015161177,0.0
0.22707723704909427,0.43942847042714384,0.6411635542078841,0.5070664106260291,0.6323223132610866,0.26364404343868314,0.7651646847269467,0.6444767662733775,0.18596479305789604,0.51328878269977,0.651799800665567,0.7952631312347584,0.5424495511327367,0.5331664731524526,0.43613506180741163,0.5217519902373993,0.6119732477286318,0.5038591163992701,0.36376345210019756,0.6796346848364208,0.5869017392563355,0.42719234366740777,0.9393426660018172,0.5144196749789902,0.1488640256461931,0.3253317792487285,0.6292921736381234,0.5017184654702389,0.5056430263608616,0.7605941901659313,0.49634936496679777,0.6207086833293344,0.2871637931017762,0.5788834928512956,0.7361108773963627,0.44054606369350874,0.5156088803423392,0.4798205907959942,0.6216657467655666,0.12307611358452175,0.5226427870343859,0.6446497450581747,0.41784671102877846,0.479580015831591,0.3964778875991538,0.5258701755473035,0.8085792667034958,0.27430163237137584,0.7245425725206323,0.615785285978416,0.5555678841859655,0.3497154909599527,0.5032821023282993,0.5100623744533731,0.4090954899742256,0.5616804790761749,0.3610079322207862,0.4994171017010253,0.6197540772804133,0.3542292556289933,0.4574591263880513,0.5934792173063783,0.4786259290301646,0.4803675534570015,0.0
0.18881727670149234,0.6435007694415112,0.3529676079155454,0.4786819698235617,0.41187536182195633,0.31084992992765026,0.6266887815536868,0.32329534432427554,0.6274871341715198,0.3129142050006459,0.35294789474210275,0.41524625509513313,0.37176486344271703,0.41402279454789875,0.18998409782589293,0.7358030076843027,0.6060678709239604,0.7166398380174019,0.5435068136911212,0.6125192572567835,0.3928992817540744,0.30737627716656457,0.6531632043588188,0.7949858551642952,0.5472576627593787,0.6219951980184509,0.4383867311677517,0.6602370553765355,0.715013399680864,0.39730287365072436,0.6210762418255769,0.47903975139853555,0.3079547832718587,0.7530307381652246,0.6229292726392104,0.37657155575935614,0.5337523702902576,0.13675005599528295,0.6653612043177476,0.36824522172514673,0.6429167725442324,0.32893128007055406,0.476586798615512,0.799687612054715,0.695687090593534,0.4533779467501102,0.5307757792474066,0.6821177100462312,0.2551647829338227,0.6219261776142233,0.6576238701239844,0.6539151019660463,0.4051857739524413,0.4657828601617301,0.23538707753496813,0.6581686639348153,0.49508818028992135,0.4416781471779021,0.3286777256576744,0.47268909128853376,0.575558126412426,0.4860458153868742,0.3362661446918388,0.614795671612917,0.0
0.3567426821942318,0.7033392316284672,0.4879556552106798,0.6850854679547853,0.510486965273797,0.6604328399572226,0.6124766469570684,0.5680463808756926,0.7210656014782184,0.5707464725264523,0.3429438059011906,0.7115049423554638,0.7786402219305777,0.48493813811195463,0.36786200602756547,0.32979635896904475,0.22591609744593655,0.2635972925127348,0.9188134361654663,0.2804853600732823,0.7126586826131716,0.7708745734439413,0.017769017468517556,0.5370020200001773,0.715740678539929,0.5508668631115967,0.4461037214246997,0.44886968384072706,0.2819227606508992,0.7271621996826144,0.5266521059388428,0.2741939616808695,0.9090111488227508,0.4288154422805869,0.8040179555749236,0.4309559630430955,0.685833772154963,0.4261368523657518,0.6090507293619903,0.616576510960717,0.45712672574329716,0.3903729597729527,0.2898125578901184,0.5140593425074987,0.4845346546720514,0.6379314363779334,0.4105685015846458,0.6915399941018824,0.5181995389274436,0.6559832059161328,0.5250869793337525,0.2937430277004449,0.5593484272348325,0.2241318798555251,0.1999480471220736,0.5446613802611268,0.6401503939122765,0.4468096519526958,0.6994255981629365,0.5557319353921375,0.20519655033530115,0.6392875424708463,0.38365705143222056,0.7483659281921944,0.0
0.41063899503246815,0.931872003379639,0.2949595361803491,0.5949199688824273,0.23510297613399322,0.42074004358685374,0.5669219659680329,0.34229101488079333,0.5151898363769102,0.3710888017527227,0.3220361107282695,0.635937560080632,0.49270388042026825,0.48356747353361496,0.46277123507138634,0.7535522351296,0.19267326589717088,0.5236173740522554,0.6220714640831155,0.5133025931477725,0.46183484329822727,0.5451654103155958,0.3211546153669443,0.5066697875817125,0.6842549098442866,0.31626376856039307,0.3932676258771392,0.6769586632380353,0.5644373525339453,0.7566057000762931,0.47219242024594044,0.536417383681748,0.5549434606639407,0.6165030239064687,0.7768879522777027,0.7064856981178427,0.5792520911132437,0.45516594970486224,0.761509764255801,0.4925836946966097,0.7172342802632257,0.3645190977103928,0.2918234777945693,0.5605757623705983,0.4647660155733728,0.6408739449679339,0.39355446009969713,0.5140756404720803,0.3406834375276775,0.6092949195677414,0.5261267242084335,0.6956151778975354,0.6575000557127894,0.17091832740937796,0.608805377377038,0.6705048517728924,0.2502781225006993,0.5829543728722321,0.296824274711854,0.7472199034046867,0.6718079566601507,0.42863986381082375,0.6115115578900974,0.7012651928225632,0.0
0.30790625683670064,0.45104807214077075,0.6320438527444354,0.35414418451168306,0.5746497572081484,0.5937955101562034,0.513769832899499,0.5039322310222443,0.42953600554403354,0.22556391292521216,0.2358242434796101,0.3948583914431038,0.5373874369668983,0.6584207980251552,0.2729919408485183,0.3812948359178598,0.8071553963569071,0.5302838527819713,0.49035242526611,0.46971818625552586,0.20761136489356696,0.5034268952772823,0.4165327170411851,0.9032506935441375,0.6324537841469924,0.5365729743298562,0.48025727470215757,0.5914428533703555,0.49718381214923585,0.46212998479838524,0.4152689325667899,0.5648435068331535,0.388147521883645,0.6557671462259732,0.5301974572839687,0.7131499351560598,0.7021304915787465,0.41616815788162304,0.3907760579716807,0.132488050666699,0.5190514932337218,0.46864646673835475,0.6732718276215082,0.5373029573881603,0.4059627427750171,0.495871783636731,0.5335180664909938,0.5233598162293879,0.4590410410226984,0.5208301678009523,0.8540159061984682,0.2961061138132308,0.44947524054856597,0.4651072531472584,0.42116398592951365,0.5658154597586084,0.46483033706405164,0.8531026025314594,0.6247254938537069,0.3591804247716984,0.4531202665230937,0.3894821911072712,0.2379066865877805,0.3729434907010014,0.0
0.0871636126146596,0.427590141118409,0.6056967046324653,0.2665539871124727,0.42984112283162157,0.3879012610965037,0.7645612456982069,0.3449939012467528,0.36872971182552194,0.4769551463133608,0.5771530535040286,0.30337876093228067,0.21543214844329853,0.27346643151656624,0.1733073776243111,0.35696036804140696,0.7333834873247368,0.5414222999143761,0.755291274141118,0.5329954286762256,0.25134312682444987,0.5590487296440732,0.4902039412608089,0.5266553003048129,0.3305256740999051,0.7561576940757797,0.5666405286242835,0.5039547554244147,0.3000441378675077,0.6137062057925725,0.5137806304361842,0.37339532840117984,0.5518887402534354,0.7012174340767078,0.7466257333047298,0.35160765213125,0.3407588186057154,0.6864955036078737,0.5118233433730418,0.5937306332394978,0.5187209843599002,0.43835313169291423,0.40007281967532776,0.47005596421099644,0.6092432178111648,0.5008202731391527,0.577839551604384,0.5612495873928699,0.36913087449838483,0.4831934951867025,0.4863123691677799,0.4820819650188868,0.4498996206853195,0.8371044169356333,0.4533696867920102,0.4845126213929183,0.6733241860981158,0.5112336960075925,0.5153316108791847,0.48634963398357056,0.49201231601464934,0.5461421141149289,0.5306268036156475,0.6513554720432958,0.0
0.803479735569606,0.47459661658185637,0.606513595351358,0.7468837131066712,0.22399430410255788,0.5314804233014744,0.3732691981034818,0.41595822342451105,0.3687585453157602,0.7813001787122271,0.6215215623315326,0.6705564902548357,0.8494503654247205,0.5041049944265508,0.21925671413529535,0.5607447774291098,0.5206825354617396,0.6691190923112957,0.6297595002868251,0.6279122691531911,0.5502734215575616,0.4233892059959629,0.5037919736979015,0.37407027215614674,0.3248469887881459,0.7104208838075701,0.3774476230414263,0.5261296680548063,0.48512649816875825,0.5184353980225688,0.3151398691811982,0.5633095482092706,0.6967134625899303,0.4673659745771523,0.6996341325159738,0.5913182255793703,0.7242577580949773,0.3471909623772005,0.5700808819289078,0.28825031962867875,0.6420776852076286,0.6500774314164552,0.6121579404930206,0.45053209462461585,0.5374413268152777,0.4663822266284855,0.5267301230946453,0.6359980585133941,0.46468302081816915,0.7048901385405798,0.6394351305352003,0.5947935440269801,0.6667996895490784,0.4435199936694754,0.5670223261392746,0.7057255429249093,0.6066526073975516,0.5335677267290623,0.43223192465881194,0.6742661611389624,0.5229107951171701,0.6235087270414377,0.43049023639837375,0.6495221231857579,0.0
