loc,v.g.,ev.g.,iv.G.,N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,class
0.006644518272425249,0.007407407407407408,0.0,0.00819672131147541,0.008620689655172414,0.003939067228571902,0.06,0.0310352471735757,0.0203399461835442,0.00020057093633830066,0.003468208092485549,0.00020058261067794315,0.006666666666666667,0.0,0.0,0.0,0.11224489795918367,0.009293680297397768,0.010365853658536584,0.006118881118881119,0.008510638297872342,1.0
0.014950166112956811,0.037037037037037035,0.016393442622950817,0.016393442622950817,0.020114942528735632,0.009495931223785968,0.02,0.08575334367841572,0.017732689318603445,0.0013362921509010419,0.009248554913294798,0.0013362780716814704,0.015000000000000001,0.0,0.0,0.008888888888888889,0.12244897959183672,0.013011152416356878,0.018902439024390243,0.021853146853146852,0.0425531914893617,1.0
0.016611295681063124,0.0,0.0,0.0,0.02442528735632184,0.012920788090980542,0.045,0.04053055493977684,0.05107549345678806,0.0008591227311801672,0.012716763005780347,0.000859111009794017,0.016666666666666666,0.01886792452830189,0.0,0.022222222222222223,0.12244897959183672,0.02973977695167286,0.024999999999999998,0.0236013986013986,0.0,1.0
0.014950166112956811,0.037037037037037035,0.03278688524590164,0.00819672131147541,0.015804597701149427,0.007233251447710319,0.025,0.06724303554274735,0.017231293767653304,0.0007980053411168543,0.006936416184971098,0.000797998295741794,0.015000000000000001,0.0,0.0,0.0044444444444444444,0.12244897959183672,0.009293680297397768,0.018292682926829267,0.012237762237762238,0.0425531914893617,1.0
0.014950166112956811,0.0,0.0,0.0,0.022629310344827586,0.01066196296529003,0.085,0.022168033695411215,0.07704778299600555,0.00038779493384644213,0.010404624277456647,0.0003877902433320688,0.015000000000000001,0.05660377358490566,0.0,0.03111111111111111,0.05102040816326531,0.026022304832713755,0.021341463414634144,0.024475524475524476,0.0,1.0
0.008305647840531562,0.0,0.0,0.0,0.007543103448275863,0.0026882331785948177,0.09,0.020801004950860857,0.020724349439272642,9.166206520124023e-05,0.0023121387283236996,9.164804123867438e-05,0.008333333333333333,0.0,0.0,0.008888888888888889,0.04081632653061224,0.007434944237918215,0.007317073170731708,0.007867132867132868,0.0,1.0
0.12790697674418605,0.09629629629629631,0.040983606557377046,0.0737704918032787,0.19899425287356323,0.1450755492202235,0.01,0.16626025271558412,0.1397890796049003,0.039574528844939436,0.1445086705202312,0.03957454110786878,0.12833333333333335,0.05660377358490566,0.0,0.1111111111111111,0.2959183673469387,0.1486988847583643,0.19146341463414634,0.2097902097902098,0.11063829787234042,1.0
0.03986710963455149,0.05185185185185186,0.04918032786885246,0.00819672131147541,0.03376436781609195,0.01741184125470412,0.01,0.16626025271558412,0.01678003777179817,0.004749739043628884,0.017341040462427744,0.00474975752594872,0.04,0.0,0.0,0.008888888888888889,0.173469387755102,0.016728624535315983,0.029878048780487804,0.039335664335664336,0.05957446808510638,1.0
0.1777408637873754,0.17777777777777778,0.04918032786885246,0.10655737704918034,0.22198275862068967,0.16508619576458725,0.01,0.19548511047070122,0.13529323283138067,0.05294583658704885,0.1653179190751445,0.05294581787990616,0.1716666666666667,0.20125786163522014,0.08333333333333333,0.17333333333333334,0.346938775510204,0.15985130111524162,0.21829268292682927,0.22727272727272727,0.16595744680851063,0.0
0.008305647840531562,0.007407407407407408,0.0,0.0,0.006106321839080459,0.002641591908934656,0.085,0.022168033695411215,0.019086457306168838,9.608066837488012e-05,0.0023121387283236996,9.606430756729339e-05,0.008333333333333333,0.006289308176100629,0.0,0.008888888888888889,0.07142857142857142,0.011152416356877323,0.004878048780487805,0.007867132867132868,0.008510638297872342,1.0
0.024916943521594685,0.014814814814814815,0.016393442622950817,0.0,0.020833333333333332,0.01175784006978459,0.045,0.04248873124953816,0.04432336670399278,0.0008196473837367657,0.011560693641618498,0.0008196590305916872,0.025,0.050314465408805034,0.0,0.022222222222222223,0.173469387755102,0.03345724907063197,0.021341463414634144,0.020104895104895104,0.01702127659574468,1.0
0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0,1.0
0.016611295681063124,0.0,0.0,0.0,0.01221264367816092,0.005925754037071715,0.085,0.021835513189980046,0.04348770745240921,0.0002122635277084191,0.005780346820809249,0.0002122752015289535,0.016666666666666666,0.09433962264150944,0.0,0.04888888888888889,0.09183673469387754,0.020446096654275093,0.012804878048780487,0.011363636363636364,0.0,1.0
0.02159468438538206,0.0,0.0,0.0,0.03160919540229885,0.0171531942138614,0.07,0.0264908002660164,0.10377216586164825,0.0007451970747370228,0.017341040462427744,0.0007452133981949669,0.021666666666666667,0.03773584905660378,0.0,0.022222222222222223,0.07142857142857142,0.04460966542750929,0.027439024390243903,0.037587412587412584,0.0,1.0
0.013289036544850499,0.014814814814814815,0.0,0.016393442622950817,0.020114942528735632,0.010781071662190776,0.045,0.04204537057562994,0.041097721992880185,0.0007434072016376002,0.010404624277456647,0.0007434048319841991,0.013333333333333334,0.0,0.0,0.0,0.13265306122448978,0.02973977695167286,0.018292682926829267,0.022727272727272728,0.01702127659574468,1.0
0.02823920265780731,0.014814814814814815,0.0,0.0,0.014008620689655173,0.006974604406867599,0.055,0.03225448902682332,0.03464643257065499,0.00036898724640877564,0.006936416184971098,0.0003689895666759479,0.028333333333333335,0.04402515723270441,0.0,0.022222222222222223,0.11224489795918367,0.020446096654275093,0.014024390243902438,0.013986013986013986,0.01702127659574468,1.0
0.011627906976744186,0.014814814814814815,0.0,0.016393442622950817,0.015445402298850577,0.00756320952067808,0.04,0.04655287076036355,0.026022429094312502,0.0005776920577589432,0.00809248554913295,0.000577689695462686,0.011666666666666667,0.0,0.0,0.0,0.11224489795918367,0.018587360594795536,0.013414634146341463,0.018356643356643356,0.01702127659574468,1.0
0.05647840531561462,0.037037037037037035,0.040983606557377046,0.040983606557377046,0.06285919540229885,0.03957106992374345,0.03,0.06280942880366511,0.1009309244062641,0.004077922092670277,0.03930635838150289,0.004077938268167469,0.05666666666666667,0.031446540880503145,0.0,0.08444444444444445,0.18367346938775508,0.07063197026022304,0.06524390243902439,0.05944055944055944,0.0425531914893617,1.0
0.008305647840531562,0.0,0.0,0.0,0.003591954022988506,0.0013441165892974088,0.25,0.007389344565137072,0.0291310815102034,1.6295789811192243e-05,0.0011560693641618498,1.6277095896910045e-05,0.008333333333333333,0.0,0.0,0.0,0.030612244897959183,0.009293680297397768,0.0030487804878048777,0.004370629370629371,0.0,0.0
0.009966777408637873,0.0,0.0,0.0,0.005387931034482759,0.0019550786753416856,0.115,0.016182664597650186,0.019370581451707253,5.18479036593841e-05,0.0023121387283236996,5.185958460178317e-05,0.006666666666666667,0.0,0.041666666666666664,0.008888888888888889,0.04081632653061224,0.007434944237918215,0.004878048780487805,0.006118881118881119,0.0,1.0
0.03488372093023256,0.037037037037037035,0.040983606557377046,0.00819672131147541,0.03089080459770115,0.016916518680213963,0.025,0.07459543338505874,0.03633446425885381,0.0020701611515049046,0.017341040462427744,0.0020701774161393086,0.03333333333333333,0.0,0.020833333333333332,0.0044444444444444444,0.16326530612244897,0.02973977695167286,0.029268292682926828,0.033216783216783216,0.0425531914893617,1.0
0.008305647840531562,0.0,0.0,0.0,0.003951149425287357,0.0014663090065062643,0.16,0.011527377521613832,0.0203399461835442,2.7775746126418442e-05,0.0011560693641618498,2.7759388351319455e-05,0.008333333333333333,0.006289308176100629,0.0,0.008888888888888889,0.04081632653061224,0.007434944237918215,0.003658536585365854,0.004370629370629371,0.0,1.0
0.008305647840531562,0.014814814814814815,0.016393442622950817,0.0,0.005747126436781609,0.002424960557289934,0.105,0.017734426956328972,0.021910985576521318,7.055745184094652e-05,0.0023121387283236996,7.057614189926371e-05,0.008333333333333333,0.0,0.0,0.0,0.07142857142857142,0.009293680297397768,0.006097560975609756,0.005244755244755245,0.01702127659574468,1.0
0.011627906976744186,0.007407407407407408,0.0,0.00819672131147541,0.014008620689655173,0.006772235261647886,0.08,0.023572009162787257,0.04606153794728661,0.000261714029540117,0.006936416184971098,0.00026169532473016614,0.011666666666666667,0.01886792452830189,0.0,0.0044444444444444444,0.08163265306122448,0.022304832713754646,0.013414634146341463,0.01486013986013986,0.008510638297872342,1.0
0.044850498338870434,0.13333333333333333,0.13114754098360656,0.016393442622950817,0.08512931034482758,0.04978088239885687,0.01,0.1703243922264095,0.046830344458743504,0.013910010475407563,0.049710982658959534,0.01391001920444958,0.045000000000000005,0.0,0.0,0.013333333333333332,0.21428571428571425,0.03903345724907063,0.09085365853658536,0.07692307692307693,0.15319148936170213,1.0
0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0,1.0
0.02823920265780731,0.05185185185185186,0.016393442622950817,0.00819672131147541,0.02622126436781609,0.014631096466866004,0.025,0.07636887608069164,0.03070212090318052,0.0018329562328523118,0.015028901734104046,0.0018329608247734878,0.028333333333333335,0.01886792452830189,0.0,0.013333333333333332,0.19387755102040813,0.027881040892193308,0.025609756097560974,0.027097902097902096,0.05106382978723405,1.0
0.08305647840531562,0.14074074074074072,0.09016393442622951,0.04918032786885246,0.10991379310344827,0.06990100101415853,0.005,0.2596985147417424,0.043120017381712436,0.02978227331693565,0.06936416184971098,0.029782290687902883,0.08333333333333334,0.03773584905660378,0.0,0.017777777777777778,0.31632653061224486,0.05204460966542751,0.11158536585365854,0.10751748251748251,0.15319148936170213,1.0
0.008305647840531562,0.0,0.0,0.0,0.007543103448275863,0.0031380708785403518,0.115,0.015850144092219017,0.03175505156017582,8.152568203505841e-05,0.003468208092485549,8.151165852251077e-05,0.008333333333333333,0.0,0.0,0.0044444444444444444,0.05102040816326531,0.013011152416356878,0.006707317073170732,0.008741258741258742,0.0,1.0
0.0664451827242525,0.05925925925925926,0.03278688524590164,0.04918032786885246,0.05890804597701149,0.03756896451370309,0.02,0.08575334367841572,0.07016195076295689,0.00528678509281804,0.03699421965317919,0.005286775511508791,0.060000000000000005,0.012578616352201259,0.08333333333333333,0.07111111111111111,0.24489795918367346,0.06505576208178439,0.060365853658536583,0.056818181818181816,0.05957446808510638,1.0
0.014950166112956811,0.007407407407407408,0.0,0.00819672131147541,0.009698275862068966,0.004411647365789747,0.075,0.024939037907337615,0.02834556181371484,0.00018051314170978414,0.004624277456647399,0.00018052014364221684,0.015000000000000001,0.0,0.0,0.0044444444444444444,0.08163265306122448,0.01486988847583643,0.009146341463414634,0.01048951048951049,0.008510638297872342,1.0
0.03322259136212625,0.007407407407407408,0.0,0.00819672131147541,0.01867816091954023,0.009821263716291564,0.065,0.028670656912731837,0.05483596008891415,0.00046227561928259824,0.009248554913294798,0.0004622779354081093,0.03333333333333333,0.0,0.0,0.008888888888888889,0.1020408163265306,0.031598513011152414,0.017073170731707315,0.02097902097902098,0.008510638297872342,1.0
0.009966777408637873,0.0,0.0,0.0,0.005747126436781609,0.0021767210724870857,0.095,0.019397029483484814,0.01798338709407852,6.927696821368336e-05,0.0023121387283236996,6.927229184033809e-05,0.006666666666666667,0.0,0.041666666666666664,0.008888888888888889,0.05102040816326531,0.007434944237918215,0.005487804878048781,0.006118881118881119,0.0,1.0
0.02159468438538206,0.0,0.0,0.0,0.02586206896551724,0.012161421965108476,0.055,0.0328086898692086,0.05934852004746544,0.0006549860685367505,0.012716763005780347,0.0006549953860531786,0.021666666666666667,0.01886792452830189,0.0,0.0044444444444444444,0.061224489795918366,0.0241635687732342,0.02378048780487805,0.028846153846153848,0.0,1.0
0.20431893687707642,0.1925925925925926,0.05737704918032787,0.21311475409836067,0.1390086206896552,0.10435232429636247,0.01,0.15827976058523607,0.1056273294001638,0.027097888937911527,0.10404624277456648,0.027097873714971653,0.20333333333333334,0.03773584905660378,0.020833333333333332,0.13333333333333333,0.4591836734693877,0.1486988847583643,0.14512195121951219,0.13024475524475523,0.14893617021276595,1.0
0.029900332225913623,0.037037037037037035,0.040983606557377046,0.016393442622950817,0.027658045977011495,0.01489552548328643,0.04,0.0486957806842533,0.04901977169789246,0.0011897632315907387,0.015028901734104046,0.0011897421489299599,0.030000000000000002,0.0,0.0,0.04,0.13265306122448978,0.031598513011152414,0.027439024390243903,0.027972027972027972,0.0425531914893617,1.0
0.059800664451827246,0.014814814814814815,0.0,0.0,0.09087643678160919,0.05581186839144284,0.02,0.08763762654252566,0.10203399461835441,0.008023816509444111,0.055491329479768786,0.00802380914326957,0.05666666666666667,0.012578616352201259,0.041666666666666664,0.044444444444444446,0.14285714285714282,0.0687732342007435,0.08292682926829269,0.10227272727272728,0.01702127659574468,0.0
0.25249169435215946,0.3851851851851852,0.0,0.3442622950819672,0.7661637931034482,0.6094834421565382,0.0,1.0,0.09763842695502482,1.0,0.6092485549132948,1.0,0.25333333333333335,0.0,0.0,0.06222222222222222,0.6632653061224489,0.1933085501858736,0.7804878048780488,0.7456293706293706,0.3021276595744681,1.0
0.03156146179401993,0.014814814814814815,0.0,0.016393442622950817,0.04777298850574712,0.028027933880411013,0.045,0.04005024754304293,0.112128758377484,0.0018415223879208278,0.027745664739884393,0.0018415409993548047,0.03166666666666667,0.0,0.0,0.013333333333333332,0.11224489795918367,0.05762081784386617,0.04695121951219512,0.04895104895104895,0.01702127659574468,1.0
0.018272425249169437,0.04444444444444445,0.040983606557377046,0.03278688524590164,0.017959770114942528,0.008197684974071693,0.015,0.10991650040641394,0.011949927297645112,0.001478355734058608,0.00809248554913295,0.0014783556684250419,0.018333333333333333,0.0,0.0,0.008888888888888889,0.13265306122448978,0.007434944237918215,0.020121951219512196,0.01486013986013986,0.05106382978723405,1.0
0.061461794019933555,0.037037037037037035,0.0,0.00819672131147541,0.034482758620689655,0.020882182996443316,0.035,0.0514667848961797,0.0649975765881704,0.0017631605285706497,0.020809248554913295,0.0017631417571019872,0.06166666666666667,0.0,0.0,0.017777777777777778,0.19387755102040813,0.05204460966542751,0.034756097560975606,0.03409090909090909,0.0425531914893617,1.0
0.17940199335548174,0.15555555555555556,0.03278688524590164,0.13114754098360656,0.16630747126436782,0.12396015987547938,0.015,0.12207197221606442,0.1626527167282269,0.024830355722487523,0.12369942196531793,0.024830352283462056,0.17833333333333334,0.22012578616352202,0.020833333333333332,0.19111111111111112,0.3061224489795918,0.1691449814126394,0.16402439024390245,0.16958041958041958,0.16170212765957445,1.0
0.08970099667774087,0.04444444444444445,0.0,0.040983606557377046,0.05495689655172414,0.03447329478939925,0.025,0.07651666297199437,0.07218424615178914,0.004326994851364604,0.03468208092485549,0.00432697362942226,0.08666666666666667,0.07547169811320756,0.041666666666666664,0.05333333333333333,0.21428571428571425,0.06319702602230483,0.05426829268292683,0.055944055944055944,0.04680851063829788,1.0
0.013289036544850499,0.007407407407407408,0.0,0.00819672131147541,0.008620689655172414,0.0036688562365737713,0.09,0.020320697554126948,0.02893052328982334,0.00012232590943586538,0.003468208092485549,0.00012230954746308634,0.011666666666666667,0.0,0.020833333333333332,0.0044444444444444444,0.061224489795918366,0.013011152416356878,0.007926829268292683,0.009615384615384616,0.008510638297872342,1.0
0.011627906976744186,0.0,0.0,0.0,0.010775862068965518,0.004283672973003185,0.135,0.01385502105963201,0.04953788043387428,9.737984519378217e-05,0.004624277456647399,9.7368157626219e-05,0.011666666666666667,0.0,0.0,0.017777777777777778,0.030612244897959183,0.01486988847583643,0.009146341463414634,0.013111888111888112,0.0,1.0
0.008305647840531562,0.0,0.0,0.0,0.003951149425287357,0.0016000653748705319,0.165,0.011084016847705607,0.023131048083833337,2.910062608382395e-05,0.0011560693641618498,2.910529808956525e-05,0.008333333333333333,0.0,0.0,0.0,0.05102040816326531,0.009293680297397768,0.003658536585365854,0.004370629370629371,0.0,1.0
0.024916943521594685,0.014814814814814815,0.016393442622950817,0.0,0.020833333333333332,0.01175784006978459,0.045,0.04248873124953816,0.04432336670399278,0.0008196473837367657,0.011560693641618498,0.0008196590305916872,0.025,0.050314465408805034,0.0,0.022222222222222223,0.173469387755102,0.03345724907063197,0.021341463414634144,0.020104895104895104,0.01702127659574468,1.0
0.02823920265780731,0.022222222222222223,0.0,0.016393442622950817,0.022270114942528736,0.010984982667564544,0.045,0.04119559595063917,0.04270218775592065,0.00074274359333442,0.010404624277456647,0.0007427318771150763,0.028333333333333335,0.0,0.0,0.0,0.09183673469387754,0.0241635687732342,0.020121951219512196,0.025349650349650348,0.025531914893617023,1.0
0.026578073089700997,0.05925925925925926,0.06557377049180328,0.00819672131147541,0.02586206896551724,0.0127288265018007,0.015,0.12037242296608289,0.016930456437083217,0.0025141571660136346,0.012716763005780347,0.002514159391043139,0.02666666666666667,0.0,0.0,0.008888888888888889,0.16326530612244897,0.011152416356877323,0.029878048780487804,0.020104895104895104,0.06808510638297872,1.0
0.04318936877076412,0.029629629629629627,0.0,0.03278688524590164,0.0305316091954023,0.01776030164952054,0.045,0.039422153255006274,0.0721508197817258,0.00114907282669081,0.017341040462427744,0.0011490704390273447,0.043333333333333335,0.11320754716981132,0.0,0.06222222222222222,0.14285714285714282,0.0483271375464684,0.029268292682926828,0.032342657342657344,0.03404255319148936,1.0
0.018272425249169437,0.05185185185185186,0.04918032786885246,0.00819672131147541,0.02478448275862069,0.012530312006966124,0.025,0.07758811793393926,0.02587201042902746,0.0015951063990881779,0.012716763005780347,0.0015951133382178643,0.018333333333333333,0.0,0.0,0.0044444444444444444,0.14285714285714282,0.018587360594795536,0.024999999999999998,0.024475524475524476,0.05957446808510638,1.0
0.08471760797342193,0.09629629629629631,0.06557377049180328,0.0819672131147541,0.08764367816091953,0.05768831219892771,0.025,0.08083942954259957,0.1143516119866963,0.0076496909719836,0.057803468208092484,0.007649688295716559,0.085,0.06289308176100629,0.0,0.12444444444444444,0.2040816326530612,0.08921933085501858,0.08780487804878048,0.08741258741258741,0.11063829787234042,1.0
