PERCENT_PUB_DATA,COUPLING_BETWEEN_OBJECTS,DEPTH,LACK_OF_COHESION_OF_METHODS,NUM_OF_CHILDREN,DEP_ON_CHILD,FAN_IN,RESPONSE_FOR_CLASS,WEIGHTED_METHODS_PER_CLASS,minLOC_EXECUTABLE,minHALSTEAD_CONTENT,minHALSTEAD_DIFFICULTY,minHALSTEAD_EFFORT,minHALSTEAD_ERROR_EST,minHALSTEAD_LENGTH,minHALSTEAD_LEVEL,minHALSTEAD_PROG_TIME,minHALSTEAD_VOLUME,minNUM_OPERANDS,minNUM_OPERATORS,minNUM_UNIQUE_OPERANDS,minNUM_UNIQUE_OPERATORS,minLOC_TOTAL,maxLOC_BLANK,maxBRANCH_COUNT,maxLOC_CODE_AND_COMMENT,maxLOC_COMMENTS,maxCYCLOMATIC_COMPLEXITY,maxDESIGN_COMPLEXITY,maxESSENTIAL_COMPLEXITY,maxLOC_EXECUTABLE,maxHALSTEAD_CONTENT,maxHALSTEAD_DIFFICULTY,maxHALSTEAD_EFFORT,maxHALSTEAD_ERROR_EST,maxHALSTEAD_LENGTH,maxHALSTEAD_LEVEL,maxHALSTEAD_PROG_TIME,maxHALSTEAD_VOLUME,maxNUM_OPERANDS,maxNUM_OPERATORS,maxNUM_UNIQUE_OPERANDS,maxNUM_UNIQUE_OPERATORS,maxLOC_TOTAL,avgLOC_BLANK,avgBRANCH_COUNT,avgLOC_CODE_AND_COMMENT,avgLOC_COMMENTS,avgCYCLOMATIC_COMPLEXITY,avgDESIGN_COMPLEXITY,avgESSENTIAL_COMPLEXITY,avgLOC_EXECUTABLE,avgHALSTEAD_CONTENT,avgHALSTEAD_DIFFICULTY,avgHALSTEAD_EFFORT,avgHALSTEAD_ERROR_EST,avgHALSTEAD_LENGTH,avgHALSTEAD_LEVEL,avgHALSTEAD_PROG_TIME,avgHALSTEAD_VOLUME,avgNUM_OPERANDS,avgNUM_OPERATORS,avgNUM_UNIQUE_OPERANDS,avgNUM_UNIQUE_OPERATORS,avgLOC_TOTAL,sumLOC_BLANK,sumBRANCH_COUNT,sumLOC_CODE_AND_COMMENT,sumLOC_COMMENTS,sumCYCLOMATIC_COMPLEXITY,sumDESIGN_COMPLEXITY,sumESSENTIAL_COMPLEXITY,sumLOC_EXECUTABLE,sumHALSTEAD_CONTENT,sumHALSTEAD_DIFFICULTY,sumHALSTEAD_EFFORT,sumHALSTEAD_ERROR_EST,sumHALSTEAD_LENGTH,sumHALSTEAD_LEVEL,sumHALSTEAD_PROG_TIME,sumHALSTEAD_VOLUME,sumNUM_OPERANDS,sumNUM_OPERATORS,sumNUM_UNIQUE_OPERANDS,sumNUM_UNIQUE_OPERATORS,sumLOC_TOTAL,class
1.0,1.0,0.5,0.96,0.0,0.0,1.0,0.6306306306306306,0.35000000000000003,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.3793103448275862,0.46590909090909094,0.08333333333333333,0.7954545454545455,0.4772727272727273,0.34090909090909094,0.44,0.4961832061068702,0.5271936185641769,0.6623255813953488,0.27727948506467803,0.38257575757575757,0.418625678119349,0.165,0.2772795688913716,0.3823334789779285,0.44859813084112143,0.3997050147492625,0.5916666666666667,0.7567567567567568,0.5609756097560976,0.24853701905867892,0.34994096942246333,0.014906606103198938,0.13610801826346383,0.35135773062339604,0.3843014674418228,0.16925864148145023,0.4641686229508197,0.6608888104075251,0.5966411052803701,0.3665285562221557,0.48363178807947027,0.5304094295127052,0.13702065258282506,0.366528117801611,0.4869858573233163,0.5477832551724138,0.5194880304031446,0.5823657579669826,0.7247964709802377,0.4422474880224972,0.22352941176470587,0.2688995215311005,0.017543859649122806,0.21653543307086615,0.27670753064798603,0.3333333333333333,0.21220930232558138,0.42844790315607434,0.4563848575597021,0.25188017204517443,0.21345403461417736,0.3039961941008563,0.31211958467597567,0.13841894801599508,0.21345385206726655,0.3040352328617402,0.3131335886460915,0.3114510619337591,0.367032967032967,0.2950108459869848,0.4351145038167939,0.0
0.0,0.3333333333333333,0.0,0.68,0.0,0.0,0.0,0.03153153153153153,0.07,0.0,0.4034822104466313,0.4,0.10515247108307045,0.0,0.4,0.07462686567164178,0.10401891252955082,0.25236593059936907,0.16666666666666666,0.3333333333333333,0.2,0.4,0.2222222222222222,0.05172413793103448,0.13636363636363638,0.16666666666666666,0.09090909090909091,0.13636363636363635,0.11363636363636362,0.07999999999999999,0.1564885496183206,0.26991608826271624,0.3851162790697674,0.0441480450750055,0.08712121212121213,0.11934900542495479,0.5,0.04414829001853182,0.0874789425697263,0.10747663551401869,0.12684365781710916,0.225,0.4864864864864865,0.17073170731707318,0.11990823839246872,0.21251474028901254,0.1490681479881482,0.09898761027607833,0.2125147508269339,0.26373627532906707,0.043399597134156837,0.3348946065573771,0.4461455606323138,0.46428258816087253,0.14621176691243992,0.28003708609271527,0.33464317539422034,0.4491252039521151,0.14621147226255013,0.2843972510692995,0.33497536551724133,0.3344343564579028,0.39231227233546967,0.5862324059322779,0.31356072130666507,0.021568627450980392,0.034449760765550244,0.03508771929824561,0.031496062992125984,0.03677758318739054,0.049019607843137254,0.023255813953488372,0.061824470384781664,0.06161825581314179,0.03920064391176397,0.017029780219277497,0.03520456707897241,0.03938417472252059,0.09074131036604123,0.01702974576711688,0.03551100426052989,0.03829691371930615,0.040100995098767266,0.04945054945054945,0.04772234273318872,0.06210964607911173,0.0
0.5,0.6666666666666666,0.16666666666666666,0.81,0.0,0.0,0.3333333333333333,0.12612612612612611,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.1111111111111111,0.20689655172413793,0.4318181818181818,0.5,0.4545454545454546,0.4318181818181819,0.24999999999999997,0.24000000000000002,0.34732824427480913,0.486480886770952,0.4269767441860465,0.15231245499779236,0.2727272727272727,0.3074141048824593,0.335,0.15231226558135824,0.27220595997888575,0.32710280373831774,0.2949852507374631,0.5083333333333333,0.5405405405405406,0.4529616724738676,0.2136546210480476,0.32727272186326084,0.39130427977316873,0.2208661330367664,0.34214877164128177,0.23736264779616034,0.09873418221438898,0.3475409836065574,0.5191616510966229,0.4360674179152416,0.2264082332824249,0.36953642384105967,0.39982253842027066,0.2238011452224317,0.22640791789225964,0.3706136560069144,0.4296551724137931,0.38106936526320634,0.4607489636123353,0.5813471623077132,0.3590542090909938,0.10980392156862745,0.14449760765550237,0.2631578947368421,0.20078740157480315,0.15411558669001751,0.13480392156862747,0.09302325581395349,0.18331171638564633,0.2048648195849302,0.10519531151746862,0.07534437491183867,0.13273073263558516,0.13444325098460438,0.1291910181482621,0.07534427084615715,0.13221810674600765,0.1403469249831043,0.13055101737709787,0.16593406593406593,0.13521330441070137,0.20298403886190144,0.0
0.0,0.20833333333333331,0.0,0.78,0.0,0.0,0.0,0.06306306306306306,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.045454545454545456,0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.007633587786259542,0.0276079975137263,0.027906976744186046,3.694541355171931e-05,0.0,0.003616636528028933,1.0,3.713013947632095e-05,0.001010251527374028,0.002336448598130841,0.004424778761061947,0.008333333333333333,0.08108108108108109,0.15331010452961671,0.0,0.028335321845697155,0.0,0.0,0.02833527366397598,0.03767657308468453,0.0,0.0035128852459016396,0.017791230625129537,0.011171396104415742,3.860323938412972e-05,0.0,0.003802764869215199,0.2793709695811615,3.875531821024242e-05,0.0009339547459167165,0.0029556689655172415,0.00433526012813659,0.006538546517657807,0.031088083545867017,0.29815455525223866,0.0,0.020095693779904306,0.0,0.0,0.0297723292469352,0.041666666666666664,0.03779069767441861,0.0012970168612191958,0.004914382246794134,0.0018864602459944162,8.992500826790792e-06,0.0,0.0008950948800572861,0.11288834204860043,9.027962060673377e-06,0.00023323491610500536,0.0006758278891642261,0.0010396554284865587,0.0016483516483516484,0.005061460592913955,0.11866759195003469,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034822104466313,0.6000000000000001,0.15772870662460567,0.0,0.4,0.7462686567164178,0.15839243498817968,0.25236593059936907,0.16666666666666666,0.5,0.2,0.6000000000000001,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030042473842328807,0.037209302325581395,7.148937522257687e-05,0.0,0.0045207956600361665,0.335,7.148937302157316e-05,0.001466127529101558,0.002336448598130841,0.0058997050147492625,0.008333333333333333,0.10810810810810811,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09595136878943974,0.08341297969566462,0.0004336960254883191,0.0,0.02236024848688598,0.6777977541022218,0.000435157432176549,0.007731755424063116,0.013793103448275862,0.02774566482007418,0.0305131763981679,0.19896373469354892,0.012687427883073985,0.0,0.0038277511961722485,0.0,0.0,0.0070052539404553416,0.00980392156862745,0.011627906976744186,0.0,0.009465770350359155,0.00503056065598511,3.608145965543888e-05,0.0,0.0018796992481203009,0.09781605659796987,3.6203039778659904e-05,0.0006895847248365616,0.0011263798152737104,0.002376355265112134,0.002747252747252747,0.011569052783803326,0.003122831367106176,1.0
0.0,0.7083333333333333,0.6666666666666666,0.93,0.0,0.0,0.3333333333333333,0.24324324324324323,0.06,1.0,0.9999999999999999,0.96,1.0,1.0,1.0,0.08955223880597014,1.0,0.9999999999999999,1.0,0.6666666666666666,1.0,0.8,0.6666666666666665,0.10344827586206896,0.2272727272727273,0.08333333333333333,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.28,0.1984732824427481,0.22438620118098,0.33488372093023255,0.04247010754286491,0.09848484848484848,0.1301989150090416,0.21,0.0424702293866766,0.09677704506479501,0.102803738317757,0.14749262536873156,0.18333333333333332,0.4864864864864865,0.21602787456445993,0.19076305450718536,0.4297520755412881,0.08695668052927295,0.07217844597722653,0.4297520472645304,0.571428552590266,0.30379748373658144,0.4699453606557377,0.5325324495712226,0.5463550170066033,0.17663095768753914,0.34437086092715236,0.4108252021487581,0.16518655956893769,0.17663155264062189,0.3445353074928529,0.35172413793103446,0.44797688279762105,0.42718446957435063,0.7253886367956195,0.42925797248152725,0.029411764705882353,0.05454545454545455,0.017543859649122806,0.01968503937007874,0.0542907180385289,0.07598039215686274,0.04941860465116279,0.0743623000432339,0.063042309759656,0.039540206756042966,0.01763383309735069,0.03710751665080876,0.04144289294665235,0.02860658258997232,0.017633889692894266,0.03687436117351792,0.03446722234737554,0.0460418832615476,0.046153846153846156,0.05061460592913955,0.07217210270645384,1.0
0.0,0.6666666666666666,0.16666666666666666,0.87,0.0,0.0,0.3333333333333333,0.18018018018018017,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.15517241379310345,0.27272727272727276,0.0,0.18181818181818182,0.27272727272727276,0.24999999999999997,0.19999999999999998,0.3282442748091603,0.3681238993059152,0.4340465116279069,0.07558880752243101,0.1590909090909091,0.1934900542495479,0.335,0.07558865125599624,0.15962858102596092,0.1939252336448598,0.19321533923303835,0.35,0.5945945945945946,0.3484320557491289,0.13353413815502976,0.264462789017144,0.0,0.09383198843181148,0.26446285171778017,0.31868137664533525,0.16455691972440104,0.3114754098360656,0.38023501929181525,0.4150664798841519,0.17345304732048689,0.28035231788079473,0.31632653294822805,0.3543518132688502,0.17345369765985047,0.2838094390887131,0.3,0.3265895992097965,0.3432732344793889,0.5544041772933509,0.2854671273691647,0.041176470588235294,0.07177033492822966,0.0,0.051181102362204724,0.07530647985989491,0.09803921568627451,0.06976744186046512,0.09857328145265888,0.0900260378491201,0.06007747063410218,0.03463313507157243,0.060418648905804,0.0638202649480845,0.12273146724084899,0.034633268678534335,0.060750184690428484,0.05879702635728768,0.0671320362394178,0.07417582417582418,0.07736804049168475,0.09750173490631504,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04504504504504504,0.1,0.0,0.35957607872823616,0.4,0.06243427970557308,0.0,0.30000000000000004,1.0,0.061465721040189124,0.14984227129337538,0.16666666666666666,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08722676888014089,0.027906976744186046,0.00011668593113418016,0.003787878787878788,0.0081374321880651,0.5,0.00011693223029110029,0.0031911320120927107,0.009345794392523364,0.007374631268436578,0.03333333333333333,0.08108108108108109,0.010452961672473868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13090710343692,0.0677730460027275,0.00043479214012729544,0.0052980132450331134,0.024489795961827498,0.8547072308018582,0.000435157432176549,0.009001174567293841,0.02206896551724138,0.026011560768819542,0.048821082237068644,0.16165803443850849,0.017762399036303576,0.0,0.0038277511961722485,0.0,0.0,0.0070052539404553416,0.00980392156862745,0.011627906976744186,0.0,0.01291421471103572,0.004087330532987902,3.617265121311902e-05,0.00047573739295908666,0.002058718224131758,0.1233466625653645,3.6203039778659904e-05,0.0008028024875017711,0.0018022077044379365,0.0022278330610426256,0.004395604395604396,0.009399855386840203,0.003816793893129771,1.0
0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.02252252252252252,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.034482758620689655,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.04961832061068702,0.24629648813840255,0.12093023255813953,0.006185093258382583,0.03787878787878788,0.05877034358047016,0.075,0.006185216219331613,0.03902980494568635,0.06074766355140186,0.05752212389380531,0.15,0.24324324324324326,0.15331010452961671,0.03052208872114966,0.0,0.0,0.017322833963667954,0.0,0.0,0.0,0.042622950819672135,0.1682333180655553,0.0677730460027275,0.01223349190458444,0.05298013245033113,0.07027506667307021,0.0319715921746331,0.012233733250686305,0.05479600203887153,0.07172413793103448,0.06936416205018545,0.10984743503340444,0.12435233418346807,0.2791234134276277,0.00392156862745098,0.0038277511961722485,0.0,0.003937007874015748,0.0070052539404553416,0.00980392156862745,0.011627906976744186,0.005620406398616515,0.01659651106783104,0.004087330532987902,0.0010177687104773573,0.004757373929590867,0.005907626208378088,0.004613964933866503,0.0010177887329209652,0.004887180713259255,0.005857175039423294,0.005940888162780335,0.00989010989010989,0.0072306579898770785,0.0395558639833449,0.0
0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.03,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011450381679389313,0.0276079975137263,0.027906976744186046,3.694541355171931e-05,0.0,0.003616636528028933,0.335,3.713013947632095e-05,0.001010251527374028,0.002336448598130841,0.004424778761061947,0.008333333333333333,0.08108108108108109,0.013937282229965157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027322409836065573,0.031429504154319235,0.02606655615489519,0.00012179051544181946,0.0,0.010647737374707608,0.2380103865045778,0.00012239926297265142,0.0023639093145402567,0.004597696551724138,0.014450869983962052,0.0101710486283305,0.10362696587827908,0.033833145250673255,0.0,0.0019138755980861242,0.0,0.0,0.0035026269702276708,0.004901960784313725,0.005813953488372093,0.00216169476869866,0.0018603449840491999,0.0009432301229972081,6.0794371786754645e-06,0.0,0.0005370569280343717,0.02060904337127038,6.109832909748649e-06,0.00012650029348068088,0.00022527596305474206,0.0007426110203475419,0.0005494505494505495,0.0036153289949385392,0.0034698126301179735,1.0
1.0,0.9166666666666666,0.0,0.9400000000000001,0.0,0.0,0.0,0.13963963963963963,0.31,0.0,0.35957607872823616,0.4,0.06243427970557308,0.0,0.30000000000000004,0.04477611940298507,0.061465721040189124,0.14984227129337538,0.16666666666666666,0.3333333333333333,0.2,0.4,0.1111111111111111,0.22413793103448276,0.34090909090909094,0.16666666666666666,0.2272727272727273,0.34090909090909094,0.34090909090909094,0.48000000000000004,0.2862595419847328,0.4218895680099451,0.5663255813953488,0.1180805281322237,0.1590909090909091,0.19529837251356238,0.5,0.11808049370893517,0.15910198741731724,0.2102803738317757,0.18584070796460178,0.2916666666666667,0.6216216216216217,0.33449477351916374,0.10584274424710133,0.15675817922713753,0.033660515885127675,0.05029208463416989,0.15675818700027064,0.1914215029196265,0.12249904417716681,0.19883659016393446,0.3227995630391648,0.27931576541288095,0.10505996964980356,0.17432052980132454,0.2107221565407669,0.4888563015475316,0.10506081516934694,0.17828516011789997,0.20422692413793103,0.2148051509098415,0.23918394096408271,0.40715360429333897,0.20177103298322716,0.08431372549019608,0.12248803827751197,0.03508771929824561,0.07086614173228346,0.138353765323993,0.18382352941176472,0.15988372093023256,0.16255944660613922,0.1974374009619345,0.10444072741907086,0.05419104924160212,0.09705042816365367,0.109828141783029,0.4374038757305445,0.05419148216339153,0.09858626434513328,0.10340166704212661,0.11406505272538245,0.13351648351648351,0.1467823571945047,0.18147120055517002,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03153153153153153,0.07,0.25,0.4034822104466313,0.4,0.15772870662460567,0.0,0.4,1.0,0.15839243498817968,0.25236593059936907,0.16666666666666666,0.5,0.2,0.4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717557251908396,0.4733243551227597,0.027906976744186046,0.00028133932419634254,0.011363636363636364,0.0216998191681736,0.5,0.0002815240425965827,0.011539598071429832,0.02803738317757009,0.017699115044247787,0.1,0.08108108108108109,0.04529616724738676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030444967213114755,0.3117509681287905,0.07447585238550956,0.0007106476576030165,0.011353642384105961,0.036506528902407326,0.7642734508964302,0.00071247438517571,0.01765080247323981,0.035467986206896555,0.037159370049593556,0.07846246667236449,0.17764620057297828,0.03443730787903736,0.0,0.005741626794258373,0.0,0.0,0.010507880910683012,0.014705882352941178,0.017441860465116282,0.005620406398616515,0.04305668991225315,0.006288200819981387,8.277153718766644e-05,0.0014272121788772598,0.004296455424274974,0.15441402645339894,8.298429772942194e-05,0.0022039513631671626,0.004054967334985357,0.004455666122085251,0.00989010989010989,0.014461315979754157,0.008674531575294934,1.0
0.0,0.20833333333333331,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.04504504504504504,0.05,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.3448275862068966,0.15909090909090912,0.0,0.06818181818181818,0.1590909090909091,0.1590909090909091,0.0,0.24427480916030533,0.3439345281259712,0.33767441860465114,0.059809944787850344,0.13636363636363635,0.16817359855334538,0.035,0.05981000452211848,0.13517291717705415,0.18457943925233644,0.15781710914454278,0.30833333333333335,0.4594594594594595,0.313588850174216,0.4273092420960952,0.2578512354074176,0.0,0.06929133585467181,0.25785124819342975,0.3428571579277872,0.0,0.4065573770491804,0.44359817916002786,0.33323485388418017,0.19544010220660057,0.3549668874172186,0.37905945053959084,0.02770871321801535,0.19544049276920708,0.3523790528112049,0.40551724137931033,0.36242774671221895,0.4210818342947171,0.4103627028054446,0.42883506244790065,0.054901960784313725,0.028708133971291867,0.0,0.015748031496062992,0.0297723292469352,0.041666666666666664,0.011627906976744186,0.05361003026372676,0.04376173622890969,0.020097089820660514,0.01625969284565703,0.031874405328258804,0.03186537773003938,0.003998769609350969,0.016259724437416617,0.03142820728844091,0.033115566569047086,0.031041140650527252,0.03791208791208791,0.02386117136659436,0.060027758501040945,1.0
0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.18,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.10344827586206896,0.27272727272727276,0.41666666666666663,0.4090909090909091,0.27272727272727276,0.22727272727272727,0.36000000000000004,0.3244274809160305,0.3408784833730446,0.5369302325581395,0.16876609492305053,0.23863636363636365,0.27486437613019893,0.105,0.16876590500004435,0.23985518044355092,0.25934579439252337,0.28466076696165193,0.4166666666666667,0.7027027027027027,0.3519163763066202,0.025435048499217447,0.066115684857592,0.14492762696910835,0.10104989365945298,0.0661157377228343,0.07326013508835758,0.07594937093414536,0.1721311475409836,0.34933130174943544,0.2955368269087353,0.10461984917462569,0.16188344370860927,0.19639160105837017,0.1817648958312241,0.10462017716497674,0.16376028987434346,0.1915708827586207,0.19942196589428315,0.2763137776114877,0.5112262489373316,0.19735999493111883,0.011764705882352941,0.03923444976076555,0.08771929824561403,0.0826771653543307,0.050788091068301226,0.0661764705882353,0.0755813953488372,0.08171206225680934,0.12406371943344992,0.06416480116709009,0.031333956235844125,0.052331113225499534,0.0594343000358038,0.09443248231313442,0.031334050098806035,0.05258000511061186,0.05631899076368552,0.06148819248477647,0.08956043956043956,0.10701373825018076,0.10305343511450381,0.0
0.0,0.375,0.0,0.8300000000000001,0.0,0.0,0.0,0.06306306306306306,0.14,0.0,0.35957607872823616,0.4,0.06243427970557308,0.0,0.30000000000000004,0.07462686567164178,0.061465721040189124,0.14984227129337538,0.16666666666666666,0.3333333333333333,0.2,0.4,0.1111111111111111,0.08620689655172414,0.11363636363636363,0.08333333333333333,0.045454545454545456,0.11363636363636362,0.09090909090909091,0.16,0.1564885496183206,0.2082772195172485,0.37209302325581395,0.04952129365843368,0.10227272727272728,0.1301989150090416,0.5,0.04952107661887408,0.1015593232325018,0.1308411214953271,0.12979351032448377,0.23333333333333334,0.5405405405405406,0.17073170731707318,0.054503751660687765,0.09917355207977599,0.037267297866556894,0.018560203993692754,0.09917355699747296,0.11302985112219127,0.043399597134156837,0.13231850819672134,0.2484707750599183,0.25351587012745036,0.05524420825203817,0.10974569536423842,0.1414627988313448,0.5077397896056091,0.05524416771208581,0.11304402898743435,0.14187191724137932,0.1412056131248717,0.20269466742880443,0.43079198820294273,0.13412424305853696,0.0196078431372549,0.03923444976076555,0.017543859649122806,0.011811023622047244,0.047285464098073555,0.061274509803921566,0.04941860465116279,0.04885430177258971,0.06863381569670443,0.04281007118243328,0.012868957686017873,0.02759276879162702,0.033297529538131046,0.2051676407259305,0.01286894955557805,0.028230279869249295,0.032439738679882854,0.03386306252784791,0.0510989010989011,0.07013738250180766,0.05586398334489937,0.0
0.0,0.5833333333333333,0.6666666666666666,0.91,0.0,0.0,0.3333333333333333,0.24324324324324323,0.08,0.5,0.9999999999999999,0.8,0.9463722397476341,1.0,1.0,0.07462686567164178,0.9456264775413711,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.8,0.8,1.0,0.08620689655172414,0.27272727272727276,0.16666666666666666,0.18181818181818182,0.27272727272727276,0.27272727272727276,0.28,0.2595419847328244,0.2839531751787009,0.36316279069767443,0.06430275337849642,0.13636363636363635,0.17721518987341772,0.25,0.06430275139875331,0.1351274558583223,0.14485981308411214,0.1976401179941003,0.225,0.4594594594594595,0.26480836236933797,0.1526104436057483,0.44628098435899205,0.19565213988658436,0.2598425094550193,0.44628100648862834,0.593406619490401,0.1329113991347544,0.49385245901639346,0.5852343580340414,0.528238760478951,0.196459397477962,0.37086092715231794,0.4392191667066888,0.19449385239568467,0.1964600436143935,0.372296833100636,0.3775862068965517,0.4779624291270591,0.45006935187297653,0.7072539006684746,0.4710207601591217,0.03137254901960784,0.07559808612440191,0.05263157894736842,0.09448818897637795,0.07530647985989491,0.1053921568627451,0.040697674418604654,0.10419368785127539,0.0923750287952085,0.050972155846769125,0.026151190445244454,0.053282588011417706,0.05907626208378088,0.04490925868963396,0.02615127034369178,0.053127435130649506,0.04933543590898851,0.0654982919946532,0.06483516483516484,0.06579898770788141,0.10548230395558639,0.0
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.08620689655172414,0.2272727272727273,0.08333333333333333,0.045454545454545456,0.22727272727272727,0.18181818181818182,0.24000000000000002,0.22900763358778625,0.1686522324665907,0.4861395348837209,0.06841881111444885,0.10606060606060606,0.13924050632911392,0.5,0.0684186550687628,0.10741878209127116,0.13317757009345793,0.1430678466076696,0.2,0.5945945945945946,0.24738675958188153,0.07630522180287415,0.1289256177037088,0.05217390396975583,0.017322833963667954,0.12892562409671482,0.1450549514309869,0.09113924512097446,0.14918032786885246,0.21047739414763164,0.2727083104925135,0.07566287532792096,0.11390728476821192,0.14427684142728808,0.33037311913787537,0.07566203941956356,0.11362808323914635,0.13241379310344828,0.15173410448478067,0.16171983491028988,0.39792746938709783,0.1611303341150396,0.0196078431372549,0.03349282296650718,0.017543859649122806,0.007874015748031496,0.03852889667250438,0.049019607843137254,0.0436046511627907,0.039342844790315606,0.04152792611673054,0.03289357848932264,0.012589587282867139,0.020456707897240724,0.024257071249552453,0.09535527529990773,0.012589447497841041,0.020268667648308942,0.021626492453255236,0.02599138571216397,0.02912087912087912,0.046276211135213303,0.04718945176960444,0.0
0.19,0.41666666666666663,0.16666666666666666,0.96,0.0,0.0,0.3333333333333333,0.3783783783783784,0.5,0.0,0.31869795609386825,0.6000000000000001,0.15772870662460567,0.0,0.4,0.07462686567164178,0.15839243498817968,0.25236593059936907,0.16666666666666666,0.5,0.2,0.6000000000000001,0.1111111111111111,0.08620689655172414,0.11363636363636363,0.0,0.06818181818181818,0.11363636363636362,0.09090909090909091,0.07999999999999999,0.12213740458015267,0.2885631409924376,0.39758139534883724,0.04148304924414148,0.07954545454545454,0.11301989150090415,0.335,0.04148323269402991,0.07962676257321166,0.13551401869158877,0.11061946902654868,0.21666666666666667,0.5405405405405406,0.11846689895470383,0.03468423334960923,0.056799420548769915,0.0,0.011023645235289556,0.057700960585155725,0.0311688804909398,0.02209443149845222,0.07391952459016393,0.23642401348583753,0.21951830359686675,0.026550868244584587,0.0698384105960265,0.10550939859007878,0.40342287865821624,0.02655118004940188,0.07403795315027813,0.1055799448275862,0.10546505232793368,0.15533980434402056,0.39114460914289345,0.08004613707025111,0.049019607843137254,0.11196172248803829,0.0,0.027559055118110236,0.15061295971978983,0.1642156862745098,0.18023255813953487,0.10722006052745352,0.2565600720403761,0.14562844278994896,0.024297975345278215,0.06898192197906756,0.09756534192624419,0.6404183328206706,0.02429825833285458,0.07263678476734066,0.0948411804460464,0.09936135452250111,0.15384615384615385,0.2501807664497469,0.13913948646773072,0.0
0.67,0.5833333333333333,0.33333333333333337,0.96,0.0,0.0,0.3333333333333333,0.21621621621621623,0.18,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.603448275862069,0.5909090909090909,0.25,1.0,0.5909090909090909,0.5454545454545455,0.28,0.7557251908396946,0.5568217134569563,0.510139534883721,0.2489276978564671,0.3712121212121212,0.4349005424954792,0.8,0.24892765940467643,0.3723016813111044,0.3995327102803738,0.45722713864306785,0.44166666666666665,0.4594594594594595,0.9930313588850175,0.3488239038010912,0.4250295301648012,0.11180137186063098,0.3340832388156205,0.42502950165386777,0.48037676836820964,0.1410487666353806,0.5163934426229508,0.6012249968316943,0.39982374837390305,0.34482305056011464,0.46357615894039733,0.49854227417665,0.42628789566177466,0.34482313371445233,0.4688011497462491,0.4788177379310345,0.5109413685287323,0.4511590994548607,0.48408585459245296,0.5428406608008289,0.12549019607843137,0.12727272727272726,0.05263157894736842,0.2125984251968504,0.12784588441331,0.1568627450980392,0.0755813953488372,0.19066147859922178,0.16607331085561908,0.06751641220414016,0.08032540471205929,0.11655566127497623,0.11734693877551021,0.17225469086434944,0.08032542611524969,0.11707285910903313,0.10948411804460464,0.12253081835734442,0.11373626373626373,0.07881417208966016,0.21235253296321996,1.0
