V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,class
1.0,0.8547486033519552,0.26345083487940635,0.2640654513573673,0.15612256564655666,0.6389639058311681,0.8967113054386094,0.4652260636963637,0.21596737534444957,0.7901794211638834,0.7988542579489125,0.5094910282590543,0.5215567825852933,0.8799534384313568,0.27709831099190324,0.4243807694081738,0.261147830128112,0.8826364397304627,0.3770882816011018,0.03930089494412603,1.0
1.0,0.4581005586592179,0.5213358070500927,0.5216989185399034,0.3220116299361538,0.4676383773843754,0.24770410565822984,0.3013476932091594,0.6527002836052054,0.5926358181144249,0.9160654405040138,0.02353935405871155,0.06145831561654909,0.9391337942661033,0.6682162123095021,0.6141106964301113,0.7670155835752983,0.9151684006206505,0.17561733863016935,0.46211396529089693,1.0
0.0,0.5251396648044693,0.8664192949907236,0.8634266666532917,0.09492398819756048,0.09385950199909408,0.5109529639730443,0.2039600026488312,0.7896142164651929,0.7951513208643471,0.11729670070959948,0.9444853792551737,0.2592866797462389,0.2750845433654783,0.7732366598876136,0.7463836853219638,0.4080454877341568,0.9403778099388382,0.1790434666850835,0.7755045067400981,0.0
0.5,0.0223463687150838,0.7532467532467533,0.7525381359885162,0.6699017733747075,0.704461479902099,0.2483222888608797,0.2823543694678057,0.6022527505682161,0.7305166247583174,0.6777655816592736,0.2749315553256523,0.6611083486823215,0.7636578928883224,0.07050850928422435,0.11065531853450265,0.9275377269954719,0.15541955129298834,0.7300595443640044,0.11089342320130641,1.0
0.5,0.6201117318435754,0.8923933209647495,0.8932162228042527,0.8032859885144854,0.9866887750439137,0.21174027087846134,0.811103218129243,0.2611139047006054,0.9712585528095291,0.14178004529443902,0.7408886629955662,0.3853758242681759,0.07076957040932035,0.9381031634019469,0.225258351165062,0.5675510279711105,0.04835433281077186,0.37568500040537006,0.1042103598988185,0.0
0.0,0.12849162011173185,0.8181818181818181,0.8184910516976244,0.5489006922198977,0.985514727814876,0.47522057217514324,0.6740262033620091,0.1945662449463966,0.27043808417066545,0.45350176720751034,0.7252338547258655,0.6532435971958624,0.09824490983713485,0.3691445343633746,0.250227116393893,0.4260228380155505,0.38220286759791,0.7763107717345937,0.5619166453203548,1.0
0.5,0.4748603351955307,0.8645640074211502,0.8625800361723874,0.8998287001470291,0.0331716047287288,0.6489360636257797,0.13070577304733985,0.6544431482189191,0.966327726630669,0.858541905404848,0.9444512947597095,0.039989074788674195,0.6216581537936641,0.37282248852145033,0.800380231949511,0.7754428734113697,0.8171138548376413,0.7693233922571308,0.056212177003618205,1.0
0.5,0.5977653631284916,0.30612244897959184,0.30551824518779847,0.9096323070720364,0.7373739707000394,0.7047158260911384,0.5428619015798674,0.3200233320594565,0.7226826018573247,0.42923976372843053,0.5126689062185158,0.1087338660541078,0.6956850270438422,0.998086741095717,0.8270074983505233,0.4033360609681468,0.5760357054680271,0.5848769926943299,0.452369040376549,1.0
1.0,0.6871508379888268,0.05565862708719852,0.05380617578817385,0.796971563020895,0.7006259911358932,0.40038333370070317,0.11016428773530954,0.6750960436068146,0.8225693992246121,0.3185963754387836,0.42821554633937536,0.5938422627593362,0.038426339397710056,0.4877806397472008,0.9652597148661468,0.48216737795503506,0.004506339988799387,0.012756646818545332,0.923037206621626,1.0
0.0,0.027932960893854747,0.6326530612244897,0.6290584847120001,0.3030833973534775,0.8149394245862964,0.22238464420901602,0.9739772401185555,0.6086328619989139,0.6486691177207202,0.7391615800133006,0.440018806621615,0.03557997164647537,0.6168203666723531,0.016236601666723548,0.9323413744903669,0.329104998582765,0.9567009978180885,0.13528351384814336,0.2947211904838142,1.0
0.0,0.6480446927374302,0.6122448979591837,0.6118349712556913,0.20183294854385098,0.23041957374754066,0.048329502668106754,0.17364994892973173,0.33203230283404067,0.9199817673635808,0.43521496748800986,0.010154172192866117,0.6421062846978008,0.5400971370656177,0.6257842253509815,0.2769476358837886,0.6875232241244442,0.029162744110143378,0.9571809061673308,0.5928574573340591,0.0
0.0,0.25139664804469275,0.16326530612244897,0.16072236438614773,0.5596821525210565,0.8898615146514867,0.334718651498969,0.08973919046099697,0.46433312549027494,0.6536269923162462,0.5412604973534647,0.4747759696287096,0.37330506651672846,0.710901829347837,0.6140828302579987,0.8845516732411766,0.8763019281406779,0.5504609714825959,0.16639792130214887,0.5378290000320196,1.0
0.5,0.28491620111731847,0.4545454545454546,0.4541630847041759,0.8957026603629392,0.009925670457295914,0.28232236500662267,0.9456819034661563,0.5539523704165578,0.41148355556446037,0.8777623621522807,0.48302942995686315,0.20701074412494758,0.014527410113092427,0.5481275960996017,0.11760518045976781,0.43639419364337556,0.4093814170181076,0.8543229968961662,0.02051347219109219,1.0
0.5,0.6927374301675977,0.6419294990723562,0.6428904606612745,0.6626917344812163,0.38123091168935247,0.45708586234051973,0.5865395227689117,0.7078886497576282,0.449286222337985,0.901252690049007,0.9817838421446768,0.9588913911935992,0.8773293327847631,0.9488318681076001,0.0835116506197821,0.8782930681685017,0.6441336285370755,0.22444892186566334,0.29853150715635113,0.0
0.0,0.0893854748603352,0.6957328385899815,0.6970176337881797,0.7037555587203461,0.9778678539039328,0.9845113547329588,0.03076356572813762,0.9396172335418468,0.7458851343905591,0.7535889957250984,0.4115291808393007,0.5865167684985737,0.9437397770262812,0.2470914650182793,0.5491925084679822,0.22952095454531798,0.6931001812572388,1.0000000000000002,0.6471934936441358,1.0
0.0,0.2681564245810056,0.7829313543599258,0.7837681676970346,0.9615798901193684,0.0532348566487329,0.42225219069298636,0.18971551151539234,0.7682714162157813,0.8993197824105149,0.9426132939480312,0.6959552731220697,0.01384160244436596,0.8504861870691298,0.2689052264290719,0.31568276301883313,0.36522996765899823,0.7342383482507573,0.44606025301099905,0.0029227770484454556,0.0
1.0,0.19553072625698326,0.04452690166975882,0.04477210693625093,0.6523094389428353,0.5965043722965025,0.056091358860859676,0.8820607906761144,0.9739254178651164,0.581901603870929,0.6390399430147263,0.33515986129615316,0.8014703013337361,0.13638425335915627,0.7832596872534394,0.7360847339679892,0.5978407949336103,0.7021600322770366,0.2234019659949534,0.30034661073932956,1.0
0.0,0.01675977653631285,0.10204081632653061,0.10245131623955629,0.19692663191191898,0.42167779283138207,0.7426193734808423,0.49199230233598823,0.0009403222237866328,0.3925296280341812,0.006825354824883972,0.4706146537265883,0.5977451244243505,0.7631190230098441,0.36281552209081247,0.9127873047450782,0.9787825400656837,0.8481052295623933,0.6998509639300682,0.47601341615702353,1.0
1.0,0.2905027932960894,0.08905380333951762,0.08770750722494791,0.8863583937930883,0.3202397105155061,0.13194253801776598,0.31936074873628684,0.1524015930164732,0.8160687630859238,0.13942879909370878,0.7001145840538696,0.8752975169155688,0.3767814315675394,0.6769724334123663,0.9774758695098498,0.011106514974114178,0.06029362468310092,0.8426603488985445,0.2845830264800999,1.0
0.5,0.2346368715083799,0.025974025974025972,0.02403066327078232,0.41910695409204063,0.4306453443352974,0.5284033640387701,0.2638587049222107,0.0030945149546432807,0.30371164384247806,0.9033765585683657,0.11592337404425573,0.29721076953706915,0.7343752822293358,0.34419387154865555,0.9061202102506203,0.13201618953089023,0.8848394277650762,0.6006834239660811,0.5823000384233614,1.0
0.0,0.335195530726257,0.7179962894248608,0.7184281562815668,0.23748798995468778,0.2559653952341114,0.29018842063709943,0.2794968424728043,0.3837942755998954,0.06495226455355085,0.8861672875955414,0.429780425675249,0.723341033673062,0.5235888533210239,0.6933606101549278,0.577628684249052,0.7513038061022232,0.8112435691818535,0.930674706006584,0.05447712209023087,1.0
1.0,0.888268156424581,0.22263450834879406,0.2239126967487985,0.9586533504766911,0.18027701086972894,0.5516147907094178,0.7557597028492997,0.1378009533962226,0.4675709520040873,0.9950530262862686,0.8065885329732407,0.8714726924743103,0.18275616388869376,0.9259661154419867,0.029307540665365808,0.2681799197334196,0.8919622551371273,0.624275963955091,0.8098313774775064,1.0
0.0,0.6145251396648045,0.01855287569573284,0.015578402095310126,0.9244485408421775,0.7290311047191876,0.5949036455776355,0.7063539841832671,0.9257195727819457,0.17079872972620994,0.649662303899326,0.0,0.6965592587664315,0.9192056435832339,0.18040043926657737,0.0544186923309863,0.5731178067812941,0.7375403212046883,0.25986525697962237,0.9670459639460793,1.0
0.5,0.9664804469273743,0.8033395176252319,0.8046370071813121,0.9338369361797727,0.10463984670096745,0.4553194814875672,0.8490868555764922,0.39865840658124985,0.19590166397852157,0.1492613746691202,0.9103076526709716,0.972272774113252,0.25967707946574614,0.5880570885941261,0.8403356710111242,0.7805168751120517,0.6679008083310083,0.2177828357290206,0.8667800022413628,1.0
0.5,0.6089385474860335,0.37847866419294995,0.3783154260286711,0.057304213695563655,0.06981111799626594,0.18061870419983847,0.8720935599288029,0.9214775630066174,0.5118552208453132,0.6537772362745878,0.8552982844471446,0.6385365819495898,0.845863145113544,0.3879739732545276,0.38677972016051565,0.5481634537665899,0.356525762414515,0.4389527638734165,0.7422632960840192,1.0
0.0,0.16201117318435757,0.7346938775510203,0.735134061529171,0.9392527394938431,0.8948449383901391,0.23515408491853404,0.9852287526613732,0.5313202727437295,0.39886997725929413,0.19357185185036135,0.8984903575964819,0.7359630543769378,0.8909666542903877,0.9808935099768521,0.828386240256055,0.44257193594298205,0.452793830429136,0.7703673453863378,0.4358680077487112,1.0
1.0,0.9441340782122905,0.44897959183673475,0.4474632683748406,0.22987076288610167,0.6279244471985063,0.8820111693781898,0.9441347452406325,0.27780537844198155,0.8323278668817183,0.5093149392167141,0.5400477784427596,0.9211984116423534,0.1471917553912075,0.5835690610175004,0.8706840364749932,0.20765447110092616,0.7821510798154107,0.7555678334319234,0.06815143607313248,1.0
1.0,0.5139664804469274,0.19109461966604824,0.1909904071951553,0.737291416352918,0.2798048811842109,0.18580963965029065,0.14026564566263924,0.405571534887463,0.6225984512276976,0.5653343608926485,0.6247347173643464,0.6795981683262916,0.733746098963403,0.2538089511607037,0.49357055047398646,0.010286221371102229,0.9253643712100076,0.7125275376418669,0.2702863340911274,1.0
0.0,0.1452513966480447,0.3710575139146568,0.371103017074049,0.743199656597953,0.06133668641489764,0.18866310117565016,0.8484918719009178,0.8745931974978378,0.14378036685667345,0.1539980743323799,0.35269432924219146,0.39288940824773416,0.6348579571111758,0.7900564742633551,0.8560984511965475,0.602236727318982,0.16835043869069244,0.5347912644244196,0.9878506131728092,1.0
0.0,0.03910614525139665,0.8998144712430427,0.8996040698450083,0.933364557779601,0.9186251696041281,0.3990117084098965,0.00899900267491818,0.8464579520083674,0.6847026176856573,0.3964772556922393,0.8869517533966705,0.5222581171218671,0.6960011238999327,0.8885812773663277,0.4102774931163177,0.48113474949996143,0.929023639717616,0.02623595342547746,0.09253326022221511,1.0
0.5,0.00558659217877095,0.31539888682745826,0.31331246181887124,0.02671395130992236,0.27319546731398275,0.3463078331927309,0.003848832005907697,0.8821680712834644,0.21645144809208483,0.450443235564284,0.09370529542736446,0.26736353240495714,0.12088848303613539,0.07949359871351909,0.5884811378080109,0.1764202146785481,0.4725845917296116,0.7640375662980301,0.3195833066504435,1.0
1.0,0.7821229050279329,0.974025974025974,0.9749421452452769,0.08955632535739287,0.16315741372158907,0.03949058497965105,0.3451336756746995,0.11634350423396424,0.7738331613588324,0.19212709808731104,0.14662047215046098,0.2524304093052386,0.7175659538598939,0.26245174190880194,0.24242193312650534,0.9263047826422267,0.614553370521511,0.2915982291832443,0.9675152492715572,1.0
0.0,0.6033519553072625,0.8905380333951762,0.8908338206808553,0.8106173815192733,0.7621715756035194,0.6884737387359405,0.2632617145563308,0.44973852002333203,0.28799451017321004,0.621697867378446,0.2697286573415497,0.7610620265866818,0.7355794607287286,0.7916495182723251,0.16563653756294586,0.3336792121175093,0.674923271783487,0.23900921541367268,0.07815852038039128,0.0
0.0,0.20670391061452514,0.7588126159554731,0.7591546936331179,0.4760491113067933,0.8346893294272074,0.09256917740555422,0.1610820475465201,0.8286984331315244,0.21509001111990464,0.3917244584940152,0.649801858807985,0.8180312008828211,0.015657330938356098,0.3941102543048325,0.6220221681643983,0.06760361089438043,0.5935140820615552,0.5558204640837084,0.10261138772373604,1.0
0.0,0.8770949720670391,0.6178107606679035,0.6202501171138728,0.9757562567572177,0.24384026931779718,0.9396725332285994,0.06844218624895403,0.1235864995876662,0.016254094829745245,0.2417869873563924,0.9108008753700425,0.9107744394075974,0.21890359547630278,0.028358592499944785,0.5663230006236927,0.9692525112101784,0.29438644525047825,0.15478431808240925,0.9296382200377831,1.0
1.0,0.8603351955307262,0.7699443413729128,0.7705581240915523,0.33284323656429465,0.03297274985161208,0.3075025598996479,0.6821823961086263,0.17041756340889433,0.2640115807295058,0.3734447014460617,0.32898154525067647,0.9106093606650372,0.5534053164480748,0.48009748987659173,0.4049149391448391,0.7436887972332369,0.242993092955055,0.0832860401546612,0.399180701866735,0.0
0.0,0.659217877094972,0.22634508348794063,0.2261897716204246,0.0,0.07062662385595675,0.49999899808232956,0.14100310434990257,0.6692419092061065,1.0,0.02722998648813159,0.9609401706831237,0.4719971426370379,0.874952083730545,0.23306926479061557,0.2725968277906238,0.26754591991570703,0.5083091289013965,0.46759991872579665,0.9349994796836478,1.0
0.0,0.6368715083798883,0.9090909090909091,0.910274222007778,0.7748369742909812,0.703655012900459,0.3400418400819168,0.1359171477706674,0.0701711688154957,0.334600935674858,0.07553868891614292,0.19299944562570612,0.04150479778854513,0.7601336638134326,0.5180595178105732,0.6769432239096909,0.7402012974460724,0.9753516249922217,0.5794430314877483,0.4949859514584868,0.0
0.5,0.5921787709497206,0.23933209647495363,0.23875581431507692,0.06458044574067129,0.7416764671322013,0.3094222341561749,0.8055657562312752,0.46536898847476715,0.08595886637080373,0.17392984090604977,0.9953705235278256,0.37523198565715843,0.05119263845544038,0.631089353005302,0.9828805377795337,0.6174547261030645,0.11974118152420678,0.2648107722350506,0.1190733966251481,1.0
0.5,0.12849162011173185,0.3358070500927644,0.33613637571936,0.26726588184321853,0.14494411474930727,0.6113391030432246,0.6095351903245422,0.9335780517730354,0.1007313090431873,0.6486914213217888,0.638969004161316,0.4936574746153915,0.2786599500265923,0.8405299707088693,0.04615727083304088,0.5766423650096202,0.13292498599923322,0.7274571683947444,0.02453091479619609,1.0
0.0,0.9776536312849162,0.13543599257884972,0.13713307245612114,0.455978545395464,0.8484203591238734,0.8115162420873551,0.7100583344871804,0.9148872619023674,0.31816050730808143,0.32328880688089134,0.8392494995092837,0.9265929848537752,0.3867289494546075,0.9652652162303779,0.7123072017455374,0.2933115523180055,0.6670718023553405,0.9013479306606932,0.7976569754410683,1.0
0.5,0.25139664804469275,0.3617810760667904,0.3609073391025917,0.36000048140473906,0.9024867907132763,0.7709886723188182,0.5732080757244654,0.9381267976748395,0.42795203414111255,0.23503105315104217,0.8855091772504039,0.8404188798056672,0.6880946885693356,0.6356205443452457,0.5566667936780422,0.755321141440051,0.08539464096815051,0.9346523375842144,0.6696801655406488,1.0
0.5,0.223463687150838,0.7291280148423005,0.7283730550821401,0.45822008621156546,0.6305959319112866,0.14321310989233393,0.3732714871381185,0.6820011263752841,0.23878242053275364,0.7220217296600101,0.39808685731929455,0.5010409965553569,0.7141601356707776,0.33115038455901685,0.8477999290073259,0.8035552065607463,0.6763103011519771,0.6127154091685709,0.969795635746534,1.0
0.0,0.8044692737430167,0.48423005565862715,0.4841291893914392,0.3359743732210591,0.41232056611372286,0.18352226160871907,0.10849873478176242,0.8257537663173562,0.23257030083850092,0.25652428061625393,0.11659503910193371,0.19404155782308163,0.6855026943493924,0.15607916434954214,0.5146527676112971,0.6449260483782926,0.36341474185396244,0.7884968976675706,0.22323472671384206,1.0
0.5,0.07821229050279331,0.6512059369202227,0.6520699814323101,0.7404355910546977,0.8982144238079504,0.4224625934037748,0.42304643682035914,0.9587726532172094,0.17750473347291654,0.3797639900155039,0.5983493079343695,0.9952067136023883,0.04414116985941216,0.979805381617858,0.8612855289255039,0.38329645851507826,0.525037787015719,0.8353987190304748,0.8362264256668055,1.0
1.0,0.2681564245810056,0.02040816326530612,0.01832292934146393,0.3631968082865803,0.32313214509174937,0.6013569972928184,0.7735911529037813,0.559063298268198,0.16006651906913377,0.6074253904406801,0.654251890436392,0.7813236914007982,0.9793312795400039,0.8626237946770043,0.5072396484057733,0.07956146843572313,0.8495344117771039,0.4173430341902157,0.6858129742883674,1.0
1.0,0.335195530726257,0.6938775510204082,0.6929329426528222,0.40201508000345015,0.8604209496625994,0.8861871622285054,0.554599033176611,0.36764084719512435,0.6988359162901594,0.6461027364803343,0.8626755727448345,0.9751491461427101,0.8594864178700089,0.6892369650453821,0.8724688805417905,0.1870479746560326,0.4281404372253792,0.13273418631210296,0.5234462553232366,1.0
0.5,0.31843575418994413,0.6270871985157699,0.6243187583822937,0.11283725912211835,0.9784101853869785,0.8741701616894736,0.510277264399508,0.32644467687109036,0.6363931437272718,0.5541254460777854,0.8829097332286739,0.7907061668415835,0.7206586856391679,0.11779692152024782,0.6275150759160362,0.4751032378060201,0.5637250670932802,0.9773933601378059,0.3243952323012392,1.0
0.5,0.5642458100558659,0.7773654916512059,0.7774916666081514,0.12909670418280542,0.2474096139302863,0.9472500365699948,0.27252158697096124,0.8370788663837319,0.24393764839061924,0.5035268693010954,0.6711367479982878,0.3956657325544285,0.5938506617964336,0.8568157589896065,0.09264243155925181,0.69999889826256,0.229716953674022,0.2066817003924583,0.23251136691108198,1.0
1.0,0.24022346368715086,0.6103896103896104,0.6108278421054214,0.8361629234105119,0.44665014899051014,0.9776512244435849,0.2838112266295831,0.8673743387573667,0.10920647959848129,0.4198850837222733,0.5709604108585183,0.9565772873660735,0.565096886195097,0.0,0.20148683527092529,0.4092083215230419,0.5339571285481155,0.2537256515198376,0.1840709151163908,0.0
1.0,0.9050279329608938,0.32467532467532473,0.32234753378747766,0.9869298613353767,0.8844100789293171,0.04887454588081588,0.9811300877124334,0.9985809682804674,0.09277005840454412,0.1495149108448087,0.6939823823257858,0.2912559290781703,0.083196692523055,0.0583333166031925,0.7750374516437611,0.27882370498275777,0.15295762434587815,0.8621711622711535,0.12379726873939356,1.0
0.0,0.7877094972067039,0.16883116883116883,0.16622145004529068,0.1285571297044777,0.40795881494545044,0.06543323921986682,0.6616419141417488,0.7417452782750368,0.4072479738732331,0.551814443714466,0.7840396342533141,0.7881769604101156,0.34164952384775177,0.03996261817334968,0.5326566300940753,0.4598852390219376,0.9645655145557793,0.869589935611213,0.6738066744580706,1.0
1.0,0.2458100558659218,0.3450834879406308,0.34392056118359743,0.8260433946255173,0.4179427358212957,0.8596193113619467,0.7480800990502336,0.8743146207534646,0.7094078400336603,0.6804367663674202,0.753216223016859,0.23960829315583532,0.4306904960211936,0.37125554353216095,0.4840446973084953,0.33138859982191915,0.4394895892506227,0.2694890434967125,0.34041096986968084,1.0
0.0,0.3743016759776536,0.21706864564007422,0.21580952017919675,0.2699396839979059,0.6106993967064409,0.3216786930184373,0.5731980422729381,0.20871935152965784,0.14717043507879105,0.9520555043005571,0.01806578508121634,0.3649660888243692,0.2130071347576089,0.3260249386171133,0.38137705733360344,0.12478077928893867,1.0,0.7272329636958543,0.8148594345361981,1.0
0.5,0.6480446927374302,0.6586270871985157,0.6581328186676001,0.03326506746686832,0.09123823316437363,0.2508932096031805,0.8763567734827918,0.49187199549449884,0.10867653099047295,0.6950573524987903,0.16316247978739296,0.4964007831735738,0.7699728056355554,0.4312923230737417,0.19895797193583387,0.4591851349578285,0.1620465809023519,0.11262782920806697,0.05300422656975441,1.0
0.5,0.26256983240223464,0.8200371057513914,0.8193798130792371,0.8114066847059722,0.5423083837417055,0.4050813256573081,0.9006016057535826,0.7290071806424362,0.669182837278729,0.9421816787917996,0.18526928255144504,0.9132916401123334,0.5322950638716345,0.21725827790637675,0.4335566728100064,0.9224026289458477,0.3805147464707027,0.5225160571601872,0.5016870257116327,1.0
0.0,0.9385474860335196,0.8423005565862709,0.8420331971435248,0.2962033212915287,0.9553952441546206,0.8915123546467939,0.5798090834843369,0.1494227326668946,0.8849911341300929,0.37359964022009357,0.5610227754603664,0.1244983857299932,0.5593860696617262,0.20083597167654077,0.21378721851103896,0.4762630668564326,0.08284339013262088,0.24765410820078734,0.4129270596522686,0.0
0.5,0.0446927374301676,0.7272727272727273,0.7241559525445559,0.3365149506259265,0.3563660175092723,0.7760042721769466,0.17783088818119613,0.4946245750950379,0.9558429588964247,0.609549258960039,0.6759867712058193,0.22218598271375448,0.7098361313758743,0.42147909167381037,0.9880194848819698,0.8990958741936034,0.9500468699504403,0.7591961460813723,0.9389268675354616,1.0
1.0,0.8715083798882681,0.08534322820037106,0.08446944657049452,0.07717620015204366,0.5780038385017188,0.07360087206914032,0.06356893884209958,0.8885170062554056,0.05046633473918314,0.16329440077429141,0.44116464716031045,0.7962207973203217,0.6469539301375774,0.6223100443081048,0.10963153999955881,0.30568105903009046,0.417799942591838,0.32474849537627853,0.26516021741218665,1.0
1.0,0.30726256983240224,0.011131725417439705,0.01019467485477378,0.33338882860186025,0.3855193476756576,0.22198287522317714,0.5487615710779741,0.5819468189955146,0.7014676270524239,0.726863063300538,0.035146127249451396,0.18986856730660526,0.38703701845403554,0.8119595746261314,0.2462222471788434,0.7037608308302192,0.8358457767866283,0.8739228916000309,0.9542231676859532,1.0
1.0,0.3128491620111732,0.38218923933209653,0.3794629915146359,0.2735452049079214,0.02405440990819533,0.8407251479331439,0.9392815647368328,0.6311875213709597,0.9643441760751746,0.10481909892035846,0.9328755986089518,0.6965432511307893,0.7532116444060891,0.011696376050736491,0.3324913816096887,0.8321332741733714,0.6212657094625111,0.6981774359990672,0.7746479859754731,1.0
0.5,0.07262569832402235,0.8608534322820037,0.8613793055021952,0.8751747599495328,0.7836217900755346,0.46489781441679373,0.912700944950465,0.19260715650582294,0.8453141122609471,0.26730459856269134,0.017114426663699313,0.4357508531569559,0.8844881739636539,0.29835596252180774,0.5171014132355212,0.9450102812134736,0.9251957598251259,0.02966108056655727,0.15298901732253212,1.0
0.0,0.45251396648044695,0.06679035250463822,0.06825506849782273,0.31376857670683056,0.13586207104341563,0.02911071791408756,0.37854607260606865,0.8875656214172215,0.16477594894861805,0.43186567411949,0.06715948837167339,0.8914492212785499,0.4318806257714269,0.07763354165704683,0.732828897628163,0.4930535454411607,0.5678640751364448,0.046874796689377406,0.3201196327367039,1.0
0.0,0.6089385474860335,0.8552875695732839,0.8553646178677148,0.7215595106520829,0.12887804672286154,0.3071468791266484,0.2874553762243319,0.5225104089144559,0.5103815830336302,0.312053733571711,0.9190553381833567,0.08901445989737104,0.025083038142353967,0.8576750190221699,0.7930433195693112,0.059197354227616954,0.8165538241664275,0.16784824544809412,0.371568913899651,1.0
0.5,0.7821229050279329,0.14285714285714285,0.14282475651850296,0.866417205405373,0.5819066165445249,0.4210528952414922,0.7392797587155578,0.528599875294165,0.45856483104757517,0.020823167572320694,0.9031890055447456,0.40468703571603654,0.11132830923303864,0.2820099457341152,0.5320269210637671,0.22857145718798547,0.49947710397902795,0.9494548522801317,0.6001929172937147,1.0
0.0,0.8100558659217877,0.32096474953617815,0.32123006180201885,0.6161850279114457,0.006624478633646043,0.4708001114132449,0.3852293546684647,0.8830038015165839,0.20723394876829526,0.6426940834516335,0.18048341839419924,0.18813774170279224,0.10802584969845364,0.2984453014737915,0.0,0.13015024693942348,0.09782069785040558,0.707915326693271,0.15494920911914448,1.0
0.0,0.5139664804469274,0.6901669758812615,0.6916429345977952,0.52638398847838,0.08073909737963504,0.1040170887077867,0.791565077969952,0.8054025785948468,0.6319451818755573,0.5975183637660586,0.29068861708174565,0.4130260134083958,0.6555577855157396,0.8750941070421177,0.07644747845653103,0.570692982833929,0.640862768398212,0.6784073859433664,0.9913807595017772,0.0
