att1,att2,att3,att4,att5,att6,class
0.0,0.3333333333333333,0.0,0.6485337866553337,0.444243130606767,0.5153163145366282,0.0
0.0,0.5,0.2,0.47284621455892173,0.4582023027477572,0.3626832035446066,0.0
0.5,0.0,0.0,0.21439196162953067,0.15473476018930565,0.006829995352876289,1.0
0.0,0.3333333333333333,0.0,0.5062382369012205,0.5503319912410821,0.4021783102663736,0.0
0.5,0.16666666666666666,0.2,0.30784408961204524,0.17383767747404122,0.1294856359201374,0.0
0.0,0.3333333333333333,0.0,0.2858205330581022,0.10464434555343649,0.09860892646715054,0.0
0.0,0.3333333333333333,0.0,0.5457167142250016,0.4672550681641593,0.38405432195163275,0.0
0.0,0.3333333333333333,0.0,0.7465090158460325,0.6429483647665465,0.5868153648662237,0.0
0.0,0.3333333333333333,0.0,0.5182897213283953,0.5408306844670482,0.3353058832495488,0.0
0.5,0.16666666666666666,0.2,0.20924655455042196,0.1284749593840504,0.09590166514412189,0.0
0.0,0.5,0.2,0.5784257179284805,0.5029610793247158,0.4308737101221268,0.0
0.5,0.0,0.0,0.21978780887620675,0.11386663841209299,0.014211541921769613,1.0
0.0,0.5,0.2,0.38072217837411204,0.41625485625485614,0.2720216995880058,0.0
0.0,0.5,0.2,0.6883310060105642,0.5991841491841493,0.6169986378040457,0.0
0.0,0.5,0.2,0.40638091190577386,0.3411690329872149,0.3122072038354096,0.0
0.0,0.3333333333333333,0.0,0.2961720599842147,0.10561559652468755,0.11087563274061497,0.0
0.0,0.5,0.2,0.5327848946633477,0.507873136964046,0.4736896401542418,0.0
0.0,0.3333333333333333,0.0,0.26629378908384427,0.12913541004450102,0.12717469522973895,0.0
0.0,0.3333333333333333,0.0,0.767712950033392,0.6921113230204142,0.624247760746737,0.0
0.0,0.5,0.2,0.9680650840871835,0.8209776082503358,0.9695415652709193,0.0
0.0,0.5,0.2,0.6403072066055492,0.5695648795648797,0.5387774758469025,0.0
0.0,0.3333333333333333,0.0,0.6052152267621879,0.5839492830401921,0.45146413011400216,0.0
0.0,0.5,0.2,0.8991409143342844,0.6939167902804267,0.8460717386409367,0.0
0.0,0.3333333333333333,0.0,0.23416155667536886,0.09856890584163325,0.061360846631100155,0.0
0.0,0.5,0.2,0.5530174245643859,0.5429130465494102,0.4327067063440468,0.0
0.5,0.0,0.0,0.24370105033088452,0.09530408984954442,0.02739383895455702,1.0
0.5,0.16666666666666666,0.2,0.2696861149899824,0.24076993713357353,0.1503753265532306,0.0
0.0,0.3333333333333333,0.0,0.22425778641248262,0.17511054601963705,0.0899401411812729,0.0
0.5,0.0,0.0,0.24821656244308177,0.08470721197993936,0.01973767303423128,1.0
0.5,0.0,0.0,0.19449335195191542,0.10978173341809716,0.011320729400011567,1.0
0.0,0.3333333333333333,0.0,0.5981877238783316,0.5308405735678464,0.48126484958041377,0.0
0.5,0.0,0.0,0.20774391354501853,0.058711591438864175,0.010369666758027321,1.0
0.0,0.3333333333333333,0.0,0.4721024831522068,0.3192187610369429,0.29510237298764297,0.0
0.5,0.16666666666666666,0.2,0.34375569182199006,0.27770219679310604,0.16660811567711692,0.0
0.5,0.16666666666666666,0.2,0.3451976200594983,0.3120731793459067,0.18840504339703235,0.0
0.0,0.3333333333333333,0.0,0.6334618420253778,0.5005530832803561,0.41463154939100927,0.0
0.5,0.16666666666666666,0.2,0.45540647198105766,0.25798968708059633,0.25354071991449506,0.0
1.0,0.0,0.4,0.26786473195312965,0.08006074733347468,0.02635441391245258,0.0
0.0,0.3333333333333333,0.0,0.6886952826179343,0.5473589037225403,0.5477289711499504,0.0
1.0,0.0,0.4,0.27244854592920886,0.1758049021685386,0.05998107379159344,0.0
0.5,0.0,0.0,0.26967852589399544,0.17250406159497067,0.03008030910638504,1.0
0.0,0.5,0.2,0.72070608949062,0.6065917920463376,0.7010276150218776,0.0
1.0,0.0,0.4,0.1741090401311396,0.17324291869746422,0.037772151959188635,0.0
0.0,0.5,0.2,0.420951976200595,0.48147983329801514,0.33483066108392556,0.0
0.5,0.16666666666666666,0.2,0.2600934976625583,0.21329872148053985,0.10424125949973402,0.0
1.0,0.0,0.4,0.26372108554428986,0.11779331779331781,0.027260603931106117,0.0
0.0,0.3333333333333333,0.0,0.6881944022828,0.6566518330154695,0.5954610351243034,0.0
0.0,0.5,0.2,0.24464209823325833,0.11951402133220324,0.11879313316452185,0.0
0.5,0.16666666666666666,0.2,0.2588944204966305,0.1368580914035461,0.10313002859047839,0.0
0.5,0.16666666666666666,0.2,0.21144739238661892,0.22695062513244324,0.11072557030520523,0.0
0.0,0.3333333333333333,0.0,0.7061502033877723,0.5499385463021828,0.6127497217701944,0.0
0.5,0.16666666666666666,0.2,0.2980541557889623,0.22100091827364576,0.13332418491303377,0.0
0.0,0.3333333333333333,0.0,0.5044775666322628,0.448912198912199,0.317946609629975,0.0
0.0,0.5,0.2,0.8314158217473134,0.8104047467683834,0.7104319271409099,0.0
0.5,0.16666666666666666,0.2,0.23655212191123798,0.13521932612841703,0.07865312989292474,0.0
0.0,0.3333333333333333,0.0,0.3387848339505798,0.1022172776718232,0.07037557035919813,0.0
0.5,0.16666666666666666,0.2,0.3519215591038797,0.34517341244613975,0.2037848510081035,0.0
0.0,0.5,0.2,0.8039281160828123,0.6058183230910504,0.788374656055579,0.0
0.0,0.3333333333333333,0.0,0.3913241454677917,0.40150102422829714,0.2442109409863384,0.0
0.0,0.3333333333333333,0.0,0.22399975714892828,0.18876456876456882,0.09995990778337742,0.0
0.0,0.3333333333333333,0.0,0.6640914334284499,0.5717694426785337,0.542584490682243,0.0
0.5,0.16666666666666666,0.2,0.2505464149110558,0.24460337642155816,0.12298544850655758,0.0
0.5,0.16666666666666666,0.2,0.24119664865521218,0.06946033764215587,0.060741541823237225,0.0
0.0,0.3333333333333333,0.0,0.30690304170967153,0.14846860210496582,0.10900635144118971,0.0
0.0,0.3333333333333333,0.0,0.7114929269625402,0.6237274846365756,0.5973635527798979,0.0
0.0,0.5,0.2,0.8208821565175156,0.8181585081585082,0.8179193227867958,0.0
0.0,0.3333333333333333,0.0,0.46507498026835037,0.413139789503426,0.3018827419458813,0.0
0.0,0.3333333333333333,0.0,0.6354198287899945,0.4842388924207107,0.5235423323691017,0.0
0.0,0.6666666666666666,0.4,0.49106004492744837,0.480950766405312,0.39549056661212073,0.0
0.5,0.0,0.0,0.21891506283771478,0.040376492194674096,0.003523811595258955,1.0
0.5,0.16666666666666666,0.2,0.40143282132232405,0.3370876598149325,0.2357783300708634,0.0
0.0,0.5,0.2,0.682927569667901,0.5359553577735398,0.5513091528489604,0.0
0.0,0.5,0.2,0.4049389836682654,0.46062160062160074,0.3217993215649493,0.0
0.0,0.5,0.2,0.7380244065326936,0.5830310093946457,0.6485488607154711,0.0
0.0,0.3333333333333333,0.0,0.4925019731649566,0.46481104753832037,0.37839904007582154,0.0
0.0,0.3333333333333333,0.0,0.3728674640276851,0.3489390407572227,0.21597556611707203,0.0
0.5,0.16666666666666666,0.2,0.3519215591038797,0.34517341244613975,0.2037848510081035,0.0
0.0,0.5,0.2,0.48195312974318505,0.5298219961856326,0.41910507165075855,0.0
0.0,0.3333333333333333,0.0,0.6599477870196103,0.6153146853146855,0.5624295040102,0.0
0.0,0.5,0.2,0.2890762552364762,0.1595055449600905,0.16814306114306415,0.0
0.0,0.5,0.2,0.43330702446724534,0.4601645828918558,0.39654530375547775,0.0
0.0,0.3333333333333333,0.0,0.6365430149960537,0.6495415695415695,0.5842009798286519,0.0
0.5,0.16666666666666666,0.2,0.4211948272721754,0.36079960443596815,0.2305690691716646,0.0
0.0,0.3333333333333333,0.0,0.8261489891324146,0.7219403828494738,0.8156617402365335,0.0
0.0,0.5,0.2,0.2698075405257724,0.11345906618633905,0.11203888555696677,0.0
0.0,0.5,0.2,0.6171452856535727,0.5064950201313837,0.4781795023057543,0.0
0.0,0.5,0.2,0.7674093861939165,0.6112877021967932,0.7355460965558612,0.0
0.5,0.0,0.0,0.2647228462145589,0.0962795790068518,0.013163153946388312,1.0
0.5,0.0,0.0,0.26798615748891985,0.15878717242353613,0.02684055045582849,1.0
0.5,0.16666666666666666,0.2,0.4400916762795216,0.36212756940029667,0.24090817904402495,0.0
0.0,0.5,0.2,0.4903618480966546,0.41131736949918773,0.43971942290259197,0.0
0.0,0.3333333333333333,0.0,0.24119664865521218,0.07694497421770163,0.09505323446032259,0.0
0.5,0.16666666666666666,0.2,0.6939014024649383,0.5893049374867557,0.4113133914803326,0.0
0.0,0.5,0.2,0.7657701414607491,0.7797916225188953,0.7388169862067768,0.0
0.0,0.6666666666666666,0.4,0.4259000667840446,0.46278872642509017,0.37507999099186407,0.0
1.0,0.0,0.4,0.24150021249468756,0.14619269619269626,0.04612186937878114,0.0
0.0,0.3333333333333333,0.0,0.23579321231254924,0.06372677827223294,0.04696032905035337,0.0
0.0,0.3333333333333333,0.0,0.34261732742395734,0.3595903086812179,0.2281050459000844,0.0
0.5,0.0,0.0,0.27263068423289416,0.08713004167549632,0.022063094097212743,1.0
0.5,0.16666666666666666,0.2,0.24778398397182932,0.2622872077417534,0.12213895519640329,0.0
0.5,0.16666666666666666,0.2,0.5314036791937343,0.3431193049374869,0.2893247845369643,0.0
1.0,0.0,0.4,0.2650339991500211,0.10863389136116419,0.03480387182747478,0.0
0.0,0.3333333333333333,0.0,0.41090401311395797,0.3666468884650703,0.23973941852017522,0.0
0.0,0.5,0.2,0.808329791755206,0.8152588825316099,0.7673995290733306,0.0
0.5,0.16666666666666666,0.2,0.4784469673972437,0.4004979868616233,0.2683904594928878,0.0
0.5,0.16666666666666666,0.2,0.2873838868314006,0.23691530691530704,0.1513993828388429,0.0
0.0,0.5,0.2,0.6062321656244308,0.5155428409973865,0.4759760881771284,0.0
1.0,0.0,0.4,0.19625402222087296,0.08471992653810845,0.03668002204781169,0.0
0.0,0.3333333333333333,0.0,0.4265982636148383,0.4307339125520945,0.3329966337242489,0.0
0.0,0.5,0.2,0.4206332341691458,0.385245461609098,0.3651249308719065,0.0
0.5,0.0,0.0,0.22141946451338723,0.12450660450660456,0.011434974690523542,1.0
1.0,0.0,0.4,0.27771537854410766,0.1277092604365332,0.02648853068730643,0.0
0.0,0.3333333333333333,0.0,0.4810727946087062,0.49930423112241307,0.32854289430880584,0.0
0.0,0.5,0.2,0.3262400582842572,0.3273928092109911,0.22809786401166243,0.0
0.0,0.6666666666666666,0.2,0.4210734017363852,0.4450512114148478,0.3780112290105799,0.0
0.5,0.16666666666666666,0.2,0.2462813429664258,0.2511202938475666,0.10238775550678307,0.0
0.0,0.5,0.2,0.2511687207819805,0.08733206187751652,0.11498459855548022,0.0
0.0,0.5,0.2,0.751457106429482,0.5664674719220174,0.6411258629046487,0.0
0.0,0.5,0.2,0.5007892659826362,0.5255576746485838,0.4495651455386512,0.0
0.0,0.5,0.2,0.48655212191123776,0.42044783499328975,0.42611514605439677,0.0
0.0,0.6666666666666666,0.4,0.5207485884281463,0.5230380730380729,0.4976548295341802,0.0
0.5,0.0,0.0,0.2838625462934855,0.19004379458924914,0.040473015703145224,1.0
0.0,0.5,0.2,0.5029825147228463,0.47453132725860014,0.48724585736691756,0.0
0.0,0.5,0.0,0.30269868253293664,0.1672819100091828,0.14570444576657898,0.0
0.0,0.5,0.2,0.6534211644708882,0.4888479197570107,0.5944780093813742,0.0
0.0,0.5,0.2,0.41951004796308655,0.4444161898707354,0.33801658293815373,0.0
0.0,0.5,0.2,0.4572278550179102,0.3983103764921946,0.4022606776867442,0.0
0.5,0.16666666666666666,0.2,0.4065782284014329,0.28684255138800585,0.22293810541105175,0.0
0.0,0.3333333333333333,0.0,0.3765102301013902,0.34653316380589116,0.26871033367356656,0.0
0.0,0.3333333333333333,0.0,0.4264768380790479,0.419903934449389,0.28495721817474845,0.0
0.0,0.3333333333333333,0.0,0.48139153664015544,0.3181549763367947,0.30039610058839084,0.0
0.0,0.3333333333333333,0.0,0.23529233197741473,0.126102281556827,0.08882205573186662,0.0
1.0,0.0,0.4,0.22688361362394516,0.132207388571025,0.0384481791374615,0.0
0.5,0.16666666666666666,0.2,0.29485155728249646,0.1483520519884156,0.14555167119402435,0.0
0.5,0.0,0.0,0.20404043470341815,0.08633891361164092,0.02254756179046409,1.0
0.0,0.3333333333333333,0.0,0.89079290874871,0.7138525111252384,0.8801853571223011,0.0
0.0,0.3333333333333333,0.0,0.4518244186752475,0.3990103835558382,0.3221515232005094,0.0
0.0,0.6666666666666666,0.4,0.47286139275089545,0.444783499328954,0.4125620737034032,0.0
0.0,0.5,0.2,0.7035091979843361,0.5630105248287066,0.6124341238203793,0.0
0.0,0.3333333333333333,0.0,0.48082235444113886,0.39284876739422214,0.347509595219232,0.0
0.0,0.3333333333333333,0.0,0.4262188088154938,0.3785837394928303,0.26851538869705993,0.0
1.0,0.0,0.4,0.25777123429057125,0.06939182030091129,0.03700893435083251,0.0
0.0,0.3333333333333333,0.0,0.3365308724424746,0.3142572578936217,0.20769654644021368,0.0
0.5,0.0,0.0,0.23202902070305387,0.10896305714487531,0.014937254257445257,1.0
1.0,0.16666666666666666,0.6000000000000001,0.32039645437435504,0.16461962280144105,0.07032314944796973,0.0
0.0,0.3333333333333333,0.0,0.4785683929330339,0.4284325775234866,0.3902287848182128,0.0
0.0,0.3333333333333333,0.0,0.686069455406472,0.578026418026418,0.5612839222977821,0.0
0.5,0.0,0.0,0.19487280675125973,0.03776082503355238,0.010393653309531875,1.0
0.0,0.3333333333333333,0.0,0.8361817740270779,0.6753697817334182,0.7942012676527653,0.0
0.0,0.3333333333333333,0.0,0.3812154696132596,0.3655718019354385,0.2375817328561186,0.0
0.5,0.0,0.0,0.2320821443749621,0.13406018224200045,0.01830131171415858,1.0
0.0,0.3333333333333333,0.0,0.6341600388561716,0.671953097407643,0.6009658527712008,0.0
0.5,0.16666666666666666,0.2,0.47260336348734133,0.3438595747686658,0.27309412302187624,0.0
0.0,0.3333333333333333,0.0,0.7517758484609313,0.7639464575828211,0.6335383968550383,0.0
0.5,0.16666666666666666,0.2,0.28481877238783315,0.16652751289114942,0.11907106195056967,0.0
0.0,0.6666666666666666,0.4,0.6298949669115413,0.5810334110334111,0.5119328500569623,0.0
0.0,0.5,0.2,0.39226519337016585,0.4413689340962069,0.2518805739314836,0.0
0.5,0.16666666666666666,0.2,0.3110466881185111,0.21409479409479404,0.1433558215936383,0.0
0.5,0.3333333333333333,0.4,0.45602877785198215,0.3290421699512608,0.2518673925383313,0.0
0.0,0.3333333333333333,0.0,0.7957774269928967,0.6854926891290528,0.6219940667046653,0.0
0.0,0.3333333333333333,0.0,0.6318377754841843,0.5188005933460479,0.49202573037523084,0.0
0.5,0.0,0.0,0.21526470766802264,0.06140707777071419,0.012435674264772309,1.0
0.0,0.3333333333333333,0.0,0.40193370165745856,0.27414777142049884,0.20065236676011328,0.0
0.0,0.3333333333333333,0.0,0.6738206544836379,0.48174825174825175,0.4474657129902347,0.0
0.0,0.3333333333333333,0.0,0.37556918219901647,0.2370021897294624,0.1866249489740303,0.0
1.0,0.0,0.4,0.2697468277578775,0.08609451154905712,0.0503467315442898,0.0
0.5,0.16666666666666666,0.2,0.46017242426082194,0.27008264462809917,0.2803478664658912,0.0
1.0,0.0,0.4,0.2682973104243823,0.07946810764992585,0.04851575383573965,0.0
0.0,0.3333333333333333,0.0,0.723347094894056,0.5573977537613902,0.6446730876185666,0.0
0.0,0.3333333333333333,0.0,0.4790085605002731,0.40954015681288414,0.3462320479574394,0.0
0.5,0.16666666666666666,0.2,0.259395300831765,0.19298509571236855,0.11825345531226487,0.0
0.0,0.5,0.2,0.5232529901038189,0.4621544112453203,0.4624374323530978,0.0
0.0,0.3333333333333333,0.0,0.29767470098961823,0.1798248216430035,0.1268799715124166,0.0
0.0,0.5,0.2,0.6735170906441624,0.6406830543194181,0.5496043193949163,0.0
0.5,0.0,0.0,0.21827757877481635,0.0656283110828566,0.0220347122396638,1.0
0.0,0.3333333333333333,0.0,0.49162163803047776,0.4351931906477361,0.3561604618909225,0.0
0.0,0.3333333333333333,0.0,0.5136451945844213,0.45623366532457454,0.3760186573558643,0.0
0.0,0.5,0.2,0.47787019610224035,0.48651550469732296,0.3597781817771996,0.0
0.0,0.3333333333333333,0.0,0.7958988525286866,0.6926834781380237,0.6854532626781528,0.0
0.0,0.5,0.2,0.5782359905288083,0.5167584940312214,0.40387384934779086,0.0
0.0,0.3333333333333333,0.0,0.3281221540890048,0.315987850533305,0.18327157363338203,0.0
0.0,0.5,0.2,0.5356839293303383,0.4521713639895458,0.4400189435954905,0.0
0.0,0.3333333333333333,0.0,0.4440380061927022,0.3894942431306069,0.2998367854350468,0.0
0.0,0.6666666666666666,0.4,0.6414303928116084,0.43862753408207966,0.503370707721873,0.0
0.0,0.3333333333333333,0.0,0.2886436767652235,0.09513597513597516,0.07618720588144852,0.0
0.0,0.5,0.2,0.43670693946937045,0.4015504697322879,0.32731605813534537,0.0
0.5,0.16666666666666666,0.2,0.24125736142310716,0.19731157731157734,0.11391426002202719,0.0
0.5,0.16666666666666666,0.2,0.23579321231254924,0.21075015893197724,0.11817941993126753,0.0
0.5,0.0,0.0,0.1980146924898305,0.014986225895316951,0.0036087256500506176,1.0
