V1,V2,class
0.5588135593220338,0.4337634408602151,0.0
0.44288135593220335,0.5494623655913979,0.0
0.4671186440677966,0.7204301075268817,1.0
0.43440677966101693,0.5872759856630825,1.0
0.3671186440677966,0.4100358422939069,0.0
0.4872881355932203,0.5267025089605735,0.0
0.41338983050847455,0.399820788530466,0.0
0.8084745762711864,0.37580645161290327,1.0
0.30169491525423725,0.5924731182795699,1.0
0.6654237288135593,0.5804659498207886,1.0
0.5001694915254237,0.20250896057347675,1.0
0.7389830508474575,0.399820788530466,1.0
0.4184745762711864,0.22759856630824377,1.0
0.40220338983050846,0.6075268817204301,1.0
0.39694915254237284,0.3261648745519714,0.0
0.7271186440677966,0.44069892473118283,1.0
0.7694915254237288,0.10931899641577064,0.0
0.6022033898305085,0.5958781362007168,1.0
0.5872881355932202,0.6505376344086022,1.0
0.2644067796610169,0.55,1.0
0.25762711864406773,0.49605734767025095,1.0
0.5922033898305085,0.4301057347670251,0.0
0.723728813559322,0.21505376344086027,0.0
0.6491525423728813,0.4646953405017922,0.0
0.505593220338983,0.3867383512544803,0.0
0.5659322033898304,0.3474910394265234,0.0
0.5991525423728813,0.436989247311828,0.0
0.8135593220338982,0.37652329749103947,1.0
0.4764406779661017,0.23835125448028677,1.0
0.2644067796610169,0.6451612903225807,1.0
0.8966101694915254,0.5958781362007168,0.0
0.7542372881355932,0.5824372759856631,1.0
0.7016949152542372,0.3109318996415771,0.0
0.40355932203389827,0.3813620071684588,0.0
0.6727118644067795,0.6129032258064516,1.0
0.2406779661016949,0.15949820788530472,0.0
0.5750847457627118,0.2598566308243728,1.0
0.29999999999999993,0.5207885304659499,0.0
0.24745762711864405,0.47831541218637996,0.0
0.7406779661016949,0.3229390681003585,1.0
0.451864406779661,0.7885304659498208,1.0
0.37169491525423726,0.2541218637992832,1.0
0.3764406779661017,0.5403225806451614,1.0
0.747457627118644,0.44494623655913984,1.0
0.38169491525423727,0.5437275985663083,0.0
0.7932203389830508,0.360573476702509,1.0
0.2796610169491525,0.34408602150537637,0.0
0.47830508474576267,0.20250896057347675,1.0
0.6138983050847457,0.4205913978494624,0.0
0.2830508474576271,0.6308243727598566,1.0
0.6144067796610169,0.6899641577060932,0.0
0.6532203389830508,0.4965949820788531,0.0
0.5952542372881355,0.8458781362007168,1.0
0.42525423728813555,0.5326164874551972,0.0
0.4044067796610169,0.5555555555555556,1.0
0.29830508474576267,0.4201254480286739,0.0
0.223728813559322,0.26290322580645165,0.0
0.6499999999999999,0.5503584229390681,1.0
0.6735593220338982,0.2910394265232975,0.0
0.2186440677966101,0.5494623655913979,1.0
0.6267796610169492,0.21684587813620076,0.0
0.37508474576271184,0.35645161290322586,0.0
0.31355932203389825,0.30179211469534056,0.0
0.34745762711864403,0.6666666666666667,1.0
0.7203389830508474,0.23118279569892478,0.0
0.5169999999999999,0.23297491039426527,1.0
0.5274406779661016,0.3587813620071685,0.0
0.4879661016949152,0.31415770609319,1.0
0.6062711864406779,0.6666666666666667,1.0
0.493728813559322,0.1684587813620072,1.0
0.5393050847457627,0.4007168458781363,0.0
0.5049152542372881,0.18996415770609323,1.0
0.37288135593220334,0.21684587813620076,0.0
0.23050847457627116,0.19534050179211473,0.0
0.5052542372881356,0.23655913978494628,1.0
0.2949152542372881,0.3413978494623656,0.0
0.4094915254237288,0.31720430107526887,0.0
0.6440677966101694,0.7329749103942653,0.0
0.3769491525423728,0.5629032258064517,1.0
0.3825423728813559,0.32634408602150544,1.0
0.7372881355932203,0.5111111111111112,1.0
0.4333898305084745,0.6469534050179212,1.0
0.6271186440677966,0.5157706093189964,1.0
0.5162203389830508,0.3682795698924732,0.0
0.7898305084745763,0.26541218637992836,0.0
0.6881355932203389,0.6344086021505376,1.0
0.25593220338983047,0.5100358422939069,1.0
0.671864406779661,0.17562724014336922,0.0
0.4377966101694915,0.7670250896057348,1.0
0.4772881355932203,0.4367025089605735,0.0
0.7847457627118644,0.2940860215053764,1.0
0.5225457627118644,0.2222222222222223,1.0
0.6932203389830508,0.47383512544802875,1.0
0.7389830508474575,0.5672043010752689,1.0
0.6891525423728813,0.17921146953405023,0.0
0.24745762711864405,0.17562724014336922,0.0
0.4296610169491525,0.5910394265232976,1.0
0.5361016949152542,0.42801254480286743,0.0
0.6983050847457627,0.6594982078853047,1.0
0.6706779661016948,0.21505376344086027,0.0
0.4377966101694915,0.6505376344086022,1.0
0.4086440677966101,0.41116487455197137,0.0
0.6611864406779661,0.13261648745519722,0.0
0.5208135593220339,0.2437275985663083,1.0
0.9050847457627118,0.6451612903225807,0.0
0.6688135593220339,0.22939068100358426,0.0
0.26779661016949147,0.31612903225806455,0.0
0.4015254237288135,0.6415770609318997,1.0
0.6538983050847458,0.20430107526881724,0.0
0.7322033898305085,0.4917562724014337,1.0
0.58,0.30465949820788535,0.0
0.3549152542372881,0.2519713261648746,0.0
0.4289830508474576,0.43896057347670253,0.0
0.8966101694915254,0.6541218637992832,0.0
0.4320338983050847,0.31182795698924737,0.0
0.5083728813559322,0.7885304659498208,1.0
0.3491525423728813,0.6093189964157706,1.0
0.5289999999999999,0.25304659498207893,1.0
0.1644067796610169,0.3252688172043011,0.0
0.20847457627118637,0.2557347670250897,0.0
0.3406779661016949,0.21863799283154128,1.0
0.40915254237288134,0.571146953405018,1.0
0.5705084745762712,0.4994623655913979,0.0
0.5752542372881355,0.7168458781362008,1.0
0.5087796610169492,0.6379928315412187,1.0
0.16610169491525423,0.46290322580645166,1.0
0.5122542372881356,0.3577060931899642,0.0
0.44237288135593217,0.26469534050179216,1.0
0.4896610169491525,0.5351254480286739,0.0
0.26779661016949147,0.4971326164874552,1.0
0.5954237288135593,0.7401433691756273,1.0
0.3916949152542373,0.24193548387096778,1.0
0.5513559322033897,0.2258064516129033,1.0
0.445593220338983,0.23655913978494628,1.0
0.5028813559322034,0.7616487455197134,1.0
0.4432203389830508,0.2455197132616488,1.0
0.5971186440677966,0.4964157706093191,0.0
0.5427118644067797,0.4709677419354839,0.0
0.39101694915254237,0.18996415770609323,1.0
0.3372881355932203,0.4525089605734767,0.0
0.6361016949152543,0.7329749103942653,1.0
0.26779661016949147,0.3788530465949821,0.0
0.6038983050847457,0.48906810035842296,0.0
0.81864406779661,0.6010752688172043,0.0
0.5876271186440678,0.4637992831541219,0.0
0.36677966101694914,0.5526881720430108,1.0
0.2830508474576271,0.19892473118279574,0.0
0.5204745762711864,0.2437275985663083,1.0
0.3959322033898305,0.6415770609318997,1.0
0.5769491525423729,0.7043010752688172,1.0
0.530728813559322,0.4901433691756273,0.0
0.6140677966101694,0.7437275985663083,1.0
0.5832203389830508,0.42111111111111116,0.0
0.5608474576271186,0.7132616487455198,0.0
0.3961016949152542,0.23476702508960576,1.0
0.3908474576271186,0.6019713261648746,1.0
0.44067796610169485,0.1684587813620072,1.0
0.5226542372881355,0.2491039426523298,1.0
0.538864406779661,0.23118279569892478,1.0
0.2610169491525423,0.49605734767025095,1.0
0.5620338983050847,0.2455197132616488,1.0
0.5949152542372881,0.8046594982078854,1.0
0.32372881355932204,0.33476702508960576,0.0
0.5373389830508474,0.2222222222222223,1.0
0.6444067796610169,0.6953405017921148,0.0
0.6272881355932203,0.5446236559139785,1.0
0.4261016949152542,0.34534050179211473,0.0
0.37593220338983047,0.34569892473118286,0.0
0.36932203389830504,0.2655913978494624,1.0
0.5044067796610169,0.15949820788530472,1.0
0.669322033898305,0.2577060931899642,0.0
0.7457627118644068,0.4494623655913979,1.0
0.5511864406779661,0.2865591397849463,1.0
0.7559322033898305,0.6505376344086022,0.0
0.7254237288135592,0.5347670250896057,1.0
0.23728813559322032,0.21326164874551976,0.0
0.7762711864406779,0.42691935483870974,1.0
0.6657627118644067,0.5363799283154123,1.0
0.5106271186440677,0.20967741935483877,1.0
0.6062711864406779,0.6881720430107527,1.0
0.4222033898305084,0.6863799283154122,1.0
0.6461016949152542,0.45573476702508964,1.0
0.5569491525423729,0.2887096774193549,1.0
0.6903389830508474,0.5378136200716847,1.0
0.2796610169491525,0.33781362007168464,0.0
0.4911864406779661,0.5700716845878137,0.0
0.2101694915254237,0.36559139784946243,0.0
0.39101694915254237,0.5951612903225807,1.0
0.645593220338983,0.5643369175627241,1.0
0.7322033898305085,0.42679749103942655,1.0
0.24745762711864405,0.36326164874551975,0.0
0.6832203389830508,0.6899641577060932,1.0
0.7152542372881355,0.5008960573476703,1.0
0.2491525423728813,0.22043010752688177,0.0
0.559322033898305,0.8189964157706093,1.0
0.3101694915254237,0.34641577060931905,0.0
0.6657627118644067,0.6971326164874552,1.0
0.5001694915254237,0.4519713261648746,0.0
0.7220338983050847,0.5198924731182796,1.0
0.7457627118644068,0.3268817204301076,0.0
0.3801694915254237,0.27222222222222225,1.0
0.2220338983050847,0.31953405017921155,0.0
0.5722033898305084,0.6487455197132617,1.0
0.7271186440677966,0.4795698924731183,1.0
0.473728813559322,0.5295698924731183,0.0
0.6261016949152542,0.6129032258064516,1.0
0.5405254237288135,0.24014336917562729,1.0
0.5888135593220338,0.3720430107526882,0.0
0.6722033898305084,0.2836917562724015,0.0
0.5346949152542373,0.20967741935483877,1.0
0.6883050847457627,0.5430107526881721,1.0
0.31864406779661014,0.4922939068100359,0.0
0.24406779661016947,0.2973118279569893,0.0
0.23389830508474574,0.3112903225806452,0.0
0.535271186440678,0.29211469534050183,1.0
0.7305084745762711,0.5252688172043012,1.0
0.681864406779661,0.37867383512544806,0.0
0.5292881355932203,0.6469534050179212,1.0
0.7016949152542372,0.5673835125448029,1.0
0.6130508474576271,0.38333333333333336,0.0
0.5893220338983051,0.7132616487455198,0.0
0.4303389830508474,0.4799283154121864,0.0
0.28983050847457625,0.4016129032258065,0.0
0.6061016949152542,0.6164874551971327,1.0
0.35745762711864404,0.24193548387096778,1.0
0.5647457627118644,0.49050179211469536,0.0
0.3932203389830508,0.49354838709677423,0.0
0.571864406779661,0.8422939068100359,1.0
0.36,0.5155913978494624,0.0
0.6245762711864407,0.5261648745519714,0.0
0.6277966101694915,0.16666666666666674,1.0
0.6983050847457627,0.43424731182795706,1.0
0.23559322033898306,0.5039426523297491,1.0
0.59,0.17383512544802876,1.0
0.5191694915254237,0.6000000000000001,0.0
0.5124406779661016,0.44007168458781365,0.0
0.4445762711864406,0.1577060931899642,1.0
0.6769491525423729,0.6021505376344086,1.0
0.3550847457627119,0.27921146953405024,1.0
0.40627118644067794,0.5991039426523298,1.0
0.3713559322033898,0.18100358422939075,1.0
0.735593220338983,0.5706093189964159,1.0
0.6145762711864406,0.5933691756272402,1.0
0.3084745762711864,0.3021505376344087,0.0
0.5644067796610169,0.22401433691756278,1.0
0.435593220338983,0.6702508960573477,1.0
0.7033898305084745,0.418405017921147,0.0
0.2033898305084746,0.353405017921147,0.0
0.4242372881355932,0.6093189964157706,1.0
0.648135593220339,0.39032258064516134,0.0
0.2067796610169491,0.20250896057347675,0.0
0.6415254237288135,0.5449820788530466,1.0
0.2949152542372881,0.6648745519713262,1.0
0.7169491525423728,0.5168458781362008,1.0
0.5052542372881356,0.19175627240143372,1.0
0.4084745762711864,0.7293906810035843,1.0
0.5654237288135593,0.29086021505376347,1.0
0.30508474576271183,0.5198924731182796,1.0
0.4489830508474576,0.1684587813620072,1.0
0.33220338983050846,0.5946236559139786,1.0
0.7830508474576271,0.10394265232974914,0.0
0.6062711864406779,0.40501792114695345,0.0
0.4632203389830508,0.6989247311827957,1.0
0.5213050847457626,0.7060931899641578,1.0
0.6133898305084745,0.7186379928315413,1.0
0.581864406779661,0.22401433691756278,1.0
0.6923728813559321,0.5182795698924731,1.0
0.8288135593220338,0.5639784946236559,1.0
0.7847457627118644,0.3937275985663083,1.0
0.29830508474576267,0.589068100358423,1.0
0.28135593220338984,0.44464157706093194,0.0
0.7525423728813558,0.549641577060932,1.0
0.3650847457627118,0.15949820788530472,1.0
0.5384745762711864,0.19892473118279574,1.0
0.29830508474576267,0.585663082437276,1.0
0.7728813559322033,0.4179569892473119,1.0
0.6471186440677965,0.5630824372759857,1.0
0.23559322033898306,0.2768817204301076,0.0
0.36254237288135593,0.18996415770609323,1.0
0.8271186440677966,0.4100358422939069,1.0
0.48661016949152536,0.39336917562724016,0.0
0.30508474576271183,0.2437275985663083,0.0
0.27627118644067794,0.5347670250896057,1.0
0.5554237288135593,0.2455197132616488,1.0
0.7389830508474575,0.2944444444444445,1.0
0.3820338983050847,0.31182795698924737,0.0
0.3491525423728813,0.3526881720430108,0.0
0.45694915254237284,0.3829749103942653,0.0
0.4249152542372881,0.24014336917562729,1.0
0.6757627118644067,0.4810035842293907,1.0
0.4250847457627118,0.2935483870967742,0.0
0.6845762711864406,0.5039426523297491,1.0
0.5805084745762712,0.34175627240143375,0.0
0.8423728813559321,0.37652329749103947,1.0
0.6613559322033897,0.5551971326164875,1.0
0.288135593220339,0.6236559139784947,1.0
0.45508474576271185,0.23297491039426527,1.0
0.4998305084745762,0.406989247311828,0.0
0.1983050847457627,0.23835125448028677,0.0
0.6316949152542373,0.6046594982078853,1.0
0.3744067796610169,0.14336917562724016,1.0
0.43661016949152537,0.21146953405017926,1.0
0.8033898305084746,0.4355555555555556,1.0
0.26779661016949147,0.46648745519713264,0.0
0.759322033898305,0.5186379928315412,1.0
0.7254237288135592,0.5275985663082438,1.0
0.6832203389830508,0.6362007168458782,1.0
0.5190677966101694,0.32401433691756276,0.0
0.747457627118644,0.31792114695340506,0.0
0.5532203389830508,0.22939068100358426,1.0
0.5716949152542372,0.14874551971326166,1.0
0.3372881355932203,0.560394265232975,1.0
0.4989830508474576,0.2725806451612904,1.0
0.38830508474576264,0.6272401433691757,1.0
0.6466101694915254,0.33154121863799285,0.0
0.35813559322033894,0.5428315412186381,0.0
0.32372881355932204,0.43372759856630827,0.0
0.6966101694915254,0.4380107526881721,1.0
0.41101694915254233,0.24193548387096778,1.0
0.5235186440677966,0.2602150537634409,0.0
0.5796610169491525,0.1630824372759857,1.0
0.43457627118644065,0.6541218637992832,1.0
0.2610169491525423,0.16487455197132622,0.0
0.4184745762711864,0.5044802867383513,0.0
0.5496610169491525,0.27150537634408606,0.0
0.5479661016949152,0.2874551971326165,1.0
0.5469491525423729,0.7759856630824373,0.0
0.5520338983050848,0.5842293906810037,1.0
0.4398305084745762,0.21326164874551976,1.0
0.5727118644067796,0.535483870967742,0.0
0.6966101694915254,0.3299283154121864,0.0
0.4222033898305084,0.25537634408602156,1.0
0.34406779661016945,0.27419354838709686,0.0
0.4235593220338983,0.23476702508960576,1.0
0.19491525423728812,0.535483870967742,1.0
0.7254237288135592,0.44892473118279574,1.0
0.39355932203389826,0.26541218637992836,1.0
0.34237288135593213,0.3168458781362008,0.0
0.673728813559322,0.3616487455197133,0.0
0.7322033898305085,0.3181003584229391,0.0
0.42762711864406777,0.22401433691756278,1.0
0.37932203389830504,0.37491039426523304,0.0
0.1983050847457627,0.15949820788530472,0.0
0.7203389830508474,0.36433691756272407,0.0
0.5444067796610169,0.4209677419354839,0.0
0.39932203389830506,0.5862007168458782,1.0
0.5515254237288135,0.21684587813620076,1.0
0.38406779661016943,0.582078853046595,1.0
0.4984745762711864,0.21326164874551976,1.0
0.7661016949152541,0.3627240143369176,1.0
0.6561016949152542,0.6218637992831542,1.0
0.28983050847457625,0.44575268817204305,0.0
0.2711864406779661,0.4277329749103943,0.0
0.2186440677966101,0.13799283154121866,0.0
0.2644067796610169,0.5458781362007169,1.0
0.3288135593220339,0.4193906810035843,0.0
0.2406779661016949,0.27150537634408606,0.0
0.28474576271186436,0.274910394265233,0.0
0.8016949152542372,0.6290322580645162,0.0
0.6428813559322033,0.3238351254480287,0.0
0.5331864406779661,0.7652329749103943,1.0
0.8084745762711864,0.37096774193548393,1.0
0.6323728813559322,0.7365591397849462,0.0
0.40406779661016945,0.303405017921147,1.0
0.4623728813559322,0.12365591397849468,1.0
0.288135593220339,0.3474910394265234,0.0
0.6686440677966101,0.6001792114695341,1.0
0.6599999999999999,0.53584229390681,1.0
0.48661016949152536,0.4512544802867384,0.0
0.46271186440677964,0.19892473118279574,1.0
0.40983050847457625,0.5507168458781363,0.0
0.551864406779661,0.3691756272401434,0.0
0.3305084745762712,0.20071684587813624,0.0
0.4362711864406779,0.2634408602150538,0.0
0.4835593220338983,0.17741935483870974,1.0
0.7508474576271186,0.485663082437276,1.0
0.42050847457627116,0.26397849462365597,1.0
0.6235593220338983,0.528136200716846,0.0
0.36881355932203386,0.33476702508960576,0.0
0.6538983050847458,0.26397849462365597,0.0
0.57,0.7293906810035843,1.0
0.29999999999999993,0.5908602150537635,1.0
0.47881355932203384,0.6577060931899642,1.0
0.4579661016949152,0.23476702508960576,1.0
0.18983050847457628,0.30752688172043013,0.0
0.4159322033898305,0.6702508960573477,1.0
0.48593220338983045,0.35322580645161294,0.0
0.20169491525423727,0.4473118279569893,0.0
0.5366440677966101,0.20071684587813624,1.0
0.4649152542372881,0.5311827956989248,0.0
0.8169491525423729,0.7293906810035843,0.0
0.3544067796610169,0.5906810035842295,1.0
0.7423728813559322,0.45573476702508964,1.0
0.473728813559322,0.20967741935483877,1.0
0.5203050847457626,0.20250896057347675,1.0
0.17457627118644065,0.20788530465949825,0.0
0.4340677966101695,0.49372759856630827,0.0
0.5489830508474576,0.3754480286738352,0.0
0.603728813559322,0.4458602150537635,0.0
0.5957627118644068,0.21146953405017926,1.0
0.711864406779661,0.6666666666666667,0.0
0.41118644067796606,0.6397849462365592,1.0
0.335593220338983,0.48351254480286743,0.0
0.6186440677966101,0.7329749103942653,0.0
0.46525423728813553,0.4956989247311828,0.0
0.5028813559322034,0.23655913978494628,1.0
0.6259322033898305,0.40896057347670256,0.0
0.45644067796610166,0.6648745519713262,1.0
0.7440677966101694,0.560752688172043,1.0
0.554915254237288,0.7329749103942653,0.0
0.4896610169491525,0.6702508960573477,1.0
0.31355932203389825,0.6326164874551972,1.0
0.5983050847457627,0.5896057347670252,1.0
0.4561016949152542,0.6612903225806452,1.0
0.2627118644067796,0.5290322580645161,1.0
0.3835593220338983,0.33763440860215055,0.0
0.6264406779661016,0.27114695340501793,1.0
0.4898305084745762,0.7401433691756273,0.0
0.0542372881355932,0.4455555555555556,1.0
0.20508474576271185,0.20250896057347675,0.0
0.6788135593220339,0.5378136200716847,1.0
0.8016949152542372,0.3198924731182796,1.0
0.3305084745762712,0.26218637992831545,0.0
0.30508474576271183,0.3335125448028674,0.0
0.4703389830508474,0.23297491039426527,1.0
0.6583050847457627,0.6093189964157706,1.0
0.45559322033898303,0.22939068100358426,1.0
0.27627118644067794,0.37491039426523304,0.0
0.7203389830508474,0.3827956989247312,1.0
0.6188135593220339,0.7401433691756273,0.0
0.47186440677966096,0.8369175627240144,1.0
0.4496610169491525,0.28691756272401436,1.0
0.4806779661016949,0.20071684587813624,1.0
0.8508474576271186,0.6810035842293907,0.0
0.44355932203389825,0.15053763440860218,1.0
0.4850847457627118,0.23835125448028677,1.0
0.6650847457627118,0.5940860215053764,1.0
0.3725423728813559,0.6111111111111112,1.0
0.6457627118644067,0.3716845878136201,0.0
0.7152542372881355,0.6200716845878137,1.0
0.4691525423728813,0.5241935483870969,0.0
0.6720338983050846,0.16487455197132622,0.0
0.37457627118644066,0.5012544802867384,0.0
0.33220338983050846,0.6093189964157706,1.0
0.6833898305084745,0.7562724014336918,0.0
0.8338983050847457,0.5093189964157706,1.0
0.6467796610169491,0.4801075268817205,1.0
0.7898305084745763,0.6362007168458782,0.0
0.36101694915254234,0.5437275985663083,1.0
0.2966101694915254,0.5349462365591399,1.0
0.36033898305084744,0.21863799283154128,1.0
0.771186440677966,0.2652329749103943,0.0
0.6644067796610169,0.7275985663082438,0.0
0.2033898305084746,0.12365591397849468,0.0
0.4496610169491525,0.2519713261648746,1.0
0.8372881355932202,0.3607526881720431,1.0
0.44169491525423726,0.21326164874551976,1.0
0.7050847457627119,0.7025089605734767,1.0
0.3579661016949152,0.24014336917562729,0.0
0.2627118644067796,0.5184587813620072,1.0
0.5067966101694915,0.7813620071684588,0.0
0.7813559322033898,0.4847670250896058,1.0
0.3813559322033898,0.22043010752688177,1.0
0.6027118644067796,0.4786738351254481,0.0
0.2830508474576271,0.41492831541218644,0.0
0.5696610169491525,0.4964157706093191,0.0
0.6608474576271186,0.5971326164874552,1.0
0.5867796610169491,0.2833333333333334,1.0
0.7067796610169491,0.11290322580645168,0.0
0.5442372881355931,0.19534050179211473,1.0
0.8152542372881355,0.4335304659498208,1.0
0.16101694915254233,0.17204301075268824,0.0
0.2661016949152542,0.310394265232975,0.0
0.628135593220339,0.23655913978494628,0.0
0.4684745762711864,0.4420967741935484,0.0
0.5664406779661016,0.4745519713261649,0.0
0.7135593220338983,0.20967741935483877,0.0
0.6777966101694914,0.4494623655913979,1.0
0.5503389830508474,0.2609318996415771,1.0
0.5867796610169491,0.7150537634408602,1.0
0.6530508474576271,0.6344086021505376,1.0
0.5272881355932203,0.26612903225806456,1.0
0.3220338983050847,0.3695340501792115,0.0
0.9169491525423727,0.6612903225806452,0.0
0.6354237288135592,0.6577060931899642,1.0
0.40694915254237285,0.1684587813620072,1.0
0.6033898305084745,0.2912186379928316,0.0
0.573050847457627,0.28584229390681004,1.0
0.7016949152542372,0.5449820788530466,1.0
0.5967796610169491,0.47598566308243734,1.0
0.5094067796610169,0.6344086021505376,1.0
0.5681355932203389,0.22043010752688177,1.0
0.46118644067796605,0.25537634408602156,1.0
0.565593220338983,0.7240143369175627,0.0
0.6738983050847457,0.3759856630824373,0.0
0.6105084745762711,0.18817204301075272,1.0
0.415593220338983,0.2935483870967742,1.0
0.4311864406779661,0.5075268817204301,0.0
0.33220338983050846,0.53584229390681,1.0
0.4071186440677966,0.5553763440860215,0.0
0.5329661016949152,0.7867383512544803,1.0
0.5805084745762712,0.6774193548387097,0.0
0.3203389830508474,0.6845878136200717,1.0
0.6983050847457627,0.7168458781362008,1.0
0.21525423728813553,0.10931899641577064,0.0
0.6891525423728813,0.6505376344086022,1.0
0.31355932203389825,0.42645161290322586,0.0
0.7661016949152541,0.21146953405017926,0.0
0.5008474576271186,0.4409856630824373,0.0
0.6625423728813559,0.5261648745519714,1.0
0.4732203389830508,0.22043010752688177,1.0
0.6277966101694915,0.4001792114695341,0.0
0.23898305084745763,0.6218637992831542,1.0
0.5838983050847457,0.3885304659498208,0.0
0.4201694915254237,0.19892473118279574,1.0
0.39406779661016944,0.2258064516129033,1.0
0.5033898305084745,0.20967741935483877,1.0
0.2067796610169491,0.2885304659498208,0.0
0.7813559322033898,0.49211469534050184,1.0
0.4025423728813559,0.4437096774193549,0.0
0.47271186440677965,0.7311827956989247,1.0
0.42762711864406777,0.12365591397849468,1.0
0.5401694915254237,0.3220430107526882,0.0
0.7169491525423728,0.40788530465949824,1.0
0.546271186440678,0.3265232974910395,0.0
0.3835593220338983,0.292652329749104,1.0
0.3769491525423728,0.3930107526881721,0.0
0.638135593220339,0.15412186379928322,1.0
0.5040677966101694,0.6541218637992832,1.0
0.7406779661016949,0.5899641577060932,1.0
0.3406779661016949,0.5878136200716846,1.0
0.5998305084745762,0.5444444444444445,1.0
0.6586440677966101,0.5041218637992833,0.0
0.6289830508474575,0.6648745519713262,0.0
0.7762711864406779,0.2695340501792115,1.0
0.46593220338983043,0.421899641577061,0.0
0.5432203389830508,0.34892473118279577,0.0
0.3835593220338983,0.6487455197132617,1.0
0.4271186440677966,0.5182795698924731,0.0
0.6161016949152542,0.6577060931899642,1.0
0.7305084745762711,0.4672043010752689,1.0
0.7576271186440677,0.6559139784946237,1.0
0.4538983050847457,0.30483870967741944,1.0
0.5838983050847457,0.8010752688172044,1.0
0.465593220338983,0.17921146953405023,1.0
0.5089152542372881,0.23655913978494628,1.0
0.6110169491525423,0.8243727598566308,1.0
0.41338983050847455,0.4098566308243728,0.0
0.46508474576271186,0.15949820788530472,1.0
0.3288135593220339,0.5010752688172043,0.0
0.6350847457627118,0.6164874551971327,1.0
0.5381694915254237,0.27562724014336926,1.0
0.45338983050847453,0.5112903225806452,0.0
0.5638983050847457,0.20250896057347675,1.0
0.6503389830508475,0.24014336917562729,0.0
0.5083389830508475,0.2767025089605735,1.0
0.3842372881355932,0.5589605734767026,1.0
0.3508474576271186,0.6017921146953406,1.0
0.7322033898305085,0.44621863799283157,0.0
0.4466101694915254,0.5168458781362008,0.0
0.5442372881355931,0.46756272401433696,0.0
0.25423728813559315,0.4598566308243728,1.0
0.6598305084745762,0.4908602150537635,1.0
0.5264406779661016,0.2258064516129033,1.0
0.38508474576271184,0.5455197132616488,0.0
0.7525423728813558,0.3965949820788531,1.0
