Method,Dataset,MAE
ACC,phpwRjVjk,0.03995
ACC,phpxijhaP,0.0051
BASELINE+TOP1,1043_ada_agnostic,0.0579016666666666
BASELINE+TOP1,1460_banana,0.1942966666666666
BASELINE+TOP1,1462_banknote-authentication,0.0062783333333333
BASELINE+TOP1,1466_cardiotocography,0.00467
BASELINE+TOP1,1475_first-order-theorem-proving,0.0697516666666666
BASELINE+TOP1,1479_hill-valley,0.1344983333333333
BASELINE+TOP1,1485_madelon,0.1255916666666666
BASELINE+TOP1,1489_phoneme,0.0997016666666666
BASELINE+TOP1,1494_qsar-biodeg,0.06737
BASELINE+TOP1,1496_ringnorm,0.067495
BASELINE+TOP1,1497_wall-robot-navigation,0.0566516666666666
BASELINE+TOP1,1504_steel-plates-fault,0.0017199999999999
BASELINE+TOP1,1507_twonorm,0.00764
BASELINE+TOP1,1526_wall-robot-navigation,0.0689516666666666
BASELINE+TOP1,1535_volcanoes-b5,0.0722966666666666
BASELINE+TOP1,1538_volcanoes-d1,0.3789049999999999
BASELINE+TOP1,1539_volcanoes-d2,0.4058866666666666
BASELINE+TOP1,1540_volcanoes-d3,0.1926166666666666
BASELINE+TOP1,1541_volcanoes-d4,0.2064499999999999
BASELINE+TOP1,1566_hill-valley,0.1377383333333333
BASELINE+TOP1,182_satimage,0.010965
BASELINE+TOP1,23_cmc,0.165595
BASELINE+TOP1,28_optdigits,0.0239316666666666
BASELINE+TOP1,294_satellite_image,0.0104549999999999
BASELINE+TOP1,30_page-blocks,0.0599316666666666
BASELINE+TOP1,312_scene,0.0160849999999999
BASELINE+TOP1,375_JapaneseVowels,0.0174966666666666
BASELINE+TOP1,40474_thyroid-allbp,0.05565
BASELINE+TOP1,40475_thyroid-allhyper,0.07274
BASELINE+TOP1,40733_yeast,0.2208616666666666
BASELINE+TOP1,44_spambase,0.02634
BASELINE+TOP1,4538_GesturePhaseSegmentationProcessed,0.1410783333333333
BASELINE+TOP1,60_waveform-5000,0.0406316666666666
BASELINE+TOP1,679_rmftsa_sleepdata,0.3980766666666666
BASELINE+TOP1,AedesQuinx,0.0430449999999999
BASELINE+TOP1,AedesSex,0.0097816666666666
BASELINE+TOP1,anuranCalls,0.01703
BASELINE+TOP1,ArabicDigit,0.00516
BASELINE+TOP1,BNG,0.008025
BASELINE+TOP1,click-prediction,0.2146066666666666
BASELINE+TOP1,cmc,0.1294066666666667
BASELINE+TOP1,covtype_reduced,0.0514033333333333
BASELINE+TOP1,default_credit_card_clients,0.1668083333333333
BASELINE+TOP1,eeg,0.1287949999999999
BASELINE+TOP1,HTRU,0.0237649999999999
BASELINE+TOP1,jm1-processed,0.1655516666666666
BASELINE+TOP1,letter-recognition,0.2827349999999999
BASELINE+TOP1,magic,0.0701916666666666
BASELINE+TOP1,mozilla,0.0454416666666666
BASELINE+TOP1,namao,0.0135216666666666
BASELINE+TOP1,occupancy,0.0090316666666666
BASELINE+TOP1,phoneme,0.07668
BASELINE+TOP1,spambase,0.0327383333333333
BASELINE+TOP1,winetype,0.0037983333333333
BASELINE+TOP1,2dplanes,0.0336433333333333
BASELINE+TOP1,balloon,0.04438
BASELINE+TOP1,bank8FM,0.0132366666666666
BASELINE+TOP1,churn,0.1695666666666667
BASELINE+TOP1,clean2,0.0022633333333333
BASELINE+TOP1,cpu_act,0.0273916666666666
BASELINE+TOP1,delta_ailerons,0.02172
BASELINE+TOP1,electricity-normalized,0.0648333333333333
BASELINE+TOP1,elevators,0.0324833333333333
BASELINE+TOP1,file79b563a1a18,0.0770433333333333
BASELINE+TOP1,fried,0.0414099999999999
BASELINE+TOP1,fri_c2_1000_10,0.0714399999999999
BASELINE+TOP1,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.3312316666666666
BASELINE+TOP1,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.4150016666666666
BASELINE+TOP1,gina_agnostic,0.0265633333333333
BASELINE+TOP1,kin8nm,0.0624516666666666
BASELINE+TOP1,parity5_plus_5,0.295925
BASELINE+TOP1,pendigits,0.0084866666666666
BASELINE+TOP1,phpGUrE90,0.0644083333333333
BASELINE+TOP1,phphQEck0,0.0421649999999999
BASELINE+TOP1,phpMD2hR6,0.111185
BASELINE+TOP1,phpmPOD5A,0.4563049999999999
BASELINE+TOP1,phpV5QYya,0.0226783333333333
BASELINE+TOP1,pol,0.0354166666666666
BASELINE+TOP1,pollen,0.3214283333333333
BASELINE+TOP1,puma32H,0.1156099999999999
BASELINE+TOP1,puma8NH,0.0548816666666666
BASELINE+TOP1,quake,0.2902866666666667
BASELINE+TOP1,space_ga,0.05295
BASELINE+TOP1,sylva_prior,0.0161483333333333
BASELINE+TOP1,visualizing_soil,0.0034949999999999
BASELINE+TOP1,wind,0.0387249999999999
BASELINE+TOP1,abalone,0.0372383333333333
BASELINE+TOP1,ailerons,0.0370416666666666
BASELINE+TOP1,BNG_breast-w,0.0084183333333333
BASELINE+TOP1,file22f0e4a679,0.0074966666666666
BASELINE+TOP1,file7b5365fa741c,0.0496966666666666
BASELINE+TOP1,houses,0.0126149999999999
BASELINE+TOP1,kdd_JapaneseVowels,0.0200016666666666
BASELINE+TOP1,MagicTelescope,0.0869933333333333
BASELINE+TOP1,page-blocks,0.061245
BASELINE+TOP1,php50jXam,0.0068933333333333
BASELINE+TOP1,phplE7q6h,0.205895
BASELINE+TOP1,phpWfYmlu,0.0708616666666666
BASELINE+TOP1,phpwRjVjk,0.1974333333333333
BASELINE+TOP1,phpxijhaP,0.0071833333333333
BASELINE+TOP3+MEAN,1043_ada_agnostic,0.0756533333333333
BASELINE+TOP3+MEAN,1460_banana,0.1710294444444444
BASELINE+TOP3+MEAN,1462_banknote-authentication,0.0063511111111111
BASELINE+TOP3+MEAN,1466_cardiotocography,0.004345
BASELINE+TOP3+MEAN,1475_first-order-theorem-proving,0.0604377777777777
BASELINE+TOP3+MEAN,1479_hill-valley,0.0841438888888888
BASELINE+TOP3+MEAN,1485_madelon,0.1048299999999999
BASELINE+TOP3+MEAN,1489_phoneme,0.0627444444444444
BASELINE+TOP3+MEAN,1494_qsar-biodeg,0.0554205555555555
BASELINE+TOP3+MEAN,1496_ringnorm,0.0601733333333333
BASELINE+TOP3+MEAN,1497_wall-robot-navigation,0.0494411111111111
BASELINE+TOP3+MEAN,1504_steel-plates-fault,0.0014505555555555
BASELINE+TOP3+MEAN,1507_twonorm,0.0046055555555555
BASELINE+TOP3+MEAN,1526_wall-robot-navigation,0.0601444444444444
BASELINE+TOP3+MEAN,1535_volcanoes-b5,0.1084166666666666
BASELINE+TOP3+MEAN,1538_volcanoes-d1,0.2961922222222222
BASELINE+TOP3+MEAN,1539_volcanoes-d2,0.2481455555555555
BASELINE+TOP3+MEAN,1540_volcanoes-d3,0.1496661111111111
BASELINE+TOP3+MEAN,1541_volcanoes-d4,0.1729822222222222
BASELINE+TOP3+MEAN,1566_hill-valley,0.1165733333333333
BASELINE+TOP3+MEAN,182_satimage,0.00618
BASELINE+TOP3+MEAN,23_cmc,0.0919144444444444
BASELINE+TOP3+MEAN,28_optdigits,0.01709
BASELINE+TOP3+MEAN,294_satellite_image,0.0111505555555555
BASELINE+TOP3+MEAN,30_page-blocks,0.0349344444444444
BASELINE+TOP3+MEAN,312_scene,0.0099344444444444
BASELINE+TOP3+MEAN,375_JapaneseVowels,0.0126205555555555
BASELINE+TOP3+MEAN,40474_thyroid-allbp,0.0601555555555555
BASELINE+TOP3+MEAN,40475_thyroid-allhyper,0.0783761111111111
BASELINE+TOP3+MEAN,40733_yeast,0.1647955555555555
BASELINE+TOP3+MEAN,44_spambase,0.0247361111111111
BASELINE+TOP3+MEAN,4538_GesturePhaseSegmentationProcessed,0.1239338888888889
BASELINE+TOP3+MEAN,60_waveform-5000,0.0285927777777777
BASELINE+TOP3+MEAN,679_rmftsa_sleepdata,0.2474538888888889
BASELINE+TOP3+MEAN,AedesQuinx,0.0375105555555555
BASELINE+TOP3+MEAN,AedesSex,0.00797
BASELINE+TOP3+MEAN,anuranCalls,0.0152322222222222
BASELINE+TOP3+MEAN,ArabicDigit,0.0049105555555555
BASELINE+TOP3+MEAN,BNG,0.0078844444444444
BASELINE+TOP3+MEAN,click-prediction,0.2189288888888889
BASELINE+TOP3+MEAN,cmc,0.0857072222222222
BASELINE+TOP3+MEAN,covtype_reduced,0.0448594444444444
BASELINE+TOP3+MEAN,default_credit_card_clients,0.1186011111111111
BASELINE+TOP3+MEAN,eeg,0.1223083333333333
BASELINE+TOP3+MEAN,HTRU,0.0284177777777777
BASELINE+TOP3+MEAN,jm1-processed,0.1401805555555555
BASELINE+TOP3+MEAN,letter-recognition,0.195355
BASELINE+TOP3+MEAN,magic,0.0557577777777777
BASELINE+TOP3+MEAN,mozilla,0.0388672222222222
BASELINE+TOP3+MEAN,namao,0.015425
BASELINE+TOP3+MEAN,occupancy,0.00806
BASELINE+TOP3+MEAN,phoneme,0.0741866666666666
BASELINE+TOP3+MEAN,spambase,0.0213961111111111
BASELINE+TOP3+MEAN,winetype,0.0027405555555555
BASELINE+TOP3+MEAN,2dplanes,0.0350238888888888
BASELINE+TOP3+MEAN,balloon,0.0375794444444444
BASELINE+TOP3+MEAN,bank8FM,0.0150794444444444
BASELINE+TOP3+MEAN,churn,0.1122894444444444
BASELINE+TOP3+MEAN,clean2,0.0014544444444444
BASELINE+TOP3+MEAN,cpu_act,0.0186016666666666
BASELINE+TOP3+MEAN,delta_ailerons,0.01865
BASELINE+TOP3+MEAN,electricity-normalized,0.0517688888888888
BASELINE+TOP3+MEAN,elevators,0.0313316666666666
BASELINE+TOP3+MEAN,file79b563a1a18,0.0623466666666666
BASELINE+TOP3+MEAN,fried,0.0320372222222222
BASELINE+TOP3+MEAN,fri_c2_1000_10,0.0661355555555555
BASELINE+TOP3+MEAN,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.3053844444444443
BASELINE+TOP3+MEAN,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.2889188888888889
BASELINE+TOP3+MEAN,gina_agnostic,0.0221383333333333
BASELINE+TOP3+MEAN,kin8nm,0.0489188888888888
BASELINE+TOP3+MEAN,parity5_plus_5,0.2545255555555555
BASELINE+TOP3+MEAN,pendigits,0.0087944444444444
BASELINE+TOP3+MEAN,phpGUrE90,0.0486622222222222
BASELINE+TOP3+MEAN,phphQEck0,0.0393777777777777
BASELINE+TOP3+MEAN,phpMD2hR6,0.0673833333333333
BASELINE+TOP3+MEAN,phpmPOD5A,0.3528722222222222
BASELINE+TOP3+MEAN,phpV5QYya,0.0152711111111111
BASELINE+TOP3+MEAN,pol,0.0296122222222222
BASELINE+TOP3+MEAN,pollen,0.3056922222222221
BASELINE+TOP3+MEAN,puma32H,0.0758844444444444
BASELINE+TOP3+MEAN,puma8NH,0.0509911111111111
BASELINE+TOP3+MEAN,quake,0.2506972222222222
BASELINE+TOP3+MEAN,space_ga,0.0362772222222222
BASELINE+TOP3+MEAN,sylva_prior,0.0118133333333333
BASELINE+TOP3+MEAN,visualizing_soil,0.0032205555555555
BASELINE+TOP3+MEAN,wind,0.0308788888888888
BASELINE+TOP3+MEAN,abalone,0.0436505555555555
BASELINE+TOP3+MEAN,ailerons,0.0255211111111111
BASELINE+TOP3+MEAN,BNG_breast-w,0.0062844444444444
BASELINE+TOP3+MEAN,file22f0e4a679,0.0051283333333333
BASELINE+TOP3+MEAN,file7b5365fa741c,0.0412566666666666
BASELINE+TOP3+MEAN,houses,0.0080844444444444
BASELINE+TOP3+MEAN,kdd_JapaneseVowels,0.0183005555555555
BASELINE+TOP3+MEAN,MagicTelescope,0.0447811111111111
BASELINE+TOP3+MEAN,page-blocks,0.0348222222222222
BASELINE+TOP3+MEAN,php50jXam,0.0062316666666666
BASELINE+TOP3+MEAN,phplE7q6h,0.1636261111111111
BASELINE+TOP3+MEAN,phpWfYmlu,0.0664316666666666
BASELINE+TOP3+MEAN,phpwRjVjk,0.1684255555555555
BASELINE+TOP3+MEAN,phpxijhaP,0.0041888888888888
BASELINE+TOP3+MEDIAN,1043_ada_agnostic,0.0545066666666666
BASELINE+TOP3+MEDIAN,1460_banana,0.1488766666666666
BASELINE+TOP3+MEDIAN,1462_banknote-authentication,0.0049233333333333
BASELINE+TOP3+MEDIAN,1466_cardiotocography,0.00108
BASELINE+TOP3+MEDIAN,1475_first-order-theorem-proving,0.0434116666666666
BASELINE+TOP3+MEDIAN,1479_hill-valley,0.0393183333333333
BASELINE+TOP3+MEDIAN,1485_madelon,0.1032749999999999
BASELINE+TOP3+MEDIAN,1489_phoneme,0.0429083333333333
BASELINE+TOP3+MEDIAN,1494_qsar-biodeg,0.0616033333333333
BASELINE+TOP3+MEDIAN,1496_ringnorm,0.0431133333333333
BASELINE+TOP3+MEDIAN,1497_wall-robot-navigation,0.0376366666666666
BASELINE+TOP3+MEDIAN,1504_steel-plates-fault,0.0009749999999999
BASELINE+TOP3+MEDIAN,1507_twonorm,0.0044983333333333
BASELINE+TOP3+MEDIAN,1526_wall-robot-navigation,0.0521899999999999
BASELINE+TOP3+MEDIAN,1535_volcanoes-b5,0.0837533333333333
BASELINE+TOP3+MEDIAN,1538_volcanoes-d1,0.34934
BASELINE+TOP3+MEDIAN,1539_volcanoes-d2,0.3074866666666667
BASELINE+TOP3+MEDIAN,1540_volcanoes-d3,0.0913483333333333
BASELINE+TOP3+MEDIAN,1541_volcanoes-d4,0.1547166666666667
BASELINE+TOP3+MEDIAN,1566_hill-valley,0.1150966666666667
BASELINE+TOP3+MEDIAN,182_satimage,0.00579
BASELINE+TOP3+MEDIAN,23_cmc,0.0555616666666666
BASELINE+TOP3+MEDIAN,28_optdigits,0.0140633333333333
BASELINE+TOP3+MEDIAN,294_satellite_image,0.0105983333333333
BASELINE+TOP3+MEDIAN,30_page-blocks,0.0391433333333333
BASELINE+TOP3+MEDIAN,312_scene,0.0090499999999999
BASELINE+TOP3+MEDIAN,375_JapaneseVowels,0.00859
BASELINE+TOP3+MEDIAN,40474_thyroid-allbp,0.0442283333333333
BASELINE+TOP3+MEDIAN,40475_thyroid-allhyper,0.066325
BASELINE+TOP3+MEDIAN,40733_yeast,0.12401
BASELINE+TOP3+MEDIAN,44_spambase,0.0158133333333333
BASELINE+TOP3+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.0871099999999999
BASELINE+TOP3+MEDIAN,60_waveform-5000,0.0136916666666666
BASELINE+TOP3+MEDIAN,679_rmftsa_sleepdata,0.289485
BASELINE+TOP3+MEDIAN,AedesQuinx,0.0239633333333333
BASELINE+TOP3+MEDIAN,AedesSex,0.0065333333333333
BASELINE+TOP3+MEDIAN,anuranCalls,0.01173
BASELINE+TOP3+MEDIAN,ArabicDigit,0.0040916666666666
BASELINE+TOP3+MEDIAN,BNG,0.0060733333333333
BASELINE+TOP3+MEDIAN,click-prediction,0.2237516666666667
BASELINE+TOP3+MEDIAN,cmc,0.0573016666666666
BASELINE+TOP3+MEDIAN,covtype_reduced,0.03283
BASELINE+TOP3+MEDIAN,default_credit_card_clients,0.0653516666666666
BASELINE+TOP3+MEDIAN,eeg,0.0871616666666666
BASELINE+TOP3+MEDIAN,HTRU,0.0187333333333333
BASELINE+TOP3+MEDIAN,jm1-processed,0.096115
BASELINE+TOP3+MEDIAN,letter-recognition,0.15982
BASELINE+TOP3+MEDIAN,magic,0.0325466666666666
BASELINE+TOP3+MEDIAN,mozilla,0.0253233333333333
BASELINE+TOP3+MEDIAN,namao,0.0119416666666666
BASELINE+TOP3+MEDIAN,occupancy,0.004055
BASELINE+TOP3+MEDIAN,phoneme,0.045415
BASELINE+TOP3+MEDIAN,spambase,0.0157716666666666
BASELINE+TOP3+MEDIAN,winetype,0.0030149999999999
BASELINE+TOP3+MEDIAN,2dplanes,0.0253083333333333
BASELINE+TOP3+MEDIAN,balloon,0.0314816666666666
BASELINE+TOP3+MEDIAN,bank8FM,0.009365
BASELINE+TOP3+MEDIAN,churn,0.0962866666666666
BASELINE+TOP3+MEDIAN,clean2,0.0003383333333333
BASELINE+TOP3+MEDIAN,cpu_act,0.013395
BASELINE+TOP3+MEDIAN,delta_ailerons,0.0157033333333333
BASELINE+TOP3+MEDIAN,electricity-normalized,0.0288449999999999
BASELINE+TOP3+MEDIAN,elevators,0.027445
BASELINE+TOP3+MEDIAN,file79b563a1a18,0.0460816666666666
BASELINE+TOP3+MEDIAN,fried,0.0254
BASELINE+TOP3+MEDIAN,fri_c2_1000_10,0.0418199999999999
BASELINE+TOP3+MEDIAN,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.3247783333333333
BASELINE+TOP3+MEDIAN,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.3003716666666667
BASELINE+TOP3+MEDIAN,gina_agnostic,0.01737
BASELINE+TOP3+MEDIAN,kin8nm,0.0377766666666666
BASELINE+TOP3+MEDIAN,parity5_plus_5,0.3005066666666666
BASELINE+TOP3+MEDIAN,pendigits,0.0062033333333333
BASELINE+TOP3+MEDIAN,phpGUrE90,0.0560499999999999
BASELINE+TOP3+MEDIAN,phphQEck0,0.0201133333333333
BASELINE+TOP3+MEDIAN,phpMD2hR6,0.0267383333333333
BASELINE+TOP3+MEDIAN,phpmPOD5A,0.4509949999999999
BASELINE+TOP3+MEDIAN,phpV5QYya,0.0114216666666666
BASELINE+TOP3+MEDIAN,pol,0.02017
BASELINE+TOP3+MEDIAN,pollen,0.31423
BASELINE+TOP3+MEDIAN,puma32H,0.0691183333333333
BASELINE+TOP3+MEDIAN,puma8NH,0.0426783333333333
BASELINE+TOP3+MEDIAN,quake,0.2492266666666666
BASELINE+TOP3+MEDIAN,space_ga,0.0296016666666666
BASELINE+TOP3+MEDIAN,sylva_prior,0.0092983333333333
BASELINE+TOP3+MEDIAN,visualizing_soil,0.0025816666666666
BASELINE+TOP3+MEDIAN,wind,0.0255166666666666
BASELINE+TOP3+MEDIAN,abalone,0.0328466666666666
BASELINE+TOP3+MEDIAN,ailerons,0.019935
BASELINE+TOP3+MEDIAN,BNG_breast-w,0.00541
BASELINE+TOP3+MEDIAN,file22f0e4a679,0.0055966666666666
BASELINE+TOP3+MEDIAN,file7b5365fa741c,0.0289833333333333
BASELINE+TOP3+MEDIAN,houses,0.0074699999999999
BASELINE+TOP3+MEDIAN,kdd_JapaneseVowels,0.01394
BASELINE+TOP3+MEDIAN,MagicTelescope,0.0249016666666666
BASELINE+TOP3+MEDIAN,page-blocks,0.036995
BASELINE+TOP3+MEDIAN,php50jXam,0.0055433333333333
BASELINE+TOP3+MEDIAN,phplE7q6h,0.1479466666666667
BASELINE+TOP3+MEDIAN,phpWfYmlu,0.054215
BASELINE+TOP3+MEDIAN,phpwRjVjk,0.12913
BASELINE+TOP3+MEDIAN,phpxijhaP,0.0033966666666666
BASELINE+TOP5+MEAN,1043_ada_agnostic,0.0669976666666666
BASELINE+TOP5+MEAN,1460_banana,0.163017
BASELINE+TOP5+MEAN,1462_banknote-authentication,0.0059509999999999
BASELINE+TOP5+MEAN,1466_cardiotocography,0.0033886666666666
BASELINE+TOP5+MEAN,1475_first-order-theorem-proving,0.0683106666666666
BASELINE+TOP5+MEAN,1479_hill-valley,0.0685733333333333
BASELINE+TOP5+MEAN,1485_madelon,0.0909716666666666
BASELINE+TOP5+MEAN,1489_phoneme,0.0652193333333333
BASELINE+TOP5+MEAN,1494_qsar-biodeg,0.0434746666666666
BASELINE+TOP5+MEAN,1496_ringnorm,0.0455006666666666
BASELINE+TOP5+MEAN,1497_wall-robot-navigation,0.043665
BASELINE+TOP5+MEAN,1504_steel-plates-fault,0.0015549999999999
BASELINE+TOP5+MEAN,1507_twonorm,0.004825
BASELINE+TOP5+MEAN,1526_wall-robot-navigation,0.0448503333333333
BASELINE+TOP5+MEAN,1535_volcanoes-b5,0.1050676666666666
BASELINE+TOP5+MEAN,1538_volcanoes-d1,0.2832556666666666
BASELINE+TOP5+MEAN,1539_volcanoes-d2,0.2474933333333333
BASELINE+TOP5+MEAN,1540_volcanoes-d3,0.148931
BASELINE+TOP5+MEAN,1541_volcanoes-d4,0.1768406666666666
BASELINE+TOP5+MEAN,1566_hill-valley,0.1015186666666666
BASELINE+TOP5+MEAN,182_satimage,0.005128
BASELINE+TOP5+MEAN,23_cmc,0.0789763333333333
BASELINE+TOP5+MEAN,28_optdigits,0.0218646666666666
BASELINE+TOP5+MEAN,294_satellite_image,0.010531
BASELINE+TOP5+MEAN,30_page-blocks,0.029689
BASELINE+TOP5+MEAN,312_scene,0.0078933333333333
BASELINE+TOP5+MEAN,375_JapaneseVowels,0.012957
BASELINE+TOP5+MEAN,40474_thyroid-allbp,0.0542016666666666
BASELINE+TOP5+MEAN,40475_thyroid-allhyper,0.0651293333333333
BASELINE+TOP5+MEAN,40733_yeast,0.1493023333333333
BASELINE+TOP5+MEAN,44_spambase,0.0191536666666666
BASELINE+TOP5+MEAN,4538_GesturePhaseSegmentationProcessed,0.10522
BASELINE+TOP5+MEAN,60_waveform-5000,0.0282366666666666
BASELINE+TOP5+MEAN,679_rmftsa_sleepdata,0.238988
BASELINE+TOP5+MEAN,AedesQuinx,0.0330296666666666
BASELINE+TOP5+MEAN,AedesSex,0.007901
BASELINE+TOP5+MEAN,anuranCalls,0.0148059999999999
BASELINE+TOP5+MEAN,ArabicDigit,0.004941
BASELINE+TOP5+MEAN,BNG,0.006754
BASELINE+TOP5+MEAN,click-prediction,0.181792
BASELINE+TOP5+MEAN,cmc,0.0840706666666666
BASELINE+TOP5+MEAN,covtype_reduced,0.0393616666666666
BASELINE+TOP5+MEAN,default_credit_card_clients,0.100977
BASELINE+TOP5+MEAN,eeg,0.1233009999999999
BASELINE+TOP5+MEAN,HTRU,0.0272643333333333
BASELINE+TOP5+MEAN,jm1-processed,0.1133593333333333
BASELINE+TOP5+MEAN,letter-recognition,0.1683393333333333
BASELINE+TOP5+MEAN,magic,0.0468653333333333
BASELINE+TOP5+MEAN,mozilla,0.0385573333333333
BASELINE+TOP5+MEAN,namao,0.012216
BASELINE+TOP5+MEAN,occupancy,0.0069986666666666
BASELINE+TOP5+MEAN,phoneme,0.060335
BASELINE+TOP5+MEAN,spambase,0.0230963333333333
BASELINE+TOP5+MEAN,winetype,0.0023956666666666
BASELINE+TOP5+MEAN,2dplanes,0.0286606666666666
BASELINE+TOP5+MEAN,balloon,0.0406696666666666
BASELINE+TOP5+MEAN,bank8FM,0.0115776666666666
BASELINE+TOP5+MEAN,churn,0.0872106666666666
BASELINE+TOP5+MEAN,clean2,0.0019033333333333
BASELINE+TOP5+MEAN,cpu_act,0.0195516666666666
BASELINE+TOP5+MEAN,delta_ailerons,0.0171566666666666
BASELINE+TOP5+MEAN,electricity-normalized,0.0502946666666666
BASELINE+TOP5+MEAN,elevators,0.0237106666666666
BASELINE+TOP5+MEAN,file79b563a1a18,0.056061
BASELINE+TOP5+MEAN,fried,0.0265653333333333
BASELINE+TOP5+MEAN,fri_c2_1000_10,0.0609163333333333
BASELINE+TOP5+MEAN,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.305705
BASELINE+TOP5+MEAN,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.2824066666666666
BASELINE+TOP5+MEAN,gina_agnostic,0.0233946666666666
BASELINE+TOP5+MEAN,kin8nm,0.0416933333333333
BASELINE+TOP5+MEAN,parity5_plus_5,0.213354
BASELINE+TOP5+MEAN,pendigits,0.0070953333333333
BASELINE+TOP5+MEAN,phpGUrE90,0.043275
BASELINE+TOP5+MEAN,phphQEck0,0.0271883333333333
BASELINE+TOP5+MEAN,phpMD2hR6,0.0465429999999999
BASELINE+TOP5+MEAN,phpmPOD5A,0.328185
BASELINE+TOP5+MEAN,phpV5QYya,0.0173353333333333
BASELINE+TOP5+MEAN,pol,0.026035
BASELINE+TOP5+MEAN,pollen,0.2918663333333333
BASELINE+TOP5+MEAN,puma32H,0.0675803333333333
BASELINE+TOP5+MEAN,puma8NH,0.0468153333333333
BASELINE+TOP5+MEAN,quake,0.243266
BASELINE+TOP5+MEAN,space_ga,0.0376663333333333
BASELINE+TOP5+MEAN,sylva_prior,0.011846
BASELINE+TOP5+MEAN,visualizing_soil,0.0027053333333333
BASELINE+TOP5+MEAN,wind,0.0276003333333333
BASELINE+TOP5+MEAN,abalone,0.0353763333333333
