RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,class
0.05034069831140498,0.06583223976565032,0.3710726458684984,0.35888476571411193,0.4036679687223077,0.8397890591170589,0.4902537158928886,0.9483407760506017,0.007865925882299063,1.0
0.1268993089927055,0.0065774486557940905,0.3701178939410726,0.35777074810274817,0.40126471901828314,0.0,0.48505504664804655,0.0543176490616938,0.0,1.0
0.1089369636043863,0.8092732400512079,0.3702026159551104,0.35786960290785214,0.40324615940847447,0.02190857166422666,0.9778315982734038,0.388896164272338,0.027818677974753125,1.0
0.09224002332189662,0.16393568859470403,0.3703948697561961,0.35954253037884204,0.4159181619038842,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.2585078471134347,0.29095424341693643,0.3712355728185711,0.3590748711085426,0.4014135928937537,0.0035517660886240643,0.9778315982734038,0.0543176490616938,0.004515381746078462,1.0
0.05544716853594231,0.16709928097256402,0.37246078348311756,0.3605044636746612,0.2722336043783098,0.002799142214982453,0.539434363952421,0.37746362672044625,0.0035664971762503495,1.0
0.014976630050007527,0.010267236926117605,0.3703948697561961,0.3594816966526242,0.4049901105211295,0.004665237024970681,0.6373464325475107,0.9421988973428844,0.005928892553546561,1.0
0.04667582884034432,0.346798386760398,0.3703948697561961,0.35812054202850063,0.4051354397805174,0.014268923850959903,0.380821239998177,0.377378504734092,0.018120423267958485,1.0
0.1033787918104263,0.05622916472819094,0.3703948697561961,0.3599341474913692,0.40412167958088463,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.2595169676408684,0.0731957737486003,0.3703948697561961,0.35812054202850063,0.0531408843108203,0.3188444646060582,0.3897081323202927,0.37570553030997494,0.0006085949309931893,1.0
0.1462487946615922,0.014515306204298764,0.3703948697561961,0.35909388164798567,0.40896362514976003,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.05035991965478467,0.019552669321175213,0.3703948697561961,0.35954253037884204,0.005068800998163887,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.14452848442911007,0.8840058908271864,0.3701178939410726,0.35777074810274817,0.40126471901828314,0.0,0.36851631216755537,0.0543176490616938,0.0,1.0
0.10707249329655649,0.19583791883107507,0.3703948697561961,0.3599341474913692,0.41009081306403705,0.01015526733612393,0.9714968391309726,0.3781642461465931,0.012898286118145919,1.0
0.13482170602236723,0.19496520369235507,0.3703948697561961,0.3584361169832555,0.40477034432400627,0.0033197929768852275,0.9992024583813487,0.37715915192310207,0.0042209003278559365,1.0
0.13822388380057216,0.009372062206621725,0.3703948697561961,0.35954253037884204,0.4080632926647715,0.004154896179145107,0.37644940981920216,1.0,0.005281033433456983,1.0
0.13570909137506287,0.1482300246092835,0.3703948697561961,0.3594816966526242,0.4030370270595992,0.015841186052745537,0.4510179235271522,0.37755857047445684,0.020116352880355515,1.0
0.044458967237220204,0.0048929800976029204,0.3703948697561961,0.35909388164798567,0.4200334611758201,0.0009021176567622913,0.37968840537250076,0.37570553030997494,0.0011452055153097218,1.0
0.2533757484310578,0.16072076003221344,0.3703948697561961,0.3594816966526242,0.40349428253425873,0.018805286924964415,0.46642187021881937,0.377378504734092,0.023879171002087585,1.0
0.0870662783955304,0.007472623375289969,0.3703948697561961,0.3580939272732803,0.40347301483776293,0.0032115388580736814,0.3705476018411818,0.3777255405246133,0.0040900196975348635,1.0
0.14326948643774046,0.0,0.3703948697561961,0.3580939272732803,0.41666962051340223,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,0.0
0.1468126207340631,0.19868066005499388,0.3710530946344897,0.3588619530667802,0.40126471901828314,0.006768459904736401,0.3880544541885584,0.37995180786003324,0.008598857412097316,1.0
0.09322351539149071,0.17845099479900278,0.3713561387616249,0.3592155491004213,0.4015022082958195,0.0020362084252634194,0.37153394923077926,0.9483407760506017,0.002591436480358089,1.0
0.26885213340893727,0.016292821597132873,0.3703948697561961,0.35909388164798567,0.40896362514976003,0.004665237024970681,0.37023184046563407,0.9421988973428844,0.005928892553546561,1.0
0.2587833530352103,0.01954304378655698,0.3703948697561961,0.35954253037884204,0.41114710865666143,0.010964595748190642,0.8151982135067742,0.37746362672044625,0.013925699066166697,1.0
0.1408027473706804,0.16293142448286815,0.3703948697561961,0.3599341474913692,0.4086481543184058,0.0022630265789637116,0.5727846246997012,0.376746637681539,0.002872829835548485,1.0
0.022351218793348133,0.044370506078525114,0.3703948697561961,0.3584361169832555,0.4046072919842052,0.002056828257418042,0.36860420450920267,0.9421988973428844,0.002611068574906228,1.0
0.25162660618350613,0.08075502693545437,0.3703948697561961,0.35954253037884204,0.4198633196038537,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.014976630050007527,0.06288040914939151,0.3703948697561961,0.35909388164798567,0.403125642461665,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.09017693246581003,0.18198356600389512,0.3703948697561961,0.35970602101805244,0.40394799339283566,0.0033868074313875285,0.41708496910746956,1.0,0.004312516769080732,1.0
0.09314663001797195,0.008229832098591142,0.3710726458684984,0.35888476571411193,0.4036679687223077,0.00034538218858903846,0.39401160178909744,0.9483407760506017,0.000444994143091737,1.0
0.06241810906830945,0.046610047133034516,0.3712355728185711,0.3590748711085426,0.4017255191090253,3.092974823193373e-05,0.3686269914125927,0.37570553030997494,5.2352252128406995e-05,1.0
0.0036872943716703024,0.05157040597296508,0.3703948697561961,0.3594816966526242,0.4093925236957585,0.014268923850959903,0.769240284640976,0.377378504734092,0.018120423267958485,1.0
0.24636956876916127,0.013600880415566414,0.3734122768715419,0.3616146791781364,0.40516734132526105,0.046343072767387694,0.6330559841663574,0.37704129071122694,0.05883084332934152,1.0
0.04667582884034432,0.18731611218239747,0.3704404893022165,0.3581471567837209,0.40128598671477894,0.0035517660886240643,0.3758081212523682,0.0543176490616938,0.004515381746078462,1.0
0.12400970037129228,0.042207969300961594,0.3707956700533749,0.3585615865435798,0.40128598671477894,3.092974823193373e-05,0.3686269914125927,0.37570553030997494,5.2352252128406995e-05,1.0
0.1033787918104263,0.15859030837004404,0.3703948697561961,0.35954253037884204,0.40403660879490144,0.005325071653916713,0.9916144195524653,0.37746362672044625,0.006766528587601628,1.0
0.050215759579437004,0.0628772006378521,0.3703948697561961,0.35909388164798567,0.403125642461665,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.0027070058593061733,0.2884901065546682,0.3703948697561961,0.359808677931045,0.41590043882347105,0.0533589706579789,0.9705821077234581,0.00505166249787195,0.06773727022269338,1.0
0.1061883115010908,0.14788992238610585,0.3703948697561961,0.3594816966526242,0.4093925236957585,0.0009021176567622913,0.36908598475230636,0.37570553030997494,0.0011452055153097218,1.0
0.12776747300202143,0.19496520369235507,0.3703948697561961,0.3584361169832555,0.40477034432400627,0.0033197929768852275,0.9992024583813487,0.37715915192310207,0.0042209003278559365,1.0
0.2533757484310578,0.04989235443785273,0.3702026159551104,0.3583942937964808,0.40390545799984406,0.0020362084252634194,0.37153394923077926,0.9483407760506017,0.002591436480358089,1.0
0.240516669710046,0.015067170189077585,0.3715483925627106,0.35999878332547564,0.4060003261046796,0.975034538218859,0.9434168636106174,0.37715915192310207,0.00295790224525716,1.0
0.11439262156698798,0.004450205505164099,0.3702026159551104,0.35786960290785214,0.40588335377395274,0.002948635998103022,0.40840966945969,0.37755857047445684,0.0037562740902160607,1.0
0.10890813158931677,0.10405844624620193,0.3703948697561961,0.3594816966526242,0.40283143932680654,0.0039280780254449255,0.3880544541885584,0.3781806157593536,0.004999640078266587,1.0
0.04923547106707288,0.1494877611327329,0.3713561387616249,0.3592155491004213,0.4015022082958195,0.8397890591170589,0.4109455262798101,0.9483407760506017,0.007865925882299063,1.0
0.11464890614538382,0.16912064324239343,0.3703948697561961,0.3584361169832555,0.41004827767104546,0.01277398601975388,0.9971679134358092,0.37746362672044625,0.01622265412830226,1.0
0.012343306006990162,0.04781644747185333,0.3703948697561961,0.3599341474913692,0.40991003764382283,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.25668502304959423,0.02782742058131812,0.3798544084774151,0.36913144647392515,0.4081625419150852,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,0.0
0.0032772390462369413,0.04735763032171745,0.3703948697561961,0.3594816966526242,0.40991358225990543,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.14523967413415856,0.16950887313866222,0.3703948697561961,0.3584361169832555,0.4156948510906784,0.001690826236674492,0.5526540231905571,0.8753093856811723,0.0021529863687823614,1.0
0.06631683821715632,0.00019892771544352859,0.3703948697561961,0.3599341474913692,0.4032816055693008,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.27591277354374294,0.002428843235334696,0.3703948697561961,0.359808677931045,0.435448996519187,0.004665237024970681,0.7692533057286275,0.9421988973428844,0.005928892553546561,1.0
0.08700220725093143,0.08208014220123143,0.3703948697561961,0.35954253037884204,0.40473135354709733,0.004665237024970681,0.3714655885206091,0.9421988973428844,0.005928892553546561,1.0
0.23561202359099542,0.02698358204645283,0.3703948697561961,0.35909388164798567,0.42455639129725864,0.02190857166422666,0.47400014323196415,0.388896164272338,0.027818677974753125,1.0
0.2578799498963649,0.002428843235334696,0.3703948697561961,0.359808677931045,0.435448996519187,0.004665237024970681,0.3897504508551599,0.9421988973428844,0.005928892553546561,0.0
0.13579238386304152,0.07480002951830617,0.3703948697561961,0.3584361169832555,0.40477034432400627,0.02190857166422666,0.8669407605617298,0.388896164272338,0.027818677974753125,1.0
0.04598386047867552,0.16388756092161286,0.3701178939410726,0.35777074810274817,0.40126471901828314,0.0,0.36851631216755537,0.0543176490616938,0.0,1.0
0.0868932863051132,0.021532320940992264,0.3703948697561961,0.35812054202850063,0.007270007585478414,0.022738519908447996,0.8596945252836969,0.01176975157475675,0.02887226704883805,1.0
0.08588416577767953,0.014601936015862882,0.3703948697561961,0.3594816966526242,0.4030831070686734,0.0022784914530795675,0.7506624478342676,0.9421988973428844,0.0028924619300966237,0.0
0.2591966119178736,0.009022334448825844,0.3734122768715419,0.3616146791781364,0.4039338149285051,0.012706971565251468,0.9734695339101676,0.37746362672044625,0.016137581718593585,0.0
0.2575115408149209,0.014900327589028173,0.3703948697561961,0.3594816966526242,0.4030831070686734,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.25908128385759543,0.024063836545588135,0.3703948697561961,0.35909388164798567,0.41073947780715875,0.0022784914530795675,0.37023184046563407,0.9421988973428844,0.0028924619300966237,1.0
0.11936454238786748,0.01782328160143228,0.3702026159551104,0.3583942937964808,0.4036679687223077,0.8397890591170589,0.8988294042201345,0.9483407760506017,0.007865925882299063,1.0
0.3204742546123215,0.0006609533771188209,0.3703948697561961,0.35954253037884204,0.005068800998163887,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,0.0
0.2591837976889538,0.011861867161205245,0.3703948697561961,0.35937903973963164,0.40899552669450373,0.018506299358723277,0.5028353418361036,0.37746362672044625,0.023499617174156273,1.0
0.11529602470583335,0.05622916472819094,0.3703948697561961,0.3599341474913692,0.40412167958088463,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.05504672388219879,0.015070378700616997,0.3703948697561961,0.35954253037884204,0.40736145868041035,0.0033197929768852275,0.9992024583813487,0.37715915192310207,0.0042209003278559365,1.0
0.12406095728697145,0.18750541436322274,0.37248359325612773,0.3605310784298815,0.4017255191090253,0.0035517660886240643,0.37075919451551786,0.0543176490616938,0.004515381746078462,1.0
0.11188103269870864,0.00954532182974996,0.3703948697561961,0.35909388164798567,0.41073947780715875,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.12822878524313397,0.05164420173837155,0.3703948697561961,0.35909388164798567,0.4081625419150852,0.01671752891931466,0.4070391999843747,0.37807912416023887,0.02122883823808497,1.0
0.24293855897588681,0.395570970670996,0.3710726458684984,0.35888476571411193,0.4023032915304944,0.0015104027053219893,0.404727956926242,0.8069826220190935,0.0019304892972364929,1.0
0.014976630050007527,0.006381729451889973,0.3703948697561961,0.3580939272732803,0.4013568790364316,0.05104954945666751,0.5058920421622818,0.9421988973428844,0.06480554410350037,1.0
0.22628006138015652,0.014993374423671114,0.3703948697561961,0.3580939272732803,0.40294486704145077,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.137676075514251,0.015041502096762291,0.3703948697561961,0.3584361169832555,0.41019715154651604,0.01277398601975388,0.7619191781089475,0.37746362672044625,0.01622265412830226,1.0
0.1296607753249208,0.1033686162652284,0.3703948697561961,0.3594816966526242,0.4049901105211295,0.004629152318700203,0.9959016126617056,1.0,0.005883084332934163,1.0
0.06403590546943326,0.01578587677390582,0.3703948697561961,0.35937903973963164,0.4029732239701118,0.0039023032352516474,0.5416219066778648,0.3781642461465931,0.004966919920686319,1.0
0.24525152729590938,0.017117409062761695,0.3703948697561961,0.3599341474913692,0.40412167958088463,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,0.0
0.05330398874910701,0.1644747185333252,0.3703948697561961,0.35954253037884204,0.40736145868041035,0.012706971565251468,0.6205101662141839,0.37746362672044625,0.016137581718593585,1.0
0.10072304286679928,0.42164975246333475,0.3703948697561961,0.35954253037884204,0.40273219007649286,0.002799142214982453,0.9618124051902055,0.37746362672044625,0.0035664971762503495,1.0
0.057894686259622685,0.04945920538003215,0.3713561387616249,0.3592155491004213,0.4015022082958195,0.00034538218858903846,0.40188610454631274,0.9483407760506017,0.000444994143091737,1.0
0.11031128965603405,0.013915314546428767,0.3703948697561961,0.35954253037884204,0.43343919920033463,0.004629152318700203,0.8944510634973339,1.0,0.005883084332934163,1.0
0.13238700252760666,0.056999207497649765,0.3703948697561961,0.35909388164798567,0.4085170035233484,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.024596912411541775,0.002467345373807637,0.3729723741063457,0.36230666281386403,0.4123132873478474,0.0020362084252634194,0.6055587023184047,0.9483407760506017,0.002591436480358089,1.0
0.1208029395841142,0.06225795791074563,0.37025475257913365,0.3579304366340699,0.4013852359650926,3.092974823193373e-05,0.3686269914125927,0.37570553030997494,5.2352252128406995e-05,1.0
0.2584117403965363,0.04718437069858922,0.3703948697561961,0.3599341474913692,0.4032816055693008,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.06495212283719842,0.047441051621742156,0.3703948697561961,0.35954253037884204,0.4029165101127897,0.015119491927335749,0.37806402468798217,0.3781642461465931,0.01920018846810767,1.0
0.11197713941560708,0.09165113212329669,0.3703948697561961,0.3594816966526242,0.4112144563622314,0.004665237024970681,0.7692533057286275,0.9421988973428844,0.005928892553546561,1.0
0.02081030776574308,0.2306021413606014,0.3737479063886916,0.36200629629066355,0.4052134213343353,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,0.0
0.048075783349831654,0.023659564091622256,0.37121276304556095,0.35904825635332227,0.42013271042613376,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.10959689639375562,0.012635118442203478,0.3703948697561961,0.35937903973963164,0.42960037998284406,0.012706971565251468,0.9983495771401786,0.37746362672044625,0.016137581718593585,1.0
0.05518447684308656,0.013854352827179943,0.3703948697561961,0.35954253037884204,0.40403660879490144,0.975034538218859,0.4168245473544405,0.37715915192310207,0.00295790224525716,1.0
0.014976630050007527,0.0028106561085246944,0.3702026159551104,0.35786960290785214,0.42632515472249205,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.240516669710046,0.9988513528688906,0.3715483925627106,0.35999878332547564,0.40312918707774764,0.022774604614718474,0.966171214281529,0.37715915192310207,0.006668368114860823,1.0
0.08327006307804186,0.04424216561694864,0.3703948697561961,0.35954253037884204,0.40736145868041035,0.013495680145163669,0.4199723952941789,0.37746362672044625,0.017138818540550105,1.0
0.25407732746441647,0.009930343214479371,0.3703948697561961,0.35937903973963164,0.40989231456340963,0.004706476689279815,0.8156930148375294,0.37746362672044625,0.005981244805674968,1.0
0.07616777669924683,0.0057336101209288,0.3703948697561961,0.359808677931045,0.41590043882347105,0.014490587046621428,0.9660247270454501,0.9421988973428844,0.01840181662314888,1.0
0.06389815250854548,0.027888382300566943,0.3703948697561961,0.35909388164798567,0.403125642461665,0.015841186052745537,0.40840966945969,0.37755857047445684,0.020116352880355515,1.0
0.25044129000842535,0.0020726984544599918,0.3703948697561961,0.3580939272732803,0.40294486704145077,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.23432099002732634,0.01674522172418993,0.3703948697561961,0.35954253037884204,0.40736145868041035,0.008010804792049075,0.4199723952941789,0.37746362672044625,0.010175969007466756,1.0
0.2606093806562807,0.1585004700469405,0.3703948697561961,0.35954253037884204,0.40736145868041035,0.002799142214982453,0.9618124051902055,0.37746362672044625,0.0035664971762503495,1.0
0.10589038067870563,0.009022334448825844,0.3734122768715419,0.3616146791781364,0.4039338149285051,0.002799142214982453,0.518017930037696,0.37746362672044625,0.0035664971762503495,1.0
0.35526488612955825,0.012330309845959361,0.3703948697561961,0.3584361169832555,0.4091266774895611,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.1033787918104263,0.02524456879209166,0.3703948697561961,0.35954253037884204,0.40516734132526105,0.004922984926902685,0.4199723952941789,0.37746362672044625,0.006256094129349354,1.0
0.057894686259622685,0.01782328160143228,0.3702026159551104,0.3583942937964808,0.4036679687223077,0.8397890591170589,0.8988294042201345,0.9483407760506017,0.007865925882299063,0.0
0.0807040137368534,0.013751680457918766,0.37398252119679626,0.3623865070795249,0.4035190948468372,0.004629152318700203,0.8944510634973339,1.0,0.005883084332934163,0.0
0.014976630050007527,0.6265773844855633,0.37476131201814356,0.36318875184402233,0.40631579693603387,0.0022784914530795675,0.6205817821962668,0.9421988973428844,0.0028924619300966237,1.0
0.1398032375149366,0.004668384289844098,0.3852896515318392,0.37547336243213236,0.40373531642787774,0.006768459904736401,0.40636535869841206,0.37995180786003324,0.008598857412097316,1.0
0.09996059624607163,0.0241087557071399,0.3703948697561961,0.35954253037884204,0.4087403143365542,0.0001340289090047131,0.36860420450920267,0.9421988973428844,0.00018323288244959102,1.0
0.26065423045749997,0.240269386628849,0.28339187841739283,0.3583372621781516,0.40282080547855864,0.001958884054683807,0.3697565707663561,0.9421988973428844,0.0024932760076172844,1.0
0.11412992987413223,0.002223498496812344,0.3703948697561961,0.35937903973963164,0.40588335377395274,0.0039280780254449255,0.4837334062514242,0.3781806157593536,0.004999640078266587,1.0
0.0031138576275095867,0.044402591193919226,0.3703948697561961,0.3599341474913692,0.422461523192423,0.01015526733612393,0.9039792443862836,0.3781642461465931,0.012898286118145919,1.0
0.14014601813854102,0.0673274061430162,0.3703948697561961,0.35954253037884204,0.5123246301193118,0.011433696929706971,0.5526540231905571,0.8753093856811723,0.014521205934127757,1.0
0.3503570364532777,0.006173176201828209,0.37025475257913365,0.3579304366340699,0.4014135928937537,0.0035517660886240643,0.39474729324140445,0.0543176490616938,0.004515381746078462,1.0
0.014976630050007527,0.047399340971729806,0.3703948697561961,0.35970602101805244,0.4043414457780078,0.0533589706579789,0.9705821077234581,0.00505166249787195,0.06773727022269338,1.0
0.3362389597408963,0.024147257845612842,0.3703948697561961,0.3584361169832555,0.40477034432400627,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
0.07398935778288211,0.014813697777464056,0.3703948697561961,0.35909388164798567,0.41073947780715875,0.004154896179145107,0.8944510634973339,1.0,0.005281033433456983,1.0
0.1033787918104263,0.38603206586432487,0.37815345111865645,0.3671467461560689,0.4055111690852764,0.004922984926902685,0.38982857738106863,0.37746362672044625,0.006256094129349354,1.0
0.12577806396222366,0.09065970205761846,0.3715483925627106,0.3594398734658495,0.40241317462905596,0.004665237024970681,0.36860420450920267,0.9421988973428844,0.005928892553546561,1.0
0.09133341662582131,0.06363120084961386,0.37029059650814966,0.3580102808997308,0.4014135928937537,0.0035517660886240643,0.9019121467216157,0.0543176490616938,0.004515381746078462,1.0
0.11153825207510419,0.11097278861363426,0.3703948697561961,0.3594816966526242,0.40283143932680654,0.0022784914530795675,0.36860420450920267,0.9421988973428844,0.0028924619300966237,1.0
