theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,class
0.15492088060812875,0.4703011589698441,0.8998085322739111,0.03830556992057771,0.28798513629485256,0.06367792635281205,0.020302430913216818,0.2188724808898755,0.04871064734171515,0.2747597384568752,0.6904763218851467,0.130970427600199,0.25610864655381205,0.7853116472794299,0.4159560284286191,0.7791483487977361,0.8951671289760734,0.8355898413799083,0.9593489789557322,0.8763956792672479,0.3505976201862818,0.8456835565371009,0.4464135629037294,0.8694106813914434,0.5975841260091144,0.6625135567606009,0.11445673587580854,0.5664271326498139,0.026308688792980442,0.1777059615837694,0.9357421347195951,0.048800937632744165,1.0
0.9296800243169974,0.3094449059533516,0.8446700296444932,0.4997395189826337,0.5230056931828482,0.9513169420973495,0.2515591580090408,0.09886087795406096,0.40054734356221683,0.08020286488381945,0.6584372919695137,0.8269019810080442,0.80057054376452,0.10552348927887212,0.4145521548933977,0.18972206315927692,0.6371183830455547,0.3675345543768878,0.3483533501910387,0.3426466777288283,0.7808557089039453,0.9502416966509212,0.37644937880271556,0.6482678097665322,0.3480718210704713,0.35173615432482885,0.34398910177207354,0.9025135960147986,0.4354731665510165,0.7844041305671752,0.7612032243382783,0.7176809157487162,0.0
0.8099385537330073,0.35853631825125987,0.7843312712153818,0.5788962398174637,0.38336446919841827,0.6559838287179108,0.022627663325025027,0.29153862700999517,0.5116424616491171,0.4647079375672346,0.285762987895173,0.3355956447322206,0.10460295290136817,0.8327584600367154,0.3521054952294726,0.8931346769075795,0.6189993014102312,0.8793220474593451,0.8765489517438922,0.8612163962393392,0.26149949953865104,0.42316073605232063,0.6421376230587863,0.5311212673220135,0.2687476470852303,0.22660414259045247,0.44011554469131553,0.9048732312735898,0.09223554953571726,0.016726307694359385,0.8659857735140594,0.710841712202792,1.0
0.6294226326375877,0.25331490504919973,0.625209301753009,0.7223261740327386,0.051459826667937414,0.8930202429768679,0.9424607390185038,0.5407445882518576,0.03947786031168987,0.16481763556660461,0.3940156846495578,0.1450003660869758,0.03624813199558796,0.17488758384148906,0.4824415151327734,0.9405280551701318,0.14089943224370993,0.4873563984771406,0.9443740187397095,0.30528987945562785,0.005453962000494236,0.21196045012389342,0.7638427515717816,0.8725528425064549,0.38138442727109895,0.20162503333629656,0.6474250757945255,0.8769265095176548,0.40785357745980505,0.660906306538583,0.5283111870457552,0.6968497230024708,0.0
0.8254181394270733,0.4565947689085528,0.5749747585641003,0.5899406774119863,0.9339528383448951,0.8117264724703073,0.30844340600807796,0.9442264882878086,0.7018671714234945,0.2121274449620854,0.31235883645577184,0.18644841516173077,0.5960361917363902,0.041517910724233886,0.35049714741915744,0.8679297128245451,0.008834881948997009,0.1635811647253097,0.9406323907157826,0.4447237889666717,0.17102355457339893,0.8471807688238437,0.6037567115899609,0.829433606229011,0.9685866154873906,0.7368779447061962,0.8435416039584327,0.7920698654710113,0.27569446821411286,0.8587614521886404,0.24715008035955566,0.457080839688375,0.0
0.1300161235955533,0.011923979932073947,0.248458293209868,0.8620768934868281,0.9075590635084618,0.3350371267736968,0.5183319795124844,0.7699611798554855,0.8357621146627654,0.6267591373254235,0.14620849579523687,0.6118168631333437,0.16437233301478282,0.21711165946844274,0.6953711855910452,0.8162287414073676,0.09076898381442011,0.053040496240634935,0.3171655578138221,0.3995939922950103,0.7734243467779357,0.05709855551021242,0.5625755429083721,0.09582590995732052,0.21963412091992912,0.8257067294870657,0.6553737751609147,0.4223742668641252,0.007283075783728568,0.4774899202958787,0.43793602170419155,0.837258892054363,0.0
0.5617548992721034,0.27062856381210776,0.5679086422389138,0.8522055757798084,0.06551840737768233,0.1096470164612986,0.24545178809417334,0.4738323430986421,0.21669259871853414,0.3468195221684204,0.4717959484152322,0.9724000131579087,0.9784015699821755,0.438109594060514,0.6675782811431261,0.8097311441697141,0.8883594141847226,0.43292105888968163,0.16010655302907356,0.8527544204566719,0.06193542537436819,0.4675143164256812,0.9290058975720432,0.1928291855057759,0.8952779028467881,0.7100066672593119,0.2591983809160078,0.3510354127517196,0.057219086601656574,0.5989349075601116,0.171439644995662,0.05430308044381875,0.0
0.44732916333057965,0.6394649968015097,0.5608100521723554,0.5676201927771819,0.9407580820759942,0.15420508959724238,0.7641231602699605,0.8763406073236524,0.5274870196440334,0.6503378392720536,0.3249835273819066,0.30076390148970866,0.7353508331070475,0.13165606683293324,0.3480041002880171,0.9769385922569779,0.07860708100990971,0.6743574186063569,0.470051635800644,0.8319993101336127,0.2730425561041173,0.4217928850409467,0.6578372070891823,0.24861932987089444,0.18183725363565617,0.6095084007467331,0.3381251686731078,0.38354939989084075,0.4983906020584114,0.05125779593433412,0.12580892915558461,0.17686297796251693,0.0
0.07872097179686816,0.12812171157216712,0.855113415072358,0.9908629967502498,0.5557583166297784,0.26993226014516114,0.8366109806580143,0.912464300905067,0.2422087611909594,0.014990503311741843,0.9285349474234788,0.8724652721405688,0.516379346126361,0.46136928161726637,0.3467400193011606,0.7365033805716724,0.17772415755424564,0.3209042034213223,0.7340816292955913,0.45860601650612004,0.45659897845438335,0.3562911811173436,0.007069793420440604,0.012828749773797318,0.854087504650271,0.4617770468486088,0.6393474401480012,0.16570293041009387,0.2769804751869111,0.4726778895522256,0.578227894010724,0.6082429838783212,1.0
0.04690595078694859,0.5562745378531868,0.6137019237401939,0.35487746989926366,0.7947325375768959,0.5897847126947792,0.9595617568356634,0.8928567409043621,0.9224893835686961,0.6343070304361005,0.9682362920646134,0.9137093736304898,0.6483220390431883,0.6708402339030985,0.7071059445007446,0.9964331773448296,0.7166385147158076,0.6907070451146035,0.2231988940965869,0.7870993207571993,0.7409374716657096,0.06613339592463083,0.3743882080577324,0.02592694197517309,0.9008986745450513,0.17313227842474888,0.8154628390079376,0.049568785434530235,0.47994198077079514,0.034210982543330506,0.6771994872633661,0.9394234981974589,1.0
0.2009616421444807,0.06705325878820723,0.6511362944150048,0.3955738606980636,0.5100595978877848,0.42618084031729414,0.6194213259576806,0.4040172404676594,0.6420402400057574,0.12803823977163797,0.41014547699267734,0.1497847514693882,0.4416361393280835,0.4514543549490674,0.8116499124879576,0.6578059235559353,0.5402196182209413,0.9993265813669733,0.5362559976096266,0.051658635264707334,0.7702282388205113,0.33952044752777716,0.19741035130176166,0.24728101022236118,0.6927323324157986,0.7229869321717486,0.39997812529316334,0.5602722580851619,0.5795632910576508,0.07767573358464062,0.04475556116571135,0.9826631349759699,1.0
0.884502541652622,0.21588917390660228,0.7146122709566531,0.03314689940550036,0.6199916664420186,0.5394553975539259,0.48958378658208246,0.7039042902194937,0.38023139075409296,0.7756206809596706,0.3848419647587865,0.012880107045953937,0.6766230980943813,0.2511033751557714,0.6341832923432339,0.6708228852023264,0.31125360275462055,0.26191984318013617,0.5111464054804291,0.21214458212632642,0.7168495469180292,0.23998917099426814,0.7419756643996012,0.5562856783346501,0.034386002029451496,0.5410929860432039,0.5842694181372443,0.8066748032377983,0.7289739193518489,0.7725743142022699,0.9784393712042556,0.6250914614483045,1.0
0.5692026164545582,0.41039112420032425,0.16288510302135267,0.907070053471849,0.8087660709142057,0.3851513711662525,0.3742320949144801,0.4117959216869785,0.2859527253280887,0.9073917942160626,0.46613306139361743,0.8239136501630413,0.5789351878939478,0.6708852689430413,0.4633816973718714,0.6767341355190337,0.6593627614481794,0.1807415605976757,0.3162958460592409,0.7839069107098645,0.08558155742149512,0.8736811595749127,0.9000503397040631,0.8130162923743792,0.15812209510864855,0.051901946839719104,0.47542096583944415,0.06375859806820143,0.9589762442106349,0.7313282093911281,0.8825377085437143,0.8843967325189094,1.0
0.15657781566459528,0.3132799105526404,0.28787526008177017,0.2209607185285009,0.9523499211326166,0.9274795449247337,0.8132058343275622,0.6283074684555799,0.6982054765351551,0.6960174616799926,0.855507543440162,0.9033901776211561,0.22779302519449335,0.9601323356416498,0.776159175728082,0.3038937488978078,0.4762203409804826,0.5016973261057512,0.941925842399871,0.1778597339836095,0.5595357887644206,0.35596311025403715,0.493434048317222,0.6952245998268632,0.23640531959860778,0.6843528313627878,0.13738916481746846,0.8501820505937089,0.9336361724911861,0.91378707930849,0.88143898718514,0.42211799138427597,1.0
0.3467067619761637,0.9407474916153711,0.3631621273823894,0.32694486124237765,0.519403329135422,0.4239375653651596,0.9349588664157695,0.483441714465425,0.6120751861789699,0.7201773422687958,0.8028932370562583,0.9026166199242571,0.22731705642010924,0.961795310026525,0.7081813148828152,0.06594861491590293,0.4249415516560544,0.7698117317082387,0.5652330502916603,0.8503794487380824,0.14822989576536807,0.7702903827226681,0.5905460968496774,0.9266800913614358,0.7284228548417708,0.5366774824428839,0.3739636746484152,0.5026191995818524,0.6378999101617666,0.36418826709104407,0.5429652498257691,0.9797114599804734,0.0
0.24803209775704577,0.9653871149448656,0.4138249843627262,0.6583151399974015,0.6462464071348502,0.6820167309331183,0.34360461327808534,0.770121081222037,0.521411510349362,0.5810417319378254,0.9805043593000665,0.03619104010084889,0.43004441537316995,0.6603222939871397,0.04321028079371153,0.4999738260601292,0.9177626058281823,0.5488961935178457,0.10850899124552417,0.03536632038515171,0.9822220661675684,0.20287182031318768,0.04504158361949587,0.8411748045541997,0.22491753964341926,0.6199484398613211,0.7877077485813675,0.739876546941141,0.08663810750271493,0.956054712678423,0.1414270399237651,0.6594502749959412,0.0
0.849409098666386,0.5622996698784573,0.8610694812839821,0.07479775039507347,0.36580541205793243,0.6236041101654792,0.08469491910717025,0.22753773343104372,0.5855266244578206,0.7072545019057056,0.6678568274756477,0.08832203769316388,0.522646486134719,0.776691082760568,0.6214497275448967,0.707538096016145,0.36951970328187167,0.41448939087840014,0.41993205043438897,0.8433807720191615,0.5393106611601103,0.43874010119519147,0.4228103785172201,0.39311516796356216,0.7357450589345425,0.6005871633034048,0.4122550822013247,0.8242349519361541,0.8545878621034239,0.5886178247398391,0.8129862464264889,0.9919011304523812,1.0
0.765900293519062,0.4120453400311316,0.9591919684159969,0.9100540153138212,0.9379260308638817,0.5697315416007973,0.0928651766359459,0.5149070331756049,0.08594898890473324,0.8724060286352533,0.6190414125015283,0.9172235963747839,0.7078748381618486,0.41601035094803995,0.4795341715396068,0.0881861635673637,0.1627079813089315,0.976592146116286,0.4823049673613542,0.6851360019131345,0.2610554845408112,0.9649986619331997,0.3390739273240534,0.8385644143028579,0.3698344214707612,0.09789047915370255,0.342203111988273,0.8910478753949022,0.7408467020122254,0.27949919317914096,0.44630577166507845,0.5028954081348981,1.0
0.37811635819004796,0.6964838681058951,0.7141446915302327,0.17541135620810966,0.7076534369134165,0.4618534979675496,0.8774656643510566,0.40582924360283046,0.07263946677841965,0.27513671919774424,0.02601803327129215,0.23199239387987458,0.9887545375942086,0.412874315161867,0.8054213556056302,0.9988534800979788,0.39371297211691697,0.9785017213291461,0.5715611370458524,0.16328408404457284,0.6224179127828318,0.1753827715675475,0.13252727549247972,0.3755671740869304,0.9296372366568897,0.15698106498355413,0.3869426673715183,0.5560925613487389,0.3322752188278889,0.6427557266499819,0.5314846783484333,0.030350744924306602,1.0
0.9944297604724834,0.2616367100928389,0.4659468249913669,0.5039269583204897,0.876928249679001,0.6678046520673331,0.5982079048562867,0.9484979570636162,0.44361917608892854,0.6817592689290606,0.28523526974336677,0.4710229955676947,0.03962556731908673,0.9310042241546634,0.5283226377874982,0.8850761768319377,0.18279362231380059,0.5124529107020223,0.6817148439254236,0.7113478131191072,0.7447709344848982,0.4940947244604835,0.5717763245078762,0.6461015993586737,0.960366136872858,0.5849333274068806,0.3378957510160401,0.52808894878227,0.6955417387721101,0.9795889881177292,0.6045936508839551,0.7169612336898383,0.0
0.7129724047930976,0.09183826803560058,0.14394378519447848,0.6198429216671804,0.30002082328166,0.2923350738565264,0.17560269790635696,0.7806887990260668,0.011815377377697334,0.4393818789433332,0.7484361626611599,0.9404477296771325,0.001550639109632157,0.10652324581881906,0.20680862527491817,0.4571949680647266,0.9500921935135331,0.8425502785908439,0.9298014558334492,0.48660561289872345,0.9916801634188531,0.15977184405164851,0.8208431277854711,0.33382849678247517,0.7065673601440796,0.23613298959907547,0.5764852236799927,0.030264577825739894,0.040324075535239826,0.69740883813351,0.906582905460183,0.9924224329078847,0.0
0.3689732861144343,0.0719271890343785,0.5530155052563951,0.5909683779866155,0.20002555681051853,0.13885099142731827,0.8354098405194088,0.729674317228597,0.1995137554515159,0.7434947473167717,0.5922704362356841,0.12226222650915369,0.9098612730117723,0.6640692213179429,0.978432925132735,0.12722858831048645,0.3336132959751994,0.012928304251871886,0.2353268377662992,0.5311646695953391,0.7942659396495171,0.3314480372204841,0.5597103599288842,0.9681093100361969,0.7483853504359588,0.031325451151213435,0.6767216216805022,0.08231033581578757,0.7461107512938973,0.7391994914583676,0.1542934581632508,0.8927242278874573,0.0
0.357346934097032,0.7195040833279918,0.5522779480585691,0.19730237621525964,0.4833881792958844,0.2861188286053862,0.749782705916788,0.9088553716560068,0.6285124767880006,0.8651642201126017,0.9390691442389989,0.8644905183473242,0.49688554969295967,0.8813804465181183,0.026892188064454314,0.30567371681226424,0.3914180772229231,0.4131109940592475,0.25657875137671016,0.5548170409443701,0.26988822733567885,0.4103873103256971,1.0000000000000002,0.713265682238453,0.3255207303180763,0.35674504400391144,0.5219465110064899,0.7335323326476805,0.4648837415023745,0.0005801108656320886,0.5502127216999246,0.7831012603331977,0.0
0.8994877638126744,0.003292937979853028,0.2110290164552725,0.9098455455835411,0.43748950610614606,0.08297251128325273,0.1461570413789488,0.9956353085151404,0.13564087197081676,0.6900267367647072,0.19656906781963668,0.745778168270552,0.4661045309014812,0.626590862285663,0.4763885658044048,0.23228034270980835,0.897545727959376,0.807569847736269,0.0866288042663897,0.4518380360855238,0.7259391872792147,0.9974118854116935,0.9901375092163462,0.04856766450771849,0.2726683197999528,0.1229260378700329,0.07244573894493664,0.751395158236456,0.6760564882896908,0.545347333045871,0.7007166578958598,0.17025729300800863,0.0
0.220482527677141,0.06445180594779093,0.9350714072103168,0.5901440521590415,0.3483794456167416,0.8279368197299493,0.6213483716050388,0.7861252331364047,0.31801633284059244,0.5725053257020205,0.5491781946689852,0.1103587758475974,0.8628701582534165,0.009146229034858067,0.622454754882095,0.5951420314246749,0.372633030011023,0.7334715730659217,0.877743693811663,0.93123694554545,0.949276953354869,0.5118647850157857,0.1680238820094258,0.6296860640019137,0.17679473782695793,0.8638830118232732,0.2297577820825699,0.7216621539216436,0.9669781147662317,0.19579430735651704,0.8852649554111138,0.7231101117998056,1.0
0.4737433317172946,0.46310805803041755,0.02483710598261829,0.1717276833366026,0.8199889918920806,0.9585675651231254,0.05436522853182224,0.5852062993069029,0.7923588868600393,0.45984815487455627,0.6306180967842732,0.4221415769753575,0.5607463849686842,0.019692560171376217,0.7629796670991562,0.8474982526928424,0.6253740939044,0.006608837119368452,0.041053418354030494,0.800651283653767,0.47782591767544147,0.09815898011748317,0.5172395698534547,0.5671923165334943,0.26529411267944936,0.1847670904080363,0.34256813504341377,0.026039101765215192,0.029005169365740283,0.4911605329018435,0.15685491900041243,0.9457489608422683,0.0
0.40112580734723136,0.3123379795984291,0.45740856572398725,0.02681510900292028,0.2440792150747823,0.3428994169523308,0.5960707286669213,0.035244979298825085,0.9415118120867776,0.20783461922822533,0.18434918723762683,0.4317235056488812,0.5901847176110747,0.7117811811249402,0.3679331471010834,0.8465049963424486,0.9320731047272908,0.034476811507235375,0.35755691031786724,0.9566339854319067,0.7383564955971845,0.6932581882130985,0.1854057549132352,0.6018503491858259,0.5242194101078774,0.6907929593741666,0.36787254693169447,0.16166146056489022,0.353453659963398,0.5277248540832248,0.5743294777340028,0.0909944111217121,1.0
0.9409894657477605,0.33510371640364894,0.017431607223094003,0.7316850213437338,0.2830637521430892,0.3735035810447301,0.7083587594826715,0.8490947310482372,0.9219807204800794,0.08727082924725266,0.41652288505169344,0.29868558858827304,0.8093288386209214,0.2830058478976648,0.48115432209799514,0.3117002698009188,0.677336097688553,0.21980028581398092,0.695384347233752,0.3577944011475252,0.33939413064619073,0.557467968636781,0.4516934507689257,0.5525886258836357,0.9186654867461173,0.7633611876611255,0.9111700167128096,0.00375701579253343,0.5455221130521484,0.04848971136706125,0.6086174067331351,0.3394190502242891,0.0
0.061879922939571785,0.1582172333038599,0.5853941601176187,0.674455834562498,0.8147112133477872,0.27921745669604625,0.8161771650927748,0.5560641159885864,0.33601697694902766,0.9790858471750643,0.10095783179588896,0.3317756067228424,0.9057742385501435,0.9843432358210535,0.4322692333531657,0.8913792495618098,0.11609744518837328,0.6939314535396707,0.4058196877663659,0.7597451405980591,0.05686947648009441,0.3282557921399911,0.9168434337370293,0.8951668875709232,0.3072632228809767,0.5228962574451061,0.780287243355669,0.07013525790204471,0.12499649937611106,0.5343612334801762,0.09070718186860856,0.252968688492871,1.0
0.343787915709001,0.8962882656797119,0.26378802160416465,0.46111699864728195,0.6554844299801765,0.9010576894904925,0.9614926230383307,0.3379338067801152,0.7376665654011019,0.6387138419007301,0.015184102734794258,0.20633319857088128,0.7697750093389801,0.6074114053830287,0.33028580821234543,0.2549402011475946,0.7329337619884154,0.5297511018062288,0.38087816876765485,0.7528940383898198,0.9221004798384301,0.7747633488833588,0.748402425911251,0.5105671674175634,0.955851651807283,0.7164734643079385,0.9390571556745524,0.5369701376579831,0.9559783765906724,0.35452153078143833,0.10546791662518311,0.3240739875857069,0.0
0.6751955166385488,0.3512568347299577,0.4574917664208355,0.42713515886582276,0.7491323101976981,0.4018850643237756,0.4805967792294238,0.6927712902936047,0.3965920422249806,0.6309235433812286,0.1187694869373837,0.5966307264757283,0.95340478799223,0.38374367541534304,0.5151795042945833,0.03980184234135986,0.9863697751827776,0.481427647502017,0.31122475068040717,0.5948470714682909,0.9669722177282433,0.9034707052278849,0.46238174394167003,0.09493310402567443,0.22276096963867675,0.379102586896613,0.2480449480764708,0.9569007664258881,0.49257489890420475,0.3225367514680584,0.638445113712327,0.6243562114833324,0.0
0.9060768719375571,0.7189970366741814,0.03174446179443102,0.2435117511542259,0.8144974616186165,0.6847413142627362,0.11531624540445568,0.7649074047923266,0.9547368400940304,0.3884812006327163,0.4899268666702895,0.5984367555568288,0.3046271834085702,0.10670032404949314,0.18102642898688248,0.23666675102417706,0.6182220415323368,0.8175813380806013,0.3317061067904657,0.6703727723249786,0.16897415201580138,0.40271720913939635,0.1163674300335924,0.9365449744318702,0.4670534151099464,0.9624091030313806,0.01289985252357198,0.33114985217278453,0.8517882520395857,0.543051338700285,0.12237720277631599,0.5029474494209851,1.0
0.7488259662058269,0.5215502256346995,0.09746622041095626,0.6187137460099912,0.33035021957842725,0.8971256951583392,0.9061412667305833,0.25216764033786965,0.2576045237896588,0.6602726402831092,0.25478003111117153,0.777853117416296,0.5044210707397122,0.5105100549482189,0.7354785572574147,0.7439213524708079,0.8487264813528538,0.40784499369920196,0.7633219076211383,0.682821926905278,0.3761429274944399,0.17286533891320527,0.8318996301010086,0.048939815187393654,0.521890385618007,0.5475780069339498,0.5658986658651869,0.16736387540201358,0.19246630177200474,0.29535777948674635,0.932927772404671,0.7487059734055684,1.0
0.7720245428463963,0.3126073149704197,0.9846713328390817,0.06037979703285151,0.14267450323949554,0.511793435267951,0.8045972742035894,0.9772232925963542,0.89974326950206,0.5033868832777626,0.19030735018408573,0.5373893648019575,0.36687332942271345,0.111825899965669,0.2723695967211033,0.08382192910017033,0.8148495481669393,0.11132121179793884,0.7189337049320571,0.9724497946625142,0.5215282827331057,0.5855273627992535,0.9477641077910033,0.27718378418995426,0.06325301606449088,0.6811676593474976,0.6057746558401689,0.11305448539595116,0.4445285582008172,0.9515476291024508,0.4022915807364633,0.790906563651608,0.0
0.7184137998959057,0.5226322364514119,0.279408527944079,0.9467468107527922,0.39067766515186664,0.5374284672143433,0.4413059761762907,0.4756311803842431,0.42828179510515796,0.01573830913949048,0.4930413802355754,0.9259994970283287,0.19071268796104185,0.8496571199764417,0.18882568491363738,0.28820376530858804,0.7807877912311731,0.7090315884456476,0.1661749712430431,0.8011157877611834,0.27934721350587843,0.3854245850437028,0.5481597992103959,0.9437496693105519,0.49950819358816007,0.3946564139034581,0.6392798597528958,0.026295999331532968,0.34810648475572764,0.6718839600456976,0.9987928287985892,0.6900492168231241,0.0
0.597809050439939,0.07041793463703816,0.1921613482248431,0.8593179600706164,0.5571352853161052,0.4092951326920701,0.9618445386329247,0.25111097473367283,0.5080140973554826,0.5066786723145853,0.49846736723409457,0.09085196397704148,0.03976705641177458,0.3081375615474432,0.6037734919280372,0.6922694021896134,0.7545433188164679,0.6749232680583986,0.9793038837787641,0.11296295390830201,0.983927901564675,0.8735273485739588,0.31833325773483784,0.4411270518863416,0.3435026661552295,0.5616343674993334,0.792087136027331,0.31742227737470247,0.1389749906538899,0.4239752486030664,0.19037303190203247,0.25664493831773205,1.0
0.02239897705592825,0.779211214539101,0.8784312593507926,0.8187463963608232,0.9414946446382809,0.5306812328797952,0.09755979009869137,0.3971070806151339,0.5828287569577616,0.3832851918738575,0.1859115386444224,0.6810034815401969,0.8863122138192236,0.937904998493184,0.43656391329781286,0.05517243852930881,0.313937961027992,0.37211691258670554,0.3535600601328312,0.8162679561952624,0.9113961182688838,0.8695953881593981,0.24595392405108324,0.6554307099452268,0.6889045539984773,0.395086229887101,0.8611903130617342,0.3095415667373653,0.692855037720056,0.8330480936356727,0.16367659190146355,0.5929112651592485,1.0
