RIDGE,NUB,CRACK,WEIGHT,DENSITY,class
0.5358275248654636,0.4566501643299913,0.3888350709856344,0.49473638993098323,0.5558883106904621,0.0
0.6181134693055571,0.4074967758039689,0.6063763955756284,0.4697929493971764,0.35229018964132297,1.0
0.4969176894418277,0.7366857047765648,0.4713676155176994,0.5016251897247918,0.4983148814305173,0.0
0.5155659480202728,0.702556772594631,0.4615491780440234,0.4234485523640426,0.7114561869171935,1.0
0.3741242545954957,0.7296637921299902,0.37359470475030293,0.5341819639737679,0.78404725316942,1.0
0.7558429643884047,0.4888475505024992,0.5448285134811147,0.3780735416249034,0.23755369678343174,1.0
0.5051386760049675,0.701305725102372,0.6579713854348235,0.5439760588791204,0.5496018579960187,1.0
0.6806793390094092,0.6607759466061252,0.43656651136871705,0.30383315673415623,0.5342131456710789,1.0
0.6155066513017309,0.36557628418093535,0.6649533134189092,0.4438271428162319,0.3511944260119443,1.0
0.5017733075262081,0.7712752363915155,0.4582445067940153,0.5099430109682409,0.6783519016519401,0.0
0.5987066602521789,0.709736180531205,0.7321547752499562,0.45669406340387764,0.4980485803094332,1.0
0.5826607444535192,0.5705578899197072,0.2865198571863641,0.2693676794868124,0.6939501624000279,0.0
0.5506807934572224,0.6453324933584534,0.32400519675753436,0.4419556688335864,0.6084238466105543,0.0
0.4618185072890212,0.30886609334418963,0.5801787762348779,0.45868581574500994,0.5830466594488877,0.0
0.5891856211051566,0.6465775976322219,0.3571069871117821,0.47130931584524194,0.4939492892815982,1.0
0.5354784573902731,0.5224326781925485,0.35741315518347405,0.5160256593831439,0.48101840533649987,1.0
0.5445833007014914,0.7952412649546237,0.6676667077050678,0.5600446748188667,0.58578388572626,0.0
0.6279253980152382,0.35654853529380304,0.4573794604962191,0.30290529511154396,0.435965494359655,0.0
0.5950302637025766,0.4628370547786449,0.4624628224484374,0.36289985394770763,0.4689213494918451,0.0
0.5287879974491223,0.6452700895643027,0.6456712046498668,0.4723932529568431,0.5811345300876611,1.0
0.41281032881708646,0.6953803362673023,0.2656485903309207,0.5575274206019647,0.8139035378758775,0.0
0.5935444893209967,0.5913888707290547,0.6317624265358621,0.5045462355737564,0.4009752732860686,1.0
0.38944742171154945,0.3976964085130662,0.315323954978714,0.5448953291904122,0.6583662207941886,1.0
0.7602443472326333,0.5132355475784357,0.27089880578252673,0.2607405710358258,0.44013900045402166,0.0
0.465978228035041,0.2935296180293476,0.42242770221672166,0.49608093015263904,0.5379631893270004,1.0
0.35505308734518526,0.6164959972423467,0.7788915743842619,0.6884761877487902,0.5865871546816611,0.0
0.7003099092648326,0.6071116552457819,0.5234809851808173,0.38305220653512423,0.4268195788076695,0.0
0.7101822534990658,0.3368675672623753,0.7650427339350858,0.32357455826340964,0.3420092201306185,1.0
0.48350096776719886,0.4615592628031785,0.38178672558917104,0.524572582261806,0.691632032968952,1.0
0.3503541021022365,0.5367558347547532,0.6763058311248193,0.6012314212892695,0.5590533649984284,1.0
0.6446202212998289,0.5154107655459739,0.30249081495784924,0.2700449611959106,0.48602137393916117,0.0
0.4551168592877681,0.34307525897574576,0.4046132562675358,0.47193361780119714,0.6537168651555898,0.0
0.5283359998209911,0.41272383646640004,0.47914979232409105,0.4785603825997309,0.5330300701987218,1.0
0.4972108166165069,0.2919100909906751,0.5336169302843962,0.5817205532804491,0.3131657528027102,1.0
0.5790313377563464,0.6949940270654171,0.4779073007315635,0.39386293994673394,0.6217432682569064,1.0
0.6822322417516027,0.48161465359951033,0.6378047911253377,0.37070649216758794,0.33649111165438483,0.0
0.3995994674483392,0.42661313807879525,0.6724439015855942,0.5555900798991954,0.6487968428037579,0.0
0.6343316812297916,0.3122299550098361,0.6861647670206769,0.4315358400870587,0.28395121014214375,0.0
0.5307884225954063,0.3401927980078332,0.5860202686503334,0.5241014920243994,0.36589337477735484,1.0
0.4920329824011815,0.4703344249044628,0.5117931405392446,0.48415332626936636,0.6003213075821605,0.0
0.5757935131627527,0.5881141573407664,0.3203214602759077,0.3313969472207109,0.631482904341145,0.0
0.69801859455589,0.33036271462447775,0.5132300245582432,0.37970159512013524,0.2764467572381518,1.0
0.5905214754813664,0.4028343208981392,0.350241694583579,0.3304347203528166,0.5577524185380506,1.0
0.6452199013213099,0.6821180442056592,0.5011922735490225,0.3910120564735532,0.4791892222261028,1.0
0.6643828106644589,0.22227637154624713,0.40081936407757557,0.3543672499212464,0.3433276289595921,1.0
0.3936407066378761,0.5847116647549314,0.4808944643516688,0.667461840258885,0.5002095484231481,1.0
0.6008144907754445,0.3433902495557445,0.6539377425855488,0.3858529740256022,0.46588726294834637,0.0
0.4610800953222721,0.5841411157798395,0.556187510934574,0.5242432486611874,0.6148499982537632,1.0
0.5094953066087872,0.49807736881830994,0.504198876411775,0.4968512844010425,0.5171131212237629,1.0
0.2090712791309115,0.2850813329450431,0.6549858417516053,0.7017096709527766,0.7722688855516363,0.0
0.2707242031304192,0.548018233794329,0.33210488119382875,0.6422692516967841,0.8465581671497924,0.0
0.6610510063660062,0.6497096737767372,0.4753364608914837,0.3655187720152353,0.49272255788775193,0.0
0.5778364529374252,0.42789984488199745,0.6409393690021836,0.3931584524184542,0.4451637970174275,1.0
0.22840424698761486,0.40091466132569437,0.6675840909238175,0.8071794724934851,0.5962307477386233,0.0
0.6590103042033542,0.44194664178439197,0.4712169613871844,0.24944586041982883,0.5130705828938638,1.0
0.6146832100782046,0.9433730142221219,0.7401605033467895,0.469785789971076,0.4606136276324521,0.0
0.4175205021201374,0.7085356503961155,0.6425981843747368,0.5968770583350039,0.6164128802430763,0.0
0.4529598013000526,0.46044788094544725,0.4180409131260246,0.4932214553681378,0.555246568644571,0.0
0.3489018919009633,0.34284347345461463,0.5328555599473844,0.6968111916148803,0.4790233297244439,1.0
0.5353911905214755,0.3948882377762854,0.611229726489856,0.36585956069761455,0.6080134809485559,1.0
0.5172531074836935,0.27791678305469547,0.45539503780932694,0.5183954294223776,0.44002986065029864,1.0
0.4711224980700597,0.720704390255499,0.5063598722193783,0.5387711561041267,0.5093510983829848,0.0
0.5755496134525235,0.6969463743395599,0.5608658886649776,0.4372476302299608,0.526058219536898,1.0
0.5198196484711516,0.5005913502398089,0.5029985031783162,0.5012500357971306,0.5177112073481648,0.0
0.6131213568879292,0.6893449978901576,0.335223259701802,0.4035682579684413,0.6169804072224357,1.0
0.6614649645897899,0.34282564379914304,0.33741989412092505,0.3690784386723561,0.4245101805608913,1.0
0.5030778353341314,0.6307537784011554,0.4695792051941656,0.4976159111085656,0.636494604128104,0.0
0.45925867913762436,0.557776998555798,0.7458902201170242,0.5178054927117043,0.5118744106450599,0.0
0.5798816303241181,0.6397131802756466,0.5177917668327642,0.45885048254531924,0.45101369049697904,1.0
0.5285888499793021,0.4042577217266239,0.3714531481853467,0.43660757753658475,0.5893025529982887,0.0
0.5181638155760173,0.6868755906073376,0.741608726923999,0.5706578080701052,0.4727848985436385,0.0
0.562971996285564,0.37522807100957456,0.6324055414801039,0.5928233912769554,0.3710796982502707,0.0
0.6943377227822468,0.4649320392965607,0.4460139832952108,0.30696182594003274,0.4676596933608075,1.0
0.41761224421297594,0.2968637636025413,0.4422055116732652,0.6857212405853548,0.3774883875248839,1.0
0.4741320862375673,0.6326407502719023,0.5315369313211558,0.49284200578481635,0.6504339398596026,0.0
0.503030845481702,0.5506094770562051,0.3648648648648649,0.4753157306910279,0.6500279397897532,0.0
0.5271702039583357,0.7322996095305453,0.48337944753672396,0.4433331424153041,0.6460159606048965,0.0
0.6490081784719348,0.5570073517612728,0.45579354228359265,0.3368123371230563,0.4822625990989418,0.0
0.6486412101005807,0.49802982307038557,0.5324197969247118,0.43687104441707963,0.26493032514930326,0.0
0.622971325001958,0.27236284537528455,0.43489797637484046,0.3371960823620379,0.45590315370376844,0.0
0.36839373021111876,0.2813311620775115,0.4872689160030325,0.5956442051605144,0.5926727901372543,0.0
0.36567279399424935,0.6989938131095514,0.38702884135634075,0.5535596666571209,0.9115181783257083,0.0
0.49527304460679566,0.4789520917157478,0.5095608675086019,0.48728629113090305,0.5724339049348655,0.0
0.4869155637104083,0.5276062498885647,0.4079503262552891,0.49246398808671504,0.6120647504627529,0.0
0.6275539544198432,0.6966819011167309,0.5144125784859421,0.4145794553108624,0.5363653826004959,1.0
0.5246618408834093,0.3830018007952027,0.6734741814458909,0.5798820126578654,0.3629029441553453,1.0
0.3676530806323492,0.08911856126566775,0.36143059866387606,0.6394942581402676,0.472003457548982,0.0
0.33109721305422857,0.5331661307864661,0.6607268980800508,0.6286706377616771,0.5673086997520345,0.0
0.6298922589812153,0.5661569366274612,0.6293924588698024,0.4484464045362125,0.4127318129431076,0.0
0.5315581611304416,0.5169292578703072,0.4516351642939991,0.5166986454365818,0.48549313728914195,0.0
0.7089627549479196,0.2767756851045115,0.4316435231683374,0.20743291617743925,0.4597536059791151,1.0
0.32473791969210464,0.3721346257852478,0.517121112961439,0.7322088261404966,0.5053609471588727,0.0
0.607681722066211,0.3393310313267047,0.5161005527224659,0.4044402760674705,0.3986265847099501,0.0
0.3261162886967029,0.37593828561919423,0.3061129938377601,0.598543772731178,0.6429906052456956,1.0
0.48538727470043974,0.4694994027065417,0.5123795576924323,0.4814986110713366,0.5971300597213006,1.0
0.7284366923619114,0.7878152134506922,0.4617565299655925,0.2511211661273233,0.6101002339957392,0.0
0.5712601112093174,0.688625868452802,0.3395954693605137,0.4080572181333945,0.6630592323542766,1.0
0.5060896611136595,0.2689930404911476,0.6400791825150491,0.5333085139895187,0.4488265288303706,1.0
0.3817298978530113,0.36780796272413363,0.7012010212082137,0.6304690855980986,0.48974085845004023,0.0
0.5454045043129973,0.7206241568058768,0.44711716031543414,0.43827429193275874,0.5841511542625643,1.0
0.3513811660196239,0.2681491034654907,0.620265734446986,0.6404980096795442,0.4926265148604757,0.0
0.3977847640997528,0.3686518997497905,0.6885152954440895,0.5716615596093818,0.5408182865923934,0.0
0.32350723308085616,0.5497447387658313,0.46464001762491336,0.7645937741630632,0.49768187056892405,0.0
0.8511943254159162,0.601744928948823,0.4867181374613645,0.04389873707723596,0.48817361086857824,1.0
0.7050178449558631,0.4314390314931148,0.5934379596570918,0.28028150863426793,0.4085845004016345,1.0
0.16178829952674512,0.3324012385667334,0.5696135478561755,0.7496434605802,0.6228564942548808,1.0
0.38901780020362275,0.3531074117877796,0.6273173197172238,0.4982731464245827,0.6984117975762233,0.0
0.39061321757420486,0.5415014947194504,0.6495477136210773,0.623454279904923,0.540412286522544,1.0
0.6277598147257247,0.5772113230198682,0.5019212451482891,0.34825310003150156,0.5467685886913701,0.0
0.39951667580358247,0.35620085701210635,0.49017022296811313,0.6023425642200522,0.5393951035518458,0.0
0.6017028227475638,0.42675577532256825,0.47040861288044217,0.39565566024227505,0.47684926483428214,1.0
0.46016714961792776,0.44788688866568804,0.6273448586443072,0.4415346945788826,0.6255195054657214,1.0
0.6437207012676073,0.2422128979727682,0.6482663435432555,0.32943812823964036,0.47886180281493385,1.0
0.5414663071570021,0.6318592170403962,0.5530286340044192,0.4842220567599302,0.5901407466908812,0.0
0.5060247703650664,0.6212832597364778,0.6307337666124527,0.46533978636272527,0.5889052841127371,0.0
0.5173963146530024,0.5375730272972026,0.2973134966661699,0.3685658237635672,0.7257971571263927,1.0
0.7228135733545161,0.3318574340748489,0.5209295845833847,0.3385220080758327,0.18290521426326267,1.0
0.5649768966558889,0.393895720288365,0.5750678753555761,0.4004281336808042,0.5267829078336186,1.0
0.4522303397813853,0.5702637006044253,0.6126293519604475,0.5830579340760046,0.5656323123668495,0.0
0.6985914232331256,0.5860607753522844,0.513973575589495,0.2952146395944902,0.47015244647784027,1.0
0.5204439422248577,0.7237265168579393,0.32828507001367224,0.37824536785131313,0.7929574267453638,1.0
0.4910394826641009,0.24020111851371995,0.6837186623209159,0.5783871244881011,0.3195831732616212,1.0
0.5622514852149786,0.3331887150167302,0.5684552929817854,0.4095320599100777,0.47543481297803236,0.0
0.2794866918025084,0.46522920022108777,0.4649623850654778,0.7660299550388042,0.5371555547794503,1.0
0.2960114565735448,0.6168525903517792,0.38191146072949,0.6986798018270857,0.7790355533824609,0.0
0.2675199427171323,0.4298700218116119,0.6070988874273459,0.7184570004868411,0.6362021094541264,0.0
0.28410959823676174,0.5343577460938197,0.7964306310626137,0.7351585096938631,0.5910356930814096,0.0
0.40791443371633795,0.3699237485067664,0.5950400772385908,0.6193691113720325,0.5153014004819614,1.0
0.326924066636086,0.6884029977594067,0.4865642434570749,0.6556960394054814,0.7919096846296232,0.0
0.48147369127666956,0.5415579552951105,0.3215850110479696,0.4851169850224807,0.6703977927566096,0.0
0.28635616070529535,0.6218359790560981,0.690940340964316,0.7265743577994789,0.6634215765026369,0.0
0.36860630335306166,0.6978348855038958,0.557789628516073,0.5818651736876773,0.6973640554604827,0.0
0.5924323961468321,0.49649647269982594,0.5385172393683542,0.417391677883101,0.363728041071491,1.0
0.4906926528009309,0.6293333491819161,0.5590823381521056,0.6354549099344198,0.4211093842768834,0.0
0.3310077085734105,0.6640506599944135,0.3266667530633007,0.578402875225522,0.9058952956379005,0.0
0.6556225596043902,0.6637000101034716,0.49731414464092477,0.4395987857613335,0.3101447630356582,1.0
0.3280988129468232,0.3098526676136195,0.4058427883649653,0.5550717374495261,0.698913840673349,1.0
0.2557657667736991,0.6061458822410689,0.4088769301548012,0.6905538532031273,0.7522963014703314,0.0
0.39524731206856045,0.7018376431572755,0.5069641086783259,0.6149388585011026,0.6289552264869207,0.0
0.6062160861928151,0.5837280620947468,0.5024509645104227,0.41386208081560194,0.4451026787273426,0.0
0.4549199494299684,0.39342323441836696,0.6499494579691175,0.5930782668461297,0.5119049697901024,1.0
0.6421566104653115,0.548083609197725,0.17833885191832927,0.3531301010910966,0.5403249746795656,0.0
0.48039739989483227,0.5257073915808368,0.6056944021460924,0.6136544574586902,0.3887559808612441,0.0
0.2461350846376747,0.23668570477656475,0.5329689555294925,0.6745210343938831,0.6822110851115846,0.0
0.4917555185106455,0.5159040526806887,0.6728942440402521,0.6406999054955755,0.41573097474941506,1.0
0.5539253308868776,0.17020486274136892,0.3833046064525326,0.5323935393338871,0.3746114622987462,1.0
0.5616585180295589,0.48707349978307257,0.45010108406176497,0.33242074515306863,0.5319343065693432,0.0
0.5384052539130241,0.29515805989575594,0.4244153647773883,0.41798877401987466,0.4612510040861943,1.0
0.7842718251082446,0.5124332130822126,0.45270432263958993,0.25815745009880015,0.44107760276603925,1.0
0.7109139526297535,0.6879067390154465,0.2583151360422998,0.313137546894241,0.5349902210735865,1.0
0.6658215951936094,0.6132093974170774,0.5156583099522443,0.35683438815544555,0.5094165822652185,0.0
0.3593649657085958,0.2354079128010983,0.5743421436300842,0.6058707294023312,0.5996315440226313,1.0
0.47468253879459843,0.32251469460771787,0.37035483097578514,0.5091927031129185,0.5403468026403102,0.0
0.7530772759311263,0.886419151427264,0.6415776241357636,0.26878490220223955,0.5888921873362903,0.0
0.5022745326187893,0.23413012082563195,0.5636424604897393,0.43342879234800546,0.5853342297349213,0.0
0.10433761090164584,0.2993718018055498,0.6175280411075185,0.7864600933589165,0.7769837250724689,0.0
0.6710755082176302,0.7609429510457093,0.5746515515755506,0.36858587015664834,0.46774700520378587,1.0
0.3093095848110896,0.5290415371540305,0.6230293467766496,0.6565351241444487,0.7316688785666888,1.0
0.3872567995435272,0.5898674067954761,0.4741603867113337,0.4874251839972509,0.6624043935319388,1.0
0.8749398641769504,0.5570251814167445,0.4628370278693942,0.22371774678541773,0.23271225509028048,0.0
0.26592005012250924,0.31903791179075114,0.603839574410181,0.6586614736962686,0.6559433171515385,0.0
0.7046240252402636,0.5078361335797789,0.5554293804713368,0.40770640625447474,0.4396063982118535,1.0
0.6554166992985087,0.3900653159712111,0.5555848944125137,0.48049629141728006,0.30079366465267354,1.0
0.5285440977388931,0.2710523656981202,0.5792262533451696,0.41832383516137356,0.4921681276848392,0.0
0.5290072834271266,0.39935159486268196,0.6720632164170883,0.5275938600761764,0.3613968148639682,1.0
0.5595484498942729,0.532340023416281,0.23585633103734277,0.3951745468083279,0.5720410016414628,0.0
0.6366050950425706,0.603741850361645,0.3326621394830458,0.26131762077951837,0.6351718297069815,0.0
0.6951455007216298,0.2997610826166802,0.6055469878893518,0.3415891062172457,0.2922938567387281,0.0
0.59851422561842,0.243297535347292,0.4858368917946957,0.4400584209169794,0.35712290015017645,0.0
0.8176211946610578,0.4214544244290053,0.4557692432302837,0.19590624015578917,0.41279729682534144,1.0
0.3966793837616496,0.3703070860994063,0.263046971689983,0.5463300781809332,0.59640537142458,0.0
0.6600485561808438,0.6542800087959635,0.5607298139664478,0.27099716486726433,0.5857751545419622,1.0
0.6362135129389915,0.5853386743056835,0.3638102859512593,0.36183596322918765,0.504963678273321,1.0
0.6306955616965575,0.5773391022174149,0.48393994569971555,0.40952776425441745,0.4750026193552894,0.0
0.30179568364641257,0.4534972869207591,0.641041425026081,0.6848105615853834,0.6895365487374708,1.0
0.7070831608507402,0.468711926256545,0.4384164792939667,0.3266173143560813,0.43524953724723225,1.0
0.6381937995770913,0.7456035041216221,0.6192030558489441,0.29643746957243916,0.6370403031467189,0.0
0.4210134144840626,0.2760773569318729,0.21726917519293448,0.4985881611730005,0.5689239688471345,1.0
0.5938935567961872,0.7786151112273341,0.3623248038256429,0.4347489905209199,0.6351630985226837,0.0
0.6593034313780334,0.47032848168597224,0.42844576775288834,0.27573240929007137,0.5374873397827682,0.0
0.4126962106040434,0.8135582643424721,0.7213319769061797,0.48811105701766955,0.7932324590507458,1.0
0.25995905170002576,0.4523740186260468,0.4958400020735192,0.767569231650391,0.744176300073342,0.0
0.49411396158020165,0.6527139707237057,0.41092615031718366,0.5663048770010597,0.5586342681521322,0.0
0.5542206956735772,0.18496187425338317,0.5463075158591821,0.4668103324837482,0.3540844480145287,1.0
0.41675747642116334,0.33702506255237463,0.5889183357416394,0.6089206449211032,0.42316121258687533,0.0
0.678439489376937,0.5105819005224089,0.45270756251336447,0.3688593602336837,0.3149512799916181,0.0
0.33043264228415437,0.5215649682929294,0.7241506670900102,0.7682393539333888,0.5222950791045298,0.0
0.593828666047594,0.30825988505815444,0.5344576775288835,0.37854033620664973,0.4717808123493871,1.0
0.7229344044036206,0.5728460290385656,0.5518493199504947,0.2655202039004554,0.4720602102469179,0.0
0.4140477282643963,0.44944104030096466,0.6310302150628211,0.6297803488072398,0.5796196696119862,0.0
0.47129479419563447,0.6683297773076032,0.4999400623351714,0.5377759958761706,0.5808856913351728,1.0
0.516854812544053,0.5014352872654658,0.5029725841881201,0.5003364930267191,0.511922432158698,0.0
0.4182835278191115,0.44891209385530645,0.5672500599376649,0.6070606260202183,0.5106738728041073,1.0
0.2629507389713698,0.6546722612163391,0.464951045507267,0.6551132621209085,0.8512380819334335,0.0
0.6663384835703338,0.3361484378250198,0.4890314073363702,0.4039505713222029,0.29495250235741977,0.0
0.39946968595115295,0.6131351071859455,0.5761580928807013,0.6069833042183339,0.6464350574511928,1.0
0.6040567905930792,0.39944668635853064,0.4363494398258244,0.4173616082934793,0.4774560821429819,0.0
0.44304270482541036,0.291063182355773,0.4068552489195021,0.5479352215126436,0.5769828519540391,0.0
0.6103332923104463,0.5913324101533945,0.49849993844239826,0.3561656977576678,0.5386442217022317,1.0
0.5235519853212651,0.3892837827397049,0.6180529006589903,0.6080386036255334,0.4354721824468271,1.0
0.2623040690974592,0.25484223726516864,0.4877629967536465,0.7360949626277958,0.6670930394998779,1.0
0.31895593023125723,0.6226888309094908,0.6682207261205103,0.7185701194192274,0.6026612649739811,1.0
0.6935791723073137,0.595959205748281,0.48971016089213165,0.2974383573412756,0.53453183389795,1.0
0.6255848558418456,0.34013633743217303,0.6745676388447905,0.45479395171683046,0.3222287221038662,0.0
0.5252346695606449,0.5608942166540869,0.6003243113648292,0.37558062945674286,0.698809066461775,1.0
0.47809713473780785,0.24950522706066244,0.3297494929597543,0.5049056387639967,0.46046956309153775,0.0
0.8890256318456943,0.6934042161191973,0.4988255457567373,0.16434176236432896,0.40312314462333676,1.0
0.6221769727346975,0.28749725126144815,0.3170718668800664,0.3805020189581604,0.4491932385708798,1.0
0.4378268312057373,0.4638890044514707,0.4601220136463483,0.49909648042612914,0.738837180875214,1.0
0.6345890066121436,0.6529427846355916,0.45912413252379686,0.37308055786248184,0.4980922362309224,0.0
0.4730222306754232,0.23062659352545778,0.5193987442249249,0.5285861565336923,0.6357131631334475,1.0
0.835750327250758,0.8236557925579019,0.5354587985252095,0.24038059509149756,0.3827576572486292,1.0
0.6541390228348307,0.48767079324137197,0.6666331879709966,0.401967410292391,0.42786732092341007,1.0
0.4868529105738356,0.4727533148301131,0.4189788565837475,0.48897305192015816,0.59479010232948,1.0
0.6194470860697464,0.5590488473127738,0.6199854853654901,0.37799621982301906,0.44629885097614647,0.0
0.6881798145019635,0.5186468480140736,0.634195571740525,0.38773017554912803,0.46125973527049213,0.0
0.5315715868025643,0.5081511241597776,0.5005199997408101,0.5073069102780722,0.5015497852128663,1.0
0.5734954856177488,0.43254447013235553,0.666885898125409,0.370317019387726,0.5528847832920057,0.0
0.7522359338114365,0.4696509547780506,0.4127566789997862,0.2928992811936196,0.33640379981140645,1.0
0.6182298251306206,0.8570834249579519,0.6477900820984014,0.4232094275322891,0.5756295183878742,0.0
0.562233584318815,0.6907594838909064,0.6300452934353677,0.5164094046221256,0.5316025215660253,0.0
0.5534778084827872,0.3755103738878753,0.5033678487886112,0.37687505369569585,0.49009883700625156,1.0
0.24800796589879281,0.3916759281821478,0.40201973731103435,0.7465362696526248,0.7553216568295325,1.0
0.5005180071827346,0.32018792456867096,0.3233053840222385,0.43697270826770535,0.660182307128139,1.0
0.4350231033441112,0.6937310931361771,0.6668081411548206,0.5448695552564508,0.5302928439213496,0.0
0.5690560633691725,0.3521832413125004,0.5017300925955924,0.409713909333028,0.575747389375895,1.0
0.532511383851154,0.6732329325622999,0.43389685537851447,0.5402574529625707,0.47009132818775545,0.0
0.5109788433783466,0.4976554003054815,0.504211835906873,0.49730805578624826,0.5200075088184962,0.0
