climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,class
0.7599186164801628,0.3730569948186529,0.6463414634146342,0.42982456140350883,0.4915254237288135,0.40000000000000013,0.6336633663366337,0.6285714285714286,0.47023809523809523,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,0.0
0.5991861648016277,0.300518134715026,0.7235772357723577,0.412280701754386,0.288135593220339,0.55,0.603960396039604,0.7,0.48214285714285715,0.8,0.8285714285714285,0.8285714285714285,0.8529411764705882,0.2857142857142857,0.0,0.36363636363636365,0.0,0.8529411764705882,0.0
0.555442522889115,0.5181347150259068,0.9186991869918699,0.48245614035087725,0.6101694915254237,0.30000000000000004,0.5940594059405941,0.5285714285714286,0.5178571428571429,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.2857142857142857,0.0,0.5454545454545455,0.0,0.6764705882352942,1.0
0.6256358087487284,0.4455958549222798,0.6747967479674797,0.46491228070175444,0.35593220338983045,0.7500000000000001,0.4851485148514852,0.6857142857142857,0.49404761904761907,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.3571428571428571,0.0,0.5454545454545455,0.0,0.9117647058823529,0.0
0.41759918616480163,0.6632124352331606,0.40243902439024387,0.5263157894736843,0.7288135593220338,0.6500000000000001,0.4158415841584159,0.5214285714285715,0.49404761904761907,0.7714285714285714,0.7714285714285714,0.7714285714285714,0.7647058823529411,0.5,0.0,0.5454545454545455,0.0,0.7647058823529411,1.0
0.3987792472024415,0.4870466321243524,0.4065040650406504,0.2894736842105264,0.6271186440677966,0.8,0.5841584158415842,0.6142857142857142,0.6190476190476191,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.31078331637843337,0.3678756476683938,0.4430894308943089,0.40350877192982465,0.559322033898305,0.7500000000000001,0.5643564356435644,0.5714285714285714,0.48809523809523814,0.8571428571428571,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.5714285714285714,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.45879959308240087,0.4507772020725389,0.5081300813008129,0.5087719298245614,0.7457627118644068,0.6500000000000001,0.4455445544554456,0.4857142857142857,0.49404761904761907,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,1.0
0.34028484231943035,0.4663212435233161,0.39837398373983735,0.29824561403508776,0.7457627118644068,0.55,0.7227722772277229,0.5357142857142857,0.5357142857142857,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,1.0
0.4069175991861648,0.5181347150259068,0.6910569105691057,0.31578947368421056,0.423728813559322,0.7500000000000001,0.4950495049504951,0.6285714285714286,0.6369047619047619,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.7863682604272635,0.3523316062176166,0.6138211382113821,0.42982456140350883,0.6949152542372881,0.55,0.5445544554455446,0.5857142857142857,0.5476190476190477,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.4471007121057986,0.4196891191709845,0.5813008130081301,0.46491228070175444,0.4576271186440678,0.40000000000000013,0.5643564356435644,0.4642857142857143,0.5,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6470588235294118,0.5,0.0,0.5454545454545455,0.0,0.6470588235294118,1.0
0.37385554425228895,0.455958549222798,0.39837398373983735,0.3070175438596492,0.559322033898305,0.6500000000000001,0.5148514851485149,0.5642857142857143,0.6369047619047619,0.8285714285714285,0.8,0.8,0.7941176470588236,0.6428571428571429,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.42522889114954227,0.3316062176165804,0.6707317073170731,0.5438596491228072,0.711864406779661,0.6500000000000001,0.504950495049505,0.4642857142857143,0.3869047619047619,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6470588235294118,0.5,0.0,0.5454545454545455,0.0,0.6470588235294118,0.0
0.5829094608341812,0.5751295336787565,0.45528455284552843,0.5526315789473685,0.559322033898305,0.5000000000000001,0.38613861386138615,0.5,0.5357142857142857,0.7428571428571429,0.7142857142857142,0.7142857142857142,0.7058823529411764,0.5714285714285714,0.0,0.5454545454545455,0.0,0.7058823529411764,1.0
0.40539165818921674,0.2383419689119171,0.5691056910569106,0.412280701754386,0.576271186440678,0.8500000000000001,0.5346534653465347,0.5499999999999999,0.5,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.5803662258392676,0.3108808290155441,0.5772357723577235,0.4736842105263159,0.559322033898305,0.8,0.4851485148514852,0.5499999999999999,0.4523809523809524,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.7075279755849441,0.6165803108808291,0.5650406504065041,0.5614035087719299,0.7796610169491525,0.5000000000000001,0.4356435643564357,0.5499999999999999,0.4761904761904762,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.36363636363636365,0.0,0.6764705882352942,0.0
0.30569684638860634,0.4974093264248705,0.4878048780487805,0.2543859649122807,0.38983050847457623,0.7500000000000001,0.39603960396039606,0.6285714285714286,0.7142857142857143,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.5289928789420143,0.3989637305699482,0.3292682926829268,0.5087719298245614,0.559322033898305,0.20000000000000007,0.5841584158415842,0.42857142857142855,0.5,0.6285714285714286,0.5714285714285714,0.5714285714285714,0.5294117647058822,0.6428571428571429,0.0,0.6363636363636365,0.0,0.5294117647058822,1.0
0.54323499491353,0.4715025906735752,0.4715447154471545,0.412280701754386,0.5084745762711864,0.7000000000000002,0.5742574257425743,0.5571428571428572,0.49404761904761907,0.8285714285714285,0.8,0.8,0.7941176470588236,0.5714285714285714,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.6169888097660224,0.2953367875647669,0.6300813008130081,0.46491228070175444,0.6101694915254237,0.30000000000000004,0.613861386138614,0.5857142857142857,0.48214285714285715,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6470588235294118,0.3571428571428571,0.0,0.5454545454545455,0.0,0.6470588235294118,0.0
0.3753814852492371,0.2590673575129534,0.4227642276422764,0.3070175438596492,0.6610169491525424,0.9000000000000001,0.6633663366336634,0.6214285714285714,0.48214285714285715,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.525940996948118,0.3626943005181348,0.4796747967479674,0.43859649122807026,0.38983050847457623,0.3500000000000001,0.613861386138614,0.6214285714285714,0.48809523809523814,0.7428571428571429,0.7142857142857142,0.7142857142857142,0.7352941176470589,0.5714285714285714,0.0,0.36363636363636365,0.0,0.7352941176470589,1.0
0.3535096642929807,0.5544041450777203,0.5772357723577235,0.5789473684210527,0.3389830508474576,0.15000000000000013,0.504950495049505,0.6428571428571428,0.48809523809523814,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,1.0
0.5081383519837234,0.05181347150259069,0.8455284552845528,0.412280701754386,0.8135593220338984,0.6500000000000001,0.6237623762376239,0.4,0.41071428571428575,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.3571428571428571,0.0,0.5454545454545455,0.0,0.6764705882352942,0.0
0.4125127161749746,0.4922279792746114,0.540650406504065,0.48245614035087725,0.5254237288135593,0.5000000000000001,0.504950495049505,0.5928571428571429,0.49404761904761907,0.7714285714285714,0.7714285714285714,0.7714285714285714,0.7647058823529411,0.5,0.0,0.5454545454545455,0.0,0.7647058823529411,1.0
0.448118006103764,0.23316062176165808,0.4065040650406504,0.3596491228070176,0.2711864406779661,0.30000000000000004,0.5742574257425743,0.7071428571428571,0.6190476190476191,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,1.0
0.4659206510681587,0.4922279792746114,0.6951219512195121,0.46491228070175444,0.423728813559322,0.55,0.5247524752475248,0.6,0.48809523809523814,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.31180061037639883,0.1813471502590674,0.4268292682926829,0.40350877192982465,0.423728813559322,0.3500000000000001,0.6633663366336634,0.7214285714285714,0.5654761904761905,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.7293997965412005,0.4507772020725389,0.6341463414634146,0.3070175438596492,0.5932203389830508,0.9000000000000001,0.6633663366336634,0.6142857142857142,0.48809523809523814,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.4211597151576806,0.6683937823834197,0.5,0.3771929824561404,0.6271186440677966,0.7000000000000002,0.603960396039604,0.6142857142857142,0.5,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.5,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.36419125127161756,0.4922279792746114,0.6138211382113821,0.5614035087719299,0.6101694915254237,0.7000000000000002,0.39603960396039606,0.5357142857142857,0.49404761904761907,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,0.0
0.47914547304170907,0.3367875647668394,0.8211382113821137,0.4912280701754387,0.288135593220339,0.15000000000000013,0.6633663366336634,0.8142857142857143,0.49404761904761907,0.7714285714285714,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.2857142857142857,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.48423194303153616,0.40932642487046633,0.4796747967479674,0.4912280701754387,0.6271186440677966,0.9000000000000001,0.4356435643564357,0.6,0.5,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.49287894201424215,0.538860103626943,0.532520325203252,0.42982456140350883,0.5423728813559322,0.45000000000000007,0.6336633663366337,0.6785714285714285,0.47023809523809523,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,0.0
0.4811800610376399,0.61139896373057,0.5447154471544715,0.46491228070175444,0.47457627118644063,0.6500000000000001,0.4950495049504951,0.6785714285714285,0.48809523809523814,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.2227873855544253,0.5854922279792747,0.6219512195121951,0.29824561403508776,0.6271186440677966,0.7000000000000002,0.5940594059405941,0.6,0.7261904761904762,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.3571428571428571,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.7324516785350966,0.4922279792746114,0.7073170731707317,0.5789473684210527,0.6440677966101694,0.5000000000000001,0.4257425742574258,0.6071428571428571,0.4285714285714286,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,0.0
0.5625635808748729,0.44041450777202074,0.43902439024390244,0.368421052631579,0.711864406779661,0.9000000000000001,0.5841584158415842,0.5214285714285715,0.49404761904761907,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.6785350966429298,0.61139896373057,0.548780487804878,0.42105263157894746,0.5084745762711864,0.8500000000000001,0.5247524752475248,0.6285714285714286,0.49404761904761907,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.15513733468972535,0.4300518134715026,0.6707317073170731,0.5175438596491229,0.6101694915254237,0.55,0.4653465346534654,0.5357142857142857,0.48214285714285715,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7058823529411764,0.5,0.0,0.5454545454545455,0.0,0.7058823529411764,1.0
0.5569684638860631,0.40932642487046633,0.5040650406504065,0.412280701754386,0.7966101694915253,0.30000000000000004,0.6930693069306931,0.47857142857142854,0.4642857142857143,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5294117647058822,0.5,0.0,0.5454545454545455,0.0,0.5294117647058822,0.0
0.4710071210579858,0.5181347150259068,0.4796747967479674,0.5000000000000001,0.3728813559322034,0.2500000000000001,0.603960396039604,0.7142857142857143,0.47023809523809523,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,0.0
0.42878942014242116,0.3989637305699482,0.7073170731707317,0.40350877192982465,0.4576271186440678,0.8,0.5643564356435644,0.5714285714285714,0.49404761904761907,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.7166836215666328,0.533678756476684,0.8983739837398373,0.6842105263157896,0.7457627118644068,0.30000000000000004,0.4356435643564357,0.5071428571428571,0.3511904761904762,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5588235294117647,0.5,0.0,0.5454545454545455,0.0,0.5588235294117647,0.0
0.4201424211597152,0.4766839378238342,0.43902439024390244,0.48245614035087725,0.5423728813559322,0.6500000000000001,0.4851485148514852,0.5714285714285714,0.48809523809523814,0.8,0.7714285714285714,0.7714285714285714,0.7647058823529411,0.5714285714285714,0.0,0.5454545454545455,0.0,0.7647058823529411,0.0
0.45269582909460837,0.3212435233160622,0.4959349593495935,0.5087719298245614,0.7627118644067796,0.40000000000000013,0.4950495049504951,0.4714285714285714,0.48809523809523814,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6176470588235294,0.5,0.0,0.5454545454545455,0.0,0.6176470588235294,1.0
0.486266531027467,0.6269430051813472,0.41056910569105687,0.3947368421052632,0.711864406779661,0.8500000000000001,0.5643564356435644,0.5071428571428571,0.48809523809523814,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.5714285714285714,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.4043743641912513,0.5025906735751295,0.6869918699186992,0.5087719298245614,0.47457627118644063,0.5000000000000001,0.4950495049504951,0.5785714285714285,0.48809523809523814,0.7142857142857142,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.3571428571428571,0.0,0.5454545454545455,0.0,0.7352941176470589,0.0
0.4216683621566633,0.4766839378238342,0.573170731707317,0.5175438596491229,0.7966101694915253,0.9000000000000001,0.4554455445544555,0.5,0.375,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.3571428571428571,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.5722278738555443,0.5647668393782384,0.6463414634146342,0.5789473684210527,0.576271186440678,0.7000000000000002,0.5346534653465347,0.5928571428571429,0.2678571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.45930824008138355,0.3471502590673575,0.14227642276422764,0.5526315789473685,0.4576271186440678,0.2500000000000001,0.5148514851485149,0.4214285714285714,0.5,0.5428571428571428,0.5142857142857142,0.5142857142857142,0.5,0.5714285714285714,0.0,0.5454545454545455,0.0,0.5,1.0
0.5549338758901323,0.1606217616580311,0.516260162601626,0.2894736842105264,0.4915254237288135,0.8500000000000001,0.6831683168316832,0.5499999999999999,0.511904761904762,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.607324516785351,0.44041450777202074,0.5813008130081301,0.31578947368421056,0.5932203389830508,0.7500000000000001,0.6732673267326733,0.5571428571428572,0.48214285714285715,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.3077314343845372,0.4870466321243524,0.6138211382113821,0.46491228070175444,0.4067796610169491,0.55,0.4455445544554456,0.5499999999999999,0.5297619047619048,0.7714285714285714,0.7714285714285714,0.7714285714285714,0.7647058823529411,0.5,0.0,0.5454545454545455,0.0,0.7647058823529411,1.0
0.3936927772126145,0.383419689119171,0.47560975609756095,0.3508771929824562,0.6610169491525424,0.7000000000000002,0.5742574257425743,0.6785714285714285,0.6428571428571429,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.6164801627670398,0.3626943005181348,0.7154471544715447,0.3070175438596492,0.2542372881355932,0.6000000000000001,0.712871287128713,0.7357142857142857,0.48214285714285715,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.7934893184130214,0.3367875647668394,0.7682926829268293,0.5350877192982457,0.4915254237288135,0.3500000000000001,0.4851485148514852,0.6928571428571428,0.36904761904761907,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.4384537131230926,0.4715025906735752,0.532520325203252,0.6228070175438597,0.47457627118644063,0.20000000000000007,0.4950495049504951,0.5714285714285714,0.4761904761904762,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5,0.5,0.0,0.5454545454545455,0.0,0.5,0.0
0.5681586978636827,0.5803108808290156,0.524390243902439,0.42105263157894746,0.22033898305084748,0.7000000000000002,0.5346534653465347,0.6642857142857143,0.49404761904761907,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.5127161749745677,0.3523316062176166,0.4715447154471545,0.324561403508772,0.3728813559322034,0.7500000000000001,0.6633663366336634,0.6357142857142857,0.48214285714285715,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.4903357070193286,0.528497409326425,0.45528455284552843,0.3596491228070176,0.3728813559322034,0.8,0.613861386138614,0.6285714285714286,0.49404761904761907,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.44964394710071215,0.37823834196891193,0.3617886178861789,0.43859649122807026,0.559322033898305,0.5000000000000001,0.6336633663366337,0.5071428571428571,0.375,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,1.0
0.335707019328586,0.3575129533678757,0.4512195121951219,0.42105263157894746,0.5423728813559322,0.8500000000000001,0.5247524752475248,0.5785714285714285,0.49404761904761907,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.4114954221770092,0.2797927461139897,0.6056910569105691,0.4736842105263159,0.30508474576271183,0.45000000000000007,0.5742574257425743,0.6857142857142857,0.48214285714285715,0.5714285714285714,0.6,0.6,0.5882352941176471,0.3571428571428571,0.0,0.5454545454545455,0.0,0.5882352941176471,0.0
0.44099694811800616,0.24870466321243528,0.7642276422764227,0.3070175438596492,0.4576271186440678,0.6500000000000001,0.7623762376237624,0.6,0.4285714285714286,0.7714285714285714,0.8285714285714285,0.8285714285714285,0.8235294117647058,0.2857142857142857,0.0,0.5454545454545455,0.0,0.8235294117647058,1.0
0.8779247202441506,0.26943005181347157,0.5975609756097561,0.29824561403508776,0.4576271186440678,0.7000000000000002,0.613861386138614,0.6642857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,0.0
0.49389623601220756,0.6269430051813472,0.6138211382113821,0.42982456140350883,0.38983050847457623,0.7000000000000002,0.5940594059405941,0.6785714285714285,0.4404761904761905,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,0.0
0.3514750762970499,0.3523316062176166,0.516260162601626,0.44736842105263164,0.8135593220338984,0.8500000000000001,0.4950495049504951,0.4857142857142857,0.48809523809523814,0.8,0.8,0.8,0.7941176470588236,0.5,0.0,0.5454545454545455,0.0,0.7941176470588236,1.0
0.37385554425228895,0.2227979274611399,0.24390243902439024,0.26315789473684215,0.4576271186440678,0.6000000000000001,0.7722772277227723,0.5642857142857143,0.43452380952380953,0.8857142857142857,0.8285714285714285,0.8285714285714285,0.7352941176470589,0.6428571428571429,0.0,0.7272727272727274,0.0,0.7352941176470589,1.0
0.5844354018311292,0.4352331606217617,0.5934959349593496,0.3596491228070176,0.6101694915254237,0.9000000000000001,0.5940594059405941,0.6,0.48809523809523814,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.27365208545269587,0.6476683937823835,0.516260162601626,0.5350877192982457,0.5423728813559322,0.5000000000000001,0.4356435643564357,0.5285714285714286,0.4642857142857143,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,1.0
0.3448626653102747,0.5803108808290156,0.4512195121951219,0.5701754385964913,0.559322033898305,0.3500000000000001,0.4356435643564357,0.5428571428571428,0.5059523809523809,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6764705882352942,0.5,0.0,0.5454545454545455,0.0,0.6764705882352942,1.0
0.4796541200406918,0.1761658031088083,0.46747967479674796,0.17543859649122812,0.5254237288135593,0.6000000000000001,0.7821782178217822,0.6714285714285714,0.5892857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.5249237029501527,0.5906735751295338,0.524390243902439,0.3771929824561404,0.35593220338983045,0.15000000000000013,0.6831683168316832,0.7642857142857142,0.6130952380952381,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7058823529411764,0.5,0.0,0.5454545454545455,0.0,0.7058823529411764,0.0
0.5422177009155646,0.383419689119171,0.6463414634146342,0.33333333333333337,0.4406779661016949,0.8500000000000001,0.6534653465346535,0.6785714285714285,0.4523809523809524,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9411764705882353,0.5,0.0,0.5454545454545455,0.0,0.9411764705882353,1.0
0.7182095625635809,0.3626943005181348,0.38211382113821135,0.33333333333333337,0.6101694915254237,0.55,0.6831683168316832,0.42857142857142855,0.5,0.6285714285714286,0.6,0.6,0.5882352941176471,0.5714285714285714,0.0,0.5454545454545455,0.0,0.5882352941176471,0.0
0.4440488301119024,0.4352331606217617,0.6300813008130081,0.4736842105263159,0.6949152542372881,0.7000000000000002,0.4752475247524753,0.4357142857142857,0.49404761904761907,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7352941176470589,0.5,0.0,0.5454545454545455,0.0,0.7352941176470589,1.0
0.4155645981688708,0.6994818652849741,0.44715447154471544,0.40350877192982465,0.559322033898305,0.8500000000000001,0.5544554455445545,0.5428571428571428,0.49404761904761907,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8529411764705882,0.5,0.0,0.5454545454545455,0.0,0.8529411764705882,1.0
0.3362156663275687,0.3212435233160622,0.45934959349593496,0.43859649122807026,0.5932203389830508,0.8500000000000001,0.4950495049504951,0.6357142857142857,0.47023809523809523,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.5,0.0,0.5454545454545455,0.0,0.9117647058823529,1.0
0.4043743641912513,0.5129533678756477,0.6666666666666666,0.44736842105263164,0.5423728813559322,0.8500000000000001,0.4851485148514852,0.5785714285714285,0.5,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8823529411764706,0.5,0.0,0.5454545454545455,0.0,0.8823529411764706,1.0
0.5661241098677519,0.455958549222798,0.573170731707317,0.5263157894736843,0.8135593220338984,0.6500000000000001,0.4158415841584159,0.5214285714285715,0.511904761904762,0.7714285714285714,0.7714285714285714,0.7714285714285714,0.7647058823529411,0.5,0.0,0.5454545454545455,0.0,0.7647058823529411,1.0
