oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,class
0.7874647880355559,0.7666278776943972,0.5765260164964472,0.58398248225869,0.9257099168229344,0.9073395911215845,0.924949836617326,0.006949546526015815,0.9250400341701105,0.2049419646565271,1.0
0.24643337601722826,0.18494450490035924,0.32516318858840865,0.5282601780898033,0.6741535615493723,0.6286862106660924,0.6779290397693093,0.9659779075727846,0.9121611023574805,0.22030389333466843,0.0
0.7613545232559762,0.769018673302811,0.4087736340848894,0.36429375395099994,0.963113006954234,0.43093274765098233,0.6800240389774849,0.7854428334043484,0.7842700352986385,0.44614165379963383,1.0
0.7973038980875906,0.7502135966066938,0.6128445967671936,0.7687639302191317,0.5972960697289008,0.8178292981610975,0.04665673163880979,0.204835399785961,0.9797027828926598,0.8052129403853396,1.0
0.38206426332499893,0.53456377555906,0.46642440124833384,0.5178997783728191,0.7786707768452578,0.7288770307641664,0.7331537177752112,0.3643990921753016,0.42412335524201206,0.465640471018739,0.0
0.3550063171264968,0.2638550521564468,0.23355421339864552,0.7680292655237535,0.08207193219367703,0.7443585727924105,0.9539523640744907,0.7366352738875319,0.7868193655387578,0.7929166273164926,0.0
0.2407933897084586,0.27569326355320134,0.19824307179958164,0.3400386833940653,0.5456604982022327,0.6674860038856417,0.3046841780717422,0.5879547233244666,0.4215185985683409,0.6288548473535633,0.0
0.9020737446369642,0.7989996618470583,0.4201127971209437,0.4461484782190335,0.4952904687969039,0.16021553517350728,0.3792485151116647,0.2732445965668422,0.46209903332300034,0.5849224166278855,1.0
0.5027969420520024,0.25737097664457953,0.27034415470697726,0.5392044834818939,0.5239992409653225,0.9747028411187972,0.8208315954769132,0.9786469484243117,0.8940929421293748,0.7007385126885821,0.0
0.6246203314771012,0.9103726056670773,0.3692982088110711,0.11672460038866128,0.45915466435817837,0.580099259310548,0.4572014546365816,0.5360026255141291,0.37884795872159216,0.18673316940904194,1.0
0.2925612181057076,0.1639395760997045,0.18058410380338244,0.08106152624092094,0.4190330560764475,0.9173775967112285,0.566798946786498,0.8778507606801789,0.02577414871140682,0.9846653793944662,1.0
0.6389563180485409,0.626463626262964,0.5328745872193723,0.7517470058059355,0.8417903803106637,0.7501045931195625,0.140421505835427,0.0017417702815414327,0.7328283051939425,0.40794846966698944,1.0
0.8285740115799742,0.9468662540800596,0.8567150772853749,0.9624818475289512,0.9193005489634034,0.6317747149287388,0.5012631484911539,0.39796616172863103,0.4337149852791392,0.48125386153214217,0.0
0.1519202580284178,0.021265903978856693,0.2286867100137637,0.2968248094525906,0.563013972108091,0.8627661990244235,0.9722812142700104,0.43563369752697845,0.5389214987421913,0.8123019453588223,1.0
0.15667283311766494,0.20430783408610237,0.09103654755132606,0.24538942939424002,0.07844820997712143,0.25241649713681835,0.33893333998504527,0.5071684367845518,0.6419512390236376,0.4221711396910319,0.0
0.3461157880485993,0.3531320022741714,0.28848093841442973,0.4759876286234274,0.4671030244277236,0.3046951601991055,0.37159595258798966,0.9539775194736346,0.7631099943287901,0.04034341039140438,0.0
0.5834452155131895,0.5649726719256166,0.3185254060202061,0.36284184179553997,0.7649180681346955,0.2597984536061302,0.08375704158151415,0.04455921814386915,0.1704908524956894,0.39854055419457685,1.0
0.5582081939584972,0.6024056023052712,0.5358371125730758,0.5564309857755438,0.5330056581792525,0.6529726450118324,0.1554742912301239,0.11622049876585638,0.6609853619931803,0.922920689392293,1.0
0.2615564734017265,0.17615367178926927,0.30173662995033124,0.4133001435065977,0.2090268751164197,0.3095683487430929,0.9207784011179516,0.020612799206033317,0.9139350339344052,0.9286764346125269,1.0
0.4250582799334869,0.4784801240103738,0.2132848394833067,0.15091863067409272,0.32699022118072896,0.7350508120122777,0.5489942089499944,0.9015651384093663,0.04840784712589652,0.6492906728140172,0.0
0.8694749880921379,0.7710267243727663,0.5940986956972975,0.6252293507254422,0.18405225134276776,0.5758618443713059,0.7944803746460718,0.9503338295625176,0.6059357710488309,0.15338062560518673,1.0
0.5188926835126372,0.506654581200583,0.37899839431499516,0.4365744238464223,0.11348585513305914,0.5047617007868102,0.7547244073933778,0.9385438566651645,0.6599845434533239,0.0590005131641978,0.0
0.6760640951081738,0.9751298944636959,0.31076468009363345,0.24057856058256943,0.07994739064393863,0.6158143623223018,0.9678835432199815,0.06907375812655658,0.1706154191195482,0.858254035621105,1.0
0.8385107233728284,0.7165423675908276,0.5431089818992265,0.722695628388152,0.4889165535524828,0.3859808839570878,0.789146436471027,0.7831905140151136,0.36003497007972546,0.5741536488705268,1.0
0.6425743291229652,0.5371066399460098,0.39281292470266455,0.6264251438635083,0.9798881964005135,0.5494107872033179,0.1920220643471916,0.494593206043826,0.790079811207282,0.3468000059167491,1.0
0.31950761945755923,0.08445819923696918,0.1418135968380252,0.620972407101892,0.8197493151397488,0.17317217289051967,0.8846294406703069,0.4799877608490955,0.517804027558937,0.6505582225175539,0.0
0.2274284729915293,0.27708217745340247,0.2853052389698544,0.12111916872389916,0.37567915732039836,0.4862808447016617,0.18076974615791125,0.9062243739124894,0.6976313770754556,0.08528993777172955,0.0
0.7415793760774985,0.9267451535937541,0.31164710192796,0.28753371377143677,0.2910912518347455,0.46729888048688467,0.27739059915875186,0.010152533486702697,0.8562838290523079,0.9951482657667139,1.0
0.709203034559562,0.6994620709881069,0.358149458648218,0.2250375327144219,0.8761651778021297,0.0997985592261107,0.47217911822663816,0.6132349408470263,0.2563703971418245,0.2328138351798521,1.0
0.47719897396732186,0.3751774016648101,0.21663957119224783,0.2851755343236602,0.8581049763557211,0.35386302144731063,0.4273519940923517,0.3753783820590647,0.9422367994377359,0.10877601805063597,0.0
0.301416664530223,0.3024916698037998,0.4771418772942755,0.9086186190816378,0.7065133718836933,0.2058862015123608,0.49939902556287696,0.3410137804422577,0.7449146961474342,0.6490705014786183,0.0
0.9284543257586286,0.986725424670644,0.6797289444723108,0.7577396768617455,0.7353072884474167,0.1519478378123051,0.5228025131869222,0.9879025871133548,0.2727069098763333,0.8026815389464318,0.0
0.05136460277215926,4.8593406675068174e-05,0.2049900742406373,0.10855506044922764,0.9024024377450626,0.9733773103637259,0.31860897621452233,0.1502878889101253,0.766596145577242,0.5634053621676238,1.0
0.2986678486822191,0.3392880265560109,0.08340185762110958,0.03553829821618959,0.63495284947488,0.16725716059459356,0.9420494736542899,0.3629460583095594,0.19658327464512082,0.7105455242637915,0.0
0.4155839395211038,0.4239123009063814,0.3515830172100284,0.24624087522463953,0.535639031934379,0.7497434314640748,0.09686797183309387,0.24105457761193944,0.5245180543036196,0.5199380220535443,0.0
0.8557695897263599,0.9329545334361227,0.740342916428792,0.7384208221049272,0.22135712029450078,0.014457321606386075,0.9451483206071002,0.6943055801527029,0.4817237049428093,0.9460042600593268,0.0
0.24804762785040935,0.15483431506307,0.2188908934236557,0.7649455582909181,0.08274175414308849,0.6336515233041685,0.6897808821678239,0.39039676708732174,0.1519969944016445,0.2870371423922554,0.0
0.7750133696393818,0.8437027375524415,0.35378321163159365,0.12433050717276017,0.7099391987650866,0.08503200578797498,0.7488533048083176,0.5789039472138398,0.8254127340802568,0.663890820050042,1.0
0.14427786181122743,0.23778383194456235,0.2150799182022986,0.14093941143450062,0.7457262889568301,0.30191324726869667,0.7026452736783058,0.10805521996279166,0.2930606962302882,0.8920528957366409,0.0
0.3482463845751468,0.31067994467211885,0.24831197544098582,0.34327686151698983,0.7213427358318129,0.2274241692548452,0.08408827363131849,0.43009919323304713,0.26970731128942166,0.4993502954392105,0.0
0.31705295816483536,0.03649564931796295,0.23672753480555375,0.1602962414748344,0.9826494320462,0.2733970260934162,0.854387258413787,0.5498409319523082,0.9676723897792513,0.8689101575789573,1.0
0.3638482702227883,0.3529256232175867,0.3683541278572334,0.442543396041091,0.34204363403253446,0.5087690988796654,0.6926891691760443,0.20578022249069644,0.032088476587331605,0.7695906975050661,0.0
0.18454060389840238,0.21203733002669495,0.2936382226750307,0.840034971524248,0.8266143362820029,0.2040407857422415,0.4838302490853413,0.8402483951457214,0.15547743158478167,0.258888208715599,0.0
0.32868488176021365,0.19664293879203082,0.14984015340381265,0.44736083200705373,0.20033371953436185,0.7301673548590766,0.7149904836045936,0.6469478398249345,0.5128430760527808,0.4083950704377598,0.0
0.5441094650749937,0.41246941116510694,0.42455157428641455,0.5177224652069311,0.8877802681786917,0.10538233552768628,0.4372909859055252,0.37438212452722336,0.062111604266692544,0.8992278073552018,0.0
0.3522730186059503,0.26047809623609763,0.4758611341507101,0.9292797430700819,0.860795306771188,0.4043250208452767,0.302029100852908,0.5004795713140956,0.3729993271688091,0.33862977194345867,0.0
0.2469967224705744,0.0857890868927289,0.2595023412630131,0.2424984538634569,0.675503085685193,0.7617981919032897,0.6452275610589447,0.9892594729216092,0.3262528445331394,0.046361711351396884,1.0
0.40731792665116734,0.630616647472271,0.3168551742787369,0.16662269528575402,0.33635552347384484,0.6109485084991811,0.8777742134398999,0.1393743537769237,0.7826032424463627,0.5932533699868352,1.0
0.5402496985365586,0.44577104444667404,0.22131309464742782,0.11664579453715551,0.6134801885265457,0.23165747675040183,0.4536016989709763,0.2341205199827226,0.8449016966488435,0.12663691983146375,0.0
0.8128835197436628,0.9779337340288479,0.344266984327203,0.27009192302838325,0.33978251273606136,0.8625763764483874,0.13374958741016568,0.5557153152458087,0.544308148114287,0.24730731025725344,0.0
0.6130587980772907,0.5808095490045926,0.5588239041025735,0.9645613512119826,0.1802997954500346,0.6152563367587458,0.09971766963460638,0.6956595435275992,0.665709751195311,0.16591303971845378,1.0
0.6557345970284993,0.8740201639770215,0.3630687692822759,0.3523700859840367,0.8437318468807365,0.5574757528797581,0.4523637844450877,0.9568265997546325,0.8328773033040153,0.9411650420259858,1.0
0.6827839974524597,0.6938026541718726,0.7123445803757197,0.8855990301169696,0.4339804016781292,0.21338316640486604,0.5532103114683441,0.11222640909508025,0.8495149472806048,0.8866914108146795,1.0
0.22559158124265455,0.028865626939269917,0.12868750835498052,0.9661788698669838,0.9930193219658301,0.0519207286839809,0.3148128596927722,0.22556392735298264,0.11768117515467258,0.37123561063694943,0.0
0.34019131740311004,0.47165417959036904,0.3161631653176115,0.625493750067813,0.3488668094651508,0.7008698392170508,0.7324903835388693,0.47467506924705843,0.7393131979195088,0.7786882681106568,0.0
0.4615404163411401,0.6209768589622107,0.26762656723298495,0.1066068998520392,0.9979588592743316,0.02240053091643529,0.3851863281796102,0.45192977041948024,0.19587558765590468,0.18997458073574774,0.0
0.09375209427698467,0.06076519751647674,0.21682200065328086,0.00019587251497454883,0.3341958199042024,0.8740604956041551,0.8716368490144542,0.5219840049377434,0.18432146188647008,0.1456749133253154,1.0
0.5503105489490722,0.7424063512154211,0.3995398836833832,0.40259625306728936,0.42706278280362187,0.5294142843982272,0.9857932775556351,0.5588452413725383,0.6589402980170764,0.36793759195140074,1.0
0.10005370344633091,0.018460349352292793,0.20262341718237523,0.3469119241819182,0.8999466176606912,0.6254140449929382,0.5629970293531925,0.5467425681058482,0.3943585033148721,0.5417247437308061,0.0
0.8784246629254165,0.8269165739818896,0.6968234682422412,0.7222327867747792,0.9618093968609325,0.82213448592115,0.5304249109705099,0.35040502003912555,0.8860658231753917,0.44973095859299705,0.0
0.45487718597539445,0.600745994545533,0.49421313026703484,0.7862759609602665,0.17224653051118888,0.7162698191492546,0.2990468522223583,0.8078605274524622,0.9828035204356402,0.9139076031363321,0.0
0.14970937619893843,0.03690612068258298,0.23528321664245874,0.7466354755390634,0.05599624318517915,0.14419767835547342,0.43301745436277855,0.6120066421065368,0.46858335464203515,0.45878785154876595,0.0
0.7217129240447061,0.6845193125919523,0.6627348078638987,0.7912464401740811,0.2993923944841543,0.32456374547227684,0.2088038114309283,0.11155015801597168,0.5871953510364599,0.07478059670414322,1.0
0.8408871233618538,0.932181040739283,0.8575589409375277,0.9594492498882157,0.8080179866808594,0.16584478674445774,0.3856562020155847,0.051451777219398254,0.7261202782178401,0.09300475274247011,0.0
0.3066954794202007,0.1387173112867906,0.19375265724476814,0.6019116700616,0.3836002014405967,0.8164462631944294,0.36477001996093666,0.3006038331804901,0.10901350947892002,0.4830362821879683,0.0
0.3720767266625017,0.48585002874157085,0.2503470661045212,0.0822864432806305,0.0031520861975122827,0.5466520519908487,0.852501382067178,0.015377259844655211,0.927365944456428,0.057589880538560734,0.0
0.40514572569592966,0.34576695688364195,0.3041606996322704,0.5185322238839978,0.7316303873081963,0.15240083017304662,0.011636628579815067,0.9184468669468695,0.5655801847643019,0.8468372700574949,0.0
0.4242225931388225,0.5589942536867389,0.4474785751545681,0.6308516913848644,0.9662008716112604,0.2738676217842384,0.9890725328578132,0.9721033278917623,0.9096243430610533,0.9850693113017872,0.0
0.6544153993058133,0.5949039236889142,0.37607901335896626,0.41075322975503376,0.45974021369790247,0.6099022839147225,0.8877926777413803,0.4265601264361568,0.7064273235175215,0.9988573278368251,1.0
0.5687732450689756,0.5006338581135411,0.4584343645467196,0.8335446243844722,0.05307866731876226,0.04588014596681306,0.9856549258150425,0.5069387335225901,0.7512113104208837,0.6631671561259402,0.0
0.16163320546155951,0.34848247078607264,0.5198286725776755,0.9287229625974867,0.9813786592111562,0.5041300346257503,0.31802685473995385,0.3398190896853884,0.559640128166485,0.2845307733532379,0.0
0.8823422258864105,0.8658736222697294,0.6066515072427383,0.6088802773509128,0.004536772353237073,0.772401264388522,0.6895436248852145,0.6649450611752975,0.13754469470463276,0.668817651482999,0.0
0.5665302041405627,0.8107018117051226,0.3223243211933944,0.27713762299851696,0.21914336601657614,0.12592014073275626,0.33994646918816823,0.5454444232080954,0.7871850657188937,0.09849651992749708,1.0
0.592686796013711,0.8221306951115319,0.5081251601990553,0.5957536780346964,0.296624184553528,0.2866388377577348,0.8913161514200341,0.4526343691021642,0.9120951049030965,0.9407616790368443,1.0
0.5087403033570052,0.7113594520035776,0.3370409771560605,0.034506969463874715,0.3440690826170888,0.2927967760087735,0.20932183283281142,0.39057211308881923,0.3151895569742309,0.23097196257428648,1.0
0.67390538748116,0.5876383518602842,0.2035737829500474,0.20071450638698585,0.03008938999126176,0.24699760536033138,0.5265148065366991,0.9727193768436901,0.6791975166672142,0.4135932758422549,1.0
0.14907563955002445,0.0996339201415955,0.3690209975630209,0.27312566278290873,0.8405774359215776,0.9301611350157815,0.2034571112504619,0.3057648504912318,0.7673412596942688,0.12238994562280042,1.0
0.2952063602151916,0.17960380366319967,0.3256902636513375,0.7978875463341288,0.2147681645977741,0.28164653334686834,0.03702431800133077,0.8074142718786512,0.48116001239952166,0.6641272055535516,0.0
0.6205615383473642,0.8134481967129705,0.2989779363966648,0.12842527063813897,0.15821572218865848,0.37761607489160753,0.011829218843449119,0.5250268425503959,0.9923820081225438,0.7396619033043905,1.0
0.6991156472682083,0.9957637983122081,0.6712682261724446,0.7745655827435745,0.2997765613462462,0.6933775685459004,0.5026698695433001,0.47422501450988164,0.8026630401398802,0.7624007095547533,1.0
0.6828453920958782,0.7843970572976291,0.49206236505697853,0.448384737019734,0.16157035324462626,0.19353511835012205,0.9167627200938355,0.8243415903765439,0.3725019177831712,0.10987829702307872,1.0
0.39645939565182,0.21453503112979383,0.17333465597523573,0.00906153080937605,0.7535961883208044,0.6939030279488072,0.2312991663510004,0.8623808596980659,0.7045522529845276,0.03431259323146668,0.0
0.6790377997599087,0.5524487218076062,0.3715806153919846,0.41578452652816256,0.6995495483714609,0.06531510254233164,0.1726934270451259,0.7703084277717673,0.42045263968389784,0.9271346663465554,1.0
0.46529133669856937,0.43381363628178116,0.5515190819687501,0.9401732243985201,0.7265304414460831,0.9838474777068494,0.4203024363248441,0.12763698468001988,0.396564989636114,0.33904678896890406,0.0
0.3483145258826773,0.13061250274052522,0.32972018819790094,0.6334294422087567,0.8402136107238931,0.016621064262130003,0.703172866584255,0.06132638729372736,0.22155174014716567,0.9452948190897081,0.0
0.5664814032701531,0.47835864049368615,0.3529682241511127,0.31423262231039345,0.5571747520423758,0.39755507348510144,0.5648188056271162,0.7440810495977855,0.6339361196068152,0.47939150787212087,1.0
0.7548644572691033,0.8007893284305445,0.6589690153582164,0.9687200730495981,0.0011562783239514318,0.4774621631089359,0.6875774059135652,0.17181950116400524,0.36132692024736185,0.948423300157818,1.0
0.5063337682682798,0.43677954915037287,0.21845265505357628,0.42783354148357156,0.6273831349585162,0.6505944351179394,0.6226747771144757,0.10662994921395313,0.575210099039037,0.403784273053418,0.0
0.4705647542572575,0.44650394735676163,0.3968036116277209,0.8957712665870614,0.8489349540409152,0.7292848412443678,0.5070524582232852,0.4315782367556782,0.22075005678352405,0.010746579948365031,0.0
0.2916483944513635,0.36411411218273865,0.4693064130410226,0.7465292589565992,0.3012655711808598,0.1645075204359993,0.3525045725685334,0.8982423316809895,0.6550730186121392,0.5200287645031467,0.0
0.5198992857981372,0.6254980466879735,0.6665700730414268,0.8899493415428472,0.9891474314435056,0.8414512067962937,0.5616897939342188,0.4373851118386022,0.19678840958991578,0.19000131989017605,0.0
0.38609517024307327,0.4393684343518797,0.4356148849530855,0.8840291947126986,0.23904303511581526,0.23915502842057645,0.05287878937296214,0.22109523450482,0.15542286226102703,0.28280239992444767,0.0
0.7051705534198616,0.8280753838093058,0.4678089287500846,0.36863578505190053,0.04785144075650066,0.5440473459165849,0.5524295087730086,0.16438395397050565,0.8899068178798817,0.6010304814982119,1.0
0.06657967967738349,0.016800455748985865,0.056873828285636974,0.30562022774891084,0.4725051893038879,0.829242710607708,0.42446865100381875,0.011014943570734292,0.4096859121148184,0.6852576801109618,0.0
0.8719840724753647,0.8187248689907464,0.4559129651802628,0.3900352856055402,0.9951891963676762,0.12900013671919697,0.8155463849589324,0.5210318761496122,0.6981410717015201,0.5708701375985509,0.0
0.5697438651458786,0.6719570594357391,0.5029925056142921,0.5545821890780801,0.7779222035950696,0.8670487958442059,0.19398596295421866,0.4708662618511979,0.7661695906015054,0.9882632179605193,1.0
0.29269997449760965,0.0911237854149462,0.2212409042182481,0.11158166199256597,0.8687018211310954,0.3111984171085592,0.7616077690448276,0.6807691610804353,0.414371159969544,0.4092174416659745,1.0
0.4456353805860692,0.6073658457525217,0.4825627840162575,0.9059112383425874,0.10985457744115223,0.363274641874919,0.8575267117474838,0.3558746463125028,0.1144512997355816,0.4065165026096277,0.0
0.29550928543381727,0.22156563954497133,0.4002342706821757,0.9445498044415663,0.5646468265695846,0.26823367599193304,0.5984832356556509,0.1660938697284417,0.9736561589767252,0.045740452699573664,0.0
0.8189422490049796,0.7722867228234942,0.6507513664798943,0.9183751261321917,0.31614143036191017,0.07640784099264009,0.05628218418242248,0.9520975180942461,0.34603379583930327,0.6622378282800124,1.0
0.34677876024199833,0.31278032321475685,0.2026893227977205,0.035370407489068556,0.5279115242212558,0.866318844423529,0.8643668566078473,0.6502756146900204,0.8788835287781757,0.11105851778608905,0.0
0.9301803473272641,0.9698652276158046,0.6009158502495325,0.5322178879003895,0.7933423475966179,0.15527134653152785,0.8607630403041533,0.6886030359406698,0.23877936136749006,0.79615661634775,0.0
0.7199947735842013,0.9376792417827835,0.7152945361017541,0.8152296876490102,0.418587283030722,0.48137127594217427,0.415621100699764,0.014455232120114403,0.7112982784949723,0.27727678210775086,1.0
0.8303618775696358,0.8029671705802939,0.36443376290318985,0.24950246668025786,0.27145893032485924,0.49460751321863394,0.1678560468992098,0.06790420029656863,0.1918148871400674,0.9919259131990155,1.0
0.6503932630510845,0.4825339575013499,0.3936058304048082,0.8016953537097855,0.8254385880792616,0.3545668612617011,0.04869053123007755,0.7823254737410595,0.843088052317982,0.33405709207713163,0.0
0.3816711576960772,0.16009412257029393,0.33060176073306063,0.28268601179004066,0.9199953621005152,0.1340338089557529,0.7479614146566991,0.7641008870754216,0.8409269928159914,0.2617399110894669,0.0
0.9328504520939622,0.9731732952361025,0.4074193416334774,0.2638308552319376,0.07131874719757247,0.09510961887030045,0.006445682874607006,0.9307260551884005,0.09638599654013341,0.580330678002551,1.0
0.6038835597738699,0.738462281654817,0.6343289780705859,0.7666938489748673,0.16511212761314104,0.7867781974542064,0.5906766589301843,0.9854600173124952,0.9020346358069045,0.2619413081249481,1.0
0.42440025529377,0.3473182299308516,0.4294350444956326,0.9066833072645861,0.17887122941823125,0.14155659206570975,0.8694635375002827,0.6306494289857462,0.9582207543423324,0.2830436212324816,0.0
0.7616774635781338,0.5908063561319306,0.22321773295893957,0.04095677156410776,0.39569622688278816,0.016730498297464647,0.08965395822299516,0.29836846390473337,0.11213538906356468,0.8673848879401862,1.0
0.7729680059694485,0.8137011682712496,0.6049303175512598,0.9323351829866162,0.15015519236966735,0.9115435597336734,0.13096485981807188,0.9144399185693168,0.9547080326901676,0.5023459341124478,1.0
0.27249079192793124,0.20088685825617697,0.17053196872472798,0.5969077840194297,0.8285470849959011,0.4003331723606594,0.9456092030301642,0.3866291660018131,0.43763311986537656,0.23903836897985004,0.0
0.6744129615111808,0.5914126303410943,0.4784314531491758,0.5821351132034636,0.9593660723704114,0.9639859337657103,0.797489017424198,0.041987184545237255,0.6479461506484749,0.7317897824570665,1.0
0.2581379386962116,0.19431531461229462,0.5267003521364204,0.9491919259407735,0.26078682139117804,0.5554443285884535,0.4896607452895148,0.39951008327181614,0.8544836127749358,0.24341448761522017,0.0
0.7086055050080488,0.9909150338567415,0.5635995133176054,0.48026570135209146,0.5729491315998168,0.5361818846477251,0.8489230897743271,0.46352686271518606,0.7205070661560196,0.2627323888532999,1.0
0.6914871941568492,0.8184604636897201,0.38760315375355403,0.5786328212666156,0.8744297432329822,0.39231162823175136,0.3697944795045094,0.9396713314547931,0.6556995658738877,0.6626144521147258,1.0
0.6402013024659957,0.7498417141238451,0.2882341320765517,0.10990047049377583,0.6237155328658819,0.07144927629776149,0.7934054657348855,0.3488996746162699,0.22810091610752148,0.6135856523386519,1.0
0.76184118262725,0.8181154505023271,0.40404201856669886,0.3129374652726026,0.407245933338041,0.47511387887617995,0.14992948992004607,0.4025196051441841,0.7993063124708046,0.3339609449048257,1.0
0.798560126945232,0.7506046306086438,0.3237975155281613,0.09334952850687467,0.9556737696852825,0.778418082610081,0.6973452708358592,0.3050956132521832,0.15287610335029933,0.71233420301959,1.0
0.638381952043812,0.5051047373712167,0.43829289508590397,0.7485990546724162,0.9331291030226843,0.12907700459388244,0.47591432517705834,0.873507147979751,0.8195361036074322,0.7116694221270485,0.0
0.18096014925420123,0.09147623053512488,0.12669114573345217,0.3708106552363919,0.6439458993093424,0.907550831082552,0.8269527173500044,0.38460304295451,0.71925682866518,0.9616068411273228,0.0
0.48642661136201204,0.39955013939161627,0.277094894064367,0.5083588453001161,0.9085270223028914,0.24923410844707533,0.1782341677171151,0.6968419600643636,0.07387400771684516,0.7804146503258194,0.0
0.4068479090513695,0.36407209317814315,0.27685114520348947,0.5861993251249615,0.7619673644148154,0.5062459549014419,0.27224200010789695,0.8782449969402123,0.9234638092530716,0.6226399851626139,0.0
0.6613750331148763,0.45794655125446737,0.40712480468242407,0.9458215481466634,0.008665839632710892,0.611420277745342,0.41033618022736096,0.044230444391061385,0.6773655873273459,0.5197113081590832,0.0
0.7158111671683935,0.941198261956765,0.44353222164601985,0.3686663365957814,0.42993647879396013,0.3163834779838085,0.015537741600715138,0.49303116541381947,0.1352704967094126,0.793521671800205,1.0
0.4236995017813442,0.1811490739954671,0.20858753565145574,0.3346593274434525,0.43353956875090266,0.7874218925574881,0.17443138014707638,0.7027382616080514,0.4905256511534555,0.6575883444594766,0.0
0.3599952503484652,0.25541466326055473,0.3830938847572371,0.7217730859743288,0.61148263708175,0.37453695907167084,0.6617189725193416,0.28859847694463103,0.7948741977095168,0.25919940695968985,0.0
0.5457995044350321,0.7838428066179647,0.7246198409534436,0.9965165529406861,0.5971397295081705,0.5410272012524183,0.4397824774185015,0.4265288563992231,0.7284273320886194,0.4746777362973212,1.0
0.45308347287683604,0.554126337712171,0.3820329402380449,0.5259028552273692,0.8395998736492045,0.49132713265810873,0.894216607197655,0.3563150570195973,0.07064098956183112,0.4981686523807519,0.0
