lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,class
0.0,0.0,0.008720930232558141,0.0020707831325301206,0.007157276564507249,0.009940357852882704,0.00335795836131632,0.0006725061362721468,0.026473717102978963,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.003417518198284406,0.01733718604134252,0.012895662368112544,0.0,0.035415970598062146,0.7713915704678838,0.0
0.002168021680216802,0.0,0.21180555555555558,0.04386295180722892,0.02826206643420811,0.039761431411530816,0.00671591672263264,0.031000593341199686,0.0497571002013749,0.068762278978389,0.07817589576547232,0.045124282982791586,0.03152789005658852,0.0028358067870309102,0.04107648725212465,0.03349167834318718,0.0531229162036008,0.11005275498241501,0.00010630758327427359,0.013113932509188107,0.46977757073090276,0.0
0.0065040650406504065,0.006956521739130435,0.30006459948320413,0.0651355421686747,0.056524132868416226,0.2982107355864811,0.0335795836131632,0.06872941464258416,0.0191192278314006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33074016448099586,0.32297772567409144,0.0009922041105598868,0.16262946876044104,0.7664780212064541,1.0
0.0065040650406504065,0.010434782608695653,0.11870155038759692,0.008659638554216868,0.011745274362268306,0.19930417495029817,0.06061114842175957,0.04331074097984817,0.09021873481008263,0.3494597249508841,0.2785016286644951,0.13105162523900574,0.04390460792239288,0.052084317988467715,0.12634560906515582,0.09521205700420354,0.2888641920426762,0.29616793669402114,0.0,0.010942198463080522,0.5043101661253976,1.0
0.018970189701897018,0.019130434782608695,0.3845284237726098,0.10240963855421688,0.0829510001835199,0.4473161033797216,0.050369375419744795,0.15700940202369326,0.016771057565446845,0.18909626719056977,0.2909880564603692,0.21032504780114722,0.21471301535974133,0.007562151432082428,0.06373937677053826,0.12439766241755237,0.5385641253611915,0.5290152403282533,0.056343019135365,0.000918810557968594,1.381963591946273e-05,1.0
0.023306233062330622,0.09739130434782609,0.1386466408268734,0.021084337349397592,0.016149752248118918,0.039761431411530816,0.01343183344526528,0.007219050566999066,0.01510061801263801,0.0,0.0,0.0,0.0,0.0,0.08902266288951843,0.045008714671405624,0.15062236052456104,0.09623388042203986,0.0,0.06523554961577013,0.42994313888511204,0.0
0.015718157181571817,0.06782608695652174,0.010497416020671835,0.004894578313253012,0.0031198385024775186,0.019880715705765408,0.01343183344526528,0.00037128355257402807,0.002915908617457121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037263836408090695,0.02471424384525205,7.087172218284902e-05,0.5832776478449716,0.8242356292503739,0.0
0.0065040650406504065,0.020869565217391306,0.04481589147286821,0.026167168674698798,0.009175995595522114,0.009940357852882704,0.00335795836131632,0.1011624975112523,0.10610540934657316,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.0041010218379412865,0.01733718604134252,0.013042203985932005,0.00042523033309709436,0.10808553291012361,0.7782434351156948,0.0
0.024390243902439025,0.0,0.2798772609819122,0.039721385542168676,0.02275646907689484,0.5765407554671967,0.587642713230356,0.07802931556766603,0.022042913686549547,0.07367387033398821,0.11074918566775245,0.07877629063097515,0.0570735650767987,0.0,0.10906515580736546,0.09637401319162024,0.4205378973105135,0.5422039859320047,0.00042523033309709436,0.006682258603407952,0.48653811433296856,1.0
0.00921409214092141,0.029565217391304348,0.1391311369509044,0.036332831325301206,0.012295834097999633,0.019880715705765408,0.00671591672263264,0.10073421520433855,0.12177932088049441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889753278506335,0.03502344665885111,0.001204819277108434,0.20539592382225194,0.7151429775074281,0.0
0.005420054200542005,0.01217391304347826,0.12346576227390182,0.024661144578313254,0.018719031014865113,0.009940357852882704,0.00335795836131632,0.002884374464399726,0.01353794875355878,0.0,0.0,0.0,0.0,0.001890537858020607,0.06940509915014166,0.03485868562250094,0.018448544120915764,0.06960726846424385,0.0006378454996456413,0.034914801202806545,0.43547723437879626,0.0
0.03197831978319783,0.11130434782608696,0.09181201550387598,0.028990963855421686,0.03395118370343182,0.049701789264413515,0.01343183344526528,0.059175790095753945,0.07181445732935213,0.0,0.0,0.0,0.0,0.0,0.0396600566572238,0.047845254775981685,0.0684596577017115,0.09657092614302462,0.0004961020552799433,0.15653190778483128,0.685329119087369,0.0
0.008672086720867209,0.0,0.3593346253229974,0.1462725903614458,0.14644888970453293,0.6361829025844931,0.2585627938213566,0.033322500931177564,0.018759808346642596,0.022102161100196464,0.03257328990228013,0.027533460803059275,0.017299919159256265,0.0,0.06940509915014166,0.0615153275691193,1.0,0.555978898007034,0.00014174344436569805,0.00843635148680254,0.48543165186999737,1.0
0.0027100271002710027,0.006956521739130435,0.03310723514211887,0.011295180722891566,0.011745274362268306,0.009940357852882704,0.00335795836131632,0.03644120360786282,0.009322130407610582,0.01964636542239686,0.008686210640608037,0.0030592734225621415,0.0,0.004726344645051517,0.00424929178470255,0.0020505109189706433,0.01733718604134252,0.01787807737397421,0.051736357193479805,0.0035081857667891743,4.457947070794429e-07,1.0
0.001084010840108401,0.0,0.08737080103359174,0.015060240963855422,0.011194714626536978,0.019880715705765408,0.010073875083948958,0.005112075779843894,0.009889313242135963,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.03385196710380085,0.05917350527549824,0.00010630758327427359,0.052706314734380214,0.49342564255734594,0.0
0.03848238482384824,0.15130434782608695,0.3949450904392765,0.08734939759036145,0.0368875022939989,0.06958250497017891,0.023505708529214235,0.11603283919899333,0.046974515658634815,0.068762278978389,0.08577633007600435,0.07648183556405354,0.06903799514955537,0.006616882503072123,0.21671388101983008,0.1271316769761799,0.09068681929317626,0.17262602579132474,0.0,0.005846976277981959,0.43881891150306374,1.0
0.001084010840108401,0.0017391304347826088,0.14938630490956073,0.03463855421686747,0.024775188107909706,0.009940357852882704,0.00335795836131632,0.03641230840601004,0.014009582667870286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023783062902867306,0.015240328253223917,0.0006378454996456413,0.03449716004009355,0.7262972068732628,0.0
0.0,0.0,0.007832687338501291,0.0013177710843373493,0.004404477885850615,0.009940357852882704,0.00335795836131632,0.00040690777403635484,0.009692660231928338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012749120750293084,0.0,0.5912963581690611,0.8351865762297804,0.0
0.00975609756097561,0.04173913043478261,0.026889534883720933,0.03407379518072289,0.011378234538447421,0.009940357852882704,0.00335795836131632,0.09965757206681045,0.13654551767238388,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0013670072793137624,0.014447655034452103,0.012602579132473622,0.0008504606661941886,0.07041430003341129,0.7769301239086388,0.0
0.003794037940379404,0.0,0.12273901808785531,0.048569277108433735,0.04239309965131217,0.25844930417495027,0.023505708529214235,0.060216809011819715,0.01037483508089716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860635696821516,0.2652403282532239,0.00042523033309709436,0.693284330103575,0.8313072706887751,0.0
0.0005420054200542005,0.0017391304347826088,0.006944444444444444,0.0016942771084337348,0.0027527986786566342,0.009940357852882704,0.00335795836131632,0.003958642653830335,0.004468578570932575,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0041010218379412865,0.01733718604134252,0.012162954279015242,0.0,0.6417474106247912,0.8391452332286459,0.0
0.0,0.0,0.08510981912144704,0.016378012048192774,0.013213433657551843,0.009940357852882704,0.00335795836131632,0.0016980878897042437,0.011364210818693146,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.014003111802622807,0.06814185228604924,0.0,0.23872368860674908,0.4685231044251812,0.0
0.003794037940379404,0.0017391304347826088,0.196624677002584,0.024284638554216868,0.02183886951734263,0.059642147117296214,0.040295500335795834,0.027476170364526823,0.012033053260190264,0.0,0.0,0.0,0.0,0.0,0.01841359773371105,0.009569050955196336,0.09668815292287176,0.10463071512309496,0.0010630758327427356,0.2369695957233545,0.6130836288580745,0.0
0.0005420054200542005,0.0,0.03892118863049096,0.002823795180722892,0.0025692787667461916,0.06958250497017891,0.13096037609133646,0.004748708720928161,0.02437441844316367,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.09624360969104245,0.08001172332942556,7.087172218284902e-05,0.5775141997995322,0.828921823211193,0.0
0.008672086720867209,0.0052173913043478265,0.3972060723514212,0.08170180722891567,0.0616626904019086,0.268389662027833,0.02686366689053056,0.092946364567991,0.012660787445316297,0.0,0.0,0.0,0.0,0.0,0.02124645892351275,0.010936058234510099,0.4778839742164926,0.3549237983587339,0.0005669737774627924,0.20172068159037757,0.4343052400938844,1.0
0.002168021680216802,0.0017391304347826088,0.2306201550387597,0.05327560240963856,0.035052303174894474,0.16898608349900596,0.020147750167897917,0.14822486483576638,0.007476147489757656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849299844409869,0.17584994138335286,0.0006378454996456413,0.04401937854994989,0.7839665475651807,1.0
0.007046070460704607,0.0,0.20066214470284238,0.07737198795180723,0.065149568728207,0.3379721669980119,0.040295500335795834,0.08607920214410314,0.012894104576071106,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.39008668593020673,0.3669402110199297,0.0007087172218284903,0.03149014366855997,0.7768637004972839,1.0
0.008130081300813007,0.008695652173913044,0.2104328165374677,0.0521460843373494,0.03174894476050651,0.009940357852882704,0.00335795836131632,0.015746301711031356,0.020106937018262622,0.0,0.0,0.0,0.0,0.001890537858020607,0.015580736543909351,0.007518540036225693,0.02733940875750167,0.045867526377491204,0.0,0.04894754426996324,0.48014229767049976,0.0
0.027642276422764227,0.0782608695652174,0.4146479328165375,0.088855421686747,0.07762892273811707,0.3578528827037773,0.0671591672263264,0.08034686908613184,0.05047093951808902,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.394976661480329,0.3887749120750293,0.0009213323883770376,0.2101570330771801,0.7329163666839783,1.0
0.00975609756097561,0.043478260869565216,0.031169250645994833,0.011859939759036145,0.00734079647641769,0.09940357852882703,0.0335795836131632,0.029886742683477605,0.018314839247274495,0.0,0.0,0.0,0.0,0.0,0.0169971671388102,0.014353576432794505,0.18092909535452326,0.12089683470105508,0.0,0.048446374874707654,0.8091102606338755,0.0
0.003794037940379404,0.0017391304347826088,0.15075904392764858,0.03520331325301205,0.020370710222059094,0.049701789264413515,0.07051712558764271,0.11139891963611044,0.017722102631761685,0.041748526522593324,0.0694896851248643,0.06998087954110899,0.05658852061438965,0.003781075716041214,0.36543909348441933,0.1818119681487304,0.09535452322738387,0.14786049237983587,0.001417434443656981,0.007434012696291346,0.4697797997044381,0.0
0.0005420054200542005,0.0017391304347826088,0.004925710594315246,0.0013177710843373493,0.0018351991191044225,0.009940357852882704,0.00335795836131632,0.01230421026840476,0.005631275605860704,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0013670072793137624,0.018226272505001112,0.013042203985932005,0.0,0.6008185766789175,0.8360104048484632,0.0
0.0065040650406504065,0.006956521739130435,0.3036983204134367,0.029367469879518073,0.01633327216002936,0.09940357852882703,0.11081262592343855,0.16454075826551207,0.020064717727935562,0.08840864440078586,0.13680781758957655,0.1112810707456979,0.08504446240905417,0.014179033935154552,0.3130311614730879,0.2351252520419671,0.15492331629250947,0.1805392731535756,0.001700921332388377,0.008937520882058136,0.5753016358436776,1.0
0.12737127371273713,0.44,0.16666666666666669,0.07530120481927711,0.03229950449623784,0.059642147117296214,0.00671591672263264,0.4155177525391163,0.020944101104089997,0.08104125736738703,0.042345276872964174,0.025239005736137667,0.010024252223120452,0.004726344645051517,0.1019830028328612,0.05126277297426609,0.07134918870860192,0.097010550996483,0.00035435861091424523,0.007350484463748747,0.4348049759605204,0.0
0.014634146341463414,0.026086956521739132,0.15027454780361757,0.04988704819277109,0.02018719031014865,0.06958250497017891,0.03693754197447952,0.42228200054544635,0.01469842372057496,0.02701375245579568,0.01194353963083605,0.013766730401529637,0.009215844785772028,0.06144248038566972,0.084985835694051,0.05194627661392297,0.11313625250055569,0.13906799531066824,0.0007087172218284903,0.008269295021717341,0.434909291921977,0.0
0.015176151761517615,0.0034782608695652175,0.134609173126615,0.02842620481927711,0.025876307579372364,0.029821073558648107,0.01343183344526528,0.06996478347796108,0.04975487813346295,0.0,0.0,0.0,0.0,0.001890537858020607,0.10842776203966008,0.09104268480229658,0.07490553456323629,0.15863130128956623,0.00042523033309709436,0.05471099231540261,0.4556712888147879,0.0
0.0016260162601626016,0.0017391304347826088,0.22036498708010338,0.038780120481927714,0.026793907138924572,0.039761431411530816,0.0167897918065816,0.015217875759340176,0.02506659259773627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08913091798177374,0.07180539273153576,0.0005315379163713679,0.0953892415636485,0.47171499452787,0.0
0.007588075880758808,0.01217391304347826,0.26493863049095606,0.09883283132530121,0.07395852449990824,0.27783300198807154,0.06699126930826058,0.2020427720235864,0.07995222553989306,0.487721021611002,0.4843648208469056,0.515602294455067,0.5361924009700889,0.0028358067870309102,0.3505665722379604,0.25580123714158776,0.312336074683263,0.5550117233294255,0.0005315379163713679,0.006765786835950551,0.42559931525933,1.0
0.001084010840108401,0.0,0.23271963824289407,0.03576807228915663,0.026426867315103686,0.029821073558648107,0.04365345869711216,0.11059302058169602,0.017709881258245956,0.0,0.0,0.0,0.0,0.0,0.022662889518413602,0.014353576432794505,0.03823071793731941,0.053341148886283704,0.00035435861091424523,0.06047444036084196,0.49399893455065014,0.0
0.0005420054200542005,0.0,0.03310723514211887,0.005271084337349398,0.00403743806202973,0.09940357852882703,0.02686366689053056,0.00740627564201774,0.00962377612665787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557457212713937,0.07708089097303635,0.00035435861091424523,0.07701303040427664,0.7869578300496838,0.0
0.01029810298102981,0.04695652173913044,0.15762273901808788,0.015813253012048195,0.018168471279133784,0.009940357852882704,0.00335795836131632,0.03475063638713396,0.004895771127005069,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.024894420982440543,0.012456037514654161,0.00042523033309709436,0.053040427664550624,0.769843771244904,0.0
0.0016260162601626016,0.0034782608695652175,0.1922642118863049,0.0600527108433735,0.0403743806202973,0.029821073558648107,0.03693754197447952,0.08371335801432173,0.17069092424137214,0.0,0.0,0.0,0.0,0.011343227148123641,0.07790368271954676,0.04306072929838351,0.06045787952878418,0.10697538100820632,0.00042523033309709436,0.029652522552622785,0.6159460766722317,0.0
0.005420054200542005,0.0017391304347826088,0.3562661498708011,0.0389683734939759,0.02881262616993944,0.029821073558648107,0.010073875083948958,0.06245401011965385,0.10920519408374418,0.0,0.0,0.0,0.0,0.0,0.011331444759206801,0.0054680291172550495,0.05645699044232052,0.046014067995310666,0.0007087172218284903,0.08578349482124958,0.6146884898035605,0.0
0.06449864498644986,0.20173913043478262,0.3165374677002584,0.08414909638554217,0.043861258946595705,0.019880715705765408,0.010073875083948958,0.1463403435204093,0.11898118186237067,0.0,0.0,0.0,0.0,0.0,0.0793201133144476,0.0724513858036294,0.03489664369859969,0.07136576787807737,0.0009213323883770376,0.2600233879051119,0.5935275066479135,0.0
0.0005420054200542005,0.0,0.14680232558139536,0.018072289156626505,0.013580473481372729,0.019880715705765408,0.010073875083948958,0.007855536657125973,0.014181792931046456,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0013670072793137624,0.03823071793731941,0.0328253223915592,0.00035435861091424523,0.06164383561643835,0.46931617320907554,0.0
0.044986449864498644,0.11652173913043479,0.34802971576227393,0.058734939759036146,0.02440814828408882,0.4274353876739562,0.42310275352585625,0.08788614182160893,0.027465314908686898,0.014734774066797643,0.006514657980456026,0.0022944550669216058,0.0,0.001890537858020607,0.3201133144475921,0.15857284440039643,0.32807290509002,0.4762602579132474,0.0012756909992912829,0.018626795856999667,0.48658224800896943,1.0
0.022764227642276424,0.0052173913043478265,0.3428617571059432,0.11276355421686747,0.10295467058175811,0.12922465208747513,0.0167897918065816,0.19248637670397578,0.23852065828761893,0.28978388998035365,0.4028230184581977,0.22791586998087954,0.2064672594987874,0.0028358067870309102,0.29320113314447593,0.2617818939885855,0.14736608135141144,0.24355216881594374,0.0006378454996456413,0.00835282325425994,0.487629419775899,1.0
0.0016260162601626016,0.0034782608695652175,0.16319444444444445,0.02033132530120482,0.023857588548357497,0.019880715705765408,0.00671591672263264,0.0016450473821936682,0.014962294285119087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038452989553234056,0.029161781946072683,0.00042523033309709436,0.05696625459405279,0.7703421697274188,0.0
0.0,0.0,0.029150516795865635,0.002259036144578313,0.004587997797761057,0.009940357852882704,0.00335795836131632,0.002024247428425991,0.003121449899312548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.0,0.5749248245907117,0.837715123808335,0.0
0.0005420054200542005,0.0,0.21010981912144705,0.025978915662650603,0.020370710222059094,0.06958250497017891,0.02686366689053056,0.06401078859755752,0.030790084021942925,0.04432711198428291,0.07725298588490773,0.03984703632887189,0.028350848827809215,0.022733717742697796,0.03831444759206799,0.019855780732032396,0.11425872416092467,0.12495603751465417,0.0005669737774627924,0.008102238556632143,0.4848436486513596,0.0
0.001084010840108401,0.0017391304347826088,0.0062984496124031016,0.0013177710843373493,0.0025692787667461916,0.009940357852882704,0.00335795836131632,0.004621648997712529,0.0030847857787653634,0.0,0.0,0.0,0.0,0.0,0.011331444759206801,0.010936058234510099,0.022227161591464772,0.012456037514654161,0.0,0.2948546608753759,0.823949874843136,0.0
0.003794037940379404,0.0,0.2200419896640827,0.006965361445783132,0.0066067168287759215,0.07952286282306163,0.02686366689053056,0.04346115435935577,0.02455551697798764,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.007518540036225693,0.11424761058012893,0.14771395076201643,0.00042523033309709436,0.10950551286334781,0.7299790253590319,0.0
0.004878048780487805,0.008695652173913044,0.22916666666666669,0.044615963855421686,0.025876307579372364,0.059642147117296214,0.040295500335795834,0.08247284345806692,0.017164363585862093,0.0,0.0,0.0,0.0,0.0028358067870309102,0.10601983002832863,0.05252725470763132,0.05877972882862859,0.09388921453692849,0.39156626506024095,0.0029234881389909794,3.1205629495561004e-06,1.0
0.0005420054200542005,0.0017391304347826088,0.06330749354005169,0.012048192771084338,0.01211231418608919,0.009940357852882704,0.00335795836131632,0.007279611743485022,0.026743142837302968,0.0,0.0,0.0,0.0,0.0009452689290103034,0.0084985835694051,0.007518540036225693,0.022182707268281844,0.03261283704572098,0.0,0.054460407617774806,0.47187592641712567,0.0
0.001084010840108401,0.0017391304347826088,0.004360465116279071,0.0007530120481927709,0.0020187190310148647,0.009940357852882704,0.00335795836131632,5.8977877754296575e-05,0.013358516769668772,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0027340145586275248,0.01733718604134252,0.012309495896834702,0.0,0.5358336117607752,0.8272977930933025,0.0
0.044986449864498644,0.1408695652173913,0.19969315245478036,0.030873493975903617,0.027895026610387223,0.049701789264413515,0.0167897918065816,0.026243968126613233,0.11162947017568224,0.03683693516699411,0.01954397394136808,0.006883365200764819,0.0,0.0009452689290103034,0.01841359773371105,0.027340145586275247,0.07334963325183375,0.0805978898007034,0.00017717930545712256,0.01804209822920147,0.44075098576354604,0.0
0.016260162601626015,0.0034782608695652175,0.17223837209302326,0.023908132530120484,0.012479354009910074,0.3280318091451292,0.3055742108797851,0.08205485259290896,0.01311408929935421,0.0,0.0,0.0,0.0,0.0,0.02124645892351275,0.019821605550049554,0.2785063347410536,0.3429073856975381,0.00042523033309709436,0.13473103909121284,0.49516914565673364,1.0
0.001084010840108401,0.0017391304347826088,0.04263565891472869,0.018072289156626505,0.016149752248118918,0.019880715705765408,0.00335795836131632,0.014775343763841493,0.02639872231095063,0.0,0.0,0.0,0.0,0.0009452689290103034,0.12606232294617567,0.060831823929462424,0.02133807512780618,0.0451348182883939,0.00017717930545712256,0.028065486134313398,0.48717560076409216,0.0
0.004336043360433604,0.0017391304347826088,0.1474483204134367,0.057793674698795185,0.048816296568177646,0.24850894632206758,0.023505708529214235,0.05461193150174697,0.010055412818554267,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.2576128028450767,0.2425263774912075,0.00014174344436569805,0.031156030738389576,0.7768610257290415,0.0
0.05745257452574526,0.0,0.32743863049095606,0.0811370481927711,0.03046430537713342,0.12922465208747513,0.083948959032908,0.16029276776847104,0.12956544684396917,0.024557956777996073,0.08469055374592835,0.11089866156787763,0.0919967663702506,0.0,0.12889518413597734,0.07996992583985509,0.3431873749722161,0.17086752637749122,7.087172218284902e-05,0.00701637153357835,0.49876046781696565,1.0
0.01029810298102981,0.008695652173913044,0.1845122739018088,0.030496987951807233,0.02440814828408882,0.039761431411530816,0.01343183344526528,0.09710766945947369,0.1263595583640025,0.03683693516699411,0.016286644951140065,0.005736137667304015,0.0,0.018905378580206068,0.015580736543909351,0.007518540036225693,0.07623916425872417,0.0827960140679953,0.00042523033309709436,0.02347143334447043,0.6782837795366855,0.0
0.05365853658536585,0.20695652173913046,0.4844961240310078,0.10353915662650603,0.06625068819966966,0.49701789264413515,0.3022162525184688,0.14742648645032735,0.03180501354072634,0.0,0.0,0.0,0.0,0.001890537858020607,0.0821529745042493,0.0471617511363248,0.4507668370749056,0.5098182883939039,0.0,0.04777814901436686,0.48899087681131964,1.0
0.026016260162601626,0.09739130434782609,0.1655361757105943,0.05666415662650603,0.047715177096714995,0.14910536779324055,0.023505708529214235,0.1705458145300116,0.06039358377890424,0.07367387033398821,0.03691639522258415,0.023326959847036328,0.007599029911075182,0.019850647509216373,0.14872521246458925,0.09979153138990465,0.18337408312958436,0.30436694021101995,0.11020552799433027,0.0021717340461075846,7.578510020350528e-06,1.0
0.001084010840108401,0.0,0.06492248062015504,0.011106927710843375,0.007707836300238576,0.019880715705765408,0.010073875083948958,0.002572860438945824,0.006858412610235401,0.0024557956777996074,0.0010857763300760046,0.0003824091778202677,0.0,0.001890537858020607,0.0169971671388102,0.008202043675882573,0.03697488330740165,0.07944021101992967,0.00035435861091424523,0.021717340461075842,0.45403789700804886,0.0
