ln(VOTES/POP),POP,EDUCATION,HOUSES,INCOME,XCOORD,class
0.8754047982850237,0.3522895600863945,0.3702715506884389,0.383986796612987,0.26676229752344904,0.2621179453616955,0.0
0.8548326200268093,0.43558283860589325,0.4465024617646686,0.4684219784679465,0.36533500843423994,0.1549037024289266,0.0
0.854715424905167,0.4307263551160611,0.4393514804591874,0.4669609673822181,0.3625903442701188,0.48583556611674017,0.0
0.720501037651942,0.47112727844571695,0.4521847768997303,0.5064313501793485,0.38760862384738237,0.44864320877079433,1.0
0.7877257431437688,0.5708387670998152,0.5698043579597647,0.6069139318214289,0.5148563987499695,0.6697533192916303,0.0
0.6250703170729854,0.39096496242746265,0.36247683956694726,0.3627681493196577,0.2921499824228335,0.7909811127929696,1.0
0.8288124523300925,0.4391986775314171,0.4317301050210837,0.4773874935699271,0.34619313139755015,0.5276630595964191,1.0
0.8215172143796514,0.45066741417700745,0.4363042214579141,0.48243638949517237,0.3823414600895012,0.6145142366169698,0.0
0.7673917560517027,0.42850832821484414,0.39289283017286075,0.4634005455000986,0.33507157879837446,0.7014203766335774,1.0
0.824154421360173,0.6392621728262218,0.6392876469406825,0.6747616698864931,0.6011756860236279,0.6801368394920855,0.0
0.7226254367893858,0.39015946797513285,0.3349775755803274,0.40687055677177225,0.2797414008263055,0.7281724492966364,1.0
0.7620201018140538,0.5794172740412582,0.5760249865156335,0.580720748437668,0.5181747708137354,0.22009463737774815,1.0
0.8041463634037012,0.5882788798798095,0.5890026998801419,0.627318452972377,0.5436690483622628,0.6707862421262685,0.0
0.7371877225123594,0.7683067104581345,0.7468955004267506,0.7203677883049404,0.7252518468576459,0.8858104724712397,0.0
0.8135758195423183,0.6337283702883307,0.6391660466525917,0.6682743901626773,0.6095265056042727,0.6131537435098806,0.0
0.7127465215220923,0.4677517235238578,0.4446462665306747,0.4783360148493397,0.39575967876219664,0.49890413111203724,1.0
0.8467676951963937,0.30585326267888563,0.32285168328846797,0.34111584276882073,0.20056449690442002,0.4541598545755423,0.0
0.861638489158501,0.49692984900883513,0.4930384940525077,0.5365896919203614,0.4228961975872405,0.6358406561988299,0.0
0.8930062385813943,0.37407363425651036,0.37936972846169265,0.4105584396222775,0.26989046350133505,0.5999366265352022,0.0
0.7833949082837313,0.3434312753192425,0.3163954597017086,0.3843399830185859,0.2671138408527334,0.5021854855585082,1.0
0.7352400662880948,0.537552745570117,0.5282677335890682,0.5611245141291896,0.4718572716703868,0.7913550448471203,0.0
0.8833379577894847,0.37512345185339574,0.39481579501958824,0.40773842272115385,0.30532160904307326,0.23085710553559347,0.0
0.7883446600834683,0.4619662376291212,0.4609124054314559,0.4985149018021356,0.40959789564483096,0.6060830331209277,0.0
0.8427824275734148,0.7764769948935384,0.7957494552970368,0.7936885926904007,0.7634049670050371,0.9368507672707087,0.0
0.8705538704797525,0.46642805217457023,0.47167478263837953,0.5015890194884809,0.40277548334311253,0.5348305204006676,0.0
0.770493625852357,0.7848153075900033,0.7805976172180349,0.8102739379818904,0.7570600974955843,0.6811796351785218,1.0
0.7923185249378549,0.5178562789297856,0.5138197621958234,0.5433947572940612,0.44693563995706564,0.9347979912084641,0.0
0.7409601384549502,0.6146305043280291,0.6084704196023556,0.6471065630263924,0.547161212788762,0.8393102765684273,0.0
0.806221984031056,0.41890513610872565,0.4204313599979623,0.4430658222309081,0.3627426056901357,0.3473825250735114,0.0
0.7285558266880532,0.4626445440227312,0.43740348806225654,0.4871444162880701,0.3821854331682919,0.7121839398125522,1.0
0.8155028874344025,0.47518858973216266,0.4860266234766026,0.504892603413545,0.4292318947219935,0.19512128524678762,0.0
0.8181736692335566,0.45907771334001674,0.44813004845705146,0.5003289168153406,0.37764723182076376,0.5616022504591673,1.0
0.8409928263915812,0.6530491968258096,0.6642425907175735,0.6809889182861142,0.6253913345390019,0.9004840735181645,0.0
0.7822698351159662,0.4680487350173678,0.4230590758961786,0.5062307154839436,0.3761651691718997,0.6690931275202265,1.0
0.8581137666892189,0.4665851298758826,0.46837866312024207,0.5032637124553545,0.39823824750871073,0.5246002854967349,0.0
0.7994826310494856,0.39849876801714884,0.40164477876220456,0.4308649700215816,0.321350189004022,0.47857744815993364,0.0
0.7387340646308924,0.5460149252539026,0.5452778009432468,0.5804266849436752,0.4857059160947852,0.798837783428558,0.0
0.7808033123775786,0.47104963718192555,0.4729242145439427,0.495246536154664,0.41121426116956283,0.03246490386632894,0.0
0.8230968145732451,0.4574519142520906,0.45798418205765196,0.49871635764909045,0.37850084197572187,0.6870415305484758,0.0
0.7894814527633977,0.4464775684515451,0.43784920839096814,0.4681878590371103,0.3590836971467253,0.3664767440825414,1.0
0.8013083409985278,0.45808228950712865,0.460607299254064,0.4905271957181873,0.4010524286179249,0.14738290303241763,0.0
0.816544340299158,0.43853177049098796,0.4513970723426202,0.4667231071498759,0.3742995081579583,0.5107921926830266,0.0
0.8211453574261165,0.5627617419396476,0.5575821582397371,0.6004663410892008,0.5049309238116488,0.6234619545152245,1.0
0.7404387785354285,0.5770223327690205,0.5572369902947052,0.5721666302622812,0.5060713879164294,0.6154798156521333,1.0
0.7442932310631689,0.39096496242746265,0.3821954538472076,0.4274500744419499,0.3283720763176332,0.8341961746602504,1.0
0.804241386475303,0.45274245549068687,0.46826201528024797,0.47595668261342977,0.37995065648616744,0.5701508508172886,0.0
0.772628477527677,0.6673153526937434,0.6617047263776847,0.6928083912199556,0.6156328933715305,0.8038607159968743,0.0
0.8159837041767075,0.420943196843582,0.4314649721747588,0.4484590543728236,0.35198746532238934,0.35101440991289445,0.0
0.8587203306296103,0.3298215247254214,0.3424526769264294,0.367904634743579,0.23997394273174755,0.2795787814011439,0.0
0.7750398463413584,0.4680858053548775,0.4606455038536679,0.5056729711033119,0.40589467004892343,0.8425845133775554,1.0
0.7027852529260772,0.3454874673087643,0.30480903050610747,0.3654809603239643,0.23741205020243417,0.7270698336655841,1.0
0.7133648049746479,0.40688905099307665,0.38403033586707064,0.440085407060334,0.3251336487407246,0.7148966073984715,1.0
0.7364604792710338,0.7630983729173628,0.7707880556503055,0.7875512147659836,0.7302407497325287,0.21927058099277885,1.0
0.8173574210484973,0.5022330614811996,0.5073528377837122,0.5289474169218167,0.466761486492423,0.6323286761731457,0.0
0.7909679303468216,0.5299521595177015,0.5294680831965293,0.5606833732686702,0.4789843999147645,0.7069095586019281,0.0
0.7973990918328304,0.6063968502599815,0.604849914733878,0.6395462207047342,0.5615331653276128,0.6444990765792784,0.0
0.8308719190352751,0.4335102207767482,0.4075907233218475,0.46583763206169787,0.33430563723528395,0.76825663381462,0.0
0.8428426088520959,0.45655773821753426,0.45808906783341624,0.48833608966536973,0.3686319461066021,0.32851275007280134,1.0
0.8114172120990977,0.357919583936175,0.36618268572852136,0.39019899056752333,0.3131391757240649,0.40405594413498935,1.0
0.8721660952612628,0.663595573209294,0.6846296970543282,0.6967088610828724,0.6507024542474709,0.5504262352085607,0.0
0.7782253364450222,0.5835421344777205,0.5989773725299554,0.6051133289502089,0.5377224530174072,0.3223552519827302,1.0
0.8473216797038321,0.47410951080349,0.4649791612480841,0.5150712330721889,0.42209684926998037,0.6157119071467296,1.0
0.8698931433885482,0.4249253409685662,0.42452632708142773,0.46002935343074375,0.3547580052382948,0.5230496825922302,0.0
0.7674259643574793,0.3507965140957489,0.3033892697606437,0.3651190149684979,0.22716814903506133,0.6957422328738343,1.0
0.8281656619560563,0.5011203230451029,0.4986284814051935,0.5284644885713039,0.4214858725636603,0.7013678156193532,0.0
0.7563690797458957,0.43724373334022687,0.4252508879253037,0.46979083810194283,0.37219816538988826,0.5209960764333228,1.0
0.7993638522099833,0.35958963405652794,0.36502717346365116,0.3813540935043444,0.2862913453237834,0.1024724305470488,0.0
0.7798733532501692,0.7513179941123687,0.7621884832765113,0.7792126944920255,0.7346011035621931,0.49962195278579746,1.0
0.8775288806788956,0.3266244998309395,0.319901527644521,0.3606602532905823,0.23208792117010146,0.3845646739966677,0.0
0.7152462617923632,0.7145807510881219,0.7106208521589004,0.7476677927391588,0.6815097574273787,0.8389777963625236,0.0
0.8070623047275879,0.45070484354926316,0.45419246398354224,0.4842820644625864,0.37931612125956593,0.5188862533025487,1.0
0.9430976507762752,0.16965585532264066,0.19142379256883396,0.187212699601413,0.059814214033211854,0.20936606189002926,0.0
0.7616368420919266,0.5810949536499608,0.5851114906612305,0.6141270182764611,0.541637512193224,0.47035675364525487,1.0
0.8131672203344306,0.4697316206298851,0.4510572990285507,0.5012959596241606,0.3893950162336548,0.6513044386222291,1.0
0.7976128937439344,0.5378711196310055,0.5522217522309674,0.5726676239468957,0.49547990202359005,0.4838571631831574,1.0
0.785184509465565,0.4436688396347072,0.43899455044992536,0.48529801140816714,0.3703761455692556,0.6603884866511274,0.0
0.8029744121872792,0.5541698609539212,0.5524294013047399,0.5929151226736546,0.505457900875981,0.7204751748819391,0.0
0.7983686439067406,0.46594236792211235,0.4439880331166665,0.48829849917218787,0.3849646627023342,0.6080686773232711,1.0
0.8404131856548104,0.38618890272070244,0.3931662760570625,0.41473673242630754,0.30649982471109194,0.3662782096870798,0.0
0.8672356648194182,0.3146985324365003,0.30286041905316435,0.35573142796977203,0.2103049795277424,0.4318439244483461,0.0
0.7514494185854993,0.6155023304496559,0.5966979198568318,0.6471197926902548,0.5672207135006833,0.7597230988278472,1.0
0.8435255079933408,0.2672301896520262,0.23470916173713835,0.28744902701752834,0.15128238970678032,0.42056501253481304,1.0
0.6720094972392631,0.4669423694480101,0.4220409940659943,0.4896607895937836,0.37102265315862315,0.8348101282813722,1.0
0.7450762211731675,0.5893263637508468,0.5611168796322523,0.6090208242208319,0.5085809496342975,0.7670654274418514,1.0
0.8153242440597911,0.2682659151351366,0.22224261176547783,0.27392092018607656,0.1694393468033356,0.587097786375931,1.0
0.8612251387970333,0.4621115569425068,0.4616451908766354,0.49533357821897334,0.392437830851176,0.511769481379625,0.0
0.753351780478967,0.6918263855173281,0.6858406590505679,0.7192154389629839,0.6591584182075694,0.5360302220180069,1.0
0.8376730370133869,0.3998560091151741,0.3682688160527237,0.42154937064208026,0.2806340177115658,0.5812666575673944,1.0
0.760589371099303,0.7028441745221223,0.706269065266987,0.7285921685134362,0.6613931948896936,0.7793327902028531,0.0
0.7005142015147945,0.5264472623286474,0.5017532992811256,0.5490052296405052,0.46866277494072484,0.49476212538090847,1.0
0.6753948525368627,0.46826469441700075,0.43014523319353565,0.4901042114308309,0.3808202941590222,0.7929175870142646,1.0
0.7755992154895209,0.5681555209266542,0.5830152785676883,0.6000419882159278,0.5247205636047703,0.7483580334776927,1.0
0.9172900180163744,0.31178720944103405,0.31691414020327496,0.34454177827484816,0.21070344679496478,0.4288280596409264,0.0
0.8325113837639779,0.439019608951921,0.4395132309514916,0.4726918752893418,0.36555408336259654,0.5548694777201351,0.0
0.7752957751475392,0.42264950947326635,0.4054312790784979,0.45946376249085547,0.3536764374342185,0.6930844752990788,1.0
0.7663255971883307,0.49965537152332057,0.4819312142102716,0.5241259799759457,0.42496500256295455,0.7835013060422984,0.0
0.777468319307928,0.6658740974651878,0.6801504730604953,0.6941908454740588,0.6369035337490767,0.03083026692093771,0.0
0.7916432276423382,0.5097982826111482,0.481197898145653,0.5464372150261974,0.43878806088950606,0.7771166263910831,1.0
0.7563979034109483,0.44671291572745414,0.4324332642142557,0.4797096189145143,0.37364093165451195,0.7173096630740086,1.0
0.8589480692578826,0.6845320561031283,0.6911295198716538,0.7173271553540266,0.6449172926973319,0.5610689751690185,0.0
0.8442746065411348,0.36283916778259145,0.36216739999747066,0.39210725553086617,0.28938620109881175,0.5961086446054527,0.0
0.816594702527107,0.4228235515663205,0.41015025462215954,0.4639423230450342,0.32854982728418447,0.5512100407361991,1.0
0.7725660790439919,0.42196052179596716,0.4105099261651895,0.45761416424381335,0.3494374486045293,0.4470067880006596,1.0
0.753188974282956,0.5975457461877465,0.5965666799822666,0.6249318216115773,0.5491391629792917,0.6802104884938713,0.0
0.8030295255688081,0.3747923320590291,0.36119318270757234,0.406916450019516,0.2719063583577277,0.7687990225064287,0.0
0.8174473762229469,0.4404255890166963,0.4551455449324561,0.4672692641697454,0.3819345928580802,0.47038480031547936,0.0
0.7988282388297212,0.6935888870847391,0.7094602990093601,0.710160509581105,0.6792226499338092,0.8866705762453324,0.0
0.8238804381703878,0.7653716911694415,0.778514582173893,0.7933048411993262,0.7431485981666643,0.21731591529142635,0.0
0.7275153240540136,0.4814622731225781,0.4546975252528423,0.5102790838649376,0.3998118408019473,0.6943113758283483,1.0
0.8465041645444847,0.45107132826609636,0.44964178323859855,0.49382430166991204,0.3785183177633078,0.5593473900136052,0.0
0.8411103382567955,0.324417782524217,0.3396980545457327,0.36058406867454634,0.236646881049845,0.4095640063870112,0.0
0.804298717061836,0.430247582282461,0.4428437522965872,0.46185623315156693,0.3670079530281727,0.5469706311094233,0.0
0.7321255267445603,0.5165991187671679,0.4990252078723761,0.5550626821473805,0.45321910283168587,0.7894946392710749,1.0
0.728864334927187,0.719960258443981,0.7263255072567072,0.7413021346838173,0.6870964094787513,0.563743140399088,1.0
0.8435362772747891,0.42309920049245203,0.4394485838165139,0.4554302660768244,0.36071821431823126,0.5269957325260415,0.0
0.7993831735678756,0.41629351736736336,0.4192808886177621,0.44921241530049855,0.3255698675711851,0.46537050428478244,0.0
0.6417608028562669,0.6191748071063388,0.6149177995317989,0.6246074667492927,0.5578561051374278,0.4550754511946258,1.0
0.7823971660319126,0.5468507581422573,0.5494589052489671,0.5819952668824653,0.5040609964848564,0.667302520710382,0.0
0.7700967461566336,0.46840014027487503,0.4433867528557717,0.5060916671547955,0.38307602247598704,0.6215671794050124,1.0
0.7262378972281137,0.42585936985991263,0.43825999627328277,0.4568212055636118,0.3920806875457594,0.3307267768272053,0.0
0.8143546919858808,0.4768168123046233,0.4821610608639068,0.5141696086701926,0.3957141065426355,0.5509369742573957,1.0
0.660027087910278,0.6042228948738184,0.5689146860338044,0.6231268392654232,0.5258777310866358,0.7969425844391989,1.0
0.805523247711211,0.5367172717165083,0.5278103396326999,0.5753568952734334,0.4810250119071906,0.6236419971828993,0.0
0.7216685544583559,0.45945918775748956,0.42389214841531836,0.4871824629765576,0.37332472610565004,0.7310172788682541,1.0
0.7374173616020637,0.5659558945561627,0.5684119241154064,0.5968260850286007,0.5002584195882531,0.8426688123429087,0.0
0.8292767984066531,0.4799980396702876,0.4813994450958779,0.5184294691948645,0.41313437712382717,0.6696833439091181,0.0
0.8805585329451324,0.2244510201658148,0.2516481260864986,0.25146853830827093,0.12370028657395105,0.4092259627673036,0.0
0.8434200323838629,0.40707197919609056,0.4094719461060448,0.4506722402784324,0.33145476662727047,0.6913820176901724,0.0
0.83688402877552,0.3857263762093524,0.39946039540522477,0.42143212844854,0.3031692871819345,0.12270275163974143,0.0
0.7379865498009583,0.3911107305342804,0.33381038968780025,0.41623998719733485,0.29464255110967863,0.7206618583229167,1.0
0.7484299021135665,0.5536048300226291,0.5584370745924467,0.5843349101267876,0.49777695430236046,0.7563265022382939,1.0
0.756544872428359,0.7434351169910232,0.7441904025270221,0.7448183968603543,0.7125883697957756,0.4671589033907366,1.0
0.7608338971368915,0.39556904449095737,0.3781490384424055,0.4206067799016406,0.3160590805206085,0.3973525073652535,1.0
0.8324179444102362,0.6008388128767452,0.6026292723819038,0.6247592885469977,0.561581054778677,0.5889118125086454,0.0
0.8408946358842594,0.5926442038373094,0.594341350491915,0.6101700714347105,0.5354530144140488,0.5818328364763268,0.0
0.7355941856015975,0.7673270841540643,0.7659888681347904,0.7884103217654976,0.7326794427869268,0.7520568558990344,1.0
0.8312083007087454,0.33497286550028843,0.341086066561433,0.3670565676704605,0.2566712370839689,0.3666394960133461,1.0
0.7768706241875527,0.44233789783181604,0.445163266737351,0.48087948615620596,0.3749939051983904,0.6871669811143473,0.0
0.791149741157153,0.7610683007056018,0.766933901355547,0.7735808722052788,0.7477297648483128,0.8817018295613035,0.0
0.7485661018495291,0.6459430016184387,0.6497519928960669,0.6769040542806721,0.6016924286488214,0.7827251126776744,0.0
0.8546254697307173,0.37437235116506323,0.3739764240477083,0.3987646961036723,0.28510540555075425,0.4545390497957682,0.0
0.9137643453163762,0.2409247011686491,0.2581633368675536,0.27212989741627397,0.14771240492230164,0.30450568344224926,0.0
0.7603198223195259,0.5903680133072637,0.5893477793886008,0.6252508846083169,0.5298178936037363,0.5293554677372161,1.0
0.7319202769099005,0.5557299566833556,0.554979823638017,0.5868269226031817,0.5012471050295799,0.7740283488960564,1.0
0.8120491155252496,0.3809489701222954,0.3947354061745884,0.41423008191990335,0.313779310926799,0.3975707874643113,0.0
0.7645546838772455,0.40295788980200403,0.354859090028343,0.4282885614136506,0.2980292815027863,0.7151026479871605,1.0
0.8040947342014642,0.5321323082532303,0.5361086970383209,0.5711942043488549,0.4771971385666782,0.5620039642590757,0.0
0.8593946776944109,0.3676921506836514,0.3672868163443875,0.3972473905172323,0.2993765585192194,0.36808868583193854,0.0
0.7185761869648618,0.5955875706838436,0.5861981992721848,0.6108399486214597,0.5407146747471103,0.6678455982058045,1.0
0.7767784518080991,0.7744930586466201,0.7770071807844305,0.7894181484346388,0.7563937968871277,0.8799142782136435,0.0
0.8421898003501918,0.3302527254551954,0.28714479782028607,0.3688841773037725,0.20729779234458168,0.6914679945104827,1.0
0.7479851941384702,0.6082580863825031,0.6083028322962227,0.6327959900067679,0.5493453965830684,0.6816944540641463,1.0
0.7468705735085812,0.8040506838579682,0.8055484929125603,0.8289674530196387,0.787275830783011,0.47574461083584896,1.0
0.8571017709766598,0.4641733139705894,0.4738278594484617,0.5009365689624057,0.39630635229430533,0.6847830494685334,0.0
0.7955904860366765,0.5157281004737193,0.533019342228225,0.5447313183004205,0.49011406282420134,0.6322721412919188,0.0
0.7604604564654965,0.4078967717660102,0.38463356173257496,0.43798864219671535,0.2993104208700683,0.48701262552297875,1.0
0.8489000129231378,0.41396544631654125,0.4191995269704574,0.45115370880396716,0.33556379739015996,0.4982544656727832,0.0
0.7690508588818699,0.5027674847004076,0.4896387268706302,0.5316523813668668,0.43539534431501536,0.7401967703517449,0.0
0.8261492723766665,0.28197960628788316,0.28115313155232086,0.3202123351926029,0.18005217053626632,0.3499516212600262,1.0
0.8354723026750895,0.5032153805458637,0.47294632368723205,0.5184564759569563,0.43376304782369957,0.5807247987245197,1.0
0.8405015571114001,0.41757087323443526,0.3818548846039797,0.45297155585773924,0.3285938546827434,0.5719594548292481,1.0
0.8321883053205319,0.5677638140189245,0.5870769934996465,0.6013364880151106,0.5249376109555617,0.05308422238452115,0.0
0.7814428176494587,0.5671188080979928,0.5539001899529155,0.5994878933977408,0.49709433652206925,0.6192435622294858,1.0
0.7741478964425896,0.5267882555785246,0.5305080972968566,0.5582706475363903,0.4840828885294819,0.5848938267512676,0.0
0.775075638364995,0.45648045598848846,0.44409548355305245,0.4924694928513283,0.37950372046000536,0.7688469738349295,1.0
0.7699215869613143,0.5226756920821081,0.5146322289934175,0.5600433312549074,0.468089260143705,0.7295898658408373,0.0
0.7820623680763024,0.39448206679787595,0.4032178885255226,0.4160742058232782,0.31895436473243177,0.5085840119285245,0.0
0.7683049277697959,0.41351297277807525,0.38231899973990796,0.4469926601824889,0.3228896996839006,0.6709768994342487,1.0
0.7022597753401193,0.6149870258306649,0.6146906059753585,0.6354911918722783,0.5666925778205993,0.8188810678476506,1.0
0.7988542118026257,0.519162537093899,0.47192160911406095,0.5493236539638171,0.45092765052904804,0.5760858476784636,1.0
0.78662379225676,0.4839801837952718,0.48450454161599615,0.5107360090830309,0.41785988801785656,0.27994722068801536,1.0
0.765222062583462,0.3472843464530913,0.3444164110333822,0.3531220820607765,0.26817629149690947,0.2740750992336407,1.0
0.8787952214797753,0.4255623583664026,0.42303961985008404,0.4619064146351833,0.34163127497842805,0.5042040157180041,0.0
0.7776102204281867,0.5611538945890142,0.5580910222816831,0.5798219524465662,0.5010338231799811,0.8205511516867072,0.0
0.7872319399150114,0.524205359616831,0.5057090671984417,0.5538059553195018,0.4554775345854043,0.6121107358838709,1.0
0.7421558454392727,0.7468700921633216,0.7366660420096716,0.7457784142614681,0.7145609131127979,0.8818487743322527,0.0
0.7434662135966613,0.4697679728979031,0.4814698406081111,0.49498486252736945,0.4358977973459395,0.3055359217089566,0.0
0.8890491611363239,0.3427102437908754,0.3497026187572733,0.37369630786540925,0.24322965299361687,0.4444602987019832,0.0
0.7619608707660888,0.5139491730666854,0.5046012222465031,0.541041793146815,0.44098450670051625,0.4863284139332469,1.0
0.7291139288619277,0.540785943215244,0.520164644136978,0.5735137749997308,0.4861034178488812,0.6480325154867781,1.0
0.7286904427061558,0.39030649270356116,0.35173161905521605,0.4240545215432758,0.3078740395437487,0.71934698520902,1.0
0.7324600079565986,0.477029450632857,0.45207263932496716,0.5096266333388624,0.400689588785063,0.4813614687355927,1.0
0.6338694535033107,0.5945779649784944,0.584827520824823,0.603659525750309,0.5299795205010782,0.6508021418330712,1.0
0.8693787518276105,0.44650898399180744,0.45752395813094254,0.4872776253173065,0.37440899734648014,0.6897403690772252,0.0
0.711405429238219,0.4403582700018482,0.40184296512264955,0.45524140122030404,0.3403594045371585,0.853130555907611,1.0
0.8188017717368444,0.43373686146007046,0.4485104141582001,0.47022732577034504,0.4084687280436281,0.49135758105734983,1.0
0.7843628766397815,0.5557183778128014,0.560308215607304,0.5864686268101602,0.49697876460085166,0.6572514983774613,1.0
0.8139026989086284,0.4011018596832972,0.352685849679581,0.43970192928644297,0.29378923060865847,0.6708644301672531,1.0
0.8413773530879964,0.4241932691217642,0.39643506867409434,0.4610487674606472,0.32622467857343884,0.5904127862296926,1.0
0.7946969524200476,0.5540941046225454,0.5531789896988195,0.5815363344050273,0.4844018940664101,0.8971988158512152,0.0
0.7704223585486556,0.4413203036033713,0.3936833647003119,0.45440026831583086,0.334987772259012,0.6015235947381905,1.0
0.8523116579372139,0.4893560110449859,0.4874760989106472,0.525823938903405,0.4158346276841387,0.5898358160641437,0.0
0.7227606862946324,0.798168797133969,0.7682758379166323,0.7901864725683374,0.7492282412203235,0.8410342637056731,0.0
0.8674551681148184,0.3977313312478799,0.39553619934452583,0.43135756971257316,0.3182517608304263,0.41309147566319093,0.0
0.8201678867629061,0.46765864376599436,0.46915655121773175,0.5002300136730857,0.41991623787424137,0.24103038167915214,0.0
0.82452659505728,0.49227514304617465,0.4904964731936808,0.5297028763478975,0.4126888893673544,0.5499314269509994,1.0
0.8103225463142452,0.2769818426255564,0.2567706377134759,0.31508789332474946,0.16951552578900042,0.43107350643709963,1.0
0.8226340522145443,0.529905664518113,0.5399441027795702,0.5651070079080545,0.48114319071384926,0.6690815414902094,0.0
0.7381319351005091,0.6371652303930451,0.6278636757299709,0.659384603481427,0.5955364135068721,0.701056653002216,0.0
0.7555449129715361,0.42946291184539104,0.3917908220347504,0.44511076330781,0.33025048210484176,0.5833080242159332,1.0
0.776243155171409,0.5182101974305138,0.520843748582251,0.5543088650243999,0.4617235355507243,0.747348582950818,0.0
0.6851765275275504,0.42452501722693586,0.3981028055706904,0.44498996279088604,0.33796406302213144,0.8411826567303744,1.0
0.8005123644020768,0.31171674887215967,0.32458760478296816,0.3361723279591701,0.2434108798074226,0.4125224532316478,1.0
0.8730041987527906,0.37875419072087263,0.38302587326915244,0.4132082956744108,0.3054169051886386,0.455085041460326,0.0
