year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,class
0.5294117647058818,0.36363636363636365,0.23333333333333334,0.20495303159692574,0.25241254523522316,0.19975262832405688,0.1331693605059733,0.22266773589949215,0.2469418960244648,0.26078366809351333,0.20656370656370657,0.3411901081916538,0.3283635072772453,0.12899408284023667,0.0
0.11764705882352944,0.2727272727272727,0.5666666666666667,0.14204383717620273,0.15078407720144757,0.24489795918367344,0.16408995080815178,0.24485431702753274,0.2962538226299694,0.32663812973328943,0.29375804375804376,0.33964451313755795,0.2928647497337593,0.2641420118343195,1.0
0.7647058823529407,0.0,0.5,0.8847139197267294,0.6773220747889024,0.6713048855905999,0.45537596626844695,0.5089548249131249,0.5019113149847094,0.5584458347053013,0.408944658944659,0.5293663060278206,0.5058572949946751,0.4248520710059171,0.0
0.6470588235294117,0.0,0.4666666666666667,0.24195844007970396,0.3166465621230399,0.42238713667285094,0.22276879831342233,0.27372360331462176,0.28822629969418956,0.5051037207770827,0.2438867438867439,0.39451313755795986,0.3698970536031239,0.2572781065088757,0.0
0.5882352941176472,0.4545454545454545,0.6,0.39595787076572736,0.29644149577804585,0.3116883116883117,0.24455375966268447,0.32611601176156113,0.22782874617737,0.24399078037537045,0.22908622908622908,0.2979134466769706,0.1182108626198083,0.173491124260355,1.0
0.0588235294117645,0.0,0.7333333333333333,0.39595787076572736,0.46863691194209894,0.3401360544217687,0.17709065354884046,0.2860197808072708,0.32033639143730885,0.4185051037207771,0.22104247104247104,0.2689335394126739,0.3049343272985446,0.29372781065088754,1.0
0.17647058823529393,0.36363636363636365,0.4666666666666667,0.1326501565613436,0.27895054282267795,0.17903525046382188,0.1886858749121574,0.25608126169473405,0.21827217125382262,0.17286796180441225,0.21042471042471042,0.17078825347758886,0.25452609158679446,0.21893491124260356,1.0
0.8235294117647061,0.6363636363636364,0.9999999999999999,0.21093082835183607,0.0980096501809409,0.2359307359307359,0.13914265635980322,0.06228281208233094,0.0668960244648318,0.21139282186368127,0.09266409266409266,0.18508500772797526,0.050408235711750085,0.20213017751479287,1.0
0.7058823529411762,0.0,0.03333333333333333,0.4292627384002278,0.359167671893848,0.41867656153370436,0.28109627547434995,0.23148890670943598,0.39793577981651373,0.43628580836351666,0.31113256113256116,0.34930448222565685,0.35960241391551295,0.2878106508875739,1.0
0.8235294117647061,0.0,0.9,0.4446342157699972,0.4059107358262968,0.3877551020408163,0.3134223471539002,0.37396418070034754,0.33142201834862384,0.4856766545933487,0.3928571428571429,0.5166151468315301,0.40539581114660994,0.40520710059171594,0.0
0.23529411764705843,0.36363636363636365,0.9333333333333333,0.21463136920011394,0.19481302774427023,0.5964749536178107,0.20344342937456078,0.19914461373964182,0.20527522935779816,0.2798814619690484,0.26126126126126126,0.16112828438948995,0.2942847000354988,0.33704142011834315,1.0
0.35294117647058787,0.36363636363636365,0.7333333333333333,0.4813549672644464,0.48492159227985526,0.39022881880024735,0.31026001405481374,0.45522587543437587,0.34556574923547395,0.37339479749753046,0.3124195624195624,0.35741885625965997,0.3759318423855166,0.3133727810650887,1.0
0.5294117647058818,0.4545454545454545,0.6666666666666666,0.627384002277256,0.3869119420989144,0.49196042053184913,0.5210822206605762,0.46992782678428235,0.5416666666666666,0.5074086269344749,0.41023166023166024,0.6472179289026275,0.6315228966986155,0.31147928994082835,0.0
0.5882352941176472,0.9999999999999999,0.8333333333333334,0.41132934813549676,0.3781664656212304,0.4805194805194805,0.2737174982431483,0.2951082598235766,0.31383792048929665,0.363516628251564,0.2976190476190476,0.3411901081916538,0.2499112531061413,0.2818934911242603,1.0
0.6470588235294117,0.1818181818181818,0.8333333333333334,0.4483347566182751,0.5063329312424608,0.3181818181818182,0.3615600843288826,0.5012028869286287,0.42698776758409784,0.5146526177148503,0.48391248391248387,0.5537094281298299,0.40539581114660994,0.5422485207100591,0.0
0.7058823529411762,0.0,0.7333333333333333,0.27526330771420443,0.36308805790108567,0.2294372294372294,0.11700632466619817,0.24832932371023791,0.3042813455657492,0.42377346065195914,0.36196911196911197,0.3605100463678516,0.2854100106496273,0.4061538461538461,1.0
0.8235294117647061,0.7272727272727273,0.8666666666666667,0.5431255337318532,0.4472255729794934,0.5228818800247371,0.32501756851721714,0.36861801657310883,0.404434250764526,0.4649324991768192,0.3606821106821107,0.4717928902627512,0.4646787362442315,0.2956213017751479,0.0
0.35294117647058787,0.8181818181818182,0.6666666666666666,0.10560774267008256,0.07539203860072377,0.07081014223871365,0.058678847505270554,0.1892542101042502,0.11964831804281344,0.2430029634507738,0.15025740025740025,0.1561051004636785,0.1792687255946042,0.20686390532544374,1.0
0.2941176470588234,0.2727272727272727,0.8,0.2786791915741532,0.3694209891435465,0.2628324056895485,0.20765987350667603,0.24164661855118955,0.27408256880733944,0.30325979585116897,0.3310810810810811,0.23995363214837712,0.34895278665246715,0.35195266272189346,1.0
0.5294117647058818,0.9090909090909091,0.03333333333333333,0.4790777113578139,0.5162846803377563,0.4072356215213358,0.24736472241742796,0.39748730286019784,0.43654434250764523,0.4389199868291077,0.44787644787644787,0.4992272024729521,0.4778132765353213,0.5138461538461538,0.0
0.5294117647058818,0.6363636363636364,0.9333333333333333,0.12581838884144608,0.23250904704463213,0.1403834260977118,0.0864371047083626,0.09115209836941995,0.095565749235474,0.15377016792887718,0.10328185328185328,0.06298299845440494,0.09478168264110756,0.21585798816568047,1.0
0.2941176470588234,0.8181818181818182,0.13333333333333333,0.3165385710219186,0.27261761158021713,0.29746444032158315,0.14476458186929023,0.2459235498529805,0.18463302752293578,0.2495884096147514,0.2438867438867439,0.23338485316846985,0.35356762513312034,0.3036686390532544,0.0
0.9999999999999996,0.7272727272727273,0.23333333333333334,0.42328494164531744,0.4345597104945718,0.34786641929499074,0.20344342937456078,0.31943330660251273,0.4235474006116208,0.2703325650312809,0.3606821106821107,0.4381761978361669,0.33581824636137736,0.5138461538461538,0.0
0.5882352941176472,0.9090909090909091,0.06666666666666668,0.3805863933959579,0.3670084439083233,0.40847247990105134,0.22276879831342233,0.2616947340283347,0.308868501529052,0.2963450773789924,0.3712998712998713,0.3025502318392581,0.36670216542421014,0.5275739644970414,0.0
0.4705882352941173,0.5454545454545454,0.2,0.4898946769143183,0.30277442702050666,0.34539270253555965,0.3162333099086437,0.38198342689120557,0.3772935779816513,0.4020414883108331,0.24935649935649937,0.46522411128284386,0.3787717429889954,0.3323076923076923,0.0
0.7647058823529407,0.4545454545454545,0.03333333333333333,0.3509820666097353,0.28136308805790106,0.3194186765615337,0.2297962052002811,0.3675487837476611,0.28211009174311924,0.3964438590714521,0.4009009009009009,0.43972179289026275,0.3787717429889954,0.4357396449704142,0.0
0.5294117647058818,0.4545454545454545,0.7,0.3996584116140052,0.339264173703257,0.3283858998144712,0.20941672522839072,0.3084736701416734,0.2706422018348624,0.2937108989134014,0.27895752895752896,0.2480680061823802,0.2605608803691871,0.31242603550295855,1.0
0.0588235294117645,0.9090909090909091,0.26666666666666666,0.33447196128664963,0.4044028950542823,0.6842918985776127,0.2986647926914968,0.26035819299652496,0.34556574923547395,0.41422456371419164,0.2989060489060489,0.3187789799072643,0.4156904508342208,0.33112426035502956,0.0
0.8823529411764706,0.1818181818181818,0.4666666666666667,0.0865357244520353,0.25,0.05163883735312306,0.02354181307097681,0.10344827586206898,0.05084097859327217,0.31577214356272637,0.19433719433719435,0.30409582689335396,0.25736599219027334,0.23857988165680474,0.0
0.2941176470588234,0.9090909090909091,0.6333333333333333,0.2715627668659266,0.3781664656212304,0.23438466295609153,0.12895291637385803,0.20021384656508956,0.09250764525993883,0.1165623971024037,0.1583011583011583,0.11746522411128284,0.156904508342208,0.22177514792899405,1.0
0.8235294117647061,0.7272727272727273,0.6333333333333333,0.3356105892399659,0.35434258142340175,0.2949907235621521,0.1932536893886156,0.34750066827051596,0.3184250764525994,0.3760289759631215,0.3095238095238095,0.4362442040185471,0.3876464323748669,0.46035502958579877,0.0
0.4705882352941173,0.8181818181818182,0.5333333333333333,0.33333333333333337,0.48492159227985526,0.4316635745207174,0.37491215741391426,0.45201817695803265,0.36659021406727826,0.47316430688179123,0.4343629343629344,0.5475270479134466,0.38161164359247424,0.5145562130177515,0.0
0.0,0.1818181818181818,0.06666666666666668,0.3603757472245944,0.46230398069963813,0.37631416202844775,0.336964160224877,0.30606789628441594,0.33295107033639143,0.37174843595653606,0.41280566280566283,0.3446676970633694,0.49875754348597795,0.5519526627218935,0.0
0.2941176470588234,0.8181818181818182,0.26666666666666666,0.3011670936521492,0.3091073582629675,0.21645021645021642,0.1303583977512298,0.2828120823309276,0.22285932721712537,0.1247942048073757,0.18371943371943372,0.16267387944358577,0.22648207312744054,0.2828402366863905,1.0
0.9411764705882351,0.1818181818181818,0.13333333333333333,0.21690862510674636,0.23733413751507845,0.28354978354978355,0.10260014054813774,0.1545041432771986,0.2691131498470948,0.363516628251564,0.21975546975546975,0.27357032457496133,0.3031593894213703,0.24946745562130174,0.0
0.7058823529411762,0.36363636363636365,0.6666666666666666,0.3603757472245944,0.2587454764776839,0.24860853432282,0.2167955024595924,0.27051590483827853,0.3772935779816513,0.21534408956206783,0.3310810810810811,0.3508500772797527,0.35960241391551295,0.2769230769230769,0.0
0.4117647058823528,0.36363636363636365,0.3666666666666667,0.45061201252490757,0.37303980699638123,0.40970933828076683,0.24736472241742796,0.2873563218390805,0.2851681957186544,0.3895291405992756,0.2976190476190476,0.3543276661514683,0.3003194888178914,0.30650887573964497,0.0
0.0588235294117645,0.8181818181818182,0.6333333333333333,0.21947053800170802,0.16344993968636914,0.24613481756338898,0.0864371047083626,0.11467522052927026,0.10359327217125382,0.1247942048073757,0.12483912483912483,0.1723338485316847,0.174653887113951,0.14792899408284022,1.0
0.11764705882352944,0.1818181818181818,0.03333333333333333,0.4588670651864504,0.46230398069963813,0.566790352504638,0.37034434293745605,0.42314889067094363,0.5237003058103975,0.5212380638788278,0.46653796653796653,0.40726429675425035,0.42456514022009234,0.4326627218934911,0.0
0.7058823529411762,0.8181818181818182,0.9666666666666667,0.3723313407344151,0.43094089264173707,0.20470006184291892,0.0966268446943078,0.2838813151563753,0.180045871559633,0.08626934474810669,0.1998069498069498,0.1642194744976816,0.23216187433439828,0.16449704142011834,1.0
0.5882352941176472,0.5454545454545454,0.3666666666666667,0.1576999715343012,0.3380579010856454,0.6351267779839207,0.2561489810260014,0.2616947340283347,0.2308868501529052,0.311491603556141,0.23198198198198197,0.30409582689335396,0.2648207312744054,0.2366863905325444,1.0
0.17647058823529393,0.7272727272727273,0.6666666666666666,0.3948192428124111,0.4472255729794934,0.3067408781694496,0.23858046380885453,0.3138198342689121,0.33906727828746175,0.27428383272966744,0.3433075933075933,0.29134466769706335,0.306354277600284,0.4326627218934911,1.0
0.7647058823529407,0.8181818181818182,0.16666666666666669,0.5334471961286651,0.5603136308805791,0.3144712430426716,0.24455375966268447,0.4731355252606255,0.3249235474006116,0.43760289759631216,0.43564993564993565,0.4138330757341577,0.3031593894213703,0.5325443786982248,0.0
0.7647058823529407,0.9999999999999999,0.8666666666666667,0.6214062055223457,0.6571170084439084,0.4935064935064935,0.37174982431482784,0.5891472868217055,0.48585626911314983,0.675008231807705,0.5601673101673101,0.6680834621329211,0.491302804401846,0.4653254437869822,0.0
0.4117647058823528,0.0,0.43333333333333335,0.8431539994306861,0.6634499396863692,0.6957328385899814,0.5094869992972593,0.5990376904570971,0.5351681957186544,0.7257161672703325,0.6621621621621622,0.5973724884080371,0.6609868654597089,0.5876923076923077,0.0
0.9999999999999996,0.09090909090909091,0.23333333333333334,0.2738400227725591,0.19963811821471655,0.3608534322820037,0.10681658468025299,0.24164661855118955,0.10665137614678899,0.3088574250905499,0.2574002574002574,0.28516228748068007,0.156904508342208,0.10840236686390532,1.0
0.9999999999999996,0.4545454545454545,0.06666666666666668,0.2857956162823798,0.25995174909529556,0.15862708719851576,0.1331693605059733,0.25287356321839083,0.22285932721712537,0.14948962792229173,0.2010939510939511,0.26236476043276663,0.22186723464678734,0.15763313609467455,1.0
0.35294117647058787,0.4545454545454545,0.06666666666666668,0.20637631653857108,0.27020506634499397,0.3580705009276438,0.15214335910049193,0.20930232558139536,0.238914373088685,0.3292723081988805,0.48262548262548266,0.36244204018547144,0.438054668086617,0.43786982248520706,0.0
0.4117647058823528,0.5454545454545454,0.8333333333333334,0.0865357244520353,0.06785283474065139,0.11224489795918366,0.10260014054813774,0.15022721197540764,0.0382262996941896,0.14948962792229173,0.10199485199485199,0.07225656877897992,0.08874689385871494,0.10059171597633136,1.0
0.7647058823529407,0.7272727272727273,0.5333333333333333,0.3472815257614575,0.3142340168878167,0.3042671614100185,0.19184820801124383,0.20689655172413796,0.1720183486238532,0.2525518603885413,0.20527670527670527,0.23686244204018547,0.24565140220092296,0.24449704142011836,0.0
0.5882352941176472,0.8181818181818182,0.2,0.19328209507543415,0.20235223160434263,0.22418058132343846,0.1257905832747716,0.2103715584068431,0.2484709480122324,0.28547909120842935,0.32432432432432434,0.3315301391035549,0.3979410720624778,0.35195266272189346,1.0
0.8823529411764706,0.2727272727272727,0.9666666666666667,0.2453743239396527,0.149577804583836,0.10946196660482374,0.035137034434293744,0.07885592087677093,0.022171253822629966,0.18241685874217978,0.10456885456885456,0.1723338485316847,0.1111111111111111,0.31242603550295855,1.0
0.23529411764705843,0.9090909090909091,0.5,0.7554796470253347,0.5,0.9817563388991959,0.5242445537596626,0.6225608126169474,0.7102446483180427,0.9081330260125123,0.7561132561132561,0.7631375579598145,0.6979055733049343,0.5372781065088756,0.0
0.9999999999999996,0.6363636363636364,0.7333333333333333,0.06746370623398805,0.057901085645355864,0.15213358070500926,0.049894588896697116,0.06549051055867416,0.04625382262996942,0.04115903852486006,0.044401544401544396,0.19319938176197837,0.12282570110046148,0.154792899408284,1.0
0.11764705882352944,0.1818181818181818,0.4666666666666667,0.4104753771705096,0.2928226779252111,0.5037105751391465,0.41883345045678144,0.38626035819299653,0.452217125382263,0.4692130391834047,0.3484555984555985,0.45556414219474495,0.5147319843805466,0.32639053254437866,1.0
0.11764705882352944,0.36363636363636365,0.23333333333333334,0.3794477654426417,0.38178528347406515,0.42888064316635743,0.27652846099789175,0.3985565356856456,0.4139908256880734,0.3842607836680935,0.4597812097812098,0.4571097372488408,0.5118920837770677,0.4357396449704142,0.0
0.7647058823529407,0.2727272727272727,0.9333333333333333,0.26786222601764875,0.21712907117008448,0.20470006184291892,0.11841180604356992,0.1347233360064154,0.04128440366972477,0.14257490945011525,0.16891891891891891,0.17387944358578053,0.1835285764998225,0.15573964497041418,1.0
0.5882352941176472,0.09090909090909091,0.7666666666666667,0.21804725306006267,0.3003618817852835,0.13141620284477426,0.08186929023190442,0.18257150494520183,0.06383792048929662,0.10437932169904511,0.07496782496782498,0.1062596599690881,0.054668086616968405,0.1616568047337278,1.0
0.7058823529411762,0.6363636363636364,0.7333333333333333,0.05323085681753488,0.06151990349819061,0.11224489795918366,0.06148981026001405,0.1112002138465651,0.03325688073394495,0.0740862693447481,0.03346203346203346,0.05795981452859351,0.04153354632587859,0.12307692307692307,1.0
0.0,0.6363636363636364,0.23333333333333334,0.38542556219755203,0.2913148371531966,0.3132343846629561,0.22557976106816582,0.3274525527933708,0.2660550458715596,0.35001646361541,0.22908622908622908,0.28516228748068007,0.2751153709620163,0.23550295857988165,1.0
0.17647058823529393,0.5454545454545454,0.3666666666666667,0.21576999715343015,0.15952955367913152,0.1944959802102659,0.1275474349964863,0.18577920342154505,0.18807339449541283,0.21534408956206783,0.19562419562419564,0.24652241112828438,0.18920837770678026,0.20307692307692307,1.0
0.0588235294117645,0.6363636363636364,0.16666666666666669,0.30714489040705956,0.25995174909529556,0.1623376623376623,0.14335910049191847,0.16813686180165732,0.13876146788990823,0.1853803095159697,0.22522522522522523,0.14026275115919629,0.25133120340788073,0.2591715976331361,1.0
0.0,0.09090909090909091,0.4,0.6214062055223457,0.5877563329312425,0.5538033395176252,0.5390021082220661,0.4276931301790965,0.5588685015290519,0.5294698715837998,0.4543114543114543,0.5394126738794436,0.587149449769258,0.674319526627219,0.0
0.17647058823529393,0.36363636363636365,0.6,0.23598064332479368,0.28648974668275035,0.24211502782931352,0.17427969079409697,0.2916332531408714,0.2851681957186544,0.2413566019097794,0.2828185328185328,0.24961360123647605,0.25310614128505504,0.31550295857988164,1.0
0.9411764705882351,0.6363636363636364,0.26666666666666666,0.14574437802448054,0.06905910735826297,0.1224489795918367,0.06746310611384398,0.034482758620689655,0.07492354740061162,0.12216002634178466,0.03635778635778635,0.09003091190108192,0.06212282570110046,0.13680473372781063,1.0
0.9999999999999996,0.36363636363636365,0.9333333333333333,0.07344150298889839,0.21471652593486132,0.06184291898577613,0.10822206605762473,0.13124832932371025,0.12117737003058103,0.16068488640105366,0.1435006435006435,0.19165378670788252,0.2144124955626553,0.2778698224852071,1.0
0.2941176470588234,0.1818181818181818,0.23333333333333334,0.18502704241389129,0.0980096501809409,0.14564007421150277,0.16549543218552354,0.2036888532477947,0.191131498470948,0.2976621666117879,0.19015444015444016,0.2480680061823802,0.31203407880724177,0.22674556213017752,1.0
0.8823529411764706,0.7272727272727273,0.6,0.3461428978081412,0.42219541616405315,0.3670377241805813,0.2459592410400562,0.29724672547447206,0.382262996941896,0.3210405004939085,0.2438867438867439,0.49111282843894905,0.2914447994320199,0.29964497041420113,0.0
0.5294117647058818,0.2727272727272727,0.0,0.5206376316538572,0.3606755126658625,0.5488559059987631,0.3587491215741392,0.2873563218390805,0.33906727828746175,0.43068817912413565,0.26673101673101673,0.3798299845440495,0.4171104011359602,0.35881656804733725,0.0
0.8235294117647061,0.9090909090909091,0.23333333333333334,0.2393965271847424,0.20717732207478895,0.40847247990105134,0.058678847505270554,0.18364073777064957,0.1242354740061162,0.2894303589068159,0.15154440154440155,0.1804482225656878,0.12566560170394037,0.16946745562130175,1.0
