acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,class
0.49207580930818523,0.5385486844310373,0.6909975714206262,0.48431132318803194,0.6037199220683218,0.46154958498423804,0.0
0.4843825886906826,0.37380593262946205,0.6870506664689198,0.4847852721176167,0.53096907164828,0.45311671535028103,0.0
0.7916430827657981,0.37263281380928437,0.6909679093824734,0.2747291720402373,0.4708639515871375,0.5501296622996018,1.0
0.4869050010042177,0.5373319926261103,0.6913016073116923,0.4826379932937838,0.30477300206105484,0.4543482661885068,0.0
0.4906899888623126,0.3765879001173119,0.6942381490888192,0.2489682744389992,0.4659061436974948,0.35853794911839276,0.0
0.485307381913126,0.5440338528573823,0.6944216829498897,0.47300103172556096,0.4671672085549437,0.46176793822483153,0.0
0.4870236812795559,0.5391452991452992,0.6940675923694406,0.46835719198693143,0.4668138848691011,0.5268531104491425,0.0
0.4961383264255326,0.5497938662644545,0.4750560797908826,0.3630706732009285,0.47366986787949406,0.4588724682110459,1.0
0.4936798188756413,0.35701357466063355,0.3863665857140208,0.6669998280457399,0.4662594673833374,0.5863097820323722,1.0
0.4890083806532892,0.5634757834757834,0.6957027122226136,0.4782316653770097,0.46735765252745465,0.45846468268887797,1.0
0.4854196717120999,0.3264454499748618,0.6910383567230863,0.6912776201530393,0.4732069136173705,0.3477600717239784,0.0
0.4902609140207051,0.5425222054633819,0.6990897462041861,0.3507007136101796,0.46354689369592866,0.3815204712188256,1.0
0.49284631817268887,0.5389240824534942,0.6905934261507943,0.48437473132146847,0.46682390823607534,0.5148557326160935,0.0
0.48207288794756153,0.547680576504106,0.7030904136000444,0.478163958387069,0.4713206412449022,0.5136024910586034,1.0
0.4908817031532436,0.5606368359309536,0.6929052112493279,0.48310226979623416,0.46968244720504676,0.5307429794371981,1.0
0.4857300662783691,0.37275012569130217,0.6904655086112604,0.4737909466082022,0.36944877746245935,0.4549059586815899,0.0
0.4952637440888093,0.3009552538964304,0.46676924788194507,0.6345434614392571,0.6406497647641063,0.6795027523112667,1.0
0.49231408278405664,0.5385252220546338,0.695515470606774,0.4836933625655575,0.47134883196451727,0.5816197665114575,0.0
0.4870866731180047,0.54111278699514,0.6939915833966741,0.3476807669160003,0.5360559303877164,0.5259854816785724,0.0
0.48451039821797,0.3727333668510139,0.691603789325374,0.4665387756856676,0.47030640179919436,0.46098562628336753,0.0
0.49020705143420545,0.7382604323780794,0.6867892697576982,0.33019516808528926,0.4654062282696536,0.5077267162179098,1.0
0.4953869889901221,0.5586676721970839,0.6889657218071596,0.4795664603215544,0.46947195649858736,0.31781241865980275,1.0
0.2903741167448739,0.5546572817161053,0.6863054077603307,0.23252514831054935,0.3498405658190657,0.391797051990244,1.0
0.4865571765049571,0.5428557063851182,0.6960660721899853,0.4699123033273149,0.5313386833054559,0.5380599820690054,0.0
0.48589804451423246,0.5467471091000503,0.6933075026417752,0.4798469607084515,0.40140452429726803,0.45340496090850374,0.0
0.7676970549033211,0.3662309368191721,0.397767931629002,0.6039678445533487,0.3513503354695634,0.2939092460305983,1.0
0.6742500319523818,0.544400871459695,0.45544205706234586,0.4696189063709053,0.46266233156045034,0.30110092450665665,1.0
0.4898172323759791,0.5383257918552036,0.6953430600100109,0.2712256039893388,0.4643587864208436,0.3756495165379684,0.0
0.812320838430499,0.5424853360147478,0.6940546152277488,0.7087739661250108,0.46299686143321617,0.3066055470399398,1.0
0.37308513940367727,0.5594687447628625,0.698529875234052,0.2895064912733213,0.5985766818896553,0.4531138232543791,1.0
0.4911592324124961,0.3595274007038713,0.6877458704881259,0.48215544665119076,0.46423412079410126,0.46012329968861765,0.0
0.4890503752122551,0.5422926093514329,0.6982666246454459,0.3273471756512767,0.4023630087641815,0.39583634593323114,1.0
0.48580218736876696,0.5395894084129378,0.6943642127509686,0.4719628578798039,0.38595600994819174,0.45564055104067247,0.0
0.4842063941280651,0.5400737388972683,0.6894959307391408,0.47995228269280366,0.536005813552845,0.45661807945551475,0.0
0.33000419945589654,0.5590782637841462,0.6913034611890769,0.1813042730633651,0.37145971546167,0.4526573541178625,1.0
0.49093465281454834,0.3256075079604491,0.6864500101963256,0.47326326197231533,0.462998114354088,0.45623825086039854,0.0
0.4867169384140663,0.5414177978883862,0.6939711907454441,0.361791763390938,0.46381188646031063,0.5284244825558415,0.0
0.5896675126440138,0.5537238143120496,0.3576314862534991,0.4662378557303757,0.37522474268137596,0.45384455948559255,1.0
0.48679910168160817,0.5365158371040724,0.6908270147012476,0.48193835439773014,0.3565123694613067,0.4548235339483857,0.0
0.49159652358085776,0.3290933467404056,0.6922730390611964,0.6287937408649299,0.4697288052773027,0.5778552216791508,0.0
0.49145410725045185,0.5663448969331322,0.6917205836006006,0.47454217178230584,0.4716313656211042,0.4597159961824334,1.0
0.48521608939363503,0.3748617395676219,0.693131384290243,0.3487984696070845,0.46947822110294624,0.5149617761324965,0.0
0.4875805656484507,0.5429277693983576,0.6969874492501066,0.48567835955635796,0.4633238737807514,0.5089751376155633,1.0
0.2521681973379101,0.3757164404223228,0.6947034723123412,0.19328733556873867,0.36323428993841894,0.3716921653122017,1.0
0.4924948419726487,0.3608513490866432,0.6911088040636992,0.6050962943856933,0.5385116552964098,0.5693524597275645,0.0
0.495549489674816,0.5610524551701023,0.6834708292393541,0.3041226033874989,0.6279451471242334,0.5230355438586344,1.0
0.15450345998648868,0.37995642701525056,0.6845368087354702,0.2894635027082796,0.4642879963915879,0.2726475209917961,1.0
0.6524767660537895,0.5623898106251047,0.47868967946460017,0.483351603473476,0.4733641551867792,0.3305713817470187,1.0
0.48443006080081796,0.3655103066867773,0.6900706327283513,0.4858363425328862,0.4702074210503236,0.3630930001638854,0.0
0.48526447442896525,0.3464555052790347,0.6946200478300365,0.4681787894420084,0.6544945403973013,0.4613591886706963,0.0
0.4906762949843889,0.5388151499916206,0.6944142674403515,0.33411787464534426,0.5309064256046909,0.40431018692579845,0.0
0.48808997790721026,0.5616272833919893,0.6947368421052631,0.7387477431003353,0.46659023849348796,0.6307323750855578,1.0
0.32655334221913856,0.5567202949555891,0.6940675923694406,0.3003396096638294,0.4646118764369436,0.3812698229073276,1.0
0.4904398473589074,0.7436567789508965,0.6908362840881703,0.47448306250537353,0.46750612365076083,0.45624355303621866,1.0
0.713651883364677,0.3450477626948215,0.2236517676720861,0.4792494196543719,0.5650735777781954,0.7123184004781598,1.0
0.4928572732750278,0.5625708061002178,0.6957620362989192,0.4791537700971541,0.4685466744347761,0.5356354416712458,1.0
0.4955613577023498,0.5464739400033518,0.47933853654919256,0.4707022182099561,0.6644803197454066,0.5386576818887314,1.0
0.3829812485164965,0.5493229428523546,0.6992603029235646,0.7294729601925887,0.4707511887086771,0.5403929394298714,1.0
0.4972913509467034,0.5572666331489861,0.6789380990341298,0.46888702605107035,0.6873461256554343,0.5590373176774541,1.0
0.7269897204623053,0.3567454332160215,0.30040229139244723,0.4761628406843779,0.3330890137633358,0.31215837117158807,1.0
0.4934534134273037,0.3163733869616223,0.6908733616358613,0.4666408735276416,0.3417404323829929,0.38484638150601075,0.0
0.49275319980280813,0.5591017261605497,0.6944884225357335,0.6254621270741982,0.29615917106755124,0.607634169149049,1.0
0.4898007997224707,0.3560080442433384,0.6928959418624052,0.3061215716619379,0.46296992363447287,0.3867985462397933,0.0
0.7265789041245959,0.30125691302161894,0.2719267347657625,0.4848551285358094,0.5898375588089735,0.6856436359429678,1.0
0.3682283773667585,0.5599765376235964,0.6953671604160101,0.3446930616456022,0.4671277415474826,0.4567130366042938,1.0
0.4938295386076064,0.347209653092006,0.6916149125896813,0.4725281575101023,0.46852913354257114,0.4527291744994264,0.0
0.4903695521188993,0.5376034858387799,0.6892308262731502,0.48568695726936634,0.4694813534051257,0.4596523700725916,0.0
0.4819249940659862,0.5450209485503603,0.6962922452309004,0.2856160261370475,0.40376628014057775,0.2785329361521628,1.0
0.4849257791816538,0.36730350259762024,0.6876031219295156,0.46986071704926485,0.46730628277171155,0.45771852194618773,0.0
0.4934013766911939,0.35698005698005697,0.6886209006136333,0.4668117530736824,0.46151590896276945,0.3728972052713268,0.0
0.48598659825813867,0.5384699178816826,0.6912311599710795,0.4852205313386639,0.6112123888815801,0.4551103334586575,0.0
0.49054209498073725,0.5395223730517849,0.6944939841678871,0.47128471326627114,0.4670362783238425,0.4556039178259151,0.0
0.4869643411418868,0.5457449304508128,0.6935003058897684,0.4714405468145473,0.46649313712592483,0.5183985500959212,0.0
0.48553743906224317,0.3523713759007877,0.6923286553827329,0.3211998108503138,0.4721832772651243,0.527706278740203,0.0
0.4927924555861892,0.5625155019272666,0.689017630373927,0.4718349668988049,0.46671740996197386,0.28343985886572,1.0
0.6648286439409155,0.5517043740573152,0.3827329860403032,0.47484201702347173,0.39568494051758163,0.25686149752725795,1.0
0.4941700597053077,0.5575448298977711,0.6893884058508369,0.48525062333419305,0.4655302674359601,0.2869730360258746,1.0
0.49309372090050935,0.7295123177476118,0.6848408446265364,0.46660970681798636,0.46367907684790166,0.4559654298136526,1.0
0.4906425167521773,0.5401424501424501,0.696853970078419,0.4676446565213653,0.4622632762627876,0.3590778070200808,0.0
0.4868036663075827,0.5439751969163734,0.6939396748299067,0.4725518012208752,0.4641601984626661,0.46045058854151605,0.0
0.4927924555861892,0.5391570303335009,0.6911273428375447,0.48290452239704235,0.4682265531520357,0.46014595443984924,0.0
0.4833646770983585,0.5577610189374895,0.69028197475019,0.6898697446479236,0.2534909507790036,0.6377987294058671,1.0
0.4872035275429531,0.5372733366851014,0.6898537290743589,0.4863565041698908,0.29237535003476856,0.45420896356923196,0.0
0.4904252405557888,0.37150997150997156,0.6894699764557571,0.6862694523256814,0.46820838579939483,0.5657084188911704,0.0
0.4925989154448684,0.3320093849505614,0.6927476316716412,0.3626085461267302,0.4642522881467421,0.3842390413666117,0.0
0.6585112015921415,0.5454399195575667,0.28953856991898547,0.4665645688246926,0.4680630469782681,0.33972004511669607,1.0
0.4847961438039767,0.7284062342885872,0.6946200478300365,0.4710353795890293,0.5680054126181661,0.45806701950236667,1.0
0.6198123025799265,0.5579638009049773,0.4893309356519159,0.48008017367380273,0.4622570116584287,0.27677839797167675,1.0
0.48326151655133376,0.5400486006368359,0.6916927754398324,0.4832419826326197,0.3929097207865837,0.4525435983457211,0.0
0.4864448867059833,0.5408898944193061,0.7028660944365139,0.48472938698306245,0.4696962293346364,0.5385709190116744,1.0
0.5981485877047235,0.5407306854365678,0.3983426336182125,0.4714351732439171,0.6272685698534709,0.5362476019704814,1.0
0.48509010571673755,0.5393397016926429,0.6897906972432843,0.480921674834494,0.5375343770164195,0.4562797042349924,0.0
0.4936761671748616,0.563432210491034,0.6820192432472516,0.3153963545696844,0.5982321286499152,0.5688029615062036,1.0
0.49533495225401225,0.5410222892575833,0.6796277414211823,0.47832409079184934,0.4704316938863726,0.38876517145308537,1.0
0.3890339425587467,0.544573487514664,0.6875400900984409,0.2221004212879374,0.3989362701798568,0.3286818790911107,1.0
0.49261534809837676,0.3399027987263281,0.6924194953745759,0.4733212965351216,0.4673131738365064,0.45797399041752224,0.0
0.4868630064452518,0.5392475280710575,0.6932148087725477,0.3132146848938182,0.4696047661109963,0.5589601951200702,0.0
0.4881283207653964,0.5619406737053796,0.6909252702026287,0.47122667870346485,0.47086332512670165,0.3838148673009997,1.0
0.496094506016177,0.368945868945869,0.6825105207541573,0.6141561344682314,0.5321217588503198,0.6303853235773298,1.0
0.49037411674487386,0.344276856041562,0.6883836043084111,0.4677908176425071,0.4651249475339385,0.4537004367064812,0.0
0.48531103361390565,0.5407859896095191,0.6935837303720731,0.4836063107213481,0.46822342084985624,0.4522457124678254,0.0
0.49130621336887653,0.3404725992961287,0.6904173077992621,0.627933969564096,0.46255332744460526,0.5910817402705073,0.0
0.48847523233946205,0.3356963298139769,0.6931072838842438,0.6552102140830539,0.46451414860894463,0.557089973103508,0.0
0.18214683488834926,0.5461873638344227,0.708527835968929,0.9078862522568996,0.531821057841092,0.5306562165601412,1.0
0.49241176577991197,0.5371727836433718,0.6897499119408242,0.6460966382942137,0.4703903474976038,0.5743268646788328,0.0
0.2882470010407347,0.5480492709904474,0.697487996143935,0.6432593930014616,0.4674127810458131,0.45910383588319786,1.0
0.4893671602548887,0.5462275850511145,0.7011215958176525,0.48269925199896824,0.4690703953591811,0.40832055990976657,1.0
0.4882862568241158,0.546173956762192,0.6974101332937839,0.4705635800876966,0.46890939502715706,0.4581759551146716,1.0
0.6864101955485766,0.5480408915703033,0.3614690124395172,0.4775266529103258,0.4660232917990064,0.32827698566484464,1.0
0.49209589366247325,0.38072733366851014,0.6940230993122115,0.4679262316223884,0.4712830536187487,0.2817817238819639,0.0
0.48577297376252987,0.34033852857382274,0.6923638790530394,0.2904952282692803,0.4630463518076516,0.5529880170826464,0.0
0.4838065328926947,0.34633819339701694,0.6939470903394449,0.2998022526008082,0.4734180307842658,0.5341893937202957,0.0
0.4921880991071591,0.5632026143790849,0.6829684284681411,0.4732245722637778,0.5327983361210823,0.5498838341479404,1.0
0.48923387317643185,0.5456209150326797,0.6984501585065164,0.4827379417075058,0.47240880302204513,0.4023242810731604,1.0
0.4931749712428563,0.5557600134070723,0.6791123635082775,0.3403404694351302,0.4692645980943074,0.34232775158824263,1.0
0.48514853292921173,0.5385185185185185,0.688478152055023,0.48252299888229727,0.5927568644402262,0.45559090339435654,0.0
0.48514944585440667,0.5370739064856712,0.692143267644278,0.6347046685581634,0.47210434325020206,0.3894062527113399,0.0
0.48498694516971275,0.5409133567957097,0.6946311710943438,0.47715265239446303,0.4661893038145176,0.45639490605508476,0.0
0.637869962935237,0.3646053293112117,0.42694796166181564,0.36455377869486716,0.4654814035219606,0.28232158178365196,1.0
0.6653398820500648,0.5408211831741243,0.4313231122893531,0.4745754879202132,0.5336753807313299,0.21799654876555707,1.0
0.49200825284376193,0.5424032176973353,0.690878923268015,0.48211998108503135,0.47264247276463256,0.46154187272849967,0.0
0.49002629224561334,0.5381917211328976,0.6940601768599024,0.33549350872667866,0.47040851485024465,0.4530810461674909,0.0
0.49247932224433527,0.35632646220881514,0.6915222187204538,0.47788130857191985,0.4666654137457949,0.4576794786515121,0.0
0.48593730029761356,0.5432830568124686,0.6935818764946886,0.4720810764336686,0.4625194985810671,0.4578101049830812,0.0
0.4920730705326005,0.3740405563934976,0.6905359559518733,0.48280564869744647,0.4653379440821415,0.45832296998968486,0.0
0.4862349139111541,0.34563432210491035,0.688869320183163,0.3570737683776115,0.470573273944884,0.4571246782543309,0.0
0.48611623363581585,0.3618066029830736,0.6914128399547653,0.6558657896999398,0.5612584337236182,0.3878830822030058,0.0
0.48681279555953183,0.3697167755991285,0.6942641033722029,0.4657972229386983,0.5592662895374843,0.5804773886302069,0.0
0.4900892840840621,0.5495810289927937,0.687803340687047,0.6146719972487318,0.38616900649639474,0.45636791316000036,1.0
0.717194033120926,0.5471292106586224,0.40132737620733755,0.3518936462900868,0.47248084597217266,0.3331067858210178,1.0
0.49494513319578587,0.5499078263784146,0.4499545800040785,0.47253245636660646,0.38844305787867967,0.650654095689813,1.0
0.49067812083477874,0.37157700687112455,0.6947183033314176,0.345724787206603,0.4616718976113064,0.4521965468374931,0.0
0.4853758513027442,0.5470454164571812,0.698361172392058,0.5864607514401169,0.47325139230831875,0.45358282480647055,1.0
0.4886623820044185,0.5667253226076755,0.6909104391835523,0.3646290086836901,0.4732163105239089,0.4550563476684887,1.0
0.4927075535430626,0.5419239148650913,0.6877199162047422,0.48250365402802853,0.4640367857567955,0.3568316125362717,1.0
0.4970923332542131,0.5582235629294453,0.686724384049239,0.6313193190611297,0.4655340261985754,0.27754962354551677,1.0
0.4873413792473844,0.3482654600301659,0.6943716282605068,0.4868755910927693,0.46535109975129524,0.4523932093588223,0.0
0.6019098395077507,0.5401089324618736,0.684509000574702,0.6126085461267302,0.4687628032851585,0.4527388148190994,1.0
0.3255034782449926,0.5687481146304676,0.6966036966315048,0.2358997506663227,0.39067325703045225,0.392288708293567,1.0
0.6153298398729208,0.54125523713759,0.46736248864500096,0.4775846874731321,0.46961165717579106,0.3772931910422149,1.0
0.4939253957530719,0.5483861236802413,0.4679186518603659,0.35451594875763043,0.7506938049327494,0.45970683787874406,1.0
0.49031112490642514,0.32696497402379754,0.6900743404831204,0.4766991230332731,0.4709422591416239,0.458416481090513,0.0
0.48488561047307777,0.5368493380258086,0.6917947386959826,0.4861071704926489,0.4659324550358022,0.39047632819504297,0.0
0.4845569574029104,0.32421652421652425,0.6914944105596855,0.4831162410798727,0.4695941162835861,0.4521589495907684,0.0
0.4931621902901276,0.5642718283894754,0.6861886134851041,0.318599002665291,0.47220958860343176,0.45417522245037645,1.0
0.4914760174551297,0.3746941511647394,0.6909883020337034,0.6455592812311924,0.4688699280196959,0.5508960677136053,0.0
0.49154813854552754,0.3593765711412771,0.6903876457611093,0.3146118132576734,0.46807933494960124,0.39087158130163596,0.0
0.48865416567766434,0.56116976705212,0.6909586399955506,0.47427134382254316,0.4614776948761801,0.27630120214786325,1.0
0.4878763534116014,0.5397771074241663,0.6973063161602491,0.4679541741896655,0.47090655089677813,0.45263807347851653,1.0
0.4865443955522284,0.5676302999832411,0.6956841734487681,0.36730504685753584,0.46938425203756257,0.45241682814202117,1.0
0.4860477642461976,0.5432294285235462,0.700637733820285,0.62398976872152,0.4016676376803423,0.5140652264029075,1.0
0.48800507586408365,0.545570638511815,0.6985595372722048,0.4665205055455249,0.4651769437501175,0.3902449605228909,1.0
0.4879247384469316,0.38166582872465227,0.6908436995977085,0.4826250967242713,0.35209582338827394,0.45344737831506493,0.0
0.4907904106337526,0.5375951064186358,0.692163660295508,0.47427886682142545,0.46670425429282014,0.6159055634284832,1.0
0.8771111395132283,0.537305178481649,0.6904840473851059,0.4851367036368326,0.37852618917852243,0.30737195245394333,1.0
0.4859884241085285,0.538763197586727,0.6941250625683617,0.46851947381996384,0.4730559366523207,0.5308393826339282,0.0
0.48597655608099466,0.5380392156862746,0.6941806788898982,0.4726958129137649,0.4672511542533531,0.4573907510773057,0.0
0.2694133542697511,0.553710407239819,0.7003188669101426,0.19147106869572694,0.46317665557831694,0.29012060039910925,1.0
0.4893644214793039,0.5436165577342048,0.7010492945996551,0.4687397902158026,0.3847218828894861,0.3648957399427365,1.0
0.7939984297686646,0.5478800067035361,0.39170575258152424,0.6104698650159057,0.32966853978336996,0.31699781164743424,1.0
0.49158739432890863,0.5414881850175968,0.6935577760886895,0.47994583440804744,0.4729268858025272,0.460799086097695,0.0
0.4843013383483357,0.35012569130216187,0.6932148087725477,0.3293353967844553,0.536788889097709,0.5579865228330971,0.0
0.6603187934780623,0.3431540137422491,0.3545169722474555,0.27505158627805,0.3877978036297118,0.3325187263209648,1.0
0.4858560499552666,0.32924417630299985,0.6868263473053892,0.4715899320780672,0.4701798567911444,0.4575392120002699,0.0
0.3614818601763771,0.5656963298139769,0.6925251663854952,0.679455764766572,0.36689281888402336,0.6047999151651868,1.0
0.4843515492340557,0.5411429529076588,0.6897981127528225,0.584644484567105,0.46781998032914235,0.4529460816920689,0.0
0.486447625481568,0.5578766549354784,0.6900354090580448,0.4847680766916,0.4668351845239214,0.6126760563380281,1.0
0.4851704431338896,0.5429378247025306,0.7065293561483843,0.6073746883329034,0.46842200880803375,0.5088208925007953,1.0
0.49325713451039815,0.558054298642534,0.6949963849391001,0.6464942825208494,0.4676025985578881,0.29913429929336455,1.0
0.4927148569446219,0.5472331154684096,0.6939025972822157,0.48686161980913073,0.4626917752009372,0.4578645727892337,1.0
0.23416531249429418,0.5491804927099044,0.6951891881870933,0.7773192330839995,0.5699035877389164,0.5161282548129296,1.0
0.49180832222607673,0.5414697502932797,0.6907176359355592,0.4812795546384661,0.4668558577183058,0.4601633070152606,0.0
0.48649144589092363,0.5365141612200436,0.6918355239984427,0.6417440460837417,0.46865818439236473,0.3863213504159798,0.0
0.49128978071536816,0.35356125356125356,0.6935188446636139,0.35304359040495226,0.4046558539595432,0.45215171935101367,0.0
0.2918074093008819,0.5475046086810793,0.6974583341057822,0.21951036024417503,0.5443753249763511,0.4008830532820468,1.0
0.48616370574595114,0.5383844477962125,0.6949611612687937,0.469687688074972,0.4731799758186272,0.5354281747982763,0.0
0.48649053296572875,0.5385721468074409,0.693819172799911,0.46769516808528927,0.4668696398478954,0.4613644908465165,0.0
0.4862321751355693,0.5362443438914027,0.6928866724754824,0.4740961654199982,0.46457240942948247,0.45686294357520896,0.0
0.7372236118972411,0.5429663147310206,0.21382621753397218,0.47440783251655055,0.47061399387321695,0.2675140507659234,1.0
0.3656174113093173,0.555810289927937,0.6819543575387923,0.2919460923394377,0.3550401874369624,0.39355641033056654,1.0
0.49073563512205803,0.3809451985922574,0.694304888674663,0.5953486372624881,0.46752804976601703,0.567641302985607,0.0
0.4813927586773539,0.5687615217026982,0.69689104762611,0.24326154242971368,0.4680574088343451,0.3707184930252287,1.0
0.49438459712611144,0.5503854533266298,0.48332437292597463,0.46949638896053647,0.5913160054376766,0.51553537515304,1.0
0.48471124176085006,0.29038042567454336,0.6901318106820414,0.655543375462127,0.4729632205078088,0.3166073787006777,0.0
0.48983640380507215,0.5452119993296464,0.6997738269590849,0.4661142636058808,0.4647803942941984,0.4083109195900936,1.0
0.491432197045774,0.3692642869113457,0.6910420644778554,0.6305025363253374,0.47207114084709983,0.5872256124013072,0.0
0.33725282550347824,0.5509217362158538,0.6986058842068186,0.6722121915570458,0.5473008952119629,0.5664892847846834,1.0
0.4938733590169621,0.31484833249539135,0.6894050907472979,0.6711912131373055,0.46280767038157705,0.6226152259208915,0.0
0.2677427011630667,0.5534439416792358,0.6970949741384105,0.668902072048835,0.465812801092547,0.525238356903915,1.0
0.4854662308970403,0.5419423495894085,0.6994308596429432,0.6319426532542343,0.4713150031009792,0.4584584164810905,1.0
0.4879932078365498,0.5409284397519691,0.6999147216403107,0.30835697704410625,0.46915809982020584,0.36810114623400914,1.0
0.48622852343478973,0.5426512485336015,0.694469883761888,0.46645924684034046,0.464931997719684,0.5453287831024477,0.0
0.4846573791743504,0.33185855538796716,0.6926308373964146,0.3068523772676468,0.4657864897542396,0.526713325813884,0.0
0.32716500209972793,0.5466783978548685,0.6958139448656866,0.2576197231536411,0.4634416483426989,0.2514195370718493,1.0
0.48886505139768843,0.5602379755320932,0.6931554846962421,0.48126988221133177,0.5371585007548848,0.5082713942794344,1.0
0.2304497069510124,0.5553963465728171,0.6797538050833317,0.5912754707247871,0.5572052347034023,0.6297297818395657,1.0
0.4836915043181361,0.5392307692307692,0.7004300995532156,0.1885478462728914,0.37937817537133445,0.3841040768911897,1.0
0.49255783381109747,0.5392223898106251,0.6947943123041842,0.4835665462986845,0.4675311820681965,0.6146089404324647,0.0
0.4856132118534207,0.381716105245517,0.6952077269609388,0.46668816094918747,0.5742825461857957,0.5318034146012282,0.0
0.677719147693038,0.38047595106418636,0.3231122893531821,0.6251074714126041,0.6144073371046251,0.62352623612999,1.0
0.32148660738739065,0.5604474610356963,0.6865816354906287,0.6490843435646118,0.5772269102344841,0.6481235117756505,1.0
0.24417097263050264,0.5454348919054801,0.7031404682894273,0.16758017367380273,0.46364838028654304,0.3970944076505577,1.0
0.2950848107506071,0.5521870286576169,0.700543186073673,0.6541784885220531,0.3830429689212978,0.461165418245269,1.0
0.4872318282239953,0.35805262275850513,0.6925158969985725,0.48377289141088464,0.3243812137044485,0.4522028130452806,0.0
0.4943909876024758,0.538054298642534,0.4378302219091229,0.4716232482159745,0.5447950534683982,0.46112155479075684,1.0
0.4845222662455038,0.36041561923914867,0.6939229899334458,0.4698671653340211,0.6350053562367268,0.5177912099565222,0.0
0.48676075882342196,0.5420361990950227,0.6938006340260655,0.47228204797523854,0.46896577646638726,0.4564132226624635,0.0
0.48525443225182124,0.3828557063851182,0.6921673680502771,0.48274331527813596,0.4634447806448784,0.37719196768564844,0.0
0.4833336376417316,0.3459359812300989,0.6923008472219647,0.6255803456280629,0.46731380029694225,0.34571632395330226,0.0
0.485892566963063,0.3753645047762695,0.6905470792161806,0.34778823832860456,0.47149229140433635,0.46097502193172724,0.0
0.48088060764300966,0.5496715267303502,0.6986262768580486,0.5981106525664173,0.4623503542633765,0.4562666898034339,1.0
0.28272380361153204,0.5603150661974191,0.7008101444170483,0.23570630212363508,0.4639240228783351,0.45754065804822086,1.0
0.3688126494915006,0.5421250209485503,0.7002817893624516,0.26361662797695806,0.36696799413633036,0.27363083359844215,1.0
0.491967171209991,0.563336685101391,0.6936319311840714,0.4720423867251311,0.46902967543084817,0.45820439405770697,1.0
0.4947744161843378,0.5519155354449472,0.6777590330175561,0.46973927435302204,0.6270179856791145,0.4607846256181855,1.0
