id,raw,class
0.8510000000000001,0.9325842696629215,0.0
0.8145000000000001,0.9438202247191011,0.0
0.4395,0.8988764044943821,0.0
0.4605,0.8651685393258429,0.0
0.5445000000000001,0.8988764044943821,0.0
0.8255000000000001,0.9438202247191011,0.0
0.1635,0.8089887640449439,0.0
0.221,0.8539325842696631,0.0
0.387,0.8651685393258429,0.0
0.54,0.8426966292134833,1.0
0.4625,0.9101123595505619,0.0
0.8,0.9325842696629215,0.0
0.0885,0.7640449438202247,0.0
0.5730000000000001,0.9662921348314607,0.0
0.352,0.8876404494382023,0.0
0.043000000000000003,0.7977528089887641,0.0
0.7745000000000001,0.7415730337078651,1.0
0.9500000000000001,0.6853932584269663,1.0
0.2285,0.8089887640449439,0.0
0.9145000000000001,0.7752808988764045,1.0
0.027,0.7640449438202247,0.0
0.7510000000000001,0.8988764044943821,1.0
0.3215,0.8314606741573035,1.0
0.3385,0.8988764044943821,0.0
0.1105,0.7977528089887641,0.0
0.0565,0.7865168539325843,0.0
0.5625000000000001,0.8426966292134833,1.0
0.6145,0.9101123595505619,0.0
0.5000000000000001,0.9438202247191011,0.0
0.08700000000000001,0.8202247191011237,0.0
0.3905,0.8651685393258429,0.0
0.2945,0.8089887640449439,1.0
0.78,0.9213483146067417,0.0
0.009,0.6629213483146068,1.0
0.2115,0.8426966292134833,0.0
0.672,0.8988764044943821,0.0
0.14250000000000002,0.8089887640449439,0.0
0.9810000000000001,0.9101123595505619,0.0
0.214,0.8651685393258429,0.0
0.7550000000000001,0.1123595505617978,1.0
0.6595000000000001,0.9101123595505619,0.0
0.3345,0.8426966292134833,0.0
0.0155,0.7640449438202247,0.0
0.47050000000000003,0.8876404494382023,0.0
0.361,0.7528089887640449,1.0
0.9490000000000001,0.9325842696629215,0.0
0.107,0.7977528089887641,0.0
0.6295000000000001,0.9101123595505619,0.0
0.163,0.7977528089887641,0.0
0.28,0.8876404494382023,0.0
0.5565000000000001,0.7977528089887641,1.0
0.35000000000000003,0.8539325842696631,0.0
0.5305000000000001,0.8876404494382023,0.0
0.5950000000000001,0.9101123595505619,0.0
0.1705,0.6966292134831461,1.0
0.3145,0.8876404494382023,0.0
0.0735,0.7865168539325843,0.0
0.5990000000000001,0.9213483146067417,0.0
0.18,0.8089887640449439,0.0
0.0415,0.7752808988764045,0.0
0.024,0.7528089887640449,0.0
0.234,0.8314606741573035,0.0
0.0775,0.7977528089887641,0.0
0.386,0.8876404494382023,0.0
0.6585000000000001,0.8988764044943821,0.0
0.6175,0.8988764044943821,0.0
0.7015000000000001,0.9101123595505619,0.0
0.8635,0.9325842696629215,0.0
0.8765000000000001,0.9101123595505619,0.0
0.25,0.7640449438202247,1.0
0.8825000000000001,0.8764044943820225,1.0
0.0895,0.8089887640449439,0.0
0.6695000000000001,0.8089887640449439,1.0
0.8780000000000001,0.9101123595505619,0.0
0.8690000000000001,0.9438202247191011,0.0
0.8700000000000001,0.9101123595505619,0.0
0.81,0.9438202247191011,0.0
0.264,0.8426966292134833,0.0
0.17300000000000001,0.8202247191011237,0.0
0.8045000000000001,0.9438202247191011,0.0
0.9805,0.9101123595505619,0.0
0.406,0.8651685393258429,0.0
0.9865,0.9438202247191011,0.0
0.7360000000000001,0.9438202247191011,0.0
0.3005,0.7303370786516853,1.0
0.525,0.9101123595505619,0.0
0.1215,0.7528089887640449,1.0
0.908,0.7752808988764045,1.0
0.534,0.8876404494382023,0.0
0.7380000000000001,0.8089887640449439,1.0
0.156,0.8089887640449439,0.0
0.2175,0.8651685393258429,0.0
0.9740000000000001,0.9325842696629215,0.0
0.7440000000000001,0.9213483146067417,0.0
0.154,0.8202247191011237,0.0
0.215,0.8764044943820225,0.0
0.33,0.8314606741573035,1.0
0.185,0.7528089887640449,1.0
0.28300000000000003,0.8876404494382023,0.0
0.783,0.9325842696629215,0.0
0.0905,0.8202247191011237,0.0
0.6415000000000001,0.8988764044943821,0.0
0.3105,0.8764044943820225,0.0
0.40950000000000003,0.8988764044943821,0.0
0.5965,0.9213483146067417,0.0
0.6575000000000001,0.8988764044943821,0.0
0.7110000000000001,0.9325842696629215,0.0
0.9205000000000001,0.8202247191011237,1.0
0.4615,0.8876404494382023,0.0
0.5525000000000001,0.8988764044943821,0.0
0.148,0.8202247191011237,0.0
0.8450000000000001,0.9438202247191011,0.0
0.2305,0.8202247191011237,0.0
0.6515000000000001,0.8314606741573035,1.0
0.5885,0.9550561797752809,0.0
0.1885,0.8314606741573035,0.0
0.399,0.8876404494382023,0.0
0.5515000000000001,0.8988764044943821,0.0
0.0525,0.7752808988764045,0.0
0.063,0.7415730337078651,1.0
0.9775,0.9101123595505619,0.0
0.5655000000000001,0.8988764044943821,0.0
0.6225,0.9101123595505619,0.0
0.1775,0.8202247191011237,0.0
0.8085000000000001,0.9438202247191011,0.0
0.341,0.8876404494382023,0.0
0.40650000000000003,0.8876404494382023,0.0
0.461,0.8539325842696631,1.0
0.1045,0.8202247191011237,0.0
0.46900000000000003,0.9101123595505619,0.0
0.07,0.7977528089887641,0.0
0.8385,0.9438202247191011,0.0
0.67,0.8426966292134833,1.0
0.8915000000000001,0.7752808988764045,1.0
0.7875000000000001,0.8876404494382023,1.0
0.548,0.7640449438202247,1.0
0.4245,0.8426966292134833,1.0
0.446,0.6404494382022472,1.0
0.3555,0.8426966292134833,0.0
0.9730000000000001,0.9438202247191011,0.0
0.4325,0.9101123595505619,0.0
0.7280000000000001,0.9438202247191011,0.0
0.004999999999999999,0.7078651685393259,0.0
0.8605,0.9438202247191011,0.0
0.562,0.651685393258427,1.0
0.14100000000000001,0.8089887640449439,0.0
0.405,0.8876404494382023,0.0
0.6805000000000001,0.9101123595505619,0.0
0.1455,0.8202247191011237,0.0
0.377,0.7528089887640449,1.0
0.313,0.7640449438202247,1.0
0.47200000000000003,0.8876404494382023,0.0
0.431,0.8876404494382023,0.0
0.0645,0.7977528089887641,0.0
0.5880000000000001,0.9101123595505619,0.0
0.1615,0.8202247191011237,0.0
0.5455000000000001,0.9101123595505619,0.0
0.6245,0.9550561797752809,0.0
0.482,0.9101123595505619,0.0
0.9325000000000001,0.9213483146067417,0.0
0.8910000000000001,0.7752808988764045,1.0
0.4365,0.8651685393258429,0.0
0.34750000000000003,0.7528089887640449,1.0
0.1075,0.7977528089887641,0.0
0.5215000000000001,0.8988764044943821,0.0
0.6310000000000001,0.8089887640449439,1.0
0.079,0.7977528089887641,0.0
0.899,0.8876404494382023,1.0
0.8115000000000001,0.9438202247191011,0.0
0.4205,0.8988764044943821,0.0
0.317,0.8764044943820225,0.0
0.258,0.8539325842696631,0.0
0.7145,0.8539325842696631,1.0
0.7605000000000001,0.9775280898876405,0.0
0.2985,0.7640449438202247,1.0
0.0975,0.7977528089887641,0.0
0.8220000000000001,0.9101123595505619,0.0
0.911,0.7415730337078651,1.0
0.20500000000000002,0.8651685393258429,0.0
0.048,0.7640449438202247,0.0
0.5005000000000001,0.9438202247191011,0.0
0.669,0.9325842696629215,0.0
0.078,0.7865168539325843,0.0
0.2095,0.6853932584269663,1.0
0.9015000000000001,0.8426966292134833,1.0
0.23850000000000002,0.8426966292134833,0.0
0.928,0.7977528089887641,1.0
0.334,0.7078651685393259,1.0
0.52,0.9101123595505619,0.0
0.936,0.9438202247191011,0.0
0.6900000000000001,0.8876404494382023,1.0
0.2235,0.7640449438202247,1.0
0.2765,0.8988764044943821,0.0
0.089,0.6966292134831461,1.0
0.195,0.8426966292134833,0.0
0.289,0.8539325842696631,0.0
0.5045000000000001,0.9101123595505619,0.0
0.8615,0.9438202247191011,0.0
0.644,0.9213483146067417,0.0
0.8225000000000001,0.8988764044943821,1.0
0.556,0.8988764044943821,0.0
0.41000000000000003,0.8539325842696631,1.0
0.9125000000000001,0.7078651685393259,1.0
0.4925,0.8876404494382023,0.0
0.9800000000000001,0.9101123595505619,0.0
0.332,0.8651685393258429,0.0
0.07100000000000001,0.7977528089887641,0.0
0.7585000000000001,0.9662921348314607,0.0
0.902,0.8202247191011237,1.0
0.432,0.7752808988764045,1.0
0.2105,0.8202247191011237,0.0
0.318,0.8202247191011237,1.0
0.7035,0.8426966292134833,1.0
0.3995,0.8539325842696631,1.0
0.5335000000000001,0.8988764044943821,0.0
0.3075,0.8539325842696631,0.0
0.147,0.7303370786516853,1.0
0.6105,0.9101123595505619,0.0
0.465,0.7640449438202247,1.0
0.9515000000000001,0.9438202247191011,0.0
0.044,0.7865168539325843,0.0
0.0205,0.7191011235955057,0.0
0.901,0.8651685393258429,1.0
0.9670000000000001,0.9325842696629215,0.0
0.0655,0.7640449438202247,0.0
0.7530000000000001,0.8988764044943821,1.0
0.495,0.9101123595505619,0.0
0.7230000000000001,0.9101123595505619,0.0
0.9275000000000001,0.8089887640449439,1.0
0.6725000000000001,0.9438202247191011,0.0
0.9785,0.9101123595505619,0.0
0.082,0.7977528089887641,0.0
0.362,0.8426966292134833,0.0
0.145,0.7977528089887641,0.0
0.8250000000000001,0.9438202247191011,0.0
0.768,0.7752808988764045,1.0
0.9485000000000001,0.9325842696629215,0.0
0.6895000000000001,0.8988764044943821,1.0
0.681,0.9325842696629215,0.0
0.389,0.7977528089887641,1.0
0.4195,0.9213483146067417,0.0
0.17400000000000002,0.5617977528089888,1.0
0.9725,0.9438202247191011,0.0
0.28550000000000003,0.8539325842696631,0.0
0.4585,0.8988764044943821,0.0
0.8890000000000001,0.7977528089887641,1.0
0.9435000000000001,0.9438202247191011,0.0
0.7345,0.9775280898876405,0.0
0.796,0.9438202247191011,0.0
0.659,0.8988764044943821,0.0
0.9530000000000001,0.9438202247191011,0.0
0.068,0.7865168539325843,0.0
0.229,0.7528089887640449,1.0
0.1875,0.8314606741573035,0.0
0.6715000000000001,0.9775280898876405,0.0
0.1665,0.8202247191011237,0.0
0.5800000000000001,0.8314606741573035,1.0
0.8805000000000001,0.9213483146067417,0.0
0.7290000000000001,0.9213483146067417,0.0
0.40800000000000003,0.8426966292134833,1.0
0.7615000000000001,0.9550561797752809,0.0
0.5030000000000001,0.8988764044943821,0.0
0.9285000000000001,0.8202247191011237,1.0
0.488,0.8988764044943821,0.0
0.5090000000000001,0.6067415730337079,1.0
0.455,0.7865168539325843,1.0
0.9650000000000001,0.9325842696629215,0.0
0.7490000000000001,0.9438202247191011,0.0
0.164,0.8202247191011237,0.0
0.518,0.9101123595505619,0.0
0.159,0.7640449438202247,1.0
0.7650000000000001,0.9438202247191011,0.0
0.6795000000000001,0.9325842696629215,0.0
0.8665,0.9325842696629215,0.0
0.0835,0.7977528089887641,0.0
0.006,0.7191011235955057,0.0
0.9635,0.9438202247191011,0.0
0.0855,0.5393258426966293,1.0
0.3245,0.8539325842696631,0.0
0.6665000000000001,0.8876404494382023,1.0
0.13,0.8089887640449439,0.0
0.6360000000000001,0.9325842696629215,0.0
0.8710000000000001,0.9101123595505619,0.0
0.4505,0.7191011235955057,1.0
0.336,0.8876404494382023,0.0
0.129,0.8089887640449439,0.0
0.422,0.8539325842696631,1.0
0.4335,0.8876404494382023,0.0
0.7935000000000001,0.9550561797752809,0.0
0.069,0.7752808988764045,0.0
0.4465,0.8876404494382023,0.0
0.919,0.8539325842696631,1.0
0.2745,0.8651685393258429,0.0
0.1595,0.7977528089887641,0.0
0.8125000000000001,0.9438202247191011,0.0
0.6185,0.9101123595505619,0.0
0.5890000000000001,0.9325842696629215,0.0
0.279,0.8876404494382023,0.0
0.0695,0.7865168539325843,0.0
0.8675,0.9438202247191011,0.0
0.2655,0.7752808988764045,1.0
0.112,0.7977528089887641,0.0
0.3615,0.8876404494382023,0.0
0.393,0.8876404494382023,0.0
0.8590000000000001,0.5505617977528091,1.0
0.685,0.9438202247191011,0.0
0.20450000000000002,0.8202247191011237,0.0
0.1625,0.7977528089887641,0.0
0.7270000000000001,0.9325842696629215,0.0
0.1495,0.8202247191011237,0.0
0.6315000000000001,0.9325842696629215,0.0
0.7330000000000001,0.9325842696629215,0.0
0.0125,0.7415730337078651,0.0
0.9295000000000001,0.8651685393258429,1.0
0.357,0.8876404494382023,0.0
0.5050000000000001,0.8988764044943821,0.0
0.0965,0.7977528089887641,0.0
0.22,0.8314606741573035,0.0
0.28650000000000003,0.8539325842696631,0.0
0.47300000000000003,0.8876404494382023,0.0
0.4985,0.8876404494382023,0.0
0.2515,0.8539325842696631,0.0
0.3025,0.8539325842696631,0.0
0.5865,0.7528089887640449,1.0
0.5820000000000001,0.9550561797752809,0.0
0.8935000000000001,0.7528089887640449,1.0
0.423,0.7752808988764045,1.0
0.0015,0.6629213483146068,0.0
0.7370000000000001,0.8988764044943821,1.0
0.6115,0.8651685393258429,1.0
0.2335,0.8651685393258429,0.0
0.1605,0.8314606741573035,0.0
0.0025,0.6404494382022472,0.0
0.111,0.7977528089887641,0.0
0.6875000000000001,0.9325842696629215,0.0
0.2735,0.8426966292134833,0.0
0.114,0.8089887640449439,0.0
0.0195,0.6629213483146068,1.0
0.271,0.8202247191011237,0.0
0.121,0.7528089887640449,1.0
0.449,0.8988764044943821,0.0
0.5670000000000001,0.9101123595505619,0.0
0.5960000000000001,0.9213483146067417,0.0
0.5435000000000001,0.8876404494382023,0.0
0.421,0.8876404494382023,0.0
0.7095,0.9438202247191011,0.0
0.9680000000000001,0.9325842696629215,0.0
0.9850000000000001,0.9438202247191011,0.0
0.3305,0.8426966292134833,0.0
0.6055,0.8876404494382023,0.0
0.157,0.6629213483146068,1.0
0.34550000000000003,0.8651685393258429,0.0
0.9065000000000001,0.7528089887640449,1.0
0.212,0.8426966292134833,0.0
0.297,0.8539325842696631,0.0
0.9820000000000001,0.9213483146067417,0.0
0.311,0.8651685393258429,0.0
0.8440000000000001,0.9438202247191011,0.0
0.9965,0.9325842696629215,0.0
0.1135,0.7977528089887641,0.0
0.559,0.8988764044943821,0.0
0.9895,0.9325842696629215,0.0
0.6915000000000001,0.8651685393258429,1.0
0.033,0.7752808988764045,0.0
0.012,0.7640449438202247,0.0
0.072,0.7977528089887641,0.0
0.268,0.8539325842696631,0.0
0.4055,0.8764044943820225,0.0
0.56,0.9325842696629215,0.0
0.0425,0.7752808988764045,0.0
0.782,0.9438202247191011,0.0
0.9215000000000001,0.7977528089887641,1.0
0.9025000000000001,0.7977528089887641,1.0
0.909,0.7977528089887641,1.0
0.7460000000000001,0.9438202247191011,0.0
0.6195,0.9325842696629215,0.0
0.181,0.7977528089887641,0.0
0.806,0.9438202247191011,0.0
0.9440000000000001,0.9438202247191011,0.0
0.513,0.8988764044943821,0.0
0.515,0.8988764044943821,0.0
0.811,0.9438202247191011,0.0
0.678,0.9438202247191011,0.0
0.5365000000000001,0.8988764044943821,0.0
0.3325,0.8089887640449439,1.0
0.182,0.8202247191011237,0.0
0.0385,0.6853932584269663,1.0
0.0135,0.7528089887640449,0.0
0.9875,0.9438202247191011,0.0
0.2625,0.8426966292134833,0.0
0.9175000000000001,0.8539325842696631,1.0
0.0275,0.7528089887640449,0.0
0.319,0.8764044943820225,0.0
0.151,0.8202247191011237,0.0
0.359,0.8764044943820225,0.0
0.312,0.8426966292134833,0.0
0.0035,0.6179775280898877,1.0
0.4015,0.8426966292134833,1.0
0.5245000000000001,0.8988764044943821,0.0
0.168,0.8426966292134833,0.0
0.0235,0.7640449438202247,0.0
0.7400000000000001,0.9438202247191011,0.0
0.053,0.7752808988764045,0.0
0.17450000000000002,0.8426966292134833,0.0
0.5395000000000001,0.8988764044943821,0.0
0.11900000000000001,0.8089887640449439,0.0
0.1065,0.7977528089887641,0.0
0.777,0.8539325842696631,1.0
0.7845000000000001,0.8539325842696631,1.0
0.3965,0.8988764044943821,0.0
0.7140000000000001,0.8539325842696631,1.0
0.7915000000000001,0.9550561797752809,0.0
0.8360000000000001,0.9438202247191011,0.0
0.2615,0.8764044943820225,0.0
0.116,0.449438202247191,1.0
0.322,0.8764044943820225,0.0
0.9710000000000001,0.9325842696629215,0.0
0.2665,0.7865168539325843,1.0
0.7545000000000001,0.9325842696629215,0.0
0.3015,0.8202247191011237,1.0
0.6050000000000001,0.8876404494382023,0.0
0.537,0.9101123595505619,0.0
0.6525000000000001,0.8651685393258429,1.0
0.03,0.6741573033707865,1.0
0.905,0.7528089887640449,1.0
0.046,0.7752808988764045,0.0
0.333,0.7528089887640449,1.0
0.14,0.7977528089887641,0.0
0.557,0.8426966292134833,1.0
0.1795,0.7977528089887641,0.0
0.5665000000000001,0.9213483146067417,0.0
0.5850000000000001,0.9101123595505619,0.0
0.4235,0.6629213483146068,1.0
0.6890000000000001,0.9101123595505619,0.0
0.055,0.7752808988764045,0.0
0.021,0.7640449438202247,0.0
0.0625,0.7191011235955057,1.0
0.10200000000000001,0.7977528089887641,0.0
0.026,0.7752808988764045,0.0
0.2725,0.5842696629213484,1.0
0.034,0.7752808988764045,0.0
0.5685000000000001,1.0,0.0
0.774,0.7303370786516853,1.0
0.0915,0.8202247191011237,0.0
0.0685,0.7752808988764045,0.0
0.4495,0.8876404494382023,0.0
0.398,0.8988764044943821,0.0
0.066,0.7528089887640449,0.0
0.04,0.7303370786516853,1.0
0.7415,0.9101123595505619,0.0
0.7705000000000001,0.7415730337078651,1.0
0.2705,0.8202247191011237,0.0
0.798,0.9775280898876405,0.0
0.4915,0.8876404494382023,0.0
0.0825,0.7640449438202247,0.0
0.124,0.8089887640449439,0.0
0.223,0.7640449438202247,1.0
0.6435000000000001,0.9662921348314607,0.0
0.429,0.8764044943820225,0.0
0.7300000000000001,0.8089887640449439,1.0
0.0485,0.7640449438202247,0.0
0.9870000000000001,0.9438202247191011,0.0
0.3685,0.8764044943820225,0.0
0.6755000000000001,0.7865168539325843,1.0
0.051000000000000004,0.7752808988764045,0.0
0.217,0.8651685393258429,0.0
0.037,0.7303370786516853,1.0
0.914,0.7528089887640449,1.0
0.6010000000000001,0.9101123595505619,0.0
0.459,0.7303370786516853,1.0
0.8560000000000001,0.9325842696629215,0.0
0.8355,0.9550561797752809,0.0
0.8105000000000001,0.9438202247191011,0.0
0.381,0.8876404494382023,0.0
0.4945,0.9101123595505619,0.0
0.194,0.8314606741573035,0.0
0.11750000000000001,0.7865168539325843,0.0
0.7535000000000001,0.9438202247191011,0.0
0.1335,0.8314606741573035,0.0
0.651,0.7640449438202247,1.0
0.0585,0.8089887640449439,0.0
0.8035000000000001,0.9438202247191011,0.0
0.3365,0.8764044943820225,0.0
0.1245,0.8089887640449439,0.0
0.7265,0.101123595505618,1.0
0.9975,0.9325842696629215,0.0
0.047,0.7752808988764045,0.0
0.0165,0.7752808988764045,0.0
0.7320000000000001,0.9438202247191011,0.0
0.8340000000000001,0.9438202247191011,0.0
0.224,0.8426966292134833,0.0
0.358,0.8876404494382023,0.0
0.6325000000000001,0.9213483146067417,0.0
0.7590000000000001,0.9775280898876405,0.0
0.0,0.6629213483146068,0.0
0.6880000000000001,0.9213483146067417,0.0
0.5505000000000001,0.9101123595505619,0.0
0.554,0.9101123595505619,0.0
0.7200000000000001,0.7752808988764045,1.0
0.041,0.7752808988764045,0.0
0.6445000000000001,0.9213483146067417,0.0
0.338,0.8988764044943821,0.0
0.7260000000000001,0.9438202247191011,0.0
0.523,0.8988764044943821,0.0
0.385,0.8876404494382023,0.0
0.6080000000000001,0.8988764044943821,0.0
0.6405000000000001,0.8651685393258429,1.0
0.7905000000000001,0.9438202247191011,0.0
0.7445,0.9325842696629215,0.0
0.202,0.8202247191011237,0.0
0.8640000000000001,0.9438202247191011,0.0
0.6495000000000001,0.9213483146067417,0.0
0.6705000000000001,0.9325842696629215,0.0
0.052,0.7752808988764045,0.0
0.34400000000000003,0.8539325842696631,0.0
0.803,0.9325842696629215,0.0
0.41300000000000003,0.8876404494382023,0.0
0.031,0.7528089887640449,0.0
0.426,0.8539325842696631,1.0
0.8905000000000001,0.7752808988764045,1.0
0.1115,0.7865168539325843,0.0
0.0725,0.7977528089887641,0.0
0.544,0.8876404494382023,0.0
0.1865,0.8314606741573035,0.0
0.7105,0.9101123595505619,0.0
0.5710000000000001,0.9101123595505619,0.0
0.9135000000000001,0.7303370786516853,1.0
0.8760000000000001,0.9213483146067417,0.0
0.801,0.9438202247191011,0.0
0.6355000000000001,0.8651685393258429,1.0
0.0045000000000000005,0.7078651685393259,0.0
0.2245,0.8426966292134833,0.0
0.354,0.5056179775280899,1.0
0.1275,0.7865168539325843,0.0
0.441,0.8988764044943821,0.0
0.1945,0.8202247191011237,0.0
0.454,0.8651685393258429,0.0
0.462,0.9101123595505619,0.0
0.8520000000000001,0.9325842696629215,0.0
0.6165,0.9325842696629215,0.0
0.23,0.8426966292134833,0.0
0.6350000000000001,0.6853932584269663,1.0
0.8505,0.9325842696629215,0.0
0.5840000000000001,0.9325842696629215,0.0
0.47900000000000004,0.8988764044943821,0.0
0.2505,0.7977528089887641,1.0
0.3695,0.8876404494382023,0.0
0.925,0.8426966292134833,1.0
0.434,0.8876404494382023,0.0
0.3655,0.7977528089887641,1.0
0.2695,0.8539325842696631,0.0
0.6005,0.9213483146067417,0.0
0.34850000000000003,0.8876404494382023,0.0
0.6965000000000001,0.9550561797752809,0.0
0.9305000000000001,0.8764044943820225,1.0
0.5725000000000001,0.9550561797752809,0.0
0.5155000000000001,0.8539325842696631,1.0
0.186,0.8202247191011237,0.0
0.3335,0.7528089887640449,1.0
0.7630000000000001,0.9438202247191011,0.0
0.1785,0.7977528089887641,0.0
0.4835,0.8988764044943821,0.0
0.3915,0.5280898876404495,1.0
0.3675,0.8876404494382023,0.0
0.5175000000000001,0.9101123595505619,0.0
0.485,0.8876404494382023,0.0
0.7625000000000001,0.9325842696629215,0.0
0.7435,0.9101123595505619,0.0
0.7620000000000001,0.9438202247191011,0.0
0.7455,0.9438202247191011,0.0
0.8920000000000001,0.7752808988764045,1.0
0.6260000000000001,0.8426966292134833,1.0
0.8470000000000001,0.9325842696629215,0.0
0.8580000000000001,0.9438202247191011,0.0
0.6180000000000001,0.8988764044943821,0.0
0.4425,0.8988764044943821,0.0
0.0395,0.6179775280898877,1.0
0.5860000000000001,0.7977528089887641,1.0
0.40700000000000003,0.8876404494382023,0.0
0.643,0.9213483146067417,0.0
0.3355,0.8651685393258429,0.0
0.7660000000000001,0.9213483146067417,0.0
0.0285,0.7528089887640449,0.0
0.0665,0.7640449438202247,0.0
0.5700000000000001,0.9213483146067417,0.0
0.4665,0.8764044943820225,0.0
0.9900000000000001,0.9325842696629215,0.0
0.41150000000000003,0.7528089887640449,1.0
0.6070000000000001,0.8876404494382023,0.0
0.252,0.8539325842696631,0.0
0.8875000000000001,0.8426966292134833,1.0
0.17350000000000002,0.8202247191011237,0.0
0.193,0.6292134831460674,1.0
0.512,0.8876404494382023,0.0
0.447,0.8988764044943821,0.0
0.41400000000000003,0.9101123595505619,0.0
0.9465000000000001,0.9438202247191011,0.0
0.23750000000000002,0.7977528089887641,1.0
0.7355,0.9325842696629215,0.0
0.7240000000000001,0.8202247191011237,1.0
0.8775000000000001,0.9101123595505619,0.0
0.326,0.8651685393258429,0.0
0.08600000000000001,0.8089887640449439,0.0
0.5745000000000001,0.9101123595505619,0.0
0.019,0.7191011235955057,0.0
0.3565,0.8089887640449439,1.0
0.045,0.7640449438202247,0.0
0.9685,0.9438202247191011,0.0
0.6025,0.8988764044943821,0.0
0.4375,0.8876404494382023,0.0
0.676,0.9101123595505619,0.0
0.9450000000000001,0.7191011235955057,1.0
0.5465000000000001,0.9101123595505619,0.0
0.5775,0.8876404494382023,0.0
0.682,0.8988764044943821,0.0
0.9795,0.9101123595505619,0.0
0.2495,0.7303370786516853,1.0
0.169,0.8089887640449439,0.0
0.5940000000000001,0.8876404494382023,0.0
0.014,0.7528089887640449,0.0
0.6085,0.9101123595505619,0.0
0.663,0.7977528089887641,1.0
0.9105000000000001,0.7640449438202247,1.0
0.47250000000000003,0.6629213483146068,1.0
0.0845,0.7977528089887641,0.0
0.7025000000000001,0.9325842696629215,0.0
0.5985,0.9213483146067417,0.0
0.6265000000000001,0.8202247191011237,1.0
0.6995000000000001,0.0786516853932584,1.0
0.456,0.8988764044943821,0.0
0.2455,0.7752808988764045,1.0
0.47650000000000003,0.7640449438202247,1.0
0.5485000000000001,0.7752808988764045,1.0
0.516,0.9101123595505619,0.0
0.2935,0.7528089887640449,1.0
0.375,0.8426966292134833,1.0
0.3285,0.8651685393258429,0.0
0.117,0.7752808988764045,0.0
0.366,0.8426966292134833,0.0
0.9945,0.9438202247191011,0.0
0.8540000000000001,0.9325842696629215,0.0
0.5780000000000001,0.9101123595505619,0.0
0.7350000000000001,0.9775280898876405,0.0
0.7125,0.9213483146067417,0.0
