RollRate,PitchRate,currPitch,currRoll,diffRollRate,class
0.6545454545454545,0.7999999999999999,0.23404255319148937,0.7821782178217822,0.6810344827586207,1.0
0.5896103896103896,0.46486486486486484,0.3829787234042553,0.594059405940594,0.625,1.0
0.43896103896103894,0.48108108108108105,0.3404255319148936,0.6534653465346535,0.625,1.0
0.7168831168831168,0.4378378378378378,0.3404255319148936,0.45544554455445546,0.8060344827586208,1.0
0.8415584415584415,0.46486486486486484,0.19148936170212766,0.5742574257425742,0.6767241379310345,1.0
0.3064935064935065,0.27027027027027023,0.36170212765957444,0.6435643564356436,0.6163793103448276,0.0
0.6311688311688312,0.4486486486486486,0.23404255319148937,0.4158415841584158,0.6939655172413793,1.0
0.7714285714285714,0.6216216216216216,0.3404255319148936,0.6237623762376238,0.6206896551724138,1.0
0.4415584415584415,0.3405405405405405,0.6170212765957447,0.6534653465346535,0.521551724137931,0.0
0.42857142857142855,0.49729729729729727,0.42553191489361697,0.5841584158415841,0.6379310344827587,1.0
0.6415584415584416,0.6,0.36170212765957444,0.504950495049505,0.7155172413793104,1.0
0.6181818181818182,0.6486486486486486,0.23404255319148937,0.4158415841584158,0.7025862068965517,1.0
0.43896103896103894,0.5189189189189188,0.36170212765957444,0.5544554455445545,0.37931034482758624,0.0
0.42077922077922075,0.45945945945945943,0.3829787234042553,0.594059405940594,0.5948275862068966,0.0
0.7584415584415584,0.49189189189189186,0.36170212765957444,0.6732673267326732,0.6594827586206897,1.0
0.4259740259740259,0.48108108108108105,0.5106382978723404,0.6732673267326732,0.5517241379310345,0.0
0.6441558441558441,0.5567567567567567,0.276595744680851,0.4752475247524752,0.7586206896551724,1.0
0.7480519480519481,0.4054054054054054,0.3404255319148936,0.40594059405940597,0.8405172413793104,1.0
0.49610389610389605,0.5297297297297296,0.3404255319148936,0.39603960396039606,0.625,0.0
0.47792207792207786,0.5189189189189188,0.5531914893617021,0.2871287128712871,0.685344827586207,1.0
0.6077922077922078,0.4432432432432432,0.2978723404255319,0.7821782178217822,0.5818965517241379,1.0
0.6415584415584416,0.4378378378378378,0.276595744680851,0.7524752475247525,0.6767241379310345,1.0
0.6103896103896104,0.5945945945945945,0.14893617021276595,0.45544554455445546,0.6767241379310345,1.0
0.8259740259740259,0.454054054054054,0.2553191489361702,0.27722772277227725,0.7025862068965517,1.0
0.3246753246753247,0.4378378378378378,0.44680851063829785,0.37623762376237624,0.6422413793103449,0.0
0.42337662337662335,0.4324324324324324,0.42553191489361697,0.4653465346534653,0.5646551724137931,0.0
0.6753246753246753,0.508108108108108,0.42553191489361697,0.7920792079207921,0.47413793103448276,1.0
0.638961038961039,0.508108108108108,0.3404255319148936,0.6138613861386139,0.5991379310344828,1.0
0.7246753246753246,0.5027027027027027,0.4042553191489361,0.4752475247524752,0.728448275862069,1.0
0.42857142857142855,0.5027027027027027,0.4042553191489361,0.5346534653465347,0.5603448275862069,0.0
0.7766233766233765,0.5405405405405405,0.46808510638297873,0.43564356435643564,0.7629310344827587,1.0
0.5766233766233766,0.5459459459459459,0.2553191489361702,0.594059405940594,0.6336206896551724,1.0
0.4337662337662337,0.37297297297297294,0.6170212765957447,0.5643564356435644,0.5646551724137931,0.0
0.3194805194805194,0.47027027027027024,0.3191489361702127,0.48514851485148514,0.5905172413793104,0.0
0.683116883116883,0.27567567567567564,0.3191489361702127,0.3069306930693069,0.7198275862068966,0.0
0.6623376623376623,0.48648648648648646,0.2978723404255319,0.7821782178217822,0.5603448275862069,1.0
0.46233766233766227,0.4324324324324324,0.2978723404255319,0.38613861386138615,0.685344827586207,0.0
0.8311688311688311,0.454054054054054,0.3191489361702127,0.7326732673267327,0.625,1.0
0.6805194805194805,0.39459459459459456,0.2978723404255319,0.4752475247524752,0.7112068965517242,1.0
0.4441558441558441,0.5837837837837837,0.6170212765957447,0.3069306930693069,0.5474137931034483,0.0
0.7636363636363636,0.48108108108108105,0.276595744680851,0.6138613861386139,0.5862068965517242,1.0
0.6233766233766234,0.5945945945945945,0.276595744680851,0.44554455445544555,0.6422413793103449,1.0
0.6519480519480519,0.5459459459459459,0.14893617021276595,0.594059405940594,0.7068965517241379,1.0
0.683116883116883,0.48108108108108105,0.10638297872340424,0.43564356435643564,0.75,1.0
0.3220779220779221,0.5837837837837837,0.3829787234042553,0.38613861386138615,0.5129310344827587,0.0
0.33766233766233766,0.5243243243243243,0.276595744680851,0.4653465346534653,0.6336206896551724,0.0
0.6077922077922078,0.4162162162162162,0.3191489361702127,0.6039603960396039,0.6120689655172414,1.0
0.6909090909090909,0.5135135135135135,0.46808510638297873,0.594059405940594,0.6724137931034483,0.0
0.6727272727272727,0.47567567567567565,0.3404255319148936,0.45544554455445546,0.6551724137931034,1.0
0.3766233766233766,0.45945945945945943,0.2978723404255319,0.5148514851485149,0.5,0.0
0.7662337662337662,0.47027027027027024,0.276595744680851,0.24752475247524752,0.7068965517241379,1.0
0.5792207792207792,0.454054054054054,0.42553191489361697,0.594059405940594,0.6293103448275862,1.0
0.7402597402597402,0.4432432432432432,0.36170212765957444,0.45544554455445546,0.7327586206896552,1.0
0.6649350649350649,0.5459459459459459,0.4893617021276596,0.42574257425742573,0.7629310344827587,1.0
0.3012987012987013,0.4432432432432432,0.23404255319148937,0.39603960396039606,0.7844827586206897,0.0
0.2571428571428571,0.508108108108108,0.44680851063829785,0.4653465346534653,0.6206896551724138,0.0
0.6597402597402597,0.3621621621621621,0.19148936170212766,0.4653465346534653,0.8189655172413793,1.0
0.40259740259740256,0.508108108108108,0.21276595744680848,0.1089108910891089,0.771551724137931,0.0
0.8571428571428571,0.5567567567567567,0.4893617021276596,0.5346534653465347,0.8491379310344828,1.0
0.8051948051948052,0.39999999999999997,0.42553191489361697,0.4752475247524752,0.8491379310344828,1.0
0.47272727272727266,0.3459459459459459,0.3191489361702127,0.3465346534653465,0.6422413793103449,0.0
0.45194805194805193,0.45945945945945943,0.3404255319148936,0.39603960396039606,0.6939655172413793,0.0
0.43896103896103894,0.4378378378378378,0.3191489361702127,0.3564356435643564,0.8491379310344828,0.0
0.22857142857142854,0.5297297297297296,0.3404255319148936,0.504950495049505,0.4568965517241379,0.0
0.6493506493506493,0.38378378378378375,0.3191489361702127,0.4158415841584158,0.7198275862068966,1.0
0.6467532467532467,0.48108108108108105,0.46808510638297873,0.6237623762376238,0.5646551724137931,0.0
0.3792207792207792,0.47027027027027024,0.3404255319148936,0.7326732673267327,0.43965517241379315,0.0
0.43896103896103894,0.454054054054054,0.3829787234042553,0.5643564356435644,0.5344827586206897,0.0
0.42077922077922075,0.38918918918918916,0.276595744680851,0.5346534653465347,0.6336206896551724,0.0
0.5194805194805194,0.46486486486486484,0.6808510638297871,0.38613861386138615,0.7068965517241379,1.0
0.6727272727272727,0.454054054054054,0.3404255319148936,0.1089108910891089,0.9698275862068966,1.0
0.5818181818181818,0.5459459459459459,0.3829787234042553,0.7821782178217822,0.5818965517241379,1.0
0.3662337662337662,0.4216216216216216,0.3829787234042553,0.5346534653465347,0.5991379310344828,0.0
0.3012987012987013,0.4054054054054054,0.36170212765957444,0.38613861386138615,0.5258620689655172,0.0
0.6623376623376623,0.39999999999999997,0.21276595744680848,0.594059405940594,0.6594827586206897,1.0
0.7948051948051947,0.6,0.36170212765957444,0.6039603960396039,0.5172413793103449,1.0
0.7558441558441558,0.627027027027027,0.3829787234042553,0.6138613861386139,0.646551724137931,1.0
0.4077922077922077,0.39459459459459456,0.3829787234042553,0.5643564356435644,0.6293103448275862,0.0
0.42857142857142855,0.29729729729729726,0.3191489361702127,0.39603960396039606,0.6120689655172414,1.0
0.387012987012987,0.508108108108108,0.42553191489361697,0.5841584158415841,0.5689655172413793,0.0
0.48311688311688306,0.3405405405405405,0.276595744680851,0.37623762376237624,0.7025862068965517,0.0
0.6337662337662338,0.6216216216216216,0.3404255319148936,0.3366336633663366,0.7456896551724138,0.0
0.6233766233766234,0.37297297297297294,0.3191489361702127,0.6039603960396039,0.6939655172413793,1.0
0.7246753246753246,0.5405405405405405,0.2978723404255319,0.6435643564356436,0.6077586206896551,1.0
0.7532467532467533,0.2648648648648648,0.3191489361702127,0.45544554455445546,0.7672413793103449,1.0
0.7558441558441558,0.37837837837837834,0.574468085106383,0.594059405940594,0.7241379310344828,1.0
0.5194805194805194,0.427027027027027,0.2978723404255319,0.39603960396039606,0.7456896551724138,0.0
0.6961038961038961,0.4216216216216216,0.3404255319148936,0.6633663366336634,0.5603448275862069,0.0
0.3999999999999999,0.4216216216216216,0.2978723404255319,0.1683168316831683,0.8060344827586208,0.0
0.4467532467532467,0.37837837837837834,0.4042553191489361,0.5742574257425742,0.5129310344827587,0.0
0.28831168831168824,0.38918918918918916,0.2978723404255319,0.37623762376237624,0.6896551724137931,0.0
0.6701298701298701,0.5135135135135135,0.36170212765957444,0.6237623762376238,0.6982758620689655,1.0
0.33766233766233766,0.5135135135135135,0.3829787234042553,0.5247524752475248,0.5431034482758621,0.0
0.33766233766233766,0.5783783783783784,0.42553191489361697,0.5544554455445545,0.35344827586206895,0.0
0.6753246753246753,0.5837837837837837,0.3829787234042553,0.6138613861386139,0.521551724137931,1.0
0.41038961038961036,0.4378378378378378,0.36170212765957444,0.6138613861386139,0.5258620689655172,0.0
0.3714285714285714,0.47567567567567565,0.5106382978723404,0.7425742574257426,0.5043103448275862,0.0
0.4259740259740259,0.4378378378378378,0.3829787234042553,0.13861386138613863,0.6982758620689655,0.0
0.42857142857142855,0.4216216216216216,0.3404255319148936,0.37623762376237624,0.6336206896551724,0.0
0.561038961038961,0.3243243243243243,0.23404255319148937,0.8514851485148515,0.7025862068965517,1.0
0.36363636363636365,0.5297297297297296,0.702127659574468,0.7524752475247525,0.5387931034482759,0.0
0.6779220779220778,0.3027027027027027,0.23404255319148937,0.27722772277227725,0.7198275862068966,1.0
0.7376623376623377,0.4054054054054054,0.3191489361702127,0.6831683168316831,0.5905172413793104,1.0
0.7012987012987013,0.5837837837837837,0.42553191489361697,0.6039603960396039,0.625,1.0
0.6181818181818182,0.48648648648648646,0.3829787234042553,0.6039603960396039,0.5905172413793104,1.0
0.40519480519480516,0.5027027027027027,0.36170212765957444,0.20792079207920788,0.7198275862068966,0.0
0.4467532467532467,0.5027027027027027,0.5106382978723404,0.38613861386138615,0.6206896551724138,0.0
0.7064935064935065,0.5621621621621622,0.21276595744680848,0.4653465346534653,0.6810344827586207,1.0
0.42857142857142855,0.49189189189189186,0.3829787234042553,0.4653465346534653,0.5991379310344828,0.0
0.6857142857142857,0.427027027027027,0.36170212765957444,0.42574257425742573,0.7198275862068966,1.0
0.48051948051948046,0.49189189189189186,0.42553191489361697,0.3564356435643564,0.646551724137931,0.0
0.7506493506493506,0.5027027027027027,0.36170212765957444,0.6534653465346535,0.646551724137931,1.0
0.41818181818181815,0.47567567567567565,0.2553191489361702,0.8415841584158417,0.5775862068965517,1.0
0.46493506493506487,0.5891891891891892,0.5957446808510638,0.38613861386138615,0.6508620689655172,0.0
0.7298701298701298,0.37837837837837834,0.1702127659574468,0.43564356435643564,0.7974137931034483,1.0
0.6415584415584416,0.3621621621621621,0.36170212765957444,0.6237623762376238,0.5732758620689655,1.0
0.387012987012987,0.45945945945945943,0.3404255319148936,0.5841584158415841,0.5560344827586207,0.0
0.638961038961039,0.681081081081081,0.4042553191489361,0.8415841584158417,0.5775862068965517,1.0
0.47012987012987006,0.3459459459459459,0.3191489361702127,0.39603960396039606,0.6767241379310345,1.0
0.3792207792207792,0.5027027027027027,0.23404255319148937,0.5643564356435644,0.5818965517241379,0.0
0.6519480519480519,0.4378378378378378,0.36170212765957444,0.4158415841584158,0.6724137931034483,0.0
0.3090909090909091,0.4378378378378378,0.276595744680851,0.38613861386138615,0.6120689655172414,0.0
0.7272727272727273,0.9405405405405405,0.3191489361702127,0.6138613861386139,0.5344827586206897,1.0
0.7220779220779221,0.3621621621621621,0.3829787234042553,0.6138613861386139,0.625,1.0
0.3116883116883116,0.37837837837837834,0.36170212765957444,0.5247524752475248,0.5517241379310345,0.0
0.6701298701298701,0.4486486486486486,0.2978723404255319,0.6039603960396039,0.685344827586207,1.0
0.5922077922077922,0.4216216216216216,0.46808510638297873,0.594059405940594,0.646551724137931,1.0
0.6935064935064934,0.36756756756756753,0.2978723404255319,0.49504950495049505,0.6681034482758621,1.0
0.48571428571428565,0.508108108108108,0.36170212765957444,0.39603960396039606,0.6422413793103449,0.0
0.6519480519480519,0.5243243243243243,0.276595744680851,0.7821782178217822,0.5905172413793104,1.0
0.6675324675324674,0.4378378378378378,0.3404255319148936,0.6534653465346535,0.5905172413793104,0.0
0.33766233766233766,0.17297297297297298,0.23404255319148937,0.5445544554455446,0.6336206896551724,1.0
0.3584415584415584,0.5675675675675675,0.1276595744680851,0.6831683168316831,0.43965517241379315,0.0
0.7116883116883117,0.48648648648648646,0.4042553191489361,0.31683168316831684,0.8275862068965517,1.0
0.6493506493506493,0.5675675675675675,0.276595744680851,0.594059405940594,0.7586206896551724,1.0
0.6415584415584416,0.4486486486486486,0.7446808510638298,0.42574257425742573,0.6594827586206897,1.0
0.6623376623376623,0.4054054054054054,0.08510638297872339,0.2178217821782178,0.9310344827586208,1.0
0.7220779220779221,0.4378378378378378,0.3191489361702127,0.297029702970297,0.685344827586207,1.0
0.4441558441558441,0.427027027027027,0.3191489361702127,0.5841584158415841,0.5948275862068966,0.0
0.5168831168831168,0.4378378378378378,0.276595744680851,0.40594059405940597,0.7241379310344828,1.0
0.3272727272727272,0.36756756756756753,0.44680851063829785,0.7029702970297029,0.5387931034482759,0.0
0.3818181818181818,0.3351351351351351,0.36170212765957444,0.5742574257425742,0.6120689655172414,0.0
0.6363636363636364,0.37837837837837834,0.42553191489361697,0.43564356435643564,0.6810344827586207,1.0
0.7064935064935065,0.7783783783783783,0.6382978723404255,0.36633663366336633,0.7198275862068966,0.0
0.4337662337662337,0.4324324324324324,0.2553191489361702,0.5643564356435644,0.625,0.0
0.8285714285714285,0.5783783783783784,0.3404255319148936,0.43564356435643564,0.771551724137931,1.0
0.4077922077922077,0.3567567567567567,0.42553191489361697,0.6039603960396039,0.5431034482758621,0.0
0.48571428571428565,0.46486486486486484,0.23404255319148937,0.36633663366336633,0.685344827586207,0.0
0.3662337662337662,0.5297297297297296,0.23404255319148937,0.4653465346534653,0.6120689655172414,0.0
0.39220779220779217,0.508108108108108,0.3191489361702127,0.37623762376237624,0.6594827586206897,0.0
0.7038961038961038,0.4378378378378378,0.5319148936170213,0.44554455445544555,0.7327586206896552,1.0
0.48311688311688306,0.38378378378378375,0.3404255319148936,0.36633663366336633,0.6551724137931034,0.0
0.587012987012987,0.4162162162162162,0.3404255319148936,0.594059405940594,0.6551724137931034,1.0
0.6467532467532467,0.49729729729729727,0.2978723404255319,0.6831683168316831,0.6206896551724138,1.0
0.4077922077922077,0.46486486486486484,0.36170212765957444,0.7128712871287128,0.5818965517241379,0.0
0.6805194805194805,0.4216216216216216,0.36170212765957444,0.6039603960396039,0.5991379310344828,1.0
0.638961038961039,0.6054054054054053,0.21276595744680848,0.594059405940594,0.6982758620689655,1.0
0.7792207792207791,0.37837837837837834,0.2553191489361702,0.6138613861386139,0.6336206896551724,1.0
0.5558441558441558,0.5243243243243243,0.23404255319148937,0.5841584158415841,0.6293103448275862,1.0
0.7376623376623377,0.7189189189189189,0.1276595744680851,0.14851485148514848,0.7112068965517242,1.0
0.6883116883116882,0.45945945945945943,0.3404255319148936,0.7722772277227723,0.5905172413793104,1.0
0.6051948051948052,0.37837837837837834,0.2553191489361702,0.594059405940594,0.7155172413793104,1.0
0.7454545454545454,0.45945945945945943,0.3404255319148936,0.4653465346534653,0.6982758620689655,1.0
0.3168831168831169,0.45945945945945943,0.3829787234042553,0.7326732673267327,0.6379310344827587,0.0
0.41558441558441556,0.3459459459459459,0.2978723404255319,0.36633663366336633,0.6724137931034483,0.0
0.4441558441558441,0.5891891891891892,0.44680851063829785,0.6633663366336634,0.6077586206896551,0.0
0.6909090909090909,0.454054054054054,0.42553191489361697,0.6435643564356436,0.6594827586206897,1.0
0.41038961038961036,0.38918918918918916,0.36170212765957444,0.5445544554455446,0.5387931034482759,0.0
0.39740259740259737,0.47567567567567565,0.276595744680851,0.3564356435643564,0.646551724137931,0.0
0.6675324675324674,0.654054054054054,0.4893617021276596,0.7128712871287128,0.6293103448275862,1.0
0.6519480519480519,0.47027027027027024,0.36170212765957444,0.25742574257425743,0.685344827586207,1.0
0.4363636363636363,0.4162162162162162,0.574468085106383,0.6633663366336634,0.5862068965517242,0.0
0.683116883116883,0.5189189189189188,0.2978723404255319,0.42574257425742573,0.7629310344827587,1.0
0.6805194805194805,0.5297297297297296,0.42553191489361697,0.37623762376237624,0.75,0.0
0.6987012987012986,0.4216216216216216,0.36170212765957444,0.6534653465346535,0.6508620689655172,1.0
0.6649350649350649,0.508108108108108,0.4042553191489361,0.2871287128712871,0.7586206896551724,1.0
0.6701298701298701,0.454054054054054,0.3191489361702127,0.49504950495049505,0.75,1.0
0.6545454545454545,0.46486486486486484,0.42553191489361697,0.43564356435643564,0.7025862068965517,1.0
0.6675324675324674,0.4432432432432432,0.3191489361702127,0.48514851485148514,0.7025862068965517,1.0
0.2727272727272727,0.5297297297297296,0.44680851063829785,0.4752475247524752,0.5344827586206897,0.0
0.6545454545454545,0.3243243243243243,0.23404255319148937,0.38613861386138615,0.75,1.0
0.7168831168831168,0.4108108108108108,0.2978723404255319,0.4653465346534653,0.7327586206896552,1.0
0.6441558441558441,0.4216216216216216,0.42553191489361697,0.6237623762376238,0.6163793103448276,1.0
0.4077922077922077,0.49189189189189186,0.3829787234042553,0.36633663366336633,0.6767241379310345,0.0
0.6649350649350649,0.427027027027027,0.276595744680851,0.3465346534653465,0.7543103448275862,1.0
0.6649350649350649,0.39459459459459456,0.21276595744680848,0.594059405940594,0.6594827586206897,1.0
0.387012987012987,0.4378378378378378,0.14893617021276595,0.38613861386138615,0.7801724137931034,0.0
0.7376623376623377,0.7243243243243243,0.23404255319148937,0.7227722772277227,0.47844827586206895,0.0
0.6545454545454545,0.47027027027027024,0.21276595744680848,0.6534653465346535,0.5603448275862069,1.0
0.4077922077922077,0.6324324324324324,0.42553191489361697,0.3465346534653465,0.5905172413793104,0.0
0.17142857142857137,0.37837837837837834,0.276595744680851,0.36633663366336633,0.6896551724137931,0.0
0.3428571428571428,0.48648648648648646,0.5319148936170213,0.48514851485148514,0.5560344827586207,0.0
0.39740259740259737,0.3027027027027027,0.19148936170212766,0.5445544554455446,0.6206896551724138,0.0
0.657142857142857,0.45945945945945943,0.42553191489361697,0.6039603960396039,0.6810344827586207,1.0
0.4077922077922077,0.5891891891891892,0.3829787234042553,0.5346534653465347,0.6293103448275862,0.0
