theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,class
0.6543059002395137,0.7635227409466921,0.6560367096888177,0.1485446099684633,0.45525127950127064,0.47457106370216223,0.9357502709981806,0.3617578821722248,1.0
0.6896160394019921,0.7712290113321139,0.6776069943226042,0.29253861849713936,0.22792806587668718,0.40848165035526995,0.7641336892522361,0.04376420173544293,1.0
0.2692368665331365,0.6506752854993636,0.41675014842085,0.2539596059690543,0.8810618531463299,0.036826961864794006,0.4618009560147271,0.8417213498852073,1.0
0.571619525785614,0.6352942599618379,0.5104470770244526,0.5556908151152187,0.0004281717258313722,0.9472601533788135,0.3569338127732864,0.2697922775689273,1.0
0.03784279695062398,0.8676251966518724,0.7152758081177054,0.6234448157979204,0.9698048205451119,0.6252509272168594,0.7807179820225936,0.1748908379712794,1.0
0.14047273732047605,0.21117721174862425,0.4676261099730854,0.6708346282587543,0.3493999069800905,0.9170161207901935,0.5125362723702831,0.7013912404699246,1.0
0.1737643265791548,0.40621066564629466,0.7019114058836732,0.6912548591545709,0.21620793929066112,0.780533683387082,0.9615894102984085,0.16733144513100873,1.0
0.02043825548392353,0.9317319562555828,0.27275852683751384,0.006589790553243102,0.5656498675851083,0.342237501874492,0.44641144288822787,0.42403001330618784,0.0
0.6085869068341012,0.05294750198800635,0.6309281993248245,0.4432618874153629,0.9145232347625779,0.8007750128866349,0.3530050156550198,0.11483268830549503,0.0
0.5789701543660651,0.28718399611885126,0.3385590205656387,0.6523536012512802,0.014703321562059612,0.5352256442601065,0.31123739122268335,0.5659306160506966,1.0
0.8976829810235298,0.5480177554914498,0.09415309391816723,0.7716710014825836,0.6536628738185882,0.7128733582076959,0.6732190126911513,0.5060002083372489,0.0
0.025760465835859836,0.14954583047096487,0.47056110243664867,0.972418725385803,0.639826719380071,0.04018815282864424,0.4484906077840547,0.7951965203219606,0.0
0.22070062558812026,0.48496373201482934,0.027550093031621203,0.7460951630077595,0.04877273886331712,0.09391913210782682,0.6403503158859851,0.6177027409727692,0.0
0.4125115714065609,0.4125032072320775,0.03235431279952761,0.6695195359666598,0.06480705372329537,0.8681605717686066,0.39077667043915243,0.3469264362448198,1.0
0.25440923114927144,0.1397130776758183,0.740744348468281,0.043371616423560355,0.04681620099940692,0.06231368504905205,0.11493442719500568,0.3634975300567894,1.0
0.9224056810990384,0.3812636526219082,0.5413603148909486,0.5370451627530201,0.9092877610056845,0.6726065642719122,0.8014462786895946,0.9960543346093723,1.0
0.5665153735765737,0.9345469987629474,0.7123061178039763,0.7597351856286205,0.6206083349277026,0.33524226395967205,0.30187334953751244,0.6313660329370359,0.0
0.740879439631956,0.7500628712987905,0.11009500526038513,0.08588507940227946,0.08568782683907716,0.805541237072373,0.25442439349731716,0.9577788955641049,1.0
0.5241538389056473,0.6386998151742983,0.1797364555031905,0.05158282342991355,0.31223746626754906,0.9455306857918442,0.11128514420605096,0.07614153043778538,0.0
0.3431210136743147,0.48680116561796277,0.6914918643091229,0.5393410018392187,0.04135820528239759,0.010917104950218914,0.3890623383362543,0.33269069468367296,0.0
0.8197365857633816,0.9013512713372455,0.2890544199172027,0.738765354418965,0.06670533476502927,0.3096055814172656,0.4074345028038961,0.6540773415402493,0.0
0.5414682921176914,0.5298910846269965,0.08896019456262405,0.6876646253547247,0.13412662359057487,0.5022202581402302,0.652541970892965,0.8420628445807307,1.0
0.24872539444648878,0.8502568014011864,0.8288208620028301,0.661452575160868,0.8978153054997304,0.008331818351141163,0.8557471511366006,0.08652367001036276,1.0
0.020977511679639793,0.38439034576985986,0.4549075970783774,0.021826392533078,0.09092298225267992,0.6710853205070855,0.5997892501667376,0.2386885456881357,0.0
0.5016766602023833,0.514016638769849,0.9109436701093938,0.592115687363396,0.802338422475291,0.5285551590954172,0.673016858394895,0.9584558323439436,1.0
0.7115912068770126,0.5146880087402247,0.5796810662744856,0.3749095675034008,0.9184585945207389,0.3495087796269228,0.03312688126857399,0.5364674603657497,1.0
0.03409601688947855,0.32422903870898323,0.5547158039157639,0.32173971744302754,0.4405059366248544,0.4318221399232246,0.2797306095031621,0.3943094623656599,0.0
0.8417044315781297,0.6171453055990791,0.05214036394543203,0.3377010530927914,0.7835303825244813,0.9718299276215268,0.24688515248323478,0.6020092757859554,0.0
0.34667424723782403,0.9390985624596908,0.10960095880664866,0.9586042062574194,0.1317336370752783,0.7566990602228504,0.3114490961156132,0.04751936915226174,1.0
0.03910435084886693,0.7281518257506833,0.9887311569186401,0.8369747273014434,0.3908087288456904,0.876743277538476,0.8502740225362247,0.40813840474193414,0.0
0.7838976953960126,0.7888944137816434,0.7314239965875142,0.584946046189353,0.6896767319387138,0.8579461426218563,0.7014996028543551,0.47744494433349755,1.0
0.884936607155363,0.44262731358421153,0.8779511078641564,0.6883342716235563,0.4185361111119954,0.2769956295284304,0.9399869156825574,0.5191506211412612,1.0
0.5270019647516174,0.45287008274817925,0.5384982197456235,0.767703753330718,0.5694333775936621,0.9294051198226213,0.7621121462896729,0.14627823344029467,1.0
0.4653956052211714,0.3879006334243561,0.5217442513779663,0.5796729400496233,0.8340345905452679,0.6978115166876748,0.1831100881360897,0.7648477720497422,0.0
0.7683840522779275,0.9331405916841804,0.8138142009705849,0.3568361235791909,0.5171439003992979,0.9736316686146524,0.13848715365159114,0.9807778624789392,1.0
0.7967494375054911,0.8182723412762332,0.4802325710947809,0.08045053215066317,0.5400687557838996,0.5872312949579588,0.7033466882510152,0.11043817401002376,0.0
0.34924192166205503,0.5059235905209818,0.7685736159457315,0.3474502493898991,0.9609771610973037,0.9778053782239272,0.0006971935571675192,0.9560832087504192,0.0
0.817706257536535,0.864134009138781,0.022370245161002833,0.2239990651063028,0.23013450322370332,0.30633735888776636,0.9214874099259353,0.4800179412138543,1.0
0.5787928428542505,0.5360744370710824,0.4153160767236317,0.6676532512393074,0.7513366438913265,0.16863741705671492,0.973079733156329,0.9274795238570039,0.0
0.4440380038734766,0.8657737562783756,0.23381926240010448,0.30666009863510624,0.14508049787617278,0.21614556055030948,0.1916203064786473,0.9787241159285294,0.0
0.6532439411669579,0.6814659867865221,0.6639860189946856,0.7973082958441811,0.10939612506179841,0.6817270223897918,0.8675497785057456,0.18247157423002025,1.0
0.9675898749715091,0.3321960260245793,0.9869660231647942,0.4688819868656352,0.6819225260667444,0.4765167147375027,0.591853022684259,0.4108528415894666,1.0
0.22748493966315264,0.5278002558145606,0.3446502440786846,0.9459261433979185,0.6805501481410502,0.5992716623615701,0.9175684817575646,0.7320015252580243,1.0
0.2504724062540985,0.4192099035506526,0.5254018504458993,0.1826854248289425,0.025099458402559782,0.776423969172686,0.4791438845141851,0.8238304682714155,1.0
0.7000506786224072,0.5564272294162551,0.22323005152153264,0.8053360904630654,0.5099216461658893,0.9284442337442941,0.8576970646241125,0.5742335243940937,1.0
0.17031964458751042,0.05812013861609283,0.3171539486312654,0.5811179494495082,0.6815917673878309,0.9776955353819713,0.57362411716672,0.5602465770094429,0.0
0.5223740387933393,0.13904966609769465,0.11930617032824486,0.18591966027950013,0.07706772721672783,0.41694305142141413,0.6709303713749517,0.03679605344264569,0.0
0.8861532760928055,0.24094860215615127,0.9595544032049356,0.8151053474900525,0.8164464420839642,0.9543837004684399,0.05148662996054021,0.060779366074986796,1.0
0.8441457277793976,0.8592303661688109,0.588273718288473,0.35736407104173146,0.9377081766155841,0.964563107259784,0.2670849828009672,0.25612962272162987,0.0
0.21596733138853053,0.47004015486394646,0.1410512175284626,0.08360993789452775,0.6281212365854116,0.08418100699460113,0.6677235993652038,0.0425132225663008,0.0
0.5742238085112071,0.6830834504278114,0.7510524749276202,0.43336876334197755,0.7215330266838529,0.8304262125137423,0.8441632324312796,0.9891298288289693,1.0
0.1353472567967291,0.7147836367815242,0.910554353863956,0.9666453746962234,0.21200262442208756,0.8072449154703614,0.07669065458197843,0.6105721278528107,1.0
0.15491009637851583,0.8316010566198224,0.7985875746680229,0.8918904977098927,0.5611516768892002,0.6576765341622381,0.7394517639156174,0.6679836936282887,1.0
0.6955787358612373,0.210280460109673,0.27919704718111804,0.6310602509692835,0.32577565138608255,0.5316552743189664,0.9146138454999977,0.8958989099247213,1.0
0.28815826500844854,0.8932738215371921,0.7929783011104905,0.835943032621931,0.3828170388789477,0.7698505914479865,0.30058783922525567,0.5812293872750538,1.0
0.21422095624703152,0.2293997016557912,0.3019203190928901,0.9154421130125996,0.25475644669039177,0.2954091104608273,0.47169664758139107,0.6106119476633893,0.0
0.7337567375191159,0.43195542791001795,0.7596817347651769,0.3227532619383633,0.6665166208623727,0.9343349939236213,0.14184832697422783,0.3258474213168506,1.0
0.919340133776283,0.13207079276410238,0.4436524421397433,0.13600315112671257,0.16926917612438058,0.7414391832022595,0.5151665066941725,0.7576802061455665,1.0
0.7938261850584649,0.07707925731010162,0.7404935052946056,0.17168673164220327,0.6578026099693021,0.9369285585339768,0.6080062651914179,0.6029381923271365,0.0
0.9461768836721881,0.8700623746951139,0.6132739968262609,0.4290748118749332,0.027144814044542,0.6962944119284868,0.5220009136737486,0.4633480942716494,1.0
0.10752303776321365,0.03300599935441517,0.2826012564441708,0.7376206191187036,0.9867196729468368,0.04952670470518977,0.13814938088257073,0.40216320324572863,0.0
0.10610104400508824,0.2508154168701362,0.6135738626506293,0.3837888286571666,0.4080985896437197,0.4198346244377718,0.06414944773674736,0.6030404496007028,1.0
0.28740954566233007,0.9247129726250407,0.27177202557454394,0.9458067342914933,0.09603111869334091,0.9575099232660192,0.4898440546739825,0.8671936048747092,1.0
0.23249709361920484,0.7045290891970237,0.23166258409851648,0.8953368037334613,0.8522692942297412,0.9252759841202273,0.9719419387392895,0.12509791691421318,1.0
0.33760684849001893,0.24196218299336142,0.7757700774016723,0.7211529888576975,0.7861576697016455,0.45019582272447817,0.7182908252193057,0.904106569281214,1.0
0.3127794168393092,0.21031452202851136,0.3706456187597589,0.27749498163328734,0.08369658955649367,0.596953182433678,0.645026288017344,0.7676393000505551,1.0
0.15838756667485837,0.21708074712113118,0.3977459130548274,0.6725783196368436,0.23849929152700683,0.8119181712217485,0.24815697360692618,0.6225948436212326,0.0
0.3403585194202263,0.4739935657990321,0.8308263340766315,0.0027486384177625167,0.9171769444328601,0.9692608786599555,0.007979523520732057,0.7088330852293667,1.0
0.9925892064720929,0.6023162741481496,0.2582860217004812,0.008793605021423623,0.9885940782417771,0.12687739724042946,0.9736492670712937,0.02135616080959729,0.0
0.6986856664811845,0.4259293332968308,0.015324671603947904,0.2749262529358719,0.04599232856338359,0.5258014468053404,0.8473735063264745,0.4607094743434589,0.0
0.7275530629369916,0.9996390073274509,0.06119459286529433,0.7608458495305153,0.4728636220526584,0.5494195681361517,0.923044793890165,0.4953310475700199,0.0
0.8253822224995255,0.7797693212255414,0.4456859271567978,0.06234524579807321,0.6719239999961798,0.8758737679692542,0.4440502170373095,0.8054009042601143,0.0
0.6296287217909162,0.5894838441453928,0.6198694533178627,0.8264514415704176,0.68757025438494,0.21993084039962418,0.9310870329957199,0.8731114658436813,0.0
0.8072557016633538,0.5333774971047369,0.8302542970422471,0.7150070817560717,0.5710400561812239,0.6884522697829346,0.10684093322063631,0.5964857902209553,1.0
0.1192567941823997,0.9820420470512883,0.5162810907858109,0.07036921932555196,0.44982670982977224,0.26795158382234624,0.5677842456540807,0.3171109548758721,0.0
0.494627811358378,0.40982027403609544,0.5076916220608295,0.6601171037146104,0.8915675000787899,0.9875648351354457,0.756194278237533,0.3183695794486453,1.0
0.8927825619698957,0.5047457484676912,0.4827362278980266,0.3764488304912905,0.13673990366295347,0.2567628964252045,0.9119985737775635,0.04323635032641099,1.0
0.9813138496525712,0.5537910915667146,0.3310174905814437,0.2983543196164644,0.5492905242254469,0.24507689158129436,0.43507583969641844,0.6451873299096791,0.0
0.8276312455353787,0.40055288542652845,0.4232205016545145,0.34477930649738386,0.14650030895216354,0.5492505056750543,0.4298608955594502,0.2516701224952941,1.0
0.10308260997452062,0.4591018222171571,0.9682072193811369,0.9243057713764591,0.6694743483751598,0.30137087050611444,0.8731515218079917,0.5278182789495597,1.0
0.27564873093344155,0.3576600162096533,0.6610201486277638,0.0012081017327376098,0.915194620762413,0.8800009933613533,0.39226847363955736,0.20679001038819217,0.0
0.8946454470096428,0.3334652304209225,0.04710631071129001,0.9849385313762553,0.998199768691765,0.8822869980142324,0.8892465056754422,0.5031917967367505,1.0
0.8429462488269426,0.6953059492483775,0.6293553362269432,0.9606459427651457,0.02877918849838429,0.280970666867037,0.05143919533039498,0.873638680135744,0.0
0.7353614544509963,0.43727386228416043,0.0394906100932545,0.7797134436185227,0.8269237564635625,0.6765048708136744,0.9487400375338451,0.11425673456528396,1.0
0.6899394657861998,0.09014821073058671,0.23976373628997222,0.7037132092582499,0.4844630965315543,0.45929749612445797,0.8012199295484319,0.6643737888804612,0.0
0.49940121552293837,0.673753668022989,0.3318585155368379,0.3849708195986326,0.9922397456055095,0.8248640257051353,0.17878334948975944,0.38313729775120003,0.0
0.8653798159016273,0.4670895013526083,0.5332298764406374,0.9600218311688975,0.9478244897036636,0.19430753002928186,0.6013810162789921,0.9752540583554544,0.0
0.6470826048811916,0.15754465135556883,0.2583983918023942,0.33708108101223266,0.10075374140910842,0.6159066444094292,0.026314759014569478,0.9284530385860335,0.0
0.3334233154769711,0.9409172142571095,0.22147605927920794,0.596332261729477,0.19747407332655686,0.5844384213068369,0.30437305904019696,0.5169583016500373,0.0
0.4445931767219589,0.247937662231826,0.9787744655655671,0.2438693772639967,0.9110220952527692,0.3670565716106877,0.11915228903925779,0.6690929142717704,0.0
0.9427417516722034,0.38414777397401995,0.773024490633968,0.11289382715420399,0.16737248679909966,0.06297210533068903,0.49575778413423055,0.30255410636221813,1.0
0.3663434100600885,0.7438091666671972,0.9258389160264278,0.3699602988602959,0.8888946898110727,0.2662249817008193,0.28557398290124847,0.7149341173270012,1.0
0.27446739696514,0.7512289349315482,0.3528831844349901,0.6134517064994218,0.9974920915568036,0.44248549198927295,0.7499068020941276,0.7468364753287602,0.0
0.7929036558641405,0.9630466380886107,0.7426645083967207,0.9722716133666873,0.7514206865200398,0.5877725495415096,0.18146611209535318,0.6665253328856524,0.0
0.860926336457666,0.9165998692276985,0.8246590299563413,0.9709205391305236,0.4598118654821325,0.5780516172209379,0.49324438544298066,0.11346033835370889,1.0
0.20429819657957493,0.7809006862680806,0.14888688341681516,0.26425298936717634,0.7321134842895993,0.35702521386719716,0.758875767430237,0.03207629093436709,0.0
0.7576040216924876,0.999700446115636,0.9613930709348207,0.18404063858079572,0.999727179799972,0.7964007206963972,0.46667462549722805,0.7984477282160947,1.0
0.15605641371073198,0.3882816812453801,0.05788874723252818,0.5549953764793993,0.47256310598635004,0.7792579144951479,0.5246451555394257,0.902593735037706,0.0
0.05730981828275872,0.5823719064933477,0.2769397769469394,0.28806412046118035,0.0717214699947124,0.9424808754060603,0.8025818446340769,0.7942026178499149,0.0
0.38729481842919183,0.22673300358000315,0.8475557911189422,0.13484376830939637,0.712345957660979,0.16135340390231823,0.17522702564176035,0.7048119214778819,1.0
0.3340949982237015,0.08213442806854909,0.30498996468140854,0.46781813133345906,0.7134808514918999,0.8889221424384666,0.9540332965635363,0.970107108919287,0.0
0.8420896145750698,0.8881922289164681,0.48964523835672263,0.11266551694271937,0.7118136876791277,0.04530491895349381,0.03315585141181698,0.9045187839603253,1.0
0.13291264558962285,0.6787878286258913,0.34055335112791896,0.39513460431324804,0.6625701190890415,0.9418638451808123,0.7858183189994796,0.7790124750688165,1.0
0.29967364495168336,0.6792395469701127,0.16448213458627597,0.319207925962533,0.47804370407699065,0.7830578400567234,0.855336475479639,0.4779772555613143,0.0
0.2483083781440164,0.9824374199783659,0.6420512477697082,0.8387871983248336,0.5483195771891751,0.5022505047198992,0.27978345613808897,0.10609016925330844,1.0
0.12444243965360269,0.8918053389988596,0.9051201612017554,0.9653815487138208,0.8392687909289989,0.8303606251936179,0.7400365787852596,0.8414464339129717,1.0
0.21166697014417934,0.8233790824164735,0.45142985383928536,0.6524570891435152,0.4095082137344119,0.956605072956342,0.40908611932197136,0.5974624905348309,1.0
0.5242639821427888,0.4545929155028844,0.5885627609302209,0.4173364190769263,0.016759819219212213,0.8167311980097114,0.6311569115280478,0.7088843731453922,1.0
0.9760393892589332,0.08302322131524847,0.7920710637437709,0.2457573148426475,0.3566756428863167,0.5567481551974289,0.35211330827893483,0.46854505738990376,1.0
0.42429753444681984,0.1456650000732172,0.4726302402905707,0.5345464873980407,0.15789572538179708,0.22998989764239053,0.013874788494077861,0.45027094991910205,0.0
0.022873503357140446,0.1338958112753228,0.6208209384017662,0.07366491066288294,0.9745710562916889,0.6678218737533236,0.1192618025477809,0.6073871801234796,0.0
0.045397477019536725,0.9240072224001366,0.7178412207276681,0.003463182510609897,0.4041415825417992,0.7721553808187653,0.049307820506086175,0.6657795874731335,1.0
0.3681165251782346,0.4253875259523171,0.3732995268040893,0.4897833568542738,0.3167509374414049,0.47372352270133156,0.1134754143765132,0.5350212048455293,0.0
0.28266542813885936,0.6398200384676848,0.7012266804184752,0.12371993437912365,0.0011447624729289396,0.33446253897430983,0.21650788799696935,0.13672211601836304,1.0
0.773028213222027,0.24288503815889917,0.10694132084210728,0.458746541912278,0.19372144261718932,0.8920967597635163,0.5566689428922073,0.5062206508086129,1.0
0.9726360905644809,0.07455230860225798,0.7096015954644499,0.2784219147234295,0.8313006583657592,0.7016751192590798,0.7369638334821635,0.3875365904239408,0.0
0.9133971739664679,0.19279682733917836,0.977349943735367,0.7073518435492336,0.5168946376027731,0.9370708766509459,0.5532864399036664,0.3872674085044284,1.0
